,name,key,sentences,label
1260,JUNE,여담[편집],클래시 로얄에서 공식적으로 진행한 컨텐츠 최강짝패를 통해 많은 사람들에게 이름을 알렸다    만 구독자 기념으로 팬이 케이크 같이 생긴 고퀄 모형을 보내주었는데 준을 포함한 모두가 케이크라 생각해 먹으려고 자르다 그대로 부서졌다 자르기 전 자른 후,1
1263,JUNE,클래시 로얄[편집], 이전부터 지금까지 꾸준히 컨텐츠로 삼고 있는 게임 무덤 덱을 좋아한다  다만 무덤 덱이 활약하기 힘든 메타일때는 다른 덱을 쓰는 편  정보클랜KOREA최고 트로피     모든 것 시리즈 어떤 특정 카드에 대한 팁을 소개하는 영상이다  랭커답게 체계적인 팁들로 이루어져 있다  상자깡  가끔씩 드래프트 상자 등 특별한 상자들을 까는 영상을 올린다      년  월  일에는 한국에서 세 명뿐인 얼티밋 챔피언들의 드래프트 상자깡을 하였다   덱 분석   소개 메타 덱이나 랭커들의 덱을 분석하고 소개하는 영상이다  크라운 컵 아시아에 출전했는데  이를 통해 얻은 크라운 컵 아시아 게이머들의 플레이를 분석하는 영상 또한 있다  재미   예능  업데이트 미리보기 사소한 밸런스 패치부터 대규모 업데이트까지 각종 패치가 되기 하루 이틀 전에 영상을 올린다  ,3
1264,JUNE,어몽어스[편집], 초반에는 공방에서 특이한 컨셉이나 전략을 사용하는 영상을 올리다가  이후 본인이 속한 멘사 회원들과의 플레이 영상 ,3
1265,JUNE,브롤스타즈[편집],정보클럽KOREA최고 트로피      신규 캐릭터 분석업데이트 소식을 전하고 신규 캐릭터를 플레이해본다 예능 전략재미있는 각종 전략들을 소개한다 보스전한국 최초이자 세계에서 두 번째로 크레이지   까지 클리어하였고 로 다시 한번 크레이지   을 클리어했다 과거 시즈 팩토리를 좋아했으나 현재는 솔로 쇼다운을 더 선호하는 듯 하다 한동안 브롤스타즈 영상을 올리지 않다가             반년만에 영상을 올렸다  최근들어 다시 브롤스타즈를 플레이하는 추세다 한동안 접었던 이유는 현타 때문이라고 한다현재 준을 다시 살리는 컨텐츠인데  어몽어스와 클래시 영상의 조회수를 대부분의 영상이 압도하며 최근에는 게임 인기 급상승 동영상 최상위 에 오르는 등 전성기를 누리고 있다  아마도 테드 등의 거물급 브롤스타즈 유튜버들이 떠난 와중에 혼자 복귀해서 그런 듯어몽어스나 클래시 로얄 영상보다 조회수가 두배는 잘나온다,3
1269,진호(인터넷 방송인),유튜브 활동[편집],처음에는 GTA 등 종겜도 같이 시도했다가 마인크래프트 모드 컨텐츠를 진행하면서 인기가 늘었다  컨텐츠는 상황극  포켓몬 럭키 배틀  원피스 랜덤 능력 배틀 등등      년  월 시작한 포켓몬스쿨 상황극 컨텐츠가 반응이 매우 좋았던 것을 시작으로 저연령층 전문 유튜버로 본격적으로 이름을 알렸다 그러다가 최근에는 저연령층을 대상으로 한 공포 관련 컨텐츠를 밀고 있는데  이것땜에 평소 진호를 알고있는 우왁굳tv의 형님들에게 놀림을 당하는 경우가 많다  그럴만한게 새벽  시에 죽음의 짱구에게 전화가 왔다던가  새벽  시에 타노스가 전화를 걸어서 진짜 죽이러 온다던가하는 황당무계한 영상으로 인기를 끌고 있다  게다가 이것도 새벽  시에 이상한 놈들한테 전화가 걸렸다는 식의 원패턴이라 놀림을 안당할리가 없었다  당연히 영상 설명란에는 상황극이라는 명시를 해놓았으며  타노스가 죽이러 온다는 동영상도 친구들을 섭외해 만든 영상임을 어렵지 않게 알수가 있다  그리고 해당 연령층 애들한테도 실제로 반응이 좋다 현재는 새벽  시 컨텐츠 대신 게리모드  리액션등의 컨텐츠를 주력으로 밀고 있다,2
1271,진호(인터넷 방송인),특징[편집],우울함을 볼 수 없을 만큼 엄청나게 명랑하고 활발한 편이다  친근하고 적극적인 성격하지만 클럽 합방 때 자신이 싫어하는 일이 생기면  아 형   이러면서 징징대며 하기 싫어하는 모습을 대놓고 표현한다  주 시청자가 아무래도 초딩들이다 보니 채팅은 초딩들의 훈수가 굉장히 많고 시청자나 스트리머 모두 급식체  하이톤과 핵텐션을 가지고 있다  혐양과는 정반대겜스터 내에서 자신이 피파 서열 최상위 라고 자부한다 FPS 게임은 정말 못하는 것 같다  레인보우 식스 시즈나 PLAYERUNKNOWN S BATTLEGROUNDS를 플레이하는 것을 보면 에임이 참 아쉽다     ,2
1276,OGN,개요[편집],OGN의 게임별 트위치 채널   ,3
1281,OGN,오덕 요소[편집],지금은 많이 죽었지만 예전에는 많은 오덕을 위한 프로그램이 많았다  특히 게임박스 는 당시 정식발매가 전 혀 되지 않았음에도 불구하고 많은 비디오게임 정보와 함께 한쪽은 무조건 비판하고  한 쪽은 무조건 옹호하는 코너  궁금한 비디오 게임 정보를 물어보는 코너 등 다양한 요소가 있었다  더더욱 오덕 요소가 넘쳐나는 프로그램은 게임 인 게임 은 본격 매니아 프로그램을 자처하며 진행자 두 명의 PD가 컴퓨터에 대한 정보라든지  게임 공략 등을 제공했다  플레이스테이션 포터블 출시 당시에는 헬로 플스마켓이라는 프로그램도 있었다  DO THE G  가 그 명맥을 이었으나      년  월  일 방송분을 끝으로 휴방하기로 결정하면서 현재는 맥이 완전히 끊어진 상태다      년  월 두더지에 나온 초고수 부분만 똑 떼어내서  초고수 라는 이름으로 방영했으나 이마저도  회 닌자가이덴  초고수편을 끝으로 종영했다 PD가 밝히기로는 비디오 게임 프로그램 같은 경우 협찬이나 스폰서가 전혀 안 들어온다는 모양  또한 새로운 프로그램을 하나 만들려면 한 달 정도의 기획 기간을 거치고 나서야 촬영과 방영이 이뤄지는데  대부분의 비디오 게임은 이정도 시간이 지나고 나면 인기가 내리막길을 탄다는 이유도 비디오 게임을 다루는 프로그램이 약세인 이유라고 한다 게임플러스     년  월   일 방영분에서는 MC 허완욱이 오성균 해설과 함께 러브라이브  스쿨 아이돌 페스티벌을 소개하는 과정에서 니코니코니를 시전했다  손발이 오그라든다  이 외에도 게임플러스에서는 매년 지스타에 취재를 간다  포켓몬 GO가 유행했을때 속초시에 가기도 했다     년대 플레이스테이션   발매 때까지만 하더라도 쇽쇽드라마 부르르르르 등을 방영하는 등 플빠였던 것처럼 보였지만 최근에는 소원의 섬 캐릭 아일랜드 방영으로 인해 닌빠 노선으로 전향한 것 같아보였으나  캐릭 아일랜드 완전 종영 이후로 중립적 노선 을 지향하는 것으로 보인다  겜플까지 종영돼서 이제는 탈덕했다고 봐야         LG울트라기어 OSL 퓨처스 대회 때 메인 스폰서 LG전자 외에도 플랫폼 스폰서로 소니 인터랙티브 엔터테인먼트 코리아를 지정한 걸로 보아서 다시 플빠로 돌아선 모양이다      꼬깔콘 LOL Champions Korea Spring을 맞이하여 단군을 초빙해 진행하는 롤챔스 씹기 코너  Weekly LCK  첫 회에서 Longzhu Gaming 문서를 참고한 것이 확인되었다  방송사 안에도 위키러가 있는 듯 ,3
1282,OGN,온게임넷의 인터랙티브 프로그램[편집],온게임넷 최초의 프로그램은 이 진행한 생방송 후비고 까지 방송되었으나 결국 종영되었고 현재 방학마다 방송되는 생방송 라이브 배틀  로 간간히 볼 수 있게 되었다  이외에도 큐플레이의 전신인 퀴즈퀴즈의 설정을 빌린  생방송 퀴즈퀴즈 도 있었으나 잦은 오류로 인해 막을 내린다  이후  생방송 퀴즈쇼 라는 프로그램이 존재하기도 했다   현재까지 방송된 가장 최근의 인터랙티브 프로그램은     년     년에 방송된  라이브 배틀 도타 나잇 인데  이는 OGN이 방송한 최후의 도타  프로그램이기도하다 스타크래프트 관련 인터랙티브 프로그램의 시초는 생방송 CU Battle net 이며  정성한  이화선  강도경  김정민 등이 진행했으며 당시 최고의 인기를 누리면서 이화선이 일약 스타팬들의 히로인으로 자리잡은 계기가 되었다  이후 염선희로 교체되었으며  불미스러운 사건으로 능숙한 진행을 보여주던 정성한이 하차하면서 프로그램이 급격한 인기저하와 함께 결국 종영되었다  이후     년이 돼서야 아이러브스타 를 방송했지만 MBC 게임의 배넷 어택 과 비교되고 까이고 까이면서 종영되었으며 생방송 라이브 배틀 과 홍진호 공군 입대 기념으로 방송된 라이브 홍쇼 로 이어지고 있다  비교영상,3
1285,OGN,사건 및 사고[편집],스타크래프트 승부조작 사건  스타크래프트   승부조작 사건    년  월   일  조폭 및 전현직 프로게이머가 가담한 승부조작 사건이 터졌다   이 사건에 당시 온게임넷에서 운영하는 프로게임단인 하이트 스파키즈에 소속된 선수들과 스파키즈를 거쳐간 선수들이 다수 가담한 사실이 드러났으며  감독과 구단 프런트의 소극적인 대처가 사태를 키웠다는 게 밝혀져  온게임넷도 욕을 먹었다   년 후 벌어진 스타크래프트   승부조작 사건에서도 해체된 스파키즈를 합병했으며  CJ E M 및 OGN에서 직접 운영하는 게임단인 CJ 엔투스 소속의 정우용이 전 CJ 소속의 마재윤  김성기 에 이어 승부조작에 가담했다는 게 드러나면서 또 다시 비판을 받았다  참고로 승부조작 사건 당시에는 Prime에 속했던 최병현도 데뷔 당시에는 이 팀에 소속되어 있었다 온게임넷 사이퍼즈 액션토너먼트 자막사건    년  월   일 온게임넷에서 네오플 주최의 액션 토너먼트 사이퍼즈 부문 경기 도중 지역비하적인 자막이 등장한 사건  자세한 것은 해당 문서 참조 을미사변 희화화 자막사건    년  월 한판만 연예인 입롤대회 결승전에서 을미사변을 희화화하는 자막을 넣어 물의를 빚었다 HOT  히어로즈 오브 더 스톰 슈퍼리그 결승전 지연사건    년   월  일에 열린      히오스 슈퍼리그 결승전에서 컴퓨터 세팅문제로 오후  시에 시작 된 방송이 근  시간   분 지연방송 되었으며 경기 중간에도   분 가까이 지연되어 도합  시간 가량 경기가 지연되어 오후  시부터 방송예정이던 롤드컵      중계 가 짤리는 사태가 발생했다  그리고 결국 롤드컵 중계 때문에 슈퍼리그 결승전 시상식을 짤라먹었다  OGN의 준비  운영 미숙이 여지 없이 드러났으며 박상현 캐스터를 비롯한 죄없는 진행자들이 수없이 사과하며 즉석 토크쇼막캐쇼를 여느라 고생했다    참조 OGN의 막장 운영이 여실히 드러났는데   시에 중요한 경기인 롤드컵 SKT VS EDG 경기가 있다는 것을 앎에도 불구하고  히오스 슈퍼리그를 너무 늦은  시에 시작했다는 것과   시간 반을 날려먹었던 컴퓨터 세팅문제가 참 어이가 없었던 게  시간 반이 지연되었던 컴퓨터 문제는 컴퓨터가   비트를 견디지 못해 프레임 드랍이 생겼던 것을   비트로 설정을 바꾸지 않아서였던 걸로 드러났다  프레임 드랍의 제   해결책인 것을    그리고 또한 우승자 결정 당시 이미 경기가 반 이상 지난 상태였던 롤드컵 중계를 위해 첫 리그의 결승전이자 블리즈컨 진출자 최종 결정전에서 시상식을 잘라버려 히오스 팬들의 욕도 먹고 롤 팬들의 욕도 먹는 과업을 달성했다 APEX 챌린저스 예선 운영 논란,5
1288,OGN,개국사[편집],온게임넷이 개국하기 전에 온게임넷 역할을한 채널은 애니메이션 전문 채널인 투니버스였다  그시작이 스타리그의 전신인    프로게이머 코리아 오픈  때라는 주장이 있으나 그이전에도 비공식적으로 스타리그나 비슷한 여러 게임리그  스포츠게임을 활용한 축구 야구 시뮬레이션 ,3
1290,OGN,"2010년 이전, 스타크래프트 중심의 대회 편성[편집]",온게임넷을 탄생시킨 주역인 스타리그는   년 넘게 진행되다     년 WCS KR S  옥션 올킬 스타리그를 마지막으로 무기한 중단되었다      년대 시청률이 대박이었던 매치인 경우 케이블 시청률 최상위 를 차지하는 경우가 다반사였으며      FIFA 월드컵 한국 일본  때문에 안습리그가 된      NATE배 온게임넷 스타리그를 제외하고는 결승전 만큼은 항상 경기장을 가득 채울 정도의 대박을 자리잡으면서 온게임넷의 주축 리그로 자리잡고 있었다 그 밖에 국산 게임인 크레이지레이싱 카트라이더 대회인 카트라이더 리그가 스타리그에 이은 제 의 리그로 급부상    하려다가   회차 리그를 끝으로 넥슨의 고질병인 밸런스 등한시와 특정 카트 몰아주기로 인해 결국 스폰서를 잡지 못하고 결국 리그가  년간 종료된 적이 있었다  소위 오덕을 위해서는 SD 건담 리그   초딩들을 위해서는 케로로파이터 리그 를 하지만 역시 타겟이 소수인지 몰라도 호응은 그리 많지 않았고  그냥 일회성 리그로 서서히 잊혀져 버리고 말았다 출범 초창기에는 한게임 맞고 리그를 심야에   금 등급으로 방송했던 적도 있다  물론 얼마 못 가 철퇴를 맞고 종영되었지만 ,3
1291,OGN,"2011년, 리그 오브 레전드 발견을 비롯한 다양한 대회 시도[편집]",    년 WCG 중계로 재미를 봤는지 리그 오브 레전드의 한국 진출에 발맞춰 월  목요일 자정에 생방송으로 진행되는 LOL Night Show 나는 캐리다와 엄재경  전용준  김동준이 투입되어 금요일에 진행되는 LOL 인비테이셔널 이 두가지 프로그램이 진행되었다  온게임넷이 가진 리그 오브 레전드에 대한 기대를 보여주는 부분 아예 라이엇게임즈와 제휴을 맺어     년  월부터 LOL 정규리그 LOL the Champions를 출범하면서 스타 위주의 방송 편성에서 벗어나려는 모습을 보여주었다   당시 스타  리그는 스타크래프트 저작권 분쟁 때문에 WCG가 아닌 대회는 중계하기 어려웠던 상황에서 LOL로 선회  사람들의 반응은 대체적으로  LOL 관련 방송을 계기로 타 AOS 게임들도 관련 방송을 많이 했으면 좋겠다  와  설마 앞으로는 스타크래프트 대신 LOL만 줄곧 틀 셈이냐  로 나눠졌다 아울러     년 들어 스페셜 포스   리그  카트라이더 리그 등을 비롯해 국산 게임의 리그도 다시 활발히 열리게 되었는데 인터뷰에 따르면 생각보다 시청률의 경과가 나쁘지 않다고 한다  다만 중요한 것은 사실 시청률보다는 광고 수입인데     년 초 현재는 수입이 될 만한 광고보다 자체 제작 광고의 비중이 훨씬 높아서 수익 구조에 얼마나 변화가 있을지는 지켜보아야 할 것 같다  MBC게임에서 살려주길 원했던 철권 시리즈 관련 리그도 테켄 버스터즈를 창설하여 다시금 철권 팬들에게 환호를 가져다 주었다 그러나 기반이 없는 종목에 대한 홀대는 여전하여  이벤트성에 가까웠던 스트리트 파이터   대회의 경우 선수보다 레이싱 모델을 섭외하는데 더 돈을 쓴다든가  스파   대회 때 썼던 유니폼을 세탁하지도 않고 그대로 처박아뒀다가 슈스파   대회에 입으랍시고 내주는 등 온갖 푸대접으로 잡음이 있었다  리플 참고 ,3
1292,OGN,"2012년~2013년, HD 화질 전환[편집]",그리고     년  월  일 블리자드  케스파  그래텍  온게임넷이 모인 스타크래프트 비전 선포식에서 온게임넷은     년  월 중 아마추어  케스파 소속 프로게이머  스타크래프트  게임단을 포함한 기존 GSL리거  외국인 게이머까지 출전할 수 있는 스타크래프트  대회  스타 리그 를 준비하고 있음을 밝혔다  그리고 이는 일단 옥션 올킬 스타리그     로 구체화되긴 했으나     해당 문서 참조     년  월에 HD로 화질전환을 할 예정이며 SK플래닛 스타크래프트  프로리그        라운드가 끝나는대로  달여 동안 용산 e스포츠 경기장에 HD 방송 장비와 시설을 갖출 예정이라고 한다   대중성을 선택했다 ,3
1293,OGN,"2015년, 롤챔스 중심에서 다양한 컨텐츠로의 변화, OGN으로 재출범[편집]",    년까지 계속되었던 롤챔스 중심의 편성에서 벗어나 다양한 리그를 편성하기 시작하였다  특히  게임 시장의 중심축이 기성 콘솔 또는 PC 에서 모바일로 넘어가는 와중에 온게임넷도 예능 프로그램에서 적극적으로 모바일 게임을 소개하고 모바일 AOS 베인글로리 대회를 준비하고 있다  이러한 시도로 인해  전체 방송 시간 중 롤챔스의 비중이 과거      나 되었으나     년  월 현재는    도 미치지 않을 정도로 줄어들었다 우리 롤겜이 달라졌어요 사람들에게서 거의 언급되고있지는 않지만 심지어 매년 왔따  풍선껌 크게 불기 챔피언쉽을 개최하며 풍선껌 불기까지도  구강 스포츠 라는 새로운 영역으로 스포츠화하고있는 비범함을 보여주고 있기까지하다  대한항공과 연계해서 비행 시뮬레이터 조종대회를 중계할 예정이기도하다     년  월   일에는 온라인 플랫폼인 OGN PLUS를 런칭했고     년  월   일에는 대규모 개편을 단행하여 개국   주년에 맞춰 채널 명을 OGNOCN 으로 변경하였다  롤드컵 기간 중의 편성에서도 변화가 생기고 있는 것이 게임플러스 등 기존에 방송하던 프로그램들까지도 롤드컵 기간동안 일시 휴방시키고 롤드컵 인사이드로 대체하던 등 모든 프로그램들을 롤드컵 관련 프로그램들로만 가득 채우던     년과 달리      년 롤드컵 기간 중 편성을 보면 기간이 기간이다보니까 롤드컵 중계나 재방송을 중심으로 편성을 하되 게임플러스나 켠왕같이 기존에 방송되던 프로그램들도 휴방 없이 정상적으로 편성되고 있다     년   월에 군대에서 이 채널이 차단된 사건이 있었다  게임채널을 병사들이 너무 많이 본다며 누군가가 민원을 넣자 국방부에서 아예 전 부대에서 OGN과 SPOTV GAMES를 시청하지 못하도록 강행했기 때문   전형적인 군대식 일처리로 인해 모든 사람들이 어이없음을 표출하고 있는 상황  여론이 너무 나쁜 탓인지  다시 시청이 가능해진 것으로 보인다  상세 사항은 군 생활관 게임채널 차단사건 문서 참조 롤 편중을 줄이고 종목을 다양화한 시도가 빛을 봤는지      년 케이블 방송 콘텐츠 제작역량 평가에서 같은 CJ E M 계열의 tvN  엠넷  XTM과 같이 매우 우수하다는 평가를 받았다  상기한 세 채널이 CJ 계열 채널 중 내부 서열이 가장 높고 OGN의 내부 서열이 낮은 편에 속한다는 점을 생각한다면 고무적인 지표 ,3
1294,OGN,"2016년, 상암 시대가 열리다[편집]",    년에 들어오면서 많은 OGN의 원로인력들이 중국등으로 이적하면서 위기를 맞는것이 아닌가 싶었지만  오히려 옵저빙  중요한 순간에 관중 잡기 등등 시청자들이 몇년동안 고질적으로 지적하던 모든 문제들을 순식간에 전부 해결하고 역대급 LCK 오프닝을 내놓으면서 더 좋은 평가를 받고있다     년부터   년간 사용하던 용산 e Sports Stadium을 떠나 서울 상암동 디지털미디어시티에 위치한 서울 OGN e스타디움으로 경기장을 이전하여 e스포츠의 발전을 이끌어 나가고 있다 그리고     년  월   일  개국   주년을 맞이해 이러한 영상을 제작했다      년   월  일부터는 히어로즈 오브 더 스톰 슈퍼리그에 이어 블리자드 엔터테인먼트의 게임인 오버워치로 열리는 공식 대회인 오버워치 APEX를 출범하였다 ,3
1295,OGN,"2017년, 개국 17주년[편집]",    년  월에는 국산 게임 배틀그라운드 제작사인 블루홀 스튜디오와 MOU를 체결하고 여러 리그와 관련 예능을 방영하기로 했으며  배틀그라운드 게임방송인 심야의 라이브 배틀을 런칭하였으며 e스포츠 리그인 PUBG Survival Series를     년 겨울에 개최하는 것을 확정했다     명 가까운 게이머들이 동시에 참여하는 리그이니 만큼 여러 리그로 진행력 등을 인정받은 OGN이 배틀그라운드의 e스포화에 있어 여러 난점을 잘 해결할 수 있을 지 주목되고 있다 또한  자사 계열사인 넷마블에서 서비스하는 리니지    레볼루션  펜타스톰 리그 등을 통해 베인글로리 이후 한동안 주춤했던 모바일 게임 e스포츠에도 다시 주력하고 있다 창립   주년을 맞아 로고를    OGN 이라고 표기하고 있다  내년에는     년   월   일  OGN의 모기업인 CJ E M이 한국e스포츠협회에서 탈퇴했다는 충격적인 소식이 전해졌다  기사,3
1296,OGN,"2018년, 몰락이나 부흥이냐: 기로에 선 OGN[편집]",    년은 OGN 입장에선 안 좋은 소식으로만 점철된 한해가 되고 있다     년부터 사실상 OGN의 밥줄이라고 할 수 있었던 리그 오브 레전드의 경우      년부터 라이엇 게임즈에서 자체적으로 경기장을 차리고 리그를 직접 주관 중계할 계획을 발표해서 올해가 마지막이다     년부터 주력으로 방송하던 오버워치 APEX는 오버워치 리그의 출범으로 인해 오버워치 컨텐더스 코리아로 개편되면서 폐지되었으며  리그의 중계권조차도 MBC SPORTS 로 넘어가고 말았다 OGN에서 중계해 온 국산 종목인 블랙스쿼드도     년  월   일을 마지막으로 서비스를 종료했다 OGN에서 중계하던 PUBG 서바이벌 시리즈가 아프리카의 APL과 합쳐져 펍지 코리아 리그 단일 리그가 되었고  펍지에서는 아프리카에 힘을 더 실어주는지 리그 파이널과 추후에 있을 조지명식은 아프리카에서 진행하고 있다  또한     년에는 PKL 중계 및 제작을 아프리카에서 독점해  부 리그인 PKC를 맡는 신세가 되었다 보면 알겠지만 거의 모든 리그가 종료 혹은 종료예정이다  일단 LCK 중계는     년에도 계속 이어간다지만 사실상 OGN에서의 LCK는 시한부 인생인 상태라서 의욕이 떨어졌는지 옆의 스포티비가 억제기 타이머도 넣고 인터뷰 준비도 재밌고 의욕적으로 하는 것에 비해 발전하는 것 하나 없어 비교되는 수준  그래도 해설 차이는 여전히 넘사벽 이미 히오스 리그인 HGC Korea도 트위치 VSL로 주관방송사가 이전된 상황에서 만약 오버워치에 이어 롤챔스 중계까지 더 이상 하지 않게 된다면 중계권 논란 등으로 사이가 악화된 블리자드 엔터테인먼트나 라이엇 게임즈와의 관계를 아예 청산할 수도 있는 상황이다  하지만 앞으로 나올 차기 신작에 대해 중계할 가능성이 있기 때문에 라이엇과의 관계는 계속 유지될수도   이 때문에 OGN은 오버워치  LOL의 공백을 메우기 위해 배틀그라운드 중계에 힘을 주는 자세를 취하고 있다  대회 시작 전부터 야심차게   여 억원을 투자해 대회장까지 새로 지으면서까지 올인을 했으나  정작 그렇게 투자한 배틀그라운드 리그의 흥행은 거의 참담한 수준이다  자세한 것은 배그 항목  e스포츠 항목에 서술되어 있지만  아무리 판이 자리잡기 전인 리그 초창기라고 해도 현재로서 이렇게 올인한 리그가 실패해버리니 OGN의 기둥뿌리까지 휘청일 수 있는 상황 APL을 출범한 아프리카TV에 이어 직접적인 경쟁사인 스포티비도 PWM을 출범하면서 배틀그라운드 중계에 나섰으며      년부터 롤챔스가 OGN 스포티비 편성표에서 빠져나간다고 해도 스포티비는 스타  나 넥슨 게임들로 지속적인 운영을 이어나갈 수 있다  여러 마이너한 게임 리그를 지속적으로 취급해 온 아프리카TV의 경우에도 SBS와의 MOU를 체결하면서 TV 방송 진출을 본격화하고 있지만 OGN의 경우에는 블소나 몇몇 모바일 게임을 제외하면 마땅한 종목이 없다 보니 신작 게임 홍보 예능이나 tvN  엠넷 등에서 방영한 예능을 재방송하는 것으로 연명해야 하는 위태로운 상황이 벌어질 수 있어 배틀그라운드의 흥행 및 새로운 게임들의 발굴이 필요한 상황이다  그러나 배틀그라운드의 리그는 게임사 펍지의 지속적인 삽질로 인해 시청률은 점점 추락중이고  이에 대해 OGN이 각성을 요하는 디스 영상을 날리는 초강수를 두었지만 이후 펍지 측은 OGN 차례였을 대관 결승전을 아프리카가 열도록 조정하는 등  리그 진행의 힘을 노골적으로 아프리카에 더 실어주는 식으로 보복을 일삼는 중이다 그나마 LoL  배그 외에도 현재 OGN에서 취급하는 블레이드 앤 소울 등의 국산 종목  펜타스톰  섀도우버스 등의 모바일 게임들이 있긴 하지만 이 게임들의 시청률은 영 시원찮고  해외에서 인기를 얻고 있는 포트나이트  카운터 스트라이크  글로벌 오펜시브  도타  는 한국에서의 인기가 부진하니 OGN 입장에서는 투자할 가치를 못 느낄 것이고  그나마 미국과 유럽  아시아를 포괄하는 새로운 e스포츠 리그를 출범시켜 신생 개발회사와의 상생을 추구하겠다는 관계자의 말도 있었지만 이 역시 새로운 게임이 인기를 얻고 e스포츠로 자리잡는다는 보장이 없다는 게 문제다  혹은 중계권을 사오는 한이 있더라도 훌륭한 방송 제작 퀄리티나 해설 역량은 사라지지 않으니     년 이후로도 롤챔스 중계를 계속 이어가야 한다거나 e스포츠가 게임사들이 주도하는 것으로 시장 구조가 바뀌었음에도 여전히 방송사 주도적인 운영만을 고집하는 태도를 바꿔야 한다는 의견도 만만치 않은 편이다 스타크래프트 방송권 분쟁을 거치면서 e스포츠가 방송사가 아닌 게임사 중심으로 재편되는 점도 있겠지만 이는 TV산업의 변화와도 관련되어 있는데 유튜브  넷플릭스  아마존 프라임 등의 동영상 컨텐츠 제공업자와 인터넷  스마트폰의 발달로 인하여 TV 업계는 과거에 비해 확연히 산업 규모가 줄어든 상태이다  과거에는 TV가 각 가정집에서 사용 가능한 유일한 영상매체였으며 이로 인해 TV의 중계권 확보가 굉장히 중요했다  그러나 인터넷과 스마트폰이 발달하자 TV뿐만 아니라 PC와 스마트폰으로도 TV와 같으면서도 더 양질의 컨텐츠를 내가 원하는 때에 언제 어디서든 볼 수 있게 되었으며 TV보다 웹과 모바일 앱을 기반으로 한 컨텐츠 확보가 더욱 중요해졌다  다른 프로스포츠 MLB와 NFL은 직접 인터넷 스트리밍 방송을 운영하고 있고  MLB tv는 현재 성공적인 유료 스포츠 스트리밍 서비스로 평가 받고 있다 사실 OGN  SPOTV GAMES와 같이 게임 전문 케이블 방송이 있는 나라도 한국을 빼면 드문 편인데  이 방송사들이 TV와 함께 제공하는 트위치  유튜브 등의 인터넷 스트리밍 서비스는 게임 제작사에서도 직접 운영가능하며 아니면 본인들의 자본으로 충분히 스트리밍 서비스를 제공 할 수 있기 때문에 방송사의 대회 중계 제작 능력을 제외하면 게임사들에게 메리트가 떨어지게 되고  방송사와의 협력 관계도 약해지는 것이다 심지어 유일한 정보 프로그램이었던  게임 플러스 도 종영하고  그나마 자체제작 한다고 할 수 있는 예능 프로그램인  켠김에 왕까지   해설위원이 참여한다 ,3
1297,OGN,"2019년, 새로운 길을 모색하는 OGN[편집]", 월   일에 미국 진출의 첫 단추인 배틀그라운드 프로 공식 리그 NPL 의 출범을 마무리했다  로스앤젤레스 광역권에 지어진 초호화 경기장인 OGN Super Arena와 칼을 간 듯한 옵저빙 기술과 각종 최신기술을 선보이며 국내 리그에서 외면받고 있는 한을 풀었으며  기술적으로 압도적인 모습을 보이며 APL을 뛰어넘던 PSS의 시절처럼 국내의 PKL과 비교해 경기장과 관전기술 등  거의 모든 부분에서 압도하며 국내 리그의 시청자들과 선수들에게도 좋은 평가와 함께 부러움을 샀다 그리고 국내 배그  부 리그인 PKC에서 미국에서 쌓아온 각종 노하우를 어김없이 선보이며 좋은 평가를 받았다  다만   월 경기에서 일부 라운드의 자기장 설정 오류로 인해 적지 않은 비판을 받는 등의 문제가 지적되기도 했다 롤드컵 중계가 SBS와 아프리카에 넘어가면서 OGN이 롤 중계에서 빠질 수도 있다는 우려가 종종 나왔는데     년 롤챔스 스프링에서 빠지게 되면서 우려가 현실이 되었고 사실상 중계하는 리그가 대부분 비 인기 리그만 남게 되었다  이에 대해  OGN은  올해 자체 브랜드 대회를 준비하고 있으며 조만간 이에 관해 설명할 자리를 가지려 한다 라고 말했다  여기서  자체 브랜드  대회란 과거  온게임넷 스타리그 처럼 게임사가 아닌 방송사가 운영권을 갖는 리그를 말한다  즉  중계권이 넘어갈일도 없고 갑작스럽게 취소될 일도 없다 그리고      우리은행 LoL Champions Korea Summer 결승전이 다시 OGN이 중계하라고 할 정도로 리그 운영을 엉망진창으로 하는 라이엇 코리아와 비교되어 묘하게 재평가 되는 중이다 롤게임넷 옴게임넷이 아닌 OGN이 스스로 정보오락 프로그램인 중계의 신  킬미더머니  게임돌림픽  천하제일 랜덤겜왕  만나보쇼 그리고 로맨스 튜토리얼 등을 만들면서 일일 편성표에 예전 LCK 방송이나 오버워치 리그 방송이 없는 날이 많아졌다     년  월에는 작년에 이어서 왕자영요 한국 리그인 KRKPL 스프링을 열었다  월   일 OGN 슈퍼리그 출범을 발표했다  현재 발표된 종목은 오토체스  철권    뿌요뿌요 e스포츠이며 총   개 종목을 운영할 계획이다 계속해서 많은 시도를 하고는 있지만 뭔가 묘하게 안 풀리고 있다  역대급 흥행 대박을 친 카트라이더를 중심으로 던전앤파이터  사이퍼즈  피파 온라인   등 다양한 국산 게임으로 독자 노선을 파는 SPOTV GAMES ,3
