,sentences
210,"치 코리 타 코 스프 레 이후에도 기합 소리로 "" 치 코 오~! ""를 낸다."
211,"이 외로도 배틀 그라운드 할 때, 부 쉬에 숨는 일명 치 코리 타 메타를 굉장히 좋아한다.MC"
212,치아 코: 랩이 들어간 노래를 부를 때 기묘한 박자 감각이 돋보여 붙여진 별명. 마스터 치 코: 헤일로 시리즈를 플레이했을 때 헤일로 시리즈의 상징 마스터 치프에서 착안해 마스터 치 코라는 언급이 나오며 붙은 별명. 마취 모에: 충치 치료를 목적으로 치과를 다녀온 후 방송을 했었다.
213,그런 데 혀에 마취가 안 풀려 방송 내내 발음이 이상 해졌는데 이 때문에 트최귀라는 별명과 함께 기존에 있던 병약 모에 이미지가 합쳐 져서 마취 모에라는 별명이 생겼다.
214,"업 로드 3일 만에 10,000회 이상의 조 회수를 기록했다!! 후에도 이 영상 덕에 연두에 입 덕했다는 반응이 적지 않을 정도다."
215,왕 듀: 마취 모에 영상에서 파생된 밈. 치과 치료 후 엄마가 만두를 사 줬는데 마취 때문에 맛이 안 나서 슬펐다는 썰을 풀고 있는데 마취 때문에 발음을 제대로 못 해서 만두를 왕듀라고 발음한 것에서 유래. 얼음 공주: 과거에 연두의 친구들이 말을 하지 않으면 굉장히 차가워서 자신을 얼음 공주라고 했던 것에서 비롯된 별명이다.
216,"최근 Yes, My Queen 밈을 패러디한 Yes, My Ice Princess(YMIP) 로도 사용되고 있다."
217,"타락 겅듀: 메이 플 스토리 방송 때 중복닉때문에 이것저것 쳐 보다가 우연히 쳐 본 타락 겅듀가 등록이 되면서 생긴 밈. 얼음 공주 밈과 맞물려 연두가 이와 관련된 과거 이야기를 할 때마다 채팅 창에 얼음 겅듀, 타락 겅듀 등으로 도배되기도. 갈래 화살: 건강 검진을 받고 온 후 썰을 풀면서 전날 대장 내시경을 위해 장을 비우는 과정을 갈래 화살로 묘사하면서 생긴 밈. 이후 화장실 타임이나 똥 방종을 할 경우 -에 갈래 화살 드립이 나오는 것을 볼 수 있다."
218,콩 두: 배 틀 그라운드에서 1등은 못하고 계속해서 2등을 하면서 생겨난 밈. 2등의 이미지인 콩과 연두의 두가 합쳐 졌다.
219,이 밈은 엄청난 어 그로를 끄는 이모 티 콘 탄생의 배경이 되었다.
220,"[49] 마자!: 2017년에 앞머리를 잘못 잘랐을 때 시청자들의 극딜에 연신 사과를 하는 와중, "" 머리 예쁜데 왜 그러냐"
221,""" 는 도네에 "" 마자! ""라고 대답해 버린 게 유래. 한 때 중급 구독 아이콘으로 제공되었으나 현재는 다른 아이콘으로 대체되었으며 대신 여전히 중급 구독 리액션으로 사용하고 있다."
222,노크 리트: 연두가 부르는 노래를 좋아하는 시청자들에게 서 탄생한 밈. 주로 ㅇ ㅇ 같은 익명 닉네임과 1100원 도 네이션 이미지를 사용하여 빵 ㅡ 끗 이라는 도 네이션을 보내며 많은 시청자들에게 노이로제를 걸리게 하며 지탄을 받고 있다.
223,[50] 과거에는 소수층이었으나 2017년 말 ~ 2018년 초 겨울을 기점으로 급격하게 증가하여 이제는 상당수의 콘크리트층을 형성하였다.
224,반 노크 리트: 노크 리트가 연두 노래를 좋아하는 시청자들이라면 이쪽은 노래 부르길 원하지 않는 시청자들을 말한다.
225,[51] 춤크 리트: 연두가 추는 춤을 좋아하는 시청자층을 말한다.
226,춤을 잘 춰 서가 아니라 춤추는 게 웃겨 서라고 한다.
227,"암암리에 존재하고 있었는데, 저 스트 댄스 2020 방송 이후 수많은 춤 크리 트들이 생겨났다."
228,( 장난 이지만) 맨 날 티격태격 하던 노크 리트와 반 노크 리트들이 이날 만큼은 춤크리트가 되어 화합했다고
229,한다.
230,링크 리트: 화제의 게임 링 피트를 할 예정이라는 말과 동시에 폭발적으로 생겨난 콘크리트층으로 연두가 건강하지 않은 몸상태를 감안해서 자주 하자고
231,꼬시는 소수(...) 의 링크 리트와 연두가 링 피트할 때마다 개그 성 몸부림을 하기 때문에 하자고 하는 다수의 링크 리트로 나뉜다.
232,"영복: 영원한 행복의 줄임말. 2019년 초 두근두근 문예부의 팬게임인 Purist MOD 방송 당시, 게임 캐릭터인 사요리의 성격이 과거 자신을 보는 것 같다며 오글거려 했는데, 어릴 적에 행복하지 않으면 불행 하다고 생각하여 영원한 행복이라는 꽃말을 가진 루 드베 키아를 따서 아이디로 쓰게 되었다는 이야기를 하며 그 시절이 중 2 병스러웠다며 창피해했다."
233,연두가 하도 오글거려 하는 반응을 보이자 그 걸로 시청자들이 연두를 놀리면서 밈이 되었다.
234,이후 방송에서 이 밈이 급부상하면서 급기야 루 드베 키아 그림이 그려진 ' 영복해' 이 모 티 콘이 만들어 지기도 했다.
235,ㅈ ㅈ ㄸ( 지지 뜬): 지금 지 타 뜬 다의 줄임말. 본래의 뜻은 ' 지금 (가 챠) 지르면 뜬다' 의 줄임말이지만 2019년 초 프리 코네 방송 중에 가챠로 100만 가까이 썼는데도 원했던 하츠네가 안 나오고 지 타만 4 연속으로 나온 뒤로 뜻이 바뀌며 밈이 되었다.
236,현재 연두가 프리 코네를 접음으로 거의 쓰이지 않으나 가챠와 관련된 컨텐츠를 할 경우 ㅈㅈㄸ이라는 말이 채팅 창에서 종종 나오는 것을 볼 수 있다.
237,여담으로 연두가 방송 안할 때 따로 프리 코네 가챠를 돌렸더니 지 타가 4번이나 더 나온 적이 있다고
238,언급했다 8 지 타관상 탐정: 연두가 추리게임 할 때 얼굴로 이미 추리하는 것을 말한다.
239,사실 추리게임이라는 것이 플래그나 클리셰가 많기 때문에 관상이 들어맞기도 하는데 그걸 박살내는 게임도 많은 만큼 관상으로만 추리하기 힘들다.
240,근데 연두는 추리게임을 하면 관상으로 어느 정도 견적을 잡고 시작해 버린다.
241,대표적인 예가 클리셰를 깨 버린 작품인데 얼굴로만 판단하던 단간론 파 시리즈와 무려 7 시간의 플레이로 연 튜브 시청자와 토템들의 이빨을 박살 내버린 오브라
242,딘 호의 귀환이 있다.
243,최근 플레이 했던 노베나 디 아볼로 스는 미 연시요소가 섞여 있다고
244,는 해도 단순히 본인 취향이라고 호감도를 몰 빵한 적도 있었다.
245,"니 얼 증: 니 얼굴이 증거 다의 줄임말. 역전재판 123 나루 호도 셀 렉 션 초반 부에 나루 호도가 "" 증인의 얼굴을 봐 주시죠!"
246,""" 라는 대사에서 연두가 "" 저게 바로 증 겁니다!"
247,""" 라고 한 시점에 청자들이 니 얼 증이라고 거린 것에서 나온 단어이다."
248,"후에도 다른 에피소드에서도 증인이 맨 붕 하는 듯한 반응이 보인다 싶으면 이런 단어부터 날리고 보는 정도. 밥 종 밥: 부산으로 놀러가기 전 벌칙게임으로 맨밥만 먹기가 걸려서 이를 실행했는데, 이때 김과 국을 곁들여 먹어서 이를 두고 연 튜브 커뮤니티에서 미션 성공이냐"
249,실패냐를 투표했는데 이때 한 댓 글에서 김이 밥이야?
250,국이 밥이냐고? 그럼 김 종국은 밥 종 밥이야?
251,라는 댓 글이 화제가 되었고 트수들이 이후 김과 국이 들어간 단어들을 전부 밥으로 바꿔 부르며 연두를 놀려 댔다.
252,여담으로 친구들에게 방 밍 아웃한 후 제주도에 놀러갔을 때 친구가 왜 이번엔 밥 종 밥 브이로 그 안하냐고 물어보기도 했다고.
253,"호두: 호브와 연두의 합성어. 2020년 1월 괴 식 먹기 내기를 하자고 도발한 쫀 득과 포켓 몬스터 소드 실드 대결을 해서 1:3으로 깨진 후 쫀 득이 넌 2대 호브라고 약올렸고, 이후 트수들에 의해 호두라는 별명이 생겼다.199"
254,: 셔블 나이트: 킹 오브 카드 방송 당시 NPC 와의 저 스터스 대전 중 게임이 어려워서 트수들에게 힘을 합치자고
255,"제 안하였는데, 자신과 시청자들의 IQ를 합치면 200은 될 것이라며 자기 IQ 199, 시청자 IQ 1 이라는 드립을 친 것에서 유래했다."
256,이후 머리 쓰는 게임을 할 때 연두가 잘 못하면 이를 놀리고자 '199 '라고 채팅 창에 친다.
257,아하! 이게 낙타구나!
258,": 2019년 12월 24일에 열린 밴 게임 팬게임 대회에 출품된 작품에 나왔던 대사로, 도시를 구경하던 캐릭터가 말을 보고 "" 이게 무슨 동물이지?"
259,사람보다 큰 네 발 동물...? 그런 동물이 뭐가 있었는데... 아하! 이게 낙타구나!
260,"""# 라며 말을 낙 타라 하는 웃긴 상황과 연두의 표정을 이용한 대사에 적절한 짤 때문에 탄생한 밈이다."
261,"이후, 이게 ○○ 이구나"
262,하는 상황이 생길 때마다 종종 쓰인다.와
263,불두: 제주도에 놀러 가서 찍은 사진인 평상에 누워 있는 모습이 와 불상을 연상시킨다는 이유로 붙은 별명이다.
264,물 속성 연두: 코노스바에 나오는 주연 중 한 명이 자 물의 여신인 아쿠아가 멘 붕 등의 이유로 징징거릴 때 모습이 연두가 징징거릴 때 모습과 흡사 하다는 이유로 붙은 별명이다.
265,때문에 아쿠아가 징징거리는 장면을 모은 영상 도네가 틀어지면 채팅 창에서 ' 소 돋똑' 등의 반응을 보인다.
266,결국 2020년 10월 31일 할로윈에 아쿠아 코 스프 레를 했다.
267,미 원: 쓰르 라미 울 적에의 등장인물인 소 노자 키 미온처럼 입고 나와서 방송 제목에 미원이라고 자칭하면서 붙은 별명이다.
268,이전에는 호죠
269,사토 코처럼 입고 나온 적이 있다.
270,두 윤 발: 콜 오브 더 듀티: 워 존 숙제 플레이 방송 때 쌍권총으로 적들을 제압하는 모습이 리 즈 시절 영화에서의 주 윤 발 같다고
271,해서 붙은 별명. 파인 애플 (Fineapple): 2020년 5월 2 일 추리 게임 노 베나 디 아볼로 스 플레이 전 IRL 방송 중 '( 구 글 검색 없이) 파인 애플의 영어 철자를 말해 보라' 는 도 네이션 미션에 Fineapple로 의기양양하게 대답했다가 채팅 상황 파악 후 부끄러움 & 당황하며 생긴 밈이다.
272,"더군다나 이 날 추리게임을 플레이한답시고 방제를 ' 오늘은 정장 두 능지 상승의 날' 이라 적어 시청자들의 어 그로를 잔뜩 끌은 상황에서 나온 것이라 연두의 민망함은 배가 되었다는 후문(...) 이 날 방송에서 좋은 사과 (Fine Apple), PFAP 등의 시청자 드립이 터져나온 것은 덤이다."
273,이 직후 ' 편집자님에게 빼달라고 해야지
274,"'라고 말했고 다음날 올라온 연두 톱 텐( 주간 핫 클립 )에서는 실제로 빠져서 많은 토템들이 걱정(?) 했으나 [52], 이틀 뒤 올라온 영복 상회 코너에서는 결국... 이후 트수들은, 방송 켜 디기 직전에 OPPLINE 등으로 놀린다고 한다."
275,금수 훈지: 훈수금지의 애 너 그램이다.
276,라이브로 보면 채팅에 많이 나오는 말 중 하나인데 놀랍게도(?) 정작 연두의 방송에는 훈수금지 공지도 없고 훈수를 많이 해도 밴은 커녕 강 퇴도 안 당한다.
277,"[53] 이러한 밈이 유행하게 된 것은 연두가 훈수를 이상한 것만 보거나 상술한 199 밈에서 1이라고 트수를 놀릴 때 혹은 본인이 잘못한 것을 트수들의 탓으로 돌릴 때 트수들이 금 수훈 지라고 외치거나 "" ㄹ ㅇ ㅋㅋ"" 만 치라는 말로 연두가 훈수를 못 보게 하려고 자주 쓰인다."
278,최근에는 연두가 막히는 부분에서 일부러 안 알려 주려고 금 수훈 지를 외치 기도 한다.
279,다만 이러한 상황이 반복되면 트수들이 연두 하는 것에 지쳐서 많이 알려준다.
280,앙금 탈지: 앙탈금지의 애 너 그램. 위 상황에서 연두의 해결방법 같은 것으로 트수들에게 앙탈을 부리거나 땡 깡을 부린다.
281,트수들이 제발 앙탈하지 말라면서 앙금 탈지를 외치면서 이후에 알려 주는 경우가 많다.
282,이런 상황을 꼭 단비 같다고
283,해서 이모 티 콘도 단비 이모 티 콘이 두개나 있다.
284,[54] 혹은 마치 도 라에 몽을 부르는 진구 같다며 ' 연구 '라고 부르자 트수들을 ' 트수에 몽' 이라고 부르면서 훈수를 바라는 경우도 있다.
285,글러 먹은 스트 리머: 평소 지각이 일상이 던 연두가 웬일로 7시 정각 전에 방송을 킨 2020년 5월 11일 방송 분에서 온갖 칭찬 도 네이션이 이어지던
286,Just Chatting 시간 도중 ' 본인의 평소 행실을 생각 하세요' 라는 한 토템의 말에 글 글 글 글 글러 먹은~ 글러 먹은 스트리머라며 기습적으로 노래를 선보였다.
287,"장녀 일세: 연두가 3 자매 중 장녀이고, 방송에서 현 타나 자괴감이 드는 상황이 오면 ' 장녀 일세 '라고 채팅 창에서 놀린다."
288,이 약자를 보세요!
289,: Mess 모험이라는 게임 중에 약자의 방이라는 스테이지를 넘어가지 못하고 도발에 넘어가면서 나온 밈.# 게임 중의 특정 구간을 넘지 못할 때 주로 등장한다.
290,원래도 혼자 방송하는 것을 추구했지만 일련의 사건들 이후로 타 방송인들 과의 합방이나 교류는 자제하고 혼자서 컨텐츠를 진행하는 경우가 많다.
291,"연두 스스로의 컨텐츠 능력이나 방송능력도 많이 신장되었고, 일련의 사건들을 겪으며 법적 자문을 받을 정도로 마음 고생이 심했기 때문에 타 방송인들 과의 교류를 자제하는 것으로 보인다."
292,그렇기 때문에 방송에서 타 스트리머를 직접적으로 언급하는 것은 강 퇴 사유가 될 수 있으니 주의하기 바란다.
293,소니 쇼: 2017년 4월부터 둘 사이의 영 상도네가 왔다 갔다 하면서 친하게 됐다.
294,게임과 애니메이션을 좋아하는 등 비슷한 점이 많아서 더욱더 친해 졌다.
295,"대체로 소니 쇼가 연두를 놀리면 연두는 시무룩 하는 그런 티격태격 하는 사이이나, 실제로 만나면 잘 챙겨준다고 한다."
296,서로 방송에서 자주 언급하는 편이며 어느 한쪽이 방송 중이 아니면 채팅 방에 놀러가는 가까운 관계다.
297,"근래에 둘을 과도하게 엮고, 합방 무 새와 중계 질로 인해서 최근에는 언급을 잘 하진 않는 편이다."
298,둘이 만 나 서울에 놀라 갔다가 길을 잃는 등의 에피소드가 나올 때는 시골 쥐 콤비라고 불린다.
299,# 19년 초에도 둘이 서울 놀러 갔다온 썰을 풀기도 했다.
300,"# 후 즈: 아프리카 TV 시절에도 왕래는 있었으나, 트위치에 오고 트위치 파티를 같이 가게 된 것을 계기로 급속도로 친해 졌다."
301,게임과 애니메이션을 좋아하는 등 비슷한 점이 많아서 더욱더 친해 졌다.
302,"대체로 후즈가 연두를 놀리면 연두는 시무룩 하는 그런 티격태격 하는 사이이나, 가끔가다 연두가 한 번 씩 놀릴 때가 있다."
303,둘 다 게임을 못해서 연두 난이 도와 후 즈 난이도를 합친 ' 후두암 난이도' 라는 말까지 생겼다.
304,2020년 5월 22일에 둘이 뷔페에 가서 밥 먹은 썰을 풀었다.
305,"꽃 핀: 아프리카 TV 시절 연두가 힘들 때, 많이 챙겨 줬다고"
306,한다.
307,연두가 미 슐랭 미 슐랭 노래를 부르면서 서울에 놀러갔을 때 꽃 핀에게 7 만원짜리 미 슐랭 가이드 요리를 사 준 적이 있다.
308,그런 데 음식 양이 적어 배가 부르지 않아 꽃 핀이 연두 음식을 뺏어먹었다고 한다.
309,역시 꽃돼 핀지 어디 안 간다.
310,"꽃 핀, 후 즈, 연두 셋이 합방한 적도 있고 자주 만나기도 했다."
311,꽃 핀과 후즈가 술자리 친구로 가장 부르기 쉬운 친구로 연두를 꼽기도 했다.
312,"자동: 악 명 높은 배 틀 그라운드 연두 난이도를 스쿼드로 2회, 듀오로 1회 클리어한 장본인. 연두의 첫 1등 경험을 하게 도와주었고 이후 인연이 히오스로도 이어져 초 갈을 함께 플레이 했을 정도로 친하다."
313,"뜬금 없이 걸 즈 앤 판 처 드림 탱크 매치 같은 게임도 같이 하는 등 은근 괴 상한 게임 취향도 비슷한 듯. 포근한 삼촌 이미지로 스캔들이 날 위험이 적은 남자 스트리머로 평가 받고 있어, 여 스트 리머들 사이에서 최고의 게스트로 뽑히고 있다."
314,실제 나이는 열살 이상 차이 나지만 막내 동생 정도의 위치로 서로 친근하게 부르곤 한다.
315,가끔 배 그를 하다 텐션이 떨어지면 반자동 모드로 나이를 반 토막 내 연두의 동생 역할 극을 하기도 한다.
316,2018년 8월 3일에는 연두가 배그 1등 하면 사 준다는 밥을 얻어먹으러 가서 잘 놀고 왔다.
317,"자동 만난 썰 케인: 연두의 방송이 크게 될 걸 오래전 예언한 현자. 연두가 트위치로 이적할지 고민할 때 우연히 트위치에서 코피 한잔이라는 방제에 끌려 케인방에 들어갔고, 케인의 상담을 받은 뒤 그의 권유로 트위치 이적을 결심했다고"
318,한다.
319,"트위치 파티 때 만 나 인사를 했으며, 연두가 시청자 하락으로 어려웠던 시절 몇 번 호스팅을 넣어 주었다."
320,"모비딕 소희 오락실에 자신의 대타로 연두를 소개시켜 줘서, 연두가 성장하는데 큰 도움을 줬다."
321,연두의 대표적 은인으로 꼽히며 연두의 트위치 첫 번째 팔로 잉 이기도 하다.
322,"김 초 짜: 배틀 그라운드 연두 난이도를 스쿼드로 처음으로 클리어했고, 이후에 소희 오락실에서도 같이 출연했다."
323,"똘 똘똘이, 홍차: 함께 소희 오락실에 출연해서 배 틀 그라운드를 같이 플레이 했다."
324,김 나성: 연두가 트위치 이적 후 초창기에 다 키스 트던 전을 할 때 김 나성이 호스팅을 넣어 주며 친분을 쌓았다.
325,둘 다 로그 라이크 게임을 좋아해 코드가 맞아 자주 왕래를 하고 있다.
326,연두가 자주 보는 방송으로 꼽기도 했다.
327,김 나성이 노 잼 져스에 연두를 영입하려 했으나 실패했다.
328,소풍 왔니
329,": 후 즈, 소니 쇼 등 과 함께 히 오스 5 인 파티를 한 적이 있다."
330,"이 후, 배틀 그라운드 트위치 최 약체 듀오를 했다."
331,[55] 소풍 왔니의 등수를 보자 연두가 내가 캐리해야겠다며 말한 것은 덤. 실제로 당시 방송에서는 소풍 왔니
332,덕에 연두가 잘 해 보인다는 평이 꽤 있었다.
333,하지만 소풍 왔니
334,가 먼저 일 못 찐 을 탈출하며 연두를 도발했다.
335,"이후 연두의 체 지방률을 보고 뭔 가 석연치 않은 것이 있었는지 자신도 검사를 했는데, 본인도 심각한 상태였다고"
336,한다.
337,"마스 카: 연두가 새벽에 블 소 방송할 때 호스팅 받은 적이 있고, 2017년 겨울 무렵 영 상도네 교류가 많이 오간다."
338,마스 카에게 혼났다 꽃 빈: 모 시청자의 제안으로 배틀 그라운드 듀오를 하게 되었고 연두가 캐리하는 매우 희귀한 장면이 일어났다.
339,심지어 연두가 배그 강의를 하고 5 킬 을 하는 장면까지 나오는 등 놀라운 일들의 연속. 최고등 수는 2등으로 미션 성공에는 실패하였으나 게임 내내 일부의 저격을 제외하면 매우 화기애애한 분위기 속에 진행되었다.
340,"꽃 빈 이 전에 키우던 강아지의 이름이 ' 연두' 이고, 연두도 그 사실을 알고 있기 때문에 주인과 강아지 관계라는 드립이 나오기도 했다."
341,합쳐서 ' 연꽃 난이도 '라고 부른다.
342,"이후, 소풍 왔니"
343,에게 일 못 찐 타이틀을 이어받은 연두는 꽃 빈 에게 일 못 찐 타이틀을 넘겨줬다.
344,살인마 협회장: 2018년 중순 연두 방에 호스팅을 몇 번 넣으면서 안면을 텄고 9월을 기점으로 서로에게 종종 호스팅을 보낸다.
345,연두는 살구의 데 바데 실력을 부러워하며 살구는 이상하게 연두가 부르는 노래를 좋아하는 듯. 살구가 방 종하며 연두에게 호스팅했을 때 때마침 연두가 노래를 부르자 진혼곡을 듣다가 다시 방송을 켜 술 먹 방과 함께 노래를 부르기 시작했고 이때 연두가 역 호스팅을 보낸 적이 있다.
346,"쫀 득: 2018년 10월 후 즈, 꽃 핀과 함께 서울에 놀러간 적이 있다."
347,쫀 득과 괴 식 합방 당시 연두의 언급으로는 아프리카 TV 시절부터 알고 지냈다고
348,한 것을 보면 꽤나 오래전부터 친분이 있었던 것으로 보인다.
349,"2019년도에 연두 방송에서 한번, 샌 드박스에서 한번 합방을 진행했는데 그 때마다 게임 대결을 했고 결과는 연두의 완패로 끝났다."
350,"그 이후에도 휴 방 날 연두, 쫀 득, 지 누 셋이 서 벽제 갈비를 먹으러 가거나 연두가 러스트 컨텐츠를 할 당시 합방하여 도움을 주는 등 지속적인 교류가 있는 편. 19년 12월에는 괴 식 내기를 걸고 포켓 몬 소드 배 틀을 했다가 지는 바람에 2020년 1월 7일에 쫀 득 방송에 찾아가 합방하여 쫀 득이 만든 괴 식들을 먹었으며, 방송 후 쫀 득이 두리안으로 만든 각종 디저트들을 선물하자 다음 날 자기 방송에서 실시간으로 먹으며 괴로워했다."
351,"인 싸 파티: 2018년 3월 29일에 머 독, 소니 쇼, 후즈와 함께 에버랜드에 놀러간 것을 시작 [56 ]으로 9월 6일에는 2명의 멤버 꽃 핀, 김재원이 추가 되어서 롯데 월드로 놀러갔다."
352,10월 16일에는 이태원으로 놀러갔다.
353,"주리 온: 2019년 7월 쯤부터 연두 방송에 종종 놀러오면서 언급이 되었고, 연두가 먼저 러스트 합방 제안을 하면서 처음으로 같이 방송을 하게 되었다."
354,"이후 포탈 2 협동 플레이를 하면서 친해 졌는데 서로 공통점 [57] 도 많고 성향이 비슷하다 보니 두리 온, 남자 연두 같은 별명이 생겼다.2017"
355,"년 5월 31일 ~ 2017년 8월 2일, 2017년 8월 30일, 2017년 9월 6일: SBS 모비딕 소희 오락실에 참여해서 매주 수요일마다 진행했다."
356,"초기 멤버는 연두를 포함해서 김 소희, 똘똘똘이, 홍차였고, 스쿼드로 배틀 그라운드를 플레이했다."
357,"이후에 룩 삼, 초승달, 맥 크리 선생님도 참여해서 오버워치와, 데 바데를 플레이 했다."
358,"8월 2일 이후로 휴식을 가졌고, 이후에 또 참여해서 타워 유 나이트와 포트 리스를 소니 쇼, 후즈와 함께 플레이 했다."
359,소희 오락실 총 18회 중 12회 참여했다.2017
360,년 9월 말경 방 구조를 변경하고 필터를 이용해 벽을 ' 연두' 색으로 칠해서 크로마키가 가능 해졌다.
361,이전에는 캠에 장롱이 보이는 구조였다.
362,2018년 1 월경 다시 방 구조를 변경하고 크로마키를 구입했으나 얼마 못가서 다시 크로 마 키 없이 진행하고 있는 중이다.
363,이때까지만 해도 집 다락방에서 방송을 하던 구조였으나 2019년 3월 말에 시내 외곽에서 시내로 이사를 갔다.2017
364,"년 12월 16일, 연두의 생일을 맞이하여 다양한 컨텐츠를 진행했다."
365,쑥쑥 단 능력평가 연두영역이란 제목으로 만들어 진 시험문제와 팬 게임 2 종을 했다.
366,하나는 연과 같이란 제목의 게임과 또 하나는 1993[58] 이라는 게임이였다.2017
367,"년 12월 25일 새벽 5시 20분 경 메가 맨 X 켠 왕을 마치고 일명 ' 칠 공주 '라고 불리는 ' 러브 송' 을 부른 것으로 시작 해 오전 8시에 부른 ' 인공위성' 까지 최소 27 곡이 넘는 곡을 연속으로 불렀는데, 일반적인 가수들도 ' 솔로' 콘서트로 저 만큼 부르는 경우는 많지 않다."
368,그럼에도 불구하고 마지막 곡을 정말 듣기 좋게 불러 준 것을 보면 강철 성대라는 말이 틀린 말은 아닌 듯 하다 .2017 년 12월 말에 트위치 파티에 갈 지 고민하고 있다고
369,밝혔는데 그 이유가 최근에 밴한 사람 중에 볼 때마다 막 생겼다는 채팅을 친 사람을 보았다고
370,한다.
371,아프리카에서 방송하던 시절부터 시상식 때 시청자들이 얼굴 평가하는 것이 무서웠다고
372,하며 그래서 자신의 외모에 대한 자신감이 별로 없는 듯 하다. [59] 그래도 어찌 저 찌 트위치 파티에 가서 잘 놀다가 돌아왔다.
373,어째서 인지 오디오 인터페이스가 있음에도 스테레오가 아닌 모노로만 들려 오디오 인터페이스를 새로 구매하였으나 문제를 해결하지 못하다가 시청자들의 도움을 받아 해결하였다.
374,이제 배그 일등을 못하는 핑계 중 하나였던 사운드 플레이가 안된다는 이유도 사라진 것. 기독교 집안이지만 교회를 안 다닌 지는 꽤 오래된 듯 하다. 가끔 조심스럽게 교회에서 있었던
375,좋지 않은 기억을 이야기할 때가 있다.
376,"옛날에 게임에 빠졌는데, 목사가 악마가 컴퓨터 전자파로 타락시키고 하는 사람들은 사탄이 된다고 주장하면서 연두를 지목하면서 그날 하루종일 예배시간에 설교를 했다고"
377,한다.
378,그 이후로 신은 믿지만 목사는 못 믿겠다고
379,한다.
380,하지만 얼마나 1등 하고 싶었는지 다시 교회에 나가겠다 고까지 말한다 [60 ]2018 년 4월 1 일 레 바가 본인 캐릭터를 읭읭이로 그려 주었다.
381,"충청도 방언을 익숙하게 구사하는데, 충청도에 살고 있어서 그런 모양이다."
382,본인 이야기로는 친구가 경상도 사람이라서 경상도 사투리를 잘 쓴다고 한다.
383,충청도 사투리도 가능하지만 거의 안 쓴다고 충청도와 경상도가 가끔 섞여 북쪽 말투를 보여주기도 한다 [61] 바보라는 캐릭터를 살리기 위함인지는 몰라도 상식이 매우 부족한 모습을 보여준다.
384,독일은 유럽이 아니라 던가 제주도의 수도를 한참 동안 고민한다 던가 여우 주연상의 여우를 이 여우로 알고 있다 던가... 경남이 서울 근처에 있다고
385,"알고 있거나... 그런데 연두는 학생 때 전교 2등을 할 만큼 공부를 잘했으며, 엄연히 대졸자라는 것이 반전. [62] [63] 잔병 치레를 제법 하는지라 이로 인해 고생하여 방송이 늦거나 휴방을 하는 경우도 있다."
386,당연히 연 모노 시청자들은 그냥 무리하지 말고 푹 쉬었다가 내일 방송하라는 식으로 자주 말한다.
387,심지어 스트 리머들 한 텐 흔하지만 여자에게 정말 찾아보기 힘든 M 자 탈모까지 있다.
388,한동안 많이 회복된 상태를 보였는데 다시금 증세가 일어나고 있다(...) 이상형은 쿠죠
389,죠타로라고 한다.
390,원래는 디오 브란 도를 좋아했는데 3부의 DIO를 보고 너무 역 변했다고
391,죠타로로 갈아탔다고
392,한다.
393,"소 울 칼 리버 6에서 죠타로와 DIO를 커스 터 마이 징도 하였으며, 점프 포스를 할 때엔 죠타로의 스타 플래 티나에 러시를 당할 때 ' 좀 더 때려 주세요!"
394,'라고 할 정도. 특유의 기합소리( 하~! )에 대해 중독성 있다는 평가가 많다.
395,연두 본인도 고양이 손 포즈와 함께 가끔 하는 편이다.
396,매주 일요일에 올라오는 주간 클립의 인트로 부분 등 편집 본에서도 자주 쓰인다.
397,1시간 반복 재생 버전 10시간 반복 재생 버전 2018년 12월 16일 생일 방송에서 세이버 얼 터 코 스프 레를 하고 방송했다.
398,연두 방송 최초로 ㅗㅜㅑ가 터져나왔다(?) #1 #2 [64] [65] 트박스 박제 평소 코스 프레보다
399,퀼이 좋아서 그런지 본인도 꽤 마음에 들은 것 같다.2018
400,년 12월 19일에는 샌 드박스 파티와 트위치 파티를 갔다왔다.
401,많은 스트 리머들과 사진을 찍었는데 한 결 같은 똑같은 표정을 보여주었다.
402,자기 나름대로 는 엄청 열심히 찍은 것이라고 한다.
403,해 당 영상 참조. 2017년 트위치 파티에 이어 2018년에도 전혀 달라지지 않은 표정을 보여줬고 상술했듯이 이 때문에 연두로 이드라는 별명을 얻었다.2019
404,년 2월 1일에 캐릭터 머 그 컵을 판매한다.
405,정작 색은 연다 에게 연두색을 뺏겨 주황색이 됐다.
406,그리고 쫀 득과 꽃 핀이 분노했다.2019
407,년 2월 28일에는 젤 다의 전설 시리즈에서 나오는 팅 글 코 스프 레를 쓸데없이 고퀼리티로 하여 연 크리 트들을 빵 터지게 만들었다.2019
408,년 3월 20일에는 샌 드박스를 방문해서 샌 드박스에 있는 4K 의 캠 장 비를 가지고 잠시 방송을 진행했는데 집 캠과 확연하게 다른 미모를 보여주었다.
409,실시간으로 4천명 이상이 몰렸다.
410,집 캠과는 너무나도 다른 연두의 미모에 팬들은 당신 누구야? 라는 반응을 보여주며 연두의 집 캠을 부숴야 된다는 데 동의했다.2019
411,"년 3 월말 이사를 하느라 3일 가량 휴 방했고, 3월 31일 이사 후 새집에서 방송을 켰다."
412,이 삿 집 센터를 부르지 않고 가족들이 동원되어 며칠에 걸쳐 이사를 했다고
413,한다.
414,펭돌이와 브라운은 가져오지 못했다.
