,sentences
154,"스케줄 중간에 광고를 진행할 때 시청자: ㅇ ㅇ ㅎ ㅇ ㅇ ㅅ ㅇ ㅇ ㅂ 많으면 많을수록 좋지!! , 없었으면~ 개! 이! 득~! 신행 템 또는 신 캐릭터가 아니지만, 중복이 아닌 좋은 행 템 또는 캐릭터가 나왔을 때 N( 주사 위 숫자)~ 까 비~ 노린 주사위 숫자와 매우 비슷한 숫자가 나올 때 (ex. 5를 노리려 했지만 6이 나올 때) 진짜 넷 마블 운 영진들<<( 권 XX, 노 XX) >> 대가리에 총 맞았네!!"
155,야 이 새 퀴 들아!! 어!! 정신 똑바로 안 차릴래?
156,"넷 마블이 유 튜브 영상이나 이벤트 공지를 통해 과대광고를 할 때, 또는 비양심적인 행태를 보일 때 (ex. 광복절 날 실 검 이벤트, 모 마 x 친 넘 들~~ --x 님 별 풍선 100개 감사합니다!"
157,"백! 백! 백! 빼액~ 시청자가 랩돼 방송에 별 풍선 100개를 선물 했을 때 너 그거 사는 순간 펌 바 걸린다!!!! 모 마 게임 진행하면서 상대가 독점 찬스를 하기 직전에 하는 말 ㅇ ㅇ ㅎ( 응 안해), ㅇ ㅇ ㅂ( 응 안 봐), ㅇ ㅇ ㅅ( 응 안사) 랩돼 가 방송 도중 광고를 보여주며 읽을 때 시청자 채팅에 도배되는 말. 랩돼는 "" 어여 해"", "" 어여 봐"", "" 어여 사"", "" 유용해"", "" 유익해"" 로 읽기도 한다."
158,"타 BJ 들의 방송에서도 물론 광고를 보여주는 경우가 많지만 "" ㅇ ㅇ ㅎ"", "" ㅇ ㅇ ㅂ"" 등의 유행어는 랩돼 방송에서 유독 보인다.ㄴ"
159,"ㅈ( 노 잼) 시청자들이 랩돼의 주작으로 재미 없게 만들 때, ㄴ ㅈ 이러는데 랩돼는 이럴 때 남자라고 한다."
160,"( 반응은 핵 노 잼류..) 아바 바 바 바 바 바 바 바 바 바 시청자들이 랩돼 가 스케줄 계정파괴를 하고 나서 쓰는 말, 랩돼 가 계파 이후에 트는 노래인 ' 히치 하이 커 11' 의 가사에서 따왔다."
161,"[29] 유 튜브 ㅎ ㅇ, 유 튭 ㅎ ㅇ, 유하[* 여담으로 자 하의 업그레이드 캐릭인 유 하와 연관지어 불리는 경우가 있다."
162,"특히 세 줄평가 같은데 랩돼 가 유 튜브 업 로드용으로 녹화 시작할 때 시청자들이 쓰는 말, 유 튜브에 업 로드될 정도의 게임이 나왔을 때도 시청자들이 쓴다."
163,그러나 프카팩에서 트리 커가 나온 영상 이후로는 랩돼 가 이 말 대신 엄나
164,방을 하자고
165,말한다.
166,엄나
167,방 - ' 엄마 나 방송 탔어!
168,' 유 튜브 ㅎ ㅇ 대신 랩돼 가 제안한 말이다.
169,ㅌ ㅇ 튀어! 계파로 판단될 경우ㄴ ㅇ ㅂ ㅈ( 내일 보자) 랩돼 가 방종할 때 쓴다.
170,"( 설이: 멍!!, 멍!, 멍, 멍!!) 노인복지 ㄱ ㅈ ㅇ, 권 재익 권 영식+ 이 재익, 스케줄 도중 주작이 터졌거나 단순히 해당 이벤트 캐릭/ 행 템 저격 시에도 쓴다."
171,"하지만 너무 다이아 소모가 많을 경우, 저격을 성공해도 계파라고 한다."
172,"오, 와 시청자들이 랩돼 한 테 100개나 200개 이상 별 풍선을 쏘면 이런 반응을 보인다."
173,"또는 모 마에서 좋은 캐릭터가 나오거나, 좋은 행 템이 나올 경우 이런 반응이다."
174,"따 잇!, ㄸ ㅇ! 스케줄이 운이 안 좋을 때. 좋은 행 탬이나 좋은 캐릭이 안 나올 때 가끔 식 보인다."
175,"강화된 블랙홀 발생기/ 추진기 : 캉~ 블~ 발!/ 캉~ 블~ 추! 구원의 골든 벨 : 골든 벨 골든 벨 골든 어 너 벨 호우~ 그림자 인 술서 : 그림자 순 실 서( 다크) 글라 시 엘 : 얼음 저택 년, 렛 잇고~ 렛 잇고 ~~ 더 이상 참치 마요~ 기사 왕 아서 : 킹 아서, 사기 왕 아서, 킹 갓 서 낡은 보물지도: 낡~ 보~ 지~! 옆사람 조심하세요"
176,날아 라 아이템 / 인형 뽑기맵 : 날아라
177,"느그 템, 느그 뽑기 맵닌 자 콕스: 겐 지, 류 승 룡 기모 찌,[ 난자 완스] 다이 애나 : 낸 시 랭, 최 순 실, 비선 실세 하루나 최 순 실이 더 많이 보인다."
178,"데 커드, 다크 데 커드 : 됐거든, 겐 지 다크 뮤즈 : 또크 뮤즈, 백발 썋 년 다크 아르 테스 : 다크 저리 가르 테스, 다크 나오지 마르 테스 빛나는 대가의 건설장비 : 빛 그 으으 은장 다크 초선: 또크 초선, 땈! 초선, 주작의 어머니 다크 늑대 소녀 치 히로: 따크 대 걸레 치 히로다 크 칼리: 닭 칼국수 대지주의 깃발 : 돼~ 지주의 깃발( 랜드 마크 건설 시 주사 위 한번 더! 보조옵이 있는) 드래곤 헬 맷 : 드( 파) 바, 닌 자 헬멧: 닌( 파) 바 뜻밖의 초대권 : 노트북, 뜻밖의 트뤠 시~ 라비 앙 로즈 : 3초 가인, 장미란 로즈, 라미란 로즈, 라 라 라 라비 앙 로즈 ~로 나 : 180만원의 그녀 /180 만원의 X 년 [30] /18 년 말고 180년 로 디 : 깡통, 쪼개는 깡통 루피 : 핑크 돼지, 핑크 돼~~~ 지 쉐~ 끼, 핑 돼 레 오나 르도 : 레 오나 르도 다빈치 레 오나 르도 따 삐 취!, 레 오나 르도 디 카프리 오, 마트료 시 카 : 오뚜기 매혹의 향수: 매혹의 형수 모 르가 나 : 저 르가 나, 저리가 나모이라 : 흑 누나 / 디 바 모이라 : 디 바 흑 누나 모험 왕의 기념 주화 : 노른 자 맹독 화살촉 : 모종삽 미라 쥬: 또 라 쥬, 나오지 마라 쥬, 저리가 라쥬 믹스 프시케/ 믹스 미라 쥬 : (2 개 나올 시) 믹스+ 믹스= 웹 툰은 투 믹스지 박람회 : 박 나래 베 르단 디: 이 쁘장한 트래 쉬, 핑크머리 트래 쉬, 효녀 [31 ]7000 별 사탕에 팔았었던 행 템 들( 곡예사의 트램 폴 린, 추격자의 헬멧 등) : 칠천 따리 칠천 따 봄의 소녀 마스 : 따스, 봄 따스 [32] 샷 건칠 때나 불카노 스의 망치, 프로즌 해머 : 망치 나가신다~( 쾅)( 메이드) 빅 토리아 : ( 메이드) 부채 년 , ( 메이드) 박테리아 빛나는 공항 택시 : 모범 택시 오빠 차 뽑았다 널 데리러 가, 차!( 차차!, 차차차!) 부회장 하루나 : 부하, 과부하뽀로로 : 안경 잡이 개~ 쉐끼, 이야~"
179,뽀로로다!
180,"뽀로로의 ( 슈퍼) 고 글 : 뽀로로의 ( 스몰 사이즈) 브라자 산 티 노, 황금 복 돼지, 마법의 정원 맵 미니게임의 돼지 : 돼~~ 지 쉐~ 끼 수로 탈출 : 김수로~ 탈출 슈퍼 뜻밖의 초대권 : 슈퍼 뜻밖의 트레 쉬 슈퍼 명인의 건설비 책 : 슈( ×n) 명 믜 영건 [33] 슐 레이 만 : 털보 아저씨( 다크) 스쿨드 : 급 식드, ( 다크) 급식 드스쿨 하루나& 연 화 : 스. 하. 년. , 급식 하루나 연화 셀 러브리 티의 목도리 : 변기 커버 쉐인 : 채찍 놈, 전광 렬 아저씨 아폴론, 로큰롤 아폴론 : 노 홍 철, ( 로큰롤 아폴론일 경우) 롸 클 롤! 야간 개장( 테마 파크 10 턴 이하로 남을 때 모든 랜드 마크 통행료 2 배) : 간장~ 게장! 어디서 나 힐링 여행권: 어? 힐링이네?,"
181,어? 힐링이다!
182,"어린이 울드 : 어? 울 드네?,"
183,어? 울 드다!
184,"에드워드 : 면 상극혐 애드 워드, 니 X 알은 내 손 안에 있다!"
185,"가까이 오면 터뜨려 버릴 꺼야! , X 알 도둑에 디 : 쪼개는 여우 에스 텔 : SK 텔레콤 왓 슨 : 왓 슨 나 왔슨, 한물 갔슨 여신 유 라 : 등신 유라"
186,어떤 나라의 누구랑 매치된다.
187,"영롱 뜻밖의 결정 : 영롱 뜻밖 의 골드, 영롱 뜻밖의 10만 원, 영롱 뜻밖의 트레 쉬 원격 마그네틱 코어: 원격 나그네 틱 코어, 원격 박 그네 틱 코어, 느( 금) 마 코 위조된 설계 도면 : 또 면, 도면 데쓰요, 똥 도면!! 유 라 : 정유라"
188,"년, 유 라 데스요, 못생긴 유 라 데스요 에드워드 : X 랄 도둑, 니 X 랄은 내 손안에 있다 사진작가 애드 워드 : 영정사진 에드워드 사차원의 유리 구슬: 투~ 명한 유리 구슬처럼 보이지만~ 유명한 투리 구슬처럼 보이지만~ 호우 ~에 디 : 김 종국, 쪼개는 여우 이소 벨의 미리내 : 이소 벨의 비린내( 빛나는) 잘못된 가이드북 : X 까 북 전 장의 만능 연장 : 쓰메 끼리 제시 카 : 이마년( 빛나는) 재벌 가의 상속 문서 : ( 빛) 절편 초록 탱탱이 : ( 초 록) 댕댕이 초인의 건설장비 : 초딩의 건설장비, 딩 건장치 히로 : 취 권 년( 화이트) 카 라스 : 저리가 라스, 나오지 마 라스, 이리 오라스 [34] 칼리프 : 황건적 카 트리 나 : 조현아( 다크) 캐넌 : ( 다크 땈크 ) 개년 코 델 리 아 : 롯데리 아 , 천찢의 어머니 콕스 : 김창렬 쿠로 미 : 두루 미크 라우스, 다크 크라 우스 : 할 배 크롱 : 녹색 괴물 크리스 틴 : 핼멧의 어머니( 화이트) 클 레 오 파트 라: ( 화이트) 복 면 ~가 왕! 케로케 로케로 피 : 깨 구리 판다 나 나 : 골드가 부족할 땐? 판다! (sell) 나나 팝스타 혜나: 팝스타 근 혜나 포비 : 북극곰 포 카 혼 타스 : 포 카 혼모 노, 조 까혼 타스 풍선 별장 : 별 풍선 장, 별 풍장 선 패티 : 김 제동(...)( 골드) 프레이 : 계란 프레이, 골프 플레어 : 해물년( 화이트) 프로 이 트 : 박 씨와 최 씨 해변의 닉 시 : 해변의 낙지, 해변의 납치 해변의 앨리스 : 겨 털 자랑 앨리스, 해변 녀 앨리스 헬 로 키 티 : 굿바이 키 티, 잘 가 키 티, 안녕 키 티( 화이트) 헬 렌: 나 센 간! 현상금 수 배지 : 신문지 휘트니, 산타 휘트니 : 효 린 소피: 고 피 롤랑: 롤랑 코털 워 어어~ 페이트: 페인트 치는 페이트 사장님의 힐링 여행권, 사장님의 긴급 호출: 사장님 나빠요~~"
189,헤 르 메스의 헬멧: 헤 바 참치 황금 돼지 헬멧: 돼지 바 시공간 조종기: 시조는 시조 시조! ??? 황금의 권능: 황금의 권총 천 상의 건설장비: 천사 볼펜 겜 블러의 트릭: 나쁜 손아이 돌 레나: 돌아이 레나 아모르 파티 초대장: 아! 초! 미스 티: 미르 스티 오 데트: 오- 뎅 탕 !!루 시드/ 루시아 : 루 시드/ 루시아~ 준비완료~ 초시공 건설장비 : 초건 각성 허수아비 헬멧 : 각허 바( 각성) 닌 자 슈즈 : ( 각) 닌 슈 과거 시청자를 끌어 모으기 위해서 자극적인 컨텐츠 일환으로 계파( 계정파괴 )를 한 후 계정을 공개한 일이 있었다.
190,"본인 스스로도 최악의 흑역사로 인정하고 있으며, 계정 주인에게 계정을 따로 구매해 주었다."
191,그 후에는 시청자의 스케줄 낚시를 제외하고는 의도 적인 계파는 하지 않고 있다.
192,요즘 들어서는 대박 스케줄을 받고 좋은 템 하나 못 건지고 망했을 때 시청자들이 종종 계파 시켰다고
193,한다.
194,연합 뉴스 2016년 6월에 저격 뉴스로 화면에 등장한다.
195,"이 기사는 두 가지 근거를 들어 랩해도 돼 의 방송이 문제가 있고, 이를 올바르게 제재하지 않는 아프리카 TV에 대한 비판과 정부 측의 인터넷 방송에 대한 규제를 강화할 것을 촉구하고 있다."
196,"근거 1. 특정 BJ( 랩돼) 가 자신의 과금액을 방송 자막으로 내보내고 있어, 게임 아이템의 현금 결제를 부추기고 있는 것이 문제라고 지적하였다."
197,반박 1. 먼저 모두의 마블의 게임 아이템은 유저 간의 양도가 불가능하기 때문에 재화로서 인정되지 않는다.
198,"따라서 여기서의 게임 아이템을 현금 결제하는 행위는 ' 자신의 만족을 위한 컨텐츠의 구매 행위 '에 해당하며, 오히려 이를 가지고 컨텐츠의 구매행위에 대한 비판 보도를 하는 것은 도리어 컨텐츠 제공자인 넷 마블에 대한 영업 방해 행위가 될 수 있다."
199,"애초에 증권 방송에서 특정 주식에 대해 얼마 투자했는데, 혹은 추천 주 상담을 받는 것에 대해 보여줬다고"
200,해서 ' 투기 '에 가까운 증권 거래를 부추긴다는 투의 비판을 하는 것이 말이 안된다는 것을 생각하면... 얼마나 이상한 논리를 제시하며 억지로 아프리카 TV를 까 대려 하는 지를 알 수 있다.
201,근거 2. 그 BJ가 ' 대리 뽑기 '를 하던 도중 카카오 계정의 아이디와 비밀번호를 유출하여 개인정보를 유출한 행위를 하였다.
202,"반박 2. 이 부분에 대해서는 당시의 동영상을 보면 방송 극 초기 (2014 년 )에 계속해서 주의를 줬음에도 불구하고 방송 컨텐츠를 지속적으로 방해하는 시청자의 계정에 대해 홧김에 벌인 행위 임을 알 수 있으며, 그러한 동기와는 무관하게 BJ 본인이 수차례 당사자에게 사과하였으며 보상 책으로 게임 계정을 구매해 줬다는 얘기를 하고 있다."
203,재반박 2. 랩돼 가 시청자의 개인정보 유출을 했다는 사실에 대해서는 전혀 부정할 것이 없으며 BJ이 본인이 사과하였고 보상 책으로 게임 아이템 선물을 해 줬다고
204,해서 면죄부를 받을 수 있는 것이 아니다.
205,피해 자가 정보 유출으로 고소를 했어도 이상하지 않을 사건이였다.
206,그런 데 7월에 들어서 저 연합 뉴스의 보도 동영상은 삭제되었다.
207,아마도 논리적 모순에 대한 자각이... 랩돼 유 튜브에는 아직 보도 동영상이 박제되었지만 말이다.2016
208,년 중반부터 아이템이나 캐릭터의 활용법을 잘 파악하지 못한다고 주장하는 사람들이 등장하고 있다.
209,대표적으로 빨딱의 활용. 빨딱의 경우 상대가 빨 딱 을 갖고 있지 않으면 1건만 해서 나중에 내 땅을 밟더라도 추가 빨 딱 을 노릴 수 있는 기회를 노리는 것이 더 좋은 활용법이지만 랩돼는 무조건 2건으로 일관하는 모습을 보이고 있다.
210,"단 상대도 빨딱일 경우에는 1건을 하면 상대의 빨 딱이 터질 기회를 더 주는 것으므로 2건 플레이를 하는 것이 일반적. 헬 렌 세팅도 확 성 빨 딱을 끼고 남은 자리에 사 힐 프 패 조합을 추천했었는데, 독점맵에서 파산 세팅은 생각보다 자주 만나며, 파산 세팅 상대로는 프 패 + 사 힐 조합의 장점도 분명히 있긴 하다. 또 한 챔피언리그 1:1 기준으로 인술서는 활용이 생각보다 애매한 행 템이라는 점도 무시하기 어렵다."
211,"그러나 팀 전에서는 인술서 가 엄연히 훨씬 뛰어나며, 여행 메타의 조합 중심으로 연구되었을 땐 몰라도 노여행 메타로 전환되고 나선 인술 초건이 유행하게 되었다."
212,이안의 템 셋은 블 추가 고정되어 있었지만 블 추의 출시 직후 활용법을 잘 모를 때 이론 러들이 랩돼 에게 블 추가 더 좋으며 이안에게는 블 발> 블 추 라고 뇌피셜을 했다.
213,"물론 블 추가 출시된 지 얼마 안 됐을 때였고, 랩돼도 잘 몰라서 그런 것일 수도 있다."
214,그래서 블 추 이안을 써 보니 좋아서 블 추 스쿨드를 버리고 블 추 이안을 썼다.
215,그런 데 갑자기 시청자 스케줄을 하고 있던 도중 이론 러들 저격을 하며 직접 써 봐야 한다는 둥 그런 식으로 자신의 생각이 틀렸음에도 자기 합리화를 하는 추한 모습을 보여줬다.
216,"아직 까지도 별 말이 없는 걸 보면 이미 잊은 듯 하다. 이외에도 2016년엔 "" 파산에서 더블옵은 나쁘다, 헤 바가 등장한 후 오랜 시간이 지난 시점에서도 스바만 못 하다, 배지 결정이나 배수옵이 괜찮다, 통기타는 테마에서만 잘 쓰인다, 출시 직후 기준 울 드는 별로 다"" 와 같이 당시 모두의 마블 공식 카페와 상반된 주장을 많이 했다."
217,물론 랩돼의 영향력은 상당히 큰 편이며 랩돼를 맹신하는 사람도 많기 때문에 정확하거나 올바른 정보를 전달하는 것 또한 필요하다.
218,하지만 본인 스스로도 누 누 히 본인의 판단은 절대적인 기준이 아니며 본인의 취향이 반영된 부분이라고 항상 말하고 있다.
219,또 한 방송이기 때문에 일부러 효율보다는 보여 주기 식 플레이를 하는 경우도 적지 않다.
220,랩돼는 방송하는 BJ 일 뿐 모 마 리뷰 어나 공략 자가 아니기 때문에 늘 정확하지는 않다.
221,랩돼의 말만 듣고 판단하기보다는 여러 커뮤니티에서 의견을 들어보자. 또 한 모 마에 100% 정답은 없기 때문에 사실 직접 써 보는 것보다 정확한 건 없다.2017
222,"년 이후에는 시청자가 랩돼 에게 전부 맡기지 않는 이상 스케줄 진행 시에도 선택은 시청자의 몫에 맡기며, 행 템 사용도 굉장히 주의하면서 말한다."
223,예를 들어 시청자가 캐릭터 순위를 물어보면 항상 자신의 주관적 순위 라 밝히고 논란을 피하기 위해 순위가 아닌 Top 5식으로 말을 해 준다.2018
224,"년도에 들어서 넷 마블이 월드 챔피언십, 국가 대표 결정전, 5주년 이벤트 등 변화를 선보이면서, 이에 따라 많은 불편한 점들이 튀어나오기 시작했다."
225,"이를 랩돼는 방송에서 언급하면서 비판하기 시작했고, 대부분의 유저들은 랩돼 에게 공감하며 "" 넷 마블에게 기는 모 마스타보다야 깔 땐 시원하게 까는 랩돼 가 좋다"" 라는 반응을 보였다."
226,허나 이후 국가 대표 결정전에 랩돼 가 참가 하면서 조금씩 비판의 목소리가 나오기 시작했다.
227,"4 강 전에 진출한 랩돼 이 영상에서 랩 돼는 새로 나온 신캐 베 라를 들고 참전하였으며, 2 번째 판에서 30 턴에 패배를 당하면서 4 강 전에서 마무리를 지었다."
228,문제는 이 영상에서 랩 돼는 개 주작 판이라 표현하고 댓 글에 흥행시켜 줬지만 진출하지 못해서 아쉽다란 뉘앙스로 적었다.
229,"이에 대해 일부 시청자들은 "" 물론 주작 판에 화가 날 순 있지만 이미 서로가 서로를 이용해 이득을 보아 놓고 주작 판 하나에 이렇게 화를 내는 건 오 바 아니냐"
230,""" 란 반응을 보였다."
231,그리고 본격적인 논란은 이 영상에서 시작된다.
232,토너먼트에 대한 랩돼의 의견 이 영상에서 랩돼는 자신이 8 강까지 계속해서 선을 잡으며 손쉽게 승리했으나 4 강에서 바로 주작 판을 만 나 진 것을 4 강까지 나를 밀어주어 홍보효과를 하고 떨어트린 것이 아니 냔 주장을 하였다.
233,"그 밖에도 대회 주작, 32명 중에 비제이가 여러 명 나가는 게 말이 되냐"
234,등의 발언을 하였다.
235,"여기서 문제점은 대다수의 사람들이 그저 대화에서 져서 징징대는 거로밖에 안 보인다 할 정도로 논리, 설득력이 떨어진다는 점이다."
236,만일 랩돼 가 4 강에서도 이겨 올라갔다면 과연 랩돼는 8 강까지 자신이 주작으로 이길 수 있었단 이야기를 꺼냈을까?
237,물론 랩돼의 주장이 완전히 신빙성이 없다는 뜻은 아니다.
238,객관적으로 봤을 때도 8 강까지의 랩돼의 모습과 4 강에서의 운은 확연히 다르고 의심해 볼 이유는 충분하다.
239,허나 랩돼의 문제점은 온전히 자신의 뇌피셜에 불과한 주장을 사실인 마냥 방송에서 말하고 유 튜브에 올렸다는 점이다.2016
240,년 4월 ~5 월 유 튜브에서 주사위의 신 영상을 자주 업 로드 했었다.
241,따라서 모 마랑 같이 주신도 상당 부분 업 로드 된 것으로 보인다.
242,"주사위로 흥 한자 주사 위로 망한다 너무나 당연하게도, VIP9 등급이다."
243,"돈이 썩어 난다 2016년 5월 15일 기준 391만 원 현질. 보너스게임에서 예를 들면 일본 사람은 해를 고른다 던가 해서 그 사람의 국적을 가지고 결과를 예상하는데, 대부분 맞는다!"
244,과거에는 플레이 영상도 가끔 씩 올렸지만. 신 캐릭터/ 주사위/ 신 카드 중에서 일부만 리뷰와 플레이 형식으로 올렸다.
245,최근 애장품에 현질을 조금씩 하기 시작했었고 주신 측에서도 현질 액수가 점차 늘어나는 추세였다.
246,"여담으로, 2016년 8월 20일 주사 위의 신 한국 대회 본선 및 결승전의 중계를 맡았었다."
247,주사위의 신 영상이 가끔 씩 올렸으나 2017년 8월 이후 업 로드가 끊겼다.
