,sentences
315,"101개의 리액션은 가 렌 춤인데, 리액션을 할 때마다 고통스러워 하였다."
316,배가 아프니 별 풍선을 쏘지 말라고
317,"말했으나, 게임이 끝나기 전까지 20번 정도 리액션했다."
318,"초인적인 힘으로 20분이 되기 전에 게임을 끝내고 화장실에 가려고 했으나, 게임이 끝나고 나서도 계속해서 별 풍선을 선물했고, 화장실 가기 전까지 10번 정도 리액션을 했다."
319,리액션을 하던 도중 배가 편안 해졌다고
320,말을 해 시청자들은 똥을 싼 것이 아니냐며 바지를 인증해 달라고 요청하였으나 BJ가 단호하게 거절했다.
321,화장실에 다녀온 이후 다시 게임을 했는데 손이 말라 있어 시청자들을 큰 충격에 빠지게 했다.2017
322,년 1월 3일 방송에서 벌어진 사건이다.
323,임 선비가 게임을 하던 도중 신원 미상의 한 남성이 도어록의 비밀번호를 입력해서 계속 들어오려고 시도했다.
324,이후 임 선비가 집에 사람이 있는 척 연기를 하였으나 연기력은 그리 좋지 않았다.
325,혼자 사는 여성들을 상대로 하는 흉악 범죄가 판을 치고 있는 상황에서 자칫 위험할 수 있는 상황이었다.2017
326,년 6월 23일 코 수술 이후 한 달 간 술을 마실 수 없었는데 한 달이 차서 봉인 해제한다고 술방을 했다.
327,"거짓말 탐지기 등의 소품을 이용한 진실 게임, 썬 형을 옆에 앉혀 놓고 훈계를 하려 하는 등 재미있는 장면들을 연출하며 방송을 이어 가 던 중 소주 2 병 반을 마신 시점에 많이 취한 모습을 보여서 시청자들이 돌아가서 방송을 하고 있던 썬 형을 불러왔고 썬 형이 상태를 보고 더 마시면 실수할 것 같으니 음료수나 마시다가 방송 끄라 고 하고 돌아갔다."
328,하지만 썬 형이 돌아가고 얼마 지나지 않아 시청자들에게 기존에 있었던 서운한 감정을 한탄하다가 실수로 상을 엎어 버린다.
329,"[43] 큰 소리가 들리자 옆방에서 썬 형이 뛰쳐나왔고, [44] 상에 있던 짬뽕과 탕수육 소스 등이 멀티탭에 쏟아져 연기가 나자 코드를 급하게 뽑았지만 차단기가 내려가는 바람에 옆방에서 방송하던 썬 형의 방송까지 강제로 방송 종료되고 말았다."
330,방송 종료 후 유리 조각을 치우려 다가 손가락이 다쳐 울었다고
331,한다.
332,결국 애꿎은 썬 형이 뒷 수습을 했다고...
333,[45] 잠시 뒤 폰으로 다시 방송을 켜고 시청자들에게 술을 많이 먹어 실수해서 미안 하다고 계속해서 사과인지 주정인지 알 수 없는 말을 반복했다.
334,반쯤 잠들어서 끅끅 거리다 썬 형에게 또 혼나고 방송을 껐다.
335,[46] 아웃 라스트: All Clear 아웃 라스트 내부 고발자: All ClearTo the Moon: All Clear 항아리 게임: 플레이 중단 데드 바이 데이 라이트 Finding Paradise: All Clear. 투 더 문 후속 작이다.
336,플래닛 코스터 하우스 플 리퍼 용과 같이 3: 플레이 중단용과 같이: 극: All ClearRaftMarvel's Spider-Man: 플레이 중단 언 틸 던: All Clear 어 웨이 아웃: All Clear 심 즈 4 디트로 이트 비 컴 휴먼: All Clear 캐치 마인드에서는 음란 마 귀로 변신하기도 했었다.
337,"( 쓰ㄹㅣ ㅆ..., 세 ㄱ ㅅ... *_*) 라스트 오브 어스: All Clear 라스트 오브 어스: 레프트 비하인드: All Clear 디트로 이트 비 컴 휴먼 새로운 엔딩 도전: All Clear 오버 쿡 그림자 복도: 플레이 중단 Survival Frenzy 다크 픽 쳐스 앤 솔로 지 제 1 부: 맨 오브 메 단: All Clear 롤 토 체스 첫 도전 끄투 GTA 5 스토리 모드: 플레이 중단 RaftGTA 5 스토리 모드: All ClearGTA 5 온라인 모드 A3: 스틸 얼 라이브: 광고게임이지만 임 선비의 호켄바크에서 한판 붙자 라는 명대사가 나왔다.Life"
338,is Strange: All Clear 모여 봐요
339,"동물의 숲: 7월에 업데이트된 입수 모드까지 플레이 Totally Reliable Delivery ServiceCuisine RoyaleRaft: 10 월 업데이트 전까지 All ClearHuman: Fall Flat 이은 도의 저주: All Clear 용과 같이 7: 빛과 어둠의 행방: All Clear, 전설의 노 미션 20 시간 노 방종이 나왔다.MOVING"
340,OUT: 튜 토리 얼만 플레이 라스트 오브 어스 파트 2: All Clear 스톤 에이지 월드: 광고게임이다.My
341,Time At Portia 리틀 나이트 메어: All Clear ( 아직 DLC는 미완료) 월드 워 ZThe ForestGreen Hell13 일의 금요일: 더 게임 폴 가 이즈: 최고 기록은 파이널 라운드 진입 Table Manners: 플레이 중단 Journey: All ClearTell Me Why: 플레이 중단 What Remains of Edith Finch: All Clear 원신: 광고게임이지만 시청자 반응이 좋았던 게임이다.
342,롤 토 체스 첫 대회 Among UsPhasmophobia 마피아 데 피니 티브 에 디 션: All Clear 다크 픽 쳐스 앤 솔로 지 제 2 부: 리틀 호프: All Clear 아이온 클래식 agrouGrounded
