,sentences
171,실제로 아프리카 TV 홈페이지에서 감 스트 프로필을 확인하면 엄청난 총 방송 시간을 확인할 수 있다.
172,"[81] 쿠키, 치타, 만두라는 이름의 고양이 세 마리를 키운다."
173,"방송과 유 튜브에서 자택 공개를 했을 때, 몇 번 나온 적이 있다.2012"
174,"년에 방송을 시작했는데, 방송 초창기에는 얼굴을 가리고 방송했었다."
175,그러다가 2012년 5월 5일에 얼굴을 공개했다.
176,자세한 것은 유 튜브에 남아 있는 감 스트 5주년 영상을 보면 알 수 있다.
177,참고로 당시 처음으로 얼굴을 공개할 때에 최 효종을 닮았다는 채팅을 보고 매우 대 노하였다.
178,"축구를 좋아하는데, 열렬한 맨 유 팬이다."
179,처음 맨 유 팬이냐
180,"는 의혹이 있을 때는 이를 적극적으로 부정했고, 오히려 첼 시 팬 행세를 하기도 했다."
181,"본인이 본 2007-08 시즌 챔 피 언스 리그 결승전에 박지성이 뛰지 못하자 맨유가 지 길 응원했는데, 상대팀 첼시의 데 미 언 더 프, 에 르 난 크레스 포, 아르 연 로 벤 의 플레이를 보고 첼 시 팬이 됐다는 식의 해명을 했다."
182,# 그런데 당시 이 세 선수는 첼시에서 뛰지 않았기 때문에 이는 거짓 해명으로 드러났다.
183,이 때문에 첼 시 팬들에게는 여론이 좋지 않다.
184,"또, 감스트는 과거 리버풀 FC에게 리 중 딱이라는 치욕스러운 별명을 널리 퍼뜨렸고, 송 대관의 노래 유행가의 반주에 맞춰 우스꽝스러운 노래를 지어 부르면서 조롱하는데 앞장 서기도 했다."
185,이 때부터 디시 인사이드를 비롯한 인터넷 커뮤니티를 통해 리 중 딱 과 해당 노래가 유행처럼 훅 퍼져 버린 건 덤이다.
186,"이후 2018년에 그동안 리버풀을 조롱하고 비하한 것에 대해 진지하게 사과를 했고, 두 번 다시 리 중 딱이라는 단어를 사용하지 않겠다고"
187,밝혔다.
188,이후 감스트는 특정 축구 클럽을 비하하거나 조롱하는 행위를 하지 않고 있다.
189,학창시절 교우관계가 원만하지 못했던 탓에 트라 우마로 성격이 소심하다.
190,"심지어 중학교 시절에는 1년 가까이 양아치들의 빵 셔틀을 하기도 했으며, 중고등학교 시절 내내 종종 얻어맞거나 삥 을 뜯기기도 했다고"
191,한다.
192,"그로 인해 낯선 사람을 만나면 아무 말도 하지 못하고 얼어붙는 경우가 있으며, 특히 이성과 친해 지기는 커녕 대화를 나누는 것조차 굉장히 어려워한다."
193,[82] 다만 2020년 11월 현재는 예전에 비해 많이 나아진 편이다.
194,아버지와의 갈등을 빚은 적이 있다.
195,"당시에는 아버지를 비판하는 말과, 굳이 아버지와의 개인 메시지를 공개하여 불편하게 만드는 것이 맞느냐"
196,"는 의견도 있었으나, 이후 나락 즈 사건이 터지면서 아버지의 문자 내용이 선견 지명이었다고"
197,재평가되고 있다.
198,이후 2020년 6월 장기 휴 방 동안 아버지를 만 나 이야기를 나누고 싶다는 생각을 밝혔다.
199,"이후 3개월 뒤인 추석 연휴 때 아버지와 깊은 이야기를 나누면서 다시 관계가 회복되었고, 아버지도 감스트를 인정해 주었다고"
200,한다.2018
201,년 전 까지는 별 풍선 리액션으로 Kill the Noise and Tommy Trash의 Louder 라는 노래에 맞춰서 추던 관제탑 댄스가 시 그니 처 무브였다.
202,"K 리그 홍보대사로 인기 몰이를 할 당시에는 문선 민, 말컹에게 관제탑 댄스를 알려주기도 했고, 폴 포 그 바 내한 당시 관제탑 댄스를 알려줬고 함께 췄을 정도였다."
203,"특히 문 선민 선수는 이 춤을 굉장히 마음에 들어 했고, 실제로 득점한 후에 여러 번 추기도 했다."
204,그런 데 이동국이 지나친 셀 레 브레이 션에 대해 지적하는 일이 벌어지자 더 이상 추지 않게 되었다.
205,대한민국 해병대 출신으로 한국 나이로 상당히 빠른 20세 때 입대하였다.
206,병 1094 기 (09 군번) 출신이며 동기로는 케이가 있다.
207,"인터넷 방송 초기에는 목소리가 평범하고 높은 미성이었지만, 방송 도중 너무 자주 고성을 지르는 바람에 목이 많이 상해 낮고 걸걸한 목소리로 변했다."
208,1:33BJ 가 되기 전에는 개그맨이 꿈이었다.
209,"실제로 2013년에 방송까지 중단하고 진지하게 개그맨 시험에 도전하였으나 고배를 마셨고, 이후 BJ로 복귀하였다."
210,현재는 개그맨 시험에 재도전할 의사는 없다고 한다.
211,"2013년의 방송 중단 선언, 개그맨 도전 당시 영상. 이상형은 전 효성, 아 이린 이다."
212,"감 스트 여자친구의 줄임말인 ' 감자' 라는 별명의 일반인 여자친구가 있었는데, 2017년에 결별했다고"
213,한다.
214,잠시 동거를 하기도 했으며 아이 돌 연습생 출신이라 미모가 상당했다고
215,한다.
216,나락 즈 성희롱 발언 사건 이후 약 2개월 만인 2019년 8월 23일 복귀를 하였다.
217,"아프리카 TV 감스트의 공지 게시판에 ' 안녕 하세요' 라는 제목으로, ‘ 밤 10시에 뵙겠습니다."
218,’ 라는 내용의 글을 남기며 복귀 예고를 했다.
219,"[83] 당일 10시에 방송에서는 당시 사건에 대해 다시 한 번 사과와 반성하는 모습을 보여주었는데, 심적으로 고생을 많이 했는지 매우 수척 해진 모습이었다."
220,이후 8월 24일에 정식으로 복귀하며 프리미어 리그 맨 유: 팰리스 경기를 중계하였다.
221,"당시 방송의 시청자 수는 최대 7만명 이상이었고, 2019년 8월 25일 오전 1시 35분 기준으로 시청자 수가 약 38,000명 이상이었다."
222,"탈모가 있었는데, 2019년 나락 즈 사건 이후로 증세가 악화되었다."
223,"자숙 기간 동안 살이 급격하게 빠졌고, 영양 불균형과 탈모 약도 제대로 먹지 않아 머리가 많이 빠졌는데, 복귀 이후부터 모발 이식 시술을 받는 등 본격적으로 관리를 하고 있다."
224,췌장암 4기 투병 사실을 밝힌 유상 철 인천 유나이티드 감독을 응원하기 위해 자비로 캠페인을 벌이기도 했다.
225,"2019년 11월 24일 인천 대 상주 경기에서 인천축구 전용 경기장의 E 석 8 구역의 티켓 300 장을 자비로 구매했고, 단체로 경기를 관람하며 유상 철 감독의 쾌유와 인천의 잔류를 응원하였다."
226,경기 직전 사람들이 많이 모이자 추가로 티켓을 100장 더 구매해 대기하던 사람들에게 제공하기도 했다.
227,"# 패션에 관심이 많은데, 패션 센스가 매우 독특하다."
228,"올드 스쿨 스타일의 옷을 선호하며, 클래 시 컬 한 축구 유니폼도 자주 입는다."
229,최근에는 사건 이후 체중을 감량되어 외모 변화로 인해 흔히 말하는 ' 남친 룩' 패션도 입는 편. 특히 신발은 색깔과 문양이 화려한 것 들을 골라 신어서 시청자들의 빈축 아닌 빈축을 사기도 한다.
230,또 해골이나 십자가 등의 모양이 특이하거나 독특한 장신구를 굉장히 좋아한다.
231,"[84] 특별한 공지가 없는 한 생방송 시작 시간은 오후 10시 정각이며, 매주 금요일은 정기 휴 방일로 아프리카 TV 생방송을 하지 않는다."
232,매일 아프리카 TV 방송국에 공지가 올라오니 참고 할 것. 감 스트 유 튜브에는 오후 5시 전후로 영상이 올라온다.
233,겜스트 유 튜브는 비정기적으로 영상이 업 로드된다.
234,"아프리카 TV 방송국 당일 공지에 방송 콘텐츠가 별도로 씌어 있지 않으면 그날 방송 콘텐츠는 방송 시작 후 결정되며, 공지에 방송 콘텐츠가 씌어 있으면 그 콘텐츠만 하고 방송을 끝낸다."
235,따라서 공지에 콘텐츠가 씌어 있지 않더라도 방송에서 오늘 어떤 콘텐츠를 하는지 묻지 않는 것이 좋다.
236,그리고 방송 시간이 평균적으로 긴 편이라 컨디션만 좋으면 밤을 통째로 새우고 다음 날 낮까지 풀방송을 하는 경우도 꽤 많은 편이다.
237,"말끝 라 임을 타는 드립력이나, 유행어를 즉석에서 만들어 내는 능력이 좋다."
238,"대표적인 유행어로는 ' 짜스!', ' 리 중 딱( 노래)', ' 암요 암요', ' 오우 오우!', ' 슬... 슬', ' 싸 발적이고~', ' 오우! 영진 지니 어스!', ' 떡 관 종이야~' 등이 있다."
239,"사투리가 심하다 [85]. 특히 ㅢ 발음을 제대로 하지 못하는데, ' 의사 '를 ' 으 사 '라고 발음하거나, ' 황의 조 '를 ' 황 으 조 '라고 발음한다."
240,"또 ' 못해 '를 ' 모대', ' 곱하기 '를 ' 고 바 기' 로 발음하는 등 전라도 방언이 자연스럽게 나온다."
241,가창력이 좋지 않다.
242,"2020년 5월에 있었던 김 봉 준, 킴 성 태, 킹 기 훈과의 합방에서 제대로 드러난다."
243,"목 상태가 워낙 좋지 않아 칠판을 긁는 듯한 걸걸한 소리가 나는데, 팬들은 가래 창법(...) 이라 하며 눈물겨운 옹호(? )를 한다."
244,하지만 의외로 고음은 잘 올리는 편이라 노래를 전문적으로 배운다면 발전 가능성은 충분하다.
245,"고음의 경우, 목이 망가지기 전에는 원래 살짝 높은 미성이었던"
246,터라 그 흔적이 남은 것으로 보인다.
247,어휘력이 좋지 않은데 말 실수에 대해서는 굉장히 예민하다.
248,"방송 초기부터 말실수를 조심하긴 했지만, 나락 즈 성희롱 발언 사고 이후로 더더욱 예민 해졌고, 여기에 감스트의 떨어지는 어휘력이 겹쳐서 웃지 못할 상황이 자주 발생하기도 한다."
249,"방송 도중 평범하게 말을 하다가도 전혀 문제없는 단어의 뜻을 몰라 혼자 쩔쩔매다가, 혹시 말 실수를 했나"
250,싶어 덜컥 겁을 먹는 모습을 종종 볼 수 있다.
251,"유 튜브에서 밝힌 바에 따르면, 월 수익은 2억원 대, 최고 수익은 4억원 대라고 한다."
252,"이 영상부터 부천 집 문에 소녀시대 파티 포스터가 생겼다 #2020 년 10월, 약 1000판 가까이 되는 플레이 끝에 리그 오브 레 전드 랭크 게임 실버 등급으로 승급하는데 성공했다."
253,"킴 성 태와 감스트의 첫 만남은 2016년 4월인데, 당시 서든 어택 최강 팀이었던 제닉스 스톰과 같이 출전했다."
254,당시 킴 성 태는 서든 어택 프로 게이 머였다.
255,생방송 도중 매니저들에게 매니저 채팅을 보라고 할 때에는 채팅 수위를 사리자. 빡세게 채팅 창을 관리하라는 일종의 지령이다.
256,인... 직: 감스트의 본명인 ' 김인 직 '에서 비롯됐다.
257,워낙 흔하지 않은 스타일의 이름인지라 생기게 된 별명이 자 그의 트레이트 마크. 그가 방송을 하거나 다른 방송인들이 그의 이름을 언급하면 채팅 창이 ' 인... 직 '으로 도배된다.
258,킹 스트: 인터넷 방송계에서 인기와 위상이 매우 높은 메이저 방송인으로서 붙여진 별명. 감스트가 방송 중에 크게 활약하면 이 별명으로 도배되기도 한다.
259,"보라 제우스: 생방송 중에 갑자기 보이는 라디오 판에 뛰어들기로 선언하며 ' 보라의 제우스가 되 보겠다' 고 한 돌발 발언에서 비롯된 별명. 감조 새: 노래하는 코트와 철 구가 판도라의 상자를 합방 컨텐츠로 할 때, ' 복귀하고 몸 사리는 감스트는 이제 마이너 BJ 시조새보다 재미가 없다."
260,' 고 철 구가 발언한 부분에서 비롯됐다.
261,초기엔 순수한 조롱의 의미였지만 지금은 팬들과 본인도 재밌게 받아들이는 별명 중 하나이다.
262,아기 잉 직: 뭘 할 때마다 하는 짓이 어린 애처럼 어설프고 웃겨서 생긴 별명. 이 별명이 처음 생겼을 때는 한창 살이 찌고 삭발을 즐겨 하던 시기라
263,정말 생긴 게 몸만 커진 아기처럼 보였다.
264,보통 ' 잉 디기 기여 워' 와 같이 쓰인다.
265,중계 모기: 축구와 게임 중계를 즐겨 하는 것에서 비롯됐다.
266,한 창 월드컵 축구 중계를 할 때 퍼진 케이스. ' 시청자를 중계 빨로 채운다' 는 부정적인 의미로 쓰였으나 지금은 그냥 재미있는 대표 별명으로 자리잡았다.
267,바리에이션으로 ' 중계의 신' 이 있다.
268,월 클: ' 월드 클 라스' 의 줄임말. 월드컵 중계와 예능으로 지상파 방송인 MBC에 성공적으로 진출하고 K 리그 홍보 대사도 역임할 정도로 대외적인 활동을 크게 하면서 반 농담조로 불리게 되었다.
269,나락 즈 사건 이후 잠시 사장되었으나 자숙 이후 유 튜브가 초대 박이 나면서 다시 쓰이는 별명이다.MBC
270,의 아들: 지상 파 진출 이후 축구 중계든 예능이든 MBC 위주의 방송 활동을 보이며 붙여진 별명. 한 문 철: 자숙 이후 살이 확 빠진 채로 복귀했을 때 모습이 한문 철 변호사와 닮아서 생긴 별명. 떡 관 종: 생방송 중에 특이한 말투로 ' 떡 관 종이야~ '를 갑자기 연 발하여 붙여졌다.
271,초코 틴 틴: 자숙 이후 탈모가 심하게 진행되어 머리카락이 듬성듬성 한 모습이 초코 틴 틴 과자 같다고
272,생긴 별명. 모발 이식 이후 한동안 뒷통수의 수술 자국 때문에 야구공이라고 불리기도 했다.
273,감 준하: 감스트가 방송이나 게임 중에 답답하고 쓸데없이 고집 부리는 모습을 보이면 무한 도전에서 김치 전 고집을 부려서 한창 안 티가 들끓던 시기의 정 준 하에 빗 대어 조롱할 때 쓰인다.
274,"감 하이: ' 감 스트+ 이 하이' 방송이 망하고 6만명의 수많은 시청자 앞에서 30분 넘게 멘 붕이 온채로 한숨을 쉬며 생기게 된 별명. 피 파 대통령: 2015~2016 년 한창 피 파 온라인 BJ로서 메이저로 등극하며 동종 업계 1위로 잘 나갈 때 붙었던 별명. 넥슨의 아들: 한창 피 파 온라인 BJ로 활동할 때, 7억이 넘는 거액의 돈으로 현질을 해서 붙여진 별명. 피 완 용: ' 피 파 온라인+ 이완용' 피 파 온라인이 한 물이 가면서 점차 방송에서 피 파를 하지 않거나 꺼려 하는 모습을 보이자 붙여진 별명이다."
275,피 파를 배신했다고
276,놀 릴 때 사용한다.
277,미녀 판독기: 미녀만 보면 긴장하여 얼어붙고 어버버대서 생긴 별명이다.
278,연쇄 고백 마: 주보리에게 생방송 중에 갑자기 사귀자고
279,고백하고 차이면서 생기게 되었다.
280,예전에 연애 썰을 풀 때도 터무니 없게 고백을 남발한 전적이 밝혀져 더 유명 해지게 된 별명. 고백 당시에 무려 8만 명이 시청하고 있어서 '8 만 고백 러' 로 불리기도 한다.
281,대인 직 기피증: 합방이 활발하지 않던 과거에 갑작스레 다른 BJ를 만나거나 하면 어쩔 줄 모르고 낯가리는 모습 때문에 생긴 별명. 요즘은 이런 모습이 많이 사라져서 잘 쓰이지 않는 별명이다.
282,여심 폭격기: 한창 지상파 활동을 할 때 인터넷 뉴스에서 ' 여심 폭격기' 라는 뜬금없는 용어를 붙여 줘서 생기게 되었다.
283,우탑 감: 그의 형편없는 롤 실력 때문에 생긴 별명. 무드 컵 당시에 ' 우리 탑은 ( 실력이 형편없는) 감스 트다' 라는 자조적인 농담이 그 시작이다.
284,감스 트는 기본 적인 어휘력이 낮고 발음도 부정확하고 쉽게 흥분하는 성격 때문에 말 실수가 많은 편이다.
285,"단어 뜻을 몰라 자주 버벅이고, 가끔 그냥 입에서 나오는 대로 단어를 만들어서 말하는 등 실수가 잦고, 사석에서든 방송에서 든 말이 헛나오는 경우가 매우 많다."
286,본 문서가 임시조치되기 전에는 이런 말 실수들을 매우 방대한 양으로 정리해 둔 문서가 별도로 있었을 정도다.
287,"감 스트 본인도 말실수에 대해서 잘 알고 있고, 나무 위 키 문서를 찾아 읽는 컨텐츠를 진행하기도 했다."
288,"그런 데 점점 나무 위 키 각을 노린다는 말이 나올 정도로 일부러 발음을 틀리거나 이상하게 하는 경우가 잦아졌고, 재미도 떨어진다는 반응이 일자 나무위 키를 읽는 컨텐츠는 그만 둔 상태다."
289,최근에는 재미를 위해 가끔 씩 다르게 말하는 것을 볼 수 있다.
290,트와 이스 ' 포토카드 '를 트와 이스 ' 포스트카드 '라고 하였다.2
291,":50 군인 시절 연세대 선임 썰을 풀면서 "" 너 정말 질색이다 ""를 "" 너 정말 즐섹이다(...) ""라고 했다.9"
292,":162018 년 3월 13일 방송 ' 미리 보는 러시아 월드컵' 도중 멕시코의' 오리 베 페랄 타 '를 언급하려 다 실수로 ' 오팔, 오 랄 타 '라고 말했다."
293,"31:45 그리고 러시아의 도시 중 아무 곳이나 골라서 말한다는 것이, 생뚱맞은 ' 테헤란과 사이 타 마 '를 말해 버렸다."
294,"[88] 알다시피 테헤란은 이란 의 수도이고, 사이 타 마는 일본의 도시이다."
295,41:25 56:00 모스크 바라도 말하라는 채팅 창의 팩 폭은 덤인물 맞히기 컨텐츠를 하던 도중에 옛 새 누리 당 대표였던 이 정현이 나오자 ' 저의 정치적 색깔과는 아무런 관련이 없습니다.
296,' 라고 해야 할 것을 ' 저의 정치적 색깔과 아무 문제 없음' 을 알려 드립니다.
297,라고 했다.2
298,":50 구독을 한 시청자의 닉네임인 ' 악 마마 마마 맘' 을 ' 안 마방, 암 마 마마, 암 마마, 안마 마마 '라고 말했다."
299,"최강 동물 월드컵에서 매와 치타 중 승자를 가리던 도중 당당하게 "" 치타의 속력이 350(km /h )까지 나오죠."
300,""" [89] 라고 하였다."
301,8:46 카드 깡 컨텐츠 중 빅뱅의 노래 하루하루를 부르다가 ' 돌아 보지 말고 떠나가라 '를 떠나가지 말고 떠나가라라고 하였다.
302,8:29 방송 중 동전 한 닢 remix를 부르다가 모두 짜부라지라 ha를 모두 짜 부 자 X 라 !라고 했다.13
303,:30 김 상덕 씨 찾기를 오 독수 찾기라고 했다.Yes
304,or No 컨텐츠 도중 나는 박근 혜가 좋다
305,yes 최 순 실이 좋다
306,no 라는 질문에 둘 다 No라고 말하면 될 것을 둘 다라고 했다.6
307,:08 쿠르 투아를 크라 우 트라고 하였다.4
308,만을 찍을 수 있었다.
309,라고 말하면 될 것을 4 만 찌 꺼쓰 써 써 쑤이 써 쑤이 써 쑬 수 아니 뭔 말이야 3만을 찍어 쓸 쑤이썼.. 아 ...3 만을 찍었.... 아 뭐라
310,말해야 되지 ?라고 하였다.
311,13:20 대단하다' 짧고 굵게 해야 한다 '를 ' 짭구 굵게 해야 한다 '라고 하였다.9
312,월 21일 프리미어 리그 레스터 시티 대 토트 넘 홋스 퍼 경기에서 전반전 종료 후 하프 타임에 토트 넘의 전술이 4-3-2-1 인 데 4-1-2-1이라고 하였다.
313,하하( 가수) 와 지조와의 합방 도중 펀치라인을 펙스트럼이라고 하였다.
314,피 파 20 볼 타 모드에서 short on의 뜻을 키가 작다라고 하였다.
315,참고로 short on의 뜻은 ~ 이 부족하여 라는 뜻이다.9
316,월 25일 소통방송 중 에어팟을 아이팟이라고 했다.26
317,개 국어로 사과할 것이라며 일본어로 죄송 합니 다를 아리가 또 라고 했다.
318,죄송 합니 다를 일본어로 하면 스미마
319,셍이다.
320,라 이엇 게임즈를 마그 너 게임즈라고 말했다.
321,# 롤 스킨 깡 도중 True Damage를 트루 다 마 게라고 읽었다.
322,롤 스킨 깡 도중 일라 오이를 알라 오이라고 말했다.
323,롤 챔피언 중 누 누와 윌럼프를 누 누와 월람스라고 말했다.
324,롤 챔피언 중 미스 포츈을 미스 포차라고 말했다.
325,롤 챔피언 중 아무 무를 아마 마라고 말했다.2020
326,년 1월 12일 생 방 중 징크스를 정크 스라 고 말했다.
327,멀티 태스킹을 더블 스코어라고 말했다.
328,파리 바게트를 해피 투 게더라고 말했다.
329,페트 르 체 흐를 페트 르 체츠라고 말했다.
330,자 펫 탕 강가를 탕 장가 라고 말했다.
331,겨울 연가를 겨울 동화라고 말했다.
332,"가을 동화와 헷갈린 듯 하다. 여배우 이상형 월드컵 중 응답하라 1994를 응답하라 1494, 응답하라 1984[90], 응답하라 1894라고 말하였다."
333,여배우 이상형 월드컵 중 별에서 온 그대를 별은 내 가슴에 라고 말했다.
334,[91] 야구 격투 리그 맨에서 라 코스 테를 라스코 테라고 하였다.
335,암 스테르담의 기적을 암스테람의 기적이라고 말했다.
336,동물의 숲을 동물의 왕국이라고 말했다.
337,부패를 밀폐라고 말했다.
338,롤 토 체스를 롤 체스 토 라고 말했다.
339,프 테라를 테프라라고 말했다.
340,타이 레 놀를 판도라 민이라고 말했다.
341,미란다 원칙을 마피아 법칙이라고 말했다.
342,시 베리 안 허스키를 에 밀 헤 스키라고 말했다.
343,칭찬은 고래도 춤추게 한 다라는 속담을 칭찬은 말도 춤추게 한다라고 말했다.FPS
344,게임 발로 란트를 발로텔리라고 말했다.
345,주 윤 발을 장 왕 주라고 말했다.PES
346,"2021 카드 깡 도중 ""' 제임스 워드 프 라우스"" '를 ""' 워드 프로세서""' 라 했다."
347,' 정신 연령' 을 ' 전신년 년' 이라고 말했다.2020
348,년 6월 10일 스간과 합방 중 ' 반역 왕 다리 우스 '를 ' 반지하 다리 우스 '라고 말했다.
349,' 범죄도시 '를 ' 범죄와의 도시 '라고 말하였다.
350,' 범죄와의 전쟁' 과 헷갈렸나
351,보다.
352,' 수강신청' 을 ' 인공위성' 이라고 말했다.
353,치즈인 더 트랩을 누가 치즈를 옮겼을까?
354,라고 말했다.
355,가수 옴므를 덤프트럭 라고 말했다 선전 포고를 정면 포고라고 말했다.
356,역류성 식도염을 식도 성 역류 염 이라고 말했다.
357,마카로니를 마 깔 레나라고 말했다.
358,엄마는 외계인을 엄마는 원주민이라고 말했다.
359,조안 나를 레 안 나라고 말했다.
360,"테이크 아웃을 테이크다운 이라고 했다 어 몽 어스 합방 중에 사보 타 지를 사보 타게 라 하고, 임 포스터를 임 포메이션, 임플론서, 임 모만 스라 고 했다.B1A4를"
361,A1B4라고 했다.
362,달러 화폐 단위의 10.30 달러를 한화로 10만 3000원이라고 계산을 하였다.
363,# [92] 이건 그냥 계산을 못 한 게 아닐까
364,FC 지롱댕 드 보르도를 파리 생제 르 망이라고 말했다.
365,아웃 백을 아마 게 돈이라고 말했다.
366,엽기 떡볶이를 엽기 떡 기라고 말했다.1
367,":08 장 범 준 을 오용 준, 송 범준이라고 말했다."
368,푸아 그라를 라 그 하임이라고 말했다.
369,이태원 클라쓰를 이태원 프리 덤이라고 말했다.2017
370,"년 3월 15일, ' 국내 대학교를 알아보자!' 컨텐츠 도중 GIST( 지 스트 )를 기 스트라고 말했다."
371,"2020년 12월 4일, 감 크루 합방 도중, 발레 파킹을 발렛마킹이라고 말했다.PTSD를"
372,PSDT라고 말했다.
373,모 모 노기 카나를 유미 카 사나라고 말하였다.2020
374,년 12월 18일 새벽 노래 월드컵 도중 걸 스데
375,이 노래 여자 대통령을 여자 국회의원이라고 말했다.
376,개념을 관념이라고 말했다.
377,유 튜브 프리미엄을 유 튜브 프리 덤이라고 말했다.
378,"민트 초코맛 치킨은 잘 먹고 오이맛 치킨은 싫어하는 노 공만에게 "" 제정신이냐?"
379,"""라고 할 것을 "" 제정상이냐?"
380,"""라고 했다."
381,10:02   자 세한 내용은 감 스트/ 콘텐츠 문서를 의 번째 문단을의 부분을 참고하십시오.
382,  자 세한 내용은 감 스트/ 사건 사고 문서를 의 번째 문단을의 부분을 참고하십시오.
383,  자 세한 내용은 감 스트/ 방송 관련 인물 문서를 의 번째 문단을의 부분을 참고하십시오.2018
384,년 MBC 《 섹션 TV 연예통신 》2018 년 MBC 《 스포츠 다이어리 》2018 년 MBC FM4U 《 두시의 데이트 지석진입니다
385,》2018 년 MBC 표준 FM 《 잠 못 드는 이유 강 다솜입니다
386,》2018 년 MBC 《 황금 어장 라디오 스타 》2018 년 MBC 일일 드라마 《 비밀과 거짓말》 ( 특별 출연 )2018 년 MBC FM4U 《 정오의 희망 곡 김 신영입니다
387,"》2018 년 KBS2 《 꿀 잼 퀴즈 방 》2018 년 MBC 《 진짜 사나이 300》2018 년 JTBC 《 랜 선 라이프 》2018 년 MBC SPORTS+ 2 《2018 K 리그 1 38 라운드 인천 VS 전 남》 해설 2019년 MBC 《 호구의 연애 》2019 년 MBC 《 스포츠 매거진》 - 핵 in 싸 커 2019년 SBS Plus 《 렌트 채널 님은 부재중 》2019 년 MBC 《 설 특집 아이 돌스타 육상 선수권 대회》 승부차기 종목 객원 해설 2019년 MBC 《KEB 하나은행 초청 축구 국가 대표팀 친선경기 대한민국 VS 콜롬비아》 해설 2020년 JTBC GOLF&SPORTS 《 킥오프 K 리그》 양 팡 Yang-Pang - 에 바 참치 꽁치 (feat. 감 스트, 봉 준 KAMST[86], Bongjune) Official MVGCP( 감 컴퍼니) - MOSQUITO Official MV[87] 감 스트 (GAMST) - 기다릴게"
388,Official MV
