,sentences
193,유치한 장난은 싫어하는 듯. 하지만 휴식시간에 김동 준 해설에게 키스를 시도한다고 하는 걸 보면 그렇지도 않은 거 같다스갤의 어떤 고정닉의 갤러가 오프 후기를 썼는데 여기서 뜬금없이 이승원이 디 스당
194,했다.
195,주 내용은 자기가 화장실에서 오줌을 누는데 갑자기 이승원이 들어 오더라는 것이다.
196,그리고 오줌을 싼 후 손을 안 씻고 그냥 나가서 더럽단 식으로 폭로 해 버렸다.
197,덕분에 스갤에서 젠 틀한 이미지였던 이승원이 오줌 누고 손 안 씻는 추잡한 이미지(…) 로 변해 버렸다.
198,그러자 수많은 짤 방이 그 당시 양산됐다.
199,"한승연이 이승 원의 손냄새를 맡고 일촌을 끊어 버렸다 던지, 이제 동과 이승원이 같이 있는 사진에서 제동 신이 이승 원의 바지냄새를 맡고 고개를 돌렸다 던지 주옥같은 드립들이 터져나왔다."
200,여담으로 오른손을 어렸을 때 심하게 다쳐서 흉터가 졌다고
201,한다.
202,이 걸로 장애인 증도 받았을 정도로 심하게 다쳐서 가리개 같은 걸로 항상 가리고 방송을 한다.MSL
203,브레이크 진행을 맡았던 한승 연과 어느 정도 친분이 생긴 이후 ' 한승 연의 싸이월드에 일 촌평을 남겼다가 조용히 삭제됐더라
204,"그런데 실은 그때 이승 원의 일 촌평만 삭제된 것이 아니고 다른 일 촌평도 다 같이 삭제된 것이라 더 라' 하는 소문이 퍼져 있었는데, 쇼 리 플레이 황 당무적 방송 중에서 제가 삭제한 건데 사람들이 아직도 한승 연 씨가 삭제했다고"
205,하네요라고 마무리지었다.
206,이에 대해서는 성 춘 쇼에서도 해명했고 킬 링 캠프에서도 해명했다.
207,""" 우 리 승연이 글도 잘 쓰네."
208,""" 라는 식으로 썼는데 괜히 친한 척하는 것 같아( 방송국에서만 친하게 지냈다고.)"
209,삭제했다고.
210,트위터에서 자신이 스타 2 마스터리 거라는 것을 밝혔다.
211,흠 좀 무. 그리고 스타 2 레 디& 액션 무작위 왕을 이겨 라에 출연했다.
212,트위터로 출연사실을 알리기도 했다.
213,"맵은 도화지와 같으며 경기는 선수들이 만들어 나가야 한다는 소신을 중계 중 밝혔다가 온 게임 넷 맵제 작자인 김진태, 포가 튼 등으로부터 디스를 당하기도 했는데 포가 튼 의 경우 맵퍼를 그만두고 마지막으로 맵돌이 닷컴에 남긴 멘트에서도 끝까지 이 승원을 디스하면서 떠났고 김진태의 경우 상당히 강한 어조로 이 승원을 디스했는데 팬들 사이에서도 논란이 있었다."
214,물론 어느 쪽이 일방적으로 옳고 그르다고
215,볼 순 없고 온겜맵이나 엠겜맵이나 일장 일단이 있긴 하다. 다만 이때 온 게임 넷 맵이 조금 욕을 먹던 시절이었다.
216,"재미있는 건, 그 후 마모 씨가 MSL을 평정하면서 엠겜맵이 오히려 테란 다 죽인다며 역 디스를 당했다는 것이다."
217,"시력 0.3, 0.7 중학교 때부터의 시력이며, 현재 나빠지지도 좋아지지도 않는 시력상태를 유지 중이라고 한다.2017"
218,"년 8월 12일, 아프리카 TV BJ 김 봉 준의 방송에 게스트로 초청 받아 합동 방송을 하였다."
219,"만약 본인이 감독일 경우, 선택할 스타 종족별 TOP3 컨텐츠에서 저 그는 이제 동, 박성 준, 조용 호 선수를 뽑았다."
220,"테란에서는 이 영호, 이윤 열, 최연성 선수를 선택했으며, 프로 토스는 김 택용, 강 민, 도 재 욱 선수를 뽑기도 하였다.2019"
221,년 6월 9일 열린 스타 크래프트: 리 마스터 끝장 전 이 영호 vs 김 명운 경기 중계에서 용암 택이라는 닉네임을 보고 자신이 LG 트윈스의 팬 임을 밝혔다.
222,"이 문서의 내용 중 전체 또는 일부는 이 승원 문서의 r212 판, 번 문단에서 가져왔습니다."
223,이전 역사 보러 가기 이 문서의 내용 중 전체 또는 일부는 다른 문서에서 가져왔습니다.
224,"[ 펼치기 · 접기 ] 이 승원 문서의 r212 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 그 당시 모두 해설자들이 프로 게이 머에서 은퇴하여 해설자로 전향한 적이 많았기 때문에 [7] 해설자에 입문한 뒤 초반에는 성골과 진골을 가리듯 출신 때문에 무시도 많이 당했다."
225,"그러나 꾸준한 노력으로 쌓은 실력으로 모든 비판과 멸시를 다 물리치고 살아남았으며, 결국 수많은 해 설가들 가운데서도 최고 수준으로 인정 받는 위치까지 올라갔다."
226,"경기 분석 및 해설 능력도 우수한 데다,"
227,"수많은 명언들을 남겼으며, 선수 포장 능력도 나쁘지 않고, 만담까지 잘한다(...) 초기에는 해설 능력이 썩 뛰어나지 않았다."
228,"다 아는 이야기만 주절주절 늘여 놓는데 주훈처럼 표현 능력이 이상 하질 않나,"
229,말을 버벅거리기도 했다.
230,"[8] 하지만 어느 순간부터 는 해설 능력이 좋아지더니, 경기의 큰 판을 차분한 말투로 읽어 내려가는 아주 모범적인 해설이 되었다."
231,"대다수의 스타 크래프트 팬이 인정하듯이 경기 상황에 대한 해설과 분석, 그리고 정리까지 e 스포츠에서 최고라고 할 정도의 해설 실력을 가지고 있다."
232,그래서 해설 본 좌라고 칭하는 이들도 있을 정도. 별명은 승원 좌 혹은 승원 본 좌. 게임 플레이도 상당히 잘한다고 한다.
233,"성 춘 쇼 61 화에 출연해서 정인 호 아바 타의 조종을 했었는데, 상대의 체제와 전략을 정확히 짚어 내는 모습을 보여주며 무당 해설의 명성을 보여주었다."
234,실제로 스타 크래프트 실력이 흔한 아마추어 수준은 아니었다는 것이 스덕 들 사이에서 정설이다.
235,주종은 프로 토스. 스타 크래프트 2 초기에도 해설이 그리 좋지 않았다.
236,틀린 말이 많은데 다가 본인 역시 리그 오브 레 전드 해설을 어느 정도 염두에 둬서 준비를 하느라 완벽 집중을 못했다고.
237,하지만 시간이 흐르면서 스타 2 완전 전향으로 진행되는 12-13 시즌 프로리그에서는 점점 발전하는 모습을 보였다.
238,특히 미니맵이나 생산 창 등을 짚어 주는 능력이 일품. 온 게임 넷에서 김 정민과의 조합은 최고로 평가 받는다.
239,프로리그 일요일 오후 경기는 캐스터 없이 둘이 해설하는데도 평이 아주 좋다.
240,해 설 스타일이나 목소리도 차분해서 막 나가는 옆의 두 명을 바로 잡아 주는 역할을 한다.
241,"막 청승( 박 상현, 임성 춘, 이 승원) 등 만담 조합에도 무리 없이 동화되어 깔끔하게 해설을 해냈다."
242,대신 직접 개그를 하는 경우는 별로 많지 않았으나 2008년 하반기부터 미칠 듯한 개그를 선보이기 시작한다.
243,대부분이 자학 개그. 그 유명한 콧물 토스 사건도 강 민과 그의 합작. 2003년 MSL 마이너리그 중계 때의( 이때는 서 바이 버가 아니라 마이너 리그) 지영 훈 헤드셋 사건 때는 웃음을 못 참아 준 방송사고 급의 화면을 연출하기도 하였다.
244,NATE MSL 때는 취객성춘으로 스갤에 또 파란을 몰고 왔다.
245,"여러모로 스갤과 같이 호흡하며 해설 능력까지 뛰어난 최고의 해설자로 평가 받는 중. 사실 워낙 뛰어난 분석력과 차분한 말투로 인해 이미지가 고정되어서 그렇지, 분석적인 역할에 신경 쓰지 않고 작정하고 드립을 날리기 시작하면 걷잡을 수 없을 정도로 입담도 해설위원 중 최상급에 속한다."
246,MBC 게임에서의 이승원 해설은 MSL에서는 날카롭고 냉철한 롤을 맡았다면 MSL 서 바이 버에 선 MSL보다 조금 느슨해서 그런지 개그 담당도 잘 소화했다.
247,막 청승 조합이 워낙 유명하지만 그 전에 막캐 대신 최상용 캐스터가 서 바 이버를 맡았을 때에도 만담과 드립으로 점철된 중계를 선보였다.
248,"당시 PGR21에 엠 겜 중계 진의 개 드립만을 모아서 업 로드하는 정기 연재 글이 있었는데, 그때 최대 지분이 이승원이었을 정도였다."
249,해설위원이 아닌 이 승원 개인의 입담이 어느 정도인지는 와꾸 대장 봉 준의 방송에 출연한 영상을 보면 알 수 있다.
250,#1 #22010 년 8월 19일 빅 파일 MSL 4 강 1 세트 정 명훈 vs. 이 영호 전에서 거의 신에 들린 듯한 해설을 해서 스덕들의 찬양을 받았다.
251,특히 다음 날인 대한 항공 스타리그 2010 시즌 2 8 강 전 1 세트 이 영호 vs. 신상 문전에서 비슷한 경기가 나왔는데 이때 온 게임 넷 해설 진들과 더 대비가 되어서 더 찬양을 받았다.2010
252,"년 12월 20일 STX SouL:FOX 1 세트에서 전 태양이 김윤중의 주병력을 정리하고 본진까지 점령하자 모두가 전 태양의 승리를 예상하는 가운데 혼자서 김윤중의 역전 시나리오를 예상했고, 김윤중이 그대로 따라가면서 김윤중이 승리. 포 모스 승리기사의 절반이 이승원 찬양이라 ' 마치 이승원이 전 태양을 이긴 것 같다' 란 말이 나왔다."
253,이미 독보적인 해설 실력에도 불구하고 끊임없이 발전하는 해설 때문에 10-11 시즌 들어서 특히 많은 스덕들의 지지를 받았다.
254,엠 겜 중계 진 대부분이 그랬듯 안 습의 솔로라서 더 그랬던 건지도. 다만 해설 실력에 비해 승자 예측은 좀 심하게 못한다.
255,포 모스에 동료 해설 진들과 함께 팀리그와 개인리그 우승을 예측하는 경우가 많은데 거의 다 반대로 이루어졌다.
256,"로스트 사가 MSL 2009에는 허영 무의 우승을 예상했지만 조작 질한 찬 레 기가 우승했고, NATE MSL에서는 이 영호의 승리를 예상했는데 이제 동이 이겼다."
257,피디 팝 MSL에서는 빨리 끝나면 차명 환이 이길 거라
258,했는데 신 동원이 3:1 로 승리했다.
259,"팀리그에도 변함이 없어서 신한 은행 위너 스리 그 08-09 결승에는 ' 이제 동을 2 킬 이내로 막아내면 CJ 승리, 아니면 화승 승리 '라고 했는데 그날 이제 동이 3 킬 하고도 조병 세가 역 올 킬 하면서 CJ가 승리했고 [9], 신한 은행 프로리그 10-11 6 강 플레이 오프 진출 팀 예상에서는 다른 해설들이 다 맞추거나( 박용 욱) 한 팀만 빗나갔던 비해서 혼자만 두 팀이 빗나갔고, 준플레이오프 결정전에서는 다른 해설들 모두 KT 와 웅진의 승리를 점쳤는데 혼자 STX과 삼성전자의 승리를 예상했다가 다 빗나갔다."
260,"결국 트위터에서도 이를 한탄했고, 주변 지인들은 ' 혹시 한승 엽 만나고 오셨나요"
261,"', ' 핵 펠 레의 저주는 계승되는 군요' 드립. 본인도 Talk 까놓고 뒷담화에서 스스로 "" 전 이런 거 진짜 못 맞추는데. ""라고 할 정도. 오버 워 치의 경 우 혹평을 듣고 있다."
262,"궁 상태나 픽 정도를 짚어 주는 반 캐스터 식의 해설을 하고 있으며, 이로 인해 캐스터와 오디오가 겹치는 경우도 종종 있다."
263,대회를 조금만 챙겨 봤거나 티 어가 높아 게임 이해도가 제로가 아니라면 이승원 해설보다 좋은 해설을 할 수 있을 듯하다.
264,"리그 오브 레 전 드의 경우, 프로 게이 머들 중에서도 보기 힘든 전 챔프, 전 스킨 보유자(…) [10] 이지만, 온 게임 넷의 프로리그가 자유의 날개로 완전 전환한 이후론 스타 2만 하게 되면서 롤은 완전히 접었다고"
265,한다.
266,"이에 대해 트위터에 ""lol 은 해설 안 시켜 줘서 접었습니다"
267,"""라고 농담조로 올리기도 했다."
268,"[11] 브루드워 시절엔 본 좌소리를 들었던 분이지만, 종목이 전환되면서 처음부터 다시 쌓아 올라가는 심정으로 임하려 한다고. 오오 승원 좌 오오 그리고 온 게임 넷에서 스타 2 중 계를 안 하게 되면서 도타를 준비하게 됐다."
269,"인터뷰 링크 → # # 단, 첫 번째 인터뷰는 밑에 이승 원해 설이 해명했듯이 오해가 있었다."
270,도타 2를 갑자기 준비하게 됐다고
271,"하지만, 팬들의 대체적으로 "" 승원 좌니 걱정이 안 된다."
272,""" 는 반응인 듯하고 같이 중계를 맡게 된 정 소림 캐스터도 "" 원래 머리가 좋기 때문에 별로 걱정을 안 한다."
273,"""라고 평했다."
274,"그러나, 온 게임 넷에서 도타 2 중 계를 안 하게 되면서 한동안 소 닉 스타리그에서 소닉을 열심히 디스하며 해설만 했다가 SPOTV GAME 도타 2 중계로 돌아왔다."
275,"도타 2 쪽은 여전히 트렌드와 메타를 잘 짚어 내고 있는 편이며 정인 호 해설이 드래프트나 상황에 따른 대처 방향 등 직접적이고 미시적인 부분에 대해 주로 이야기한다면 이승원 해설은 현 메타와 해당 팀의 성향에 따른 큰 그림에 대한 이야기를 하는 편. 근데 중계할 리그가 없다는 게 함정스타 2 스타리그 초기에만 하더라도 특유의 설명 스타일 때문에 시시각각 빠르게 변하는 스 2 중계에 적합하지 않다는 이야기를 많이 듣고 욕도 많이 먹었으나, 서서히 선수들 간의 관계, 캐릭터 등이 잡히면서 시청자들이 선수에게 감정 이입할 수 있는 스타일로 2015 시즌 3에 들어서는 역시 클래스는 영원 하다는 평을 들었다.2015"
276,"년 9월 8 일자에 나온 인터뷰에서 다른 사람보다 천천히 깨우치고 따라가는 발걸음은 느리지만, 중계라는 일을 중심으로 시간에 따라 변화를 받아들이면서 어떻게 든 긍정적인 모습으로 남을 테니 계속 지켜봐 주셨으면 한다.라고"
277,했다.2010
278,"년 1월 16일, NATE MSL 4 강에서 사고를 터트렸을 때 처음엔 한숨 때문에 말이 막혔고 두 번째는 그냥 비아냥 거리는 말투를 썼으며 경기가 끝난 뒤에는 싸이월드에 Shame이라고 적었다."
279,"링크 2010년 1월 24일, NATE MSL 결승이 끝나고 싸이월드에 모두에게 죄송하다는 글을 남겼다."
280,링크 2010년 4월 1 일 스폰서 없이 치뤄 지던 망 했쓰 엘 MSL[28] 32 강 해설을 하던 중 이런 말을 남겼다.
281,"이 승원: "" 여러 가지 앞으로 보완해야 할 점도 많고, 개선해야 할 점도 MSL에서는 굉장히 많이 산적해 있습니다."
282,"한 번을 통해서 모든 걸 보여주기에는 힘든 상황이기 때문에, 조금 더 시간을 두고 보시면서 여려 분들이 여지껏 MSL에서 원하던 것…, 원하던 것을 저희가 받아들여서 점점 바꿔 가는 이런 모습을 계속 지켜봐 주셨으면 좋겠어요."
283,"당장 아무것도 눈에 보이는 게 바뀌는 게 없다고 할 지라도, 어… 너무 조급해 하지 않으셨으면 하면 좋겠다 하는 생각이 듭니다."
284,하지만 문제가 무엇인지 알고 있다는 게 중요한 거 아니겠습니까?
285,""" 김 철 민: "" 한 가지 확실한 것은 눈과 귀를 열어 두고 있다는 겁니다."
286,"여러분들께…. 그래서 ''' 저희들이 가능한 한 최대한 여러분들의 의견과 함께 하기 위해서 노력하고 있다라는 거…."" 이 승원: "" 게임과는 상관없는 이야기이기 때문에, 더 길게 이야기 하지 않겠습니다만 한 마디만 하고 싶네요."
287,"저는 리그가 가장 재미있었을 때가 리그가 가장 순수 했을 때, 아무것도 가미 되지 않았을 때 제일 재미있었습니다."
288,""" 김 철 민: "" 예…."" 이 승원: 저는 그랬었어요"
289,"…. 그래서 그런 걸 MSL을 통해서, 뭐 해설로 나 이런 걸 통해서 보여드리고 싶은 욕심이 있는 사람이기 때문에…. 김 철 민: "" 네…."" 이 승원: "" 여러분들도 만약에 그런 면에서 리그를 보시면서 많은 즐거움을 느끼시는 분들이 많으시다면 은, 그렇게 MSL은 변할 겁니다."
290,""" [29]"
