,sentences
235,방송의 메인 컨텐츠는 ' 종합게임' 이다.
236,"다양한 장르의 게임들을 좋아하고 [16] 플레이해 왔기 때문에 게임에 대해서는 지식 폭이 굉장히 넓으며, 컨텐츠 또한 굉장히 다양하기 때문에 유 튜브에도 자신 취향에 맞게 볼 영상들이 많다."
237,"다만 롤이나 하스 스톤, 오버 워치 [17] 와 같은 메이저 게임은 하지 않는다."
238,"롤을 하지 않는 이유 하스 스톤을 하지 않는 이유 보통 게임을 선정하는 기준은 기대 작, 시청자에게 추천 받은 게임, 혹은 시청자에게 선물 받은 게임 등 다양한 경로를 통해 선정하는 듯하다."
239,최신작이라도 다른 스트 리머들이 이미 너무 많이 해서 스포당할 법한 게임은 피하는 편이다.
240,"또 한 RPG 게임을 개인적으로 좋아하긴 하지만, 반복 사냥이 필요한 부분이 많다면 방송이 지루 해진다고 생각하여 피하는 편이다."
241,"피드를 통해서도 미리 오늘의 게임이 뭔지 알 수 있지만, 저 챗 시간에 보이는 캠 뒤에 있는 배경과 상단 TV 화면 [18] 을 보면 오늘의 게임이 뭔지를 알 수 있다."
242,채팅 창을 자주 확인하는 편이라 시청자들과 소통을 많이 하는 편이다.
243,"사소한 질문에 대한 답변이나, 생일이라고 하면 우쿨렐레로 생일 축하 노래를 불러 주는 [19] 등 시청자의 채팅으로 방송을 적절하게 이끌어가는 경우도 많다."
244,자칭 ' 인터넷 망령' 이라 웬만한 드립들은 잘 받아치기도 하고 재밌는 짤 이나 영상을 보여주며 시청자들을 킹 열받게 하곤 한다.
245,"시청자들이 놀려서 킹 열받는 경우도 있지만, 시청자들을 킹 열받게 하는 걸 즐기기도 한다."
246,"의상이나 머리 스타일, 액세서리에 신경을 많이 쓰는 편이다."
247,겹치지 않도록 다양하게 의상을 소화 [20] 하고자 노력한다.
248,외모 훈수보다 의상에 대한 훈수를 지극히 싫어한다.
249,"모자나 가발, 액세서리도 종류 수가 많은 편이지만, 귀걸이와 목걸이는 부모님께서 주신 소중한 선물로 항시 고정 템이라 할 수 있다."
250,"시청자를 열받게 하기 위해 선글라스를 산적도 있고, 시청 자로부터 받기도 하였는데 효과는 굉장했다."
251,"지나친 욕설, 몸매에 대한 평가, 비교, 음담패설을 매우 싫어한다."
252,가볍게 음흉한 정도의 이야기나 영상 후원이면 몰라도 채팅 창이나 후원 메세지에 상스러운 표현이 나올 때면 진지하게 그만 하라고 중재하곤 한다.
253,"보통 팔로 우 채팅을 걸어 두는데, 본인은 걸기 싫어했지만 여러 아이디를 이용한 매크로 성 악질 도배 채팅 때문에 방송 진행에 방해되는 일이 많아 지다 보니 어쩔 수 없이 설정하게 되었다."
254,영상 및 음성 도 네이션 가격은 1 초당 50원으로 설정되어 있다.
255,"원래 35원에서 시청자들이 제발 올려 달라고 해서 40원, 42원, 50원 순으로 상승되었다고"
256,한다.2020
257,"년 5월 19일, 새로운 마이크와 오디오 인터페이스를 들여 오디오 인풋 렉이 없어 졌고, 에코 기능을 사용할 수 있게 되었다.2020"
258,"년 8월 20일, 비트 레이트 6,000Kps에서 8,000Kbps 로 상향하여 송출을 시작하였다."
259,"게임 진행을 재미있게 잘 이끌어 나가는 방송인으로, 중간 중간에 게임 속에서 나오는 상황을 보며 리액션을 적절하게 해 주기 때문에 시청하기에 불편한 게 없는 방송인이다."
260,스스로 게임 주인공이 된 것 마냥 몰입 [21] 하는 것에 특화되어 시청자들까지 게임에 더욱 더 빠져들게 한다.
261,그래서 인지 특히 스토리 게임에 대한 시청자들의 평가가 좋다.
262,리액션이 굉장히 다양하고 게임 도중에 말도 해 가면서 시청자들과 대화를 나누기도 하기 때문에 심심할 겨를이 없다.
263,목소리도 굉장히 좋은 편이기에 보고 듣는 데에 불편함도 없으며 재미있게 감상할 수가 있다.
264,몇몇 관 종 시청자들의 어 그로 성 드립이나 스트리머의 외모 관련 등 쓸데없는 얘기가 심해 지면 주의를 주기도 하지만 스트 리머 스스로 시청자들과 게임과 상관없는 잡담을 많이 하는 편이었으나 트위치로 옮기면서 게임 진행 도중에는 플레이 중인 내용과 관계없는 내용은 더 이상은 찾아보기 힘든 편이다.
265,스토리가 중요한 게임을 플레이할 땐 특히 최대한 게임에 몰입하기 위해서 게임과 관계없는 이야기는 언급하지 않는다.
266,또 한 스토리 게임 플레이 시 도 네이션 TTS 나 구독 음성도 들리지 않게 설정하는 등 게임을 몰입하기 위한 노력을 마다하지 않는다.
267,다만 상술한 내용이 시청자와 스트 리머 사이에 친목을 조장하므로 단점이라고 하는 의견도 있고 그것과 관계없이 소통이 원활 하다는 것은 장점이라는 의견도 있으나 시청자들 과의 원활한 소통은 친목이라고 보기엔 다소 어려운 부분도 있으며 소통을 통해서 시청자들의 생각과 의견들 듣고 때론 궁금한 걸 물어보면 대답해 주는 것도 방송인으로서 혹은 스트리머로서 갖추고 있어야 할 하나의 의사소통이기에 나쁘다고
268,보기엔 애매한 부분이다.
269,당장 게임 중간 중간 시청자들과 이야기를 주고받고 하며 휴식하는 시간을 갖는 방송인들도 여럿 존재한다.
270,"방송인 과의 소통을 좋아하는 시청자도 굉장히 많고, 그런 컨셉의 방송을 하는 스트 리머들은 연두부 외에도 많기 때문에 장점이라고도 단점이라고도 할 수 없는, 그냥 개성이라고 봐야 한다."
271,"[22] 켠 왕을 하는 경우는 거의 없지만, 승부욕이 강해서 엔딩이나 클리어를 보지 못하면 방종하지 않는 경우가 있다."
272,"혹은 방종을 하더라도, 엔딩을 볼 때까지 휴방을 미루기도 한다."
273,송출 화면을 보고 게임을 하다 보니 자신의 캠이나 채팅 창 뒤에 가려 진 내용이나 인터페이스가 있으면 헤맬 때가 있다.
274,이 부분에 대해서는 언급해 주는 것이 도움이 되곤 한다.
275,웬만한 일이 아니면 야외 방송을 보기 드물다.2018
276,"년 1월 29 일자, 연두부 Youtube에 ' 인 싸도 전! 상스치 콤 주세요!"
277,' 라는 제목으로 첫 번째 야외 방송분이 업 로드 되었다.
278,"페이스 북에서 화제가 되었었던 ' 상 스치콤( 상하이 스파이 시 치킨 버거 콤 보)' 이라는 줄임 체를 햄버거 가게에서 실제로 사용해 보는 컨텐츠를 가지고 진행되었으며 진행 도중 햄버거 가게에 도착하기도 전 길을 잃어버려서 지나가던 사람에게 물어보거나 점원에게 쭈뼛쭈뼛 "" 상 스치콤 주세요"" 라고 말하는 등 허 당 끼를 보여주었다."
279,그 밖에 햄버거를 입 안 가득 넣고 오물 오물거리는 귀염 귀 염한 장면과 군인 커플 강제 탄생 장면과 같은 재밌는 장면들을 보여주었다.
280,이 유 투브 방송 캡 쳐 장면이 커뮤니티에 돌아다니면서 연두부를 알리는 데에도 좋은 역할을 했다.2019
281,"년 12월 31일, 상 스치콤 이후로 오랜만에 야외방송을 진행했다."
282,고기 집에서 밥을 먹고 난 뒤 바로 새해 기념 폭죽방송을 하려고 했으나 핸드폰 배터리가 없어서 보조 배터리 [23 ]를 구매했다.
283,택시로 이동 중 2020년 새해를 맞이하고 결국 우여곡절 끝에 공터에서 폭죽 및 비눗방울로 야외방송을 마무리했다.
284,보너스로 집에서 다시 야 방을 켰다.2020
285,"년 1월 9일, 생일 기념 야외방송을 진행했다."
286,"아웃 백에서 밥을 먹으면서 시작하려고 당일 9시 40분에 예약을 했으나, 직원이 9시 30분으로 착각하고, 29분에 도착했는데도 주방에서 이미 정리를 해서 밥을 못 먹게 되는 어이없는 상황이 발생한다."
287,"할 수 없이 다음 준비된 컨텐츠로 보드게임 카페에 가게 되는데, 왼손 VS 오른손으로 혼자 보드게임을 하다가 트수의 출현 덕분에 같이 할 리 갈 리를 즐기게 된다."
288,"그 후 식사는 양 꼬치 집에서 양 꼬치, 꿔 바로 우 [24], 맥주로 배를 채웠다."
289,마지막으로 코인 노래방에서 그 동안 지르지 못했던 여러 노래들 [25] 과 함께 시간을 보내고 야외방송을 마무리했다.
290,"[26] 겜잘스, 노력하는 사나이 [27] 불속성 효녀 조롱의 군주어 그로 장인 인터넷 망령 1 트 장인 [28] 물만두 [29] 객관적으로 봤을 때, 멀 미가 나는 게임이나 숙련도가 많이 필요한 스타 크래프트 같은 게임이 아니라면 대부분 평균 이상의 실력을 보인다."
291,게임을 할 때의 자세는 정말 빡 칠 만한 일이 아니면 대부분 침착함으로 일관한다.
292,물론 욱 하는 모습도 이따금 보여준다.
293,단점이라 한다면 에 임이 매우 정확하지 못하고 순간적인 상황 판단력이 부족하다는 점 정도이다.
294,"적이 무한 생성되는 콜 오브 듀티: 월드 앳 워를 할 때는 부족한 에임과 결단력 때문에 다음 전투로 쉽게 넘어가지 못할 정도. [30] 다만 모든 게임들의 실력이 다 같을 수는 없는지라 게임마다 실력이 확연하게 다른 걸 볼 수가 있는데, 예를 들자면 쯔꾸 르 게임 같은 조작법이랑 배 그 같은 마우스까지 조절하면서 움직이는 대상을 맞춰야 하는 민감한 조작법을 가진 게임은 서로가 조작하는 게 다를 수밖에 없으며 그래서 게임마다 실력이 저마다 다른 편이다."
295,시야가 좁고 심각한 길치다.
296,[31] 특히 지도의 지형과 눈앞의 길을 매치시키지 못한다.
297,때문에 지형을 넘을 수 있는 게임의 경우 길을 잃지 않기 위해 무조건 직선으로 가는 바람에 게임 설계상의 순서가 꼬이는 경우도 있다.
298,플레이 성향을 보면 간혹 숨겨 진 아이템을 찾기 위해 긴박한 순간에도 파밍을 놓치지 않고 기존 방향과는 다른 곳으로 향할 때도 있다.
299,[32] 몇몇 스토리 게임에서 서브 퀘스트나 서브 이벤트 등을 넘어가는 일이 있는데 이런 성향도 게임을 즐기는 한 방식이라고 볼 수 있다.
300,스토리 게임은 작은 요소 하나하나 놓치지 않고 기억하는 데 능하다.
301,사소 하다고 느꼈던 부분도 복선인 걸 나중에 알아채며 다시 언급해 줄 때마다 이걸 기억 했냐며 칭찬을 받곤 한다.
302,"방송에서 레이싱 게임을 한 적은 없으나, 방송 시작 전 카트 라이더를 했을 때 노란 손가락 3개까지 올린 적이 있다고"
303,한다.
304,"연습용 카트로 입장만 하면 강 퇴 당하고, 성능도 안 좋다 보니 계급을 올리기 어려워 그만뒀다고"
305,한다.
306,"게임 플레이 초반부터 피지 컬 과 통찰력으로 압도 적인 실력을 보이는 일은 매우 드문 편이나, 다양한 게임 플레이 경력과 뛰어난 감각으로 게임에서 알아야 할 메커니즘을 빠르게 파악하고 이를 응용하는 능력이 탁월하다."
307,"즉, 초반 스텟은 낮으나 성장 속도가 빠르며 대기 만성 형 플레이어 라는 뜻. 다만 초반 스텟이 중요한 소 울 라이크 게임, FPS, TPS 장르 이런 장르는...... 어떻게 든 노하우를 쌓는 모습이 인상적이다."
308,"스타 크래프트와 같은 RTS 장르는 어렸을 때도, 방송할 때도 거의 접해 보지 않아 조작이 미숙한 편이다."
309,예전에 리그 오브 레전드를 했던 습관이 남아 있어 그런지 유닛들을 이동시키고 나서도 여러 번 클릭하면서 명령을 반복하는 경향이 있다.
310,"방송 시작 전, 딱 한 번 플레이해 보았던"
311,DOTA 2를 할 때도 팀원에게 ' 왜 롤처럼 플레이하냐
312,' 고 꾸중을 들었다고
313,한다.
314,방송을 하기 전 과거에 리그 오브 레전드에서 다이 아몬드 티어까지 올랐었다고
315,했으나 정치질에 멘 탈이 온전치 않게 되자 롤을 접게 되었다고
316,했다.
317,"[33] 정식적으로 방송을 시작하기 전 아프리카 TV에서 잠깐 방송할 때, 롤 방송을 했었다고"
318,한다.
319,허나 앞으로 방송에서 플레이할 의향이 없다고 전했다.
320,"또 한 방송에서 한 번 롤을 해보는 것에 대해 시청자 투표를 해본 결과, 그리 긍정적이지는 않게 나와 롤을 플레이 할 일은 없어 보인다."
321,"2020년 10월 27일, 방송에서 전날인 휴 방 일에 오랜만에 롤을 몇 판 플레이했다고"
322,하였다.
323,언젠가 다시 롤을 방송에서 볼 수 있을 것으로도 보인다.
324,"하지만 시간이 남을 때만 플레이하는 식으로 할 것이고, 몇 날 며칠 롤만 하는 방식으로는 편성하지 않을 것이라고 말했다."
