,sentences
99,"2년 동안 성적이 바닥을 치고 팬들 과의 소통조차 없어서 엉망진창으로 사분 오열되는 바람에 소규모로 축소된 KT 팬 덤과 스토브리그에서 멸망하면서 팬 덤이 찢어진 DRX보다도 크기가 작을 정도. 심지어 2021년 1월 기준으로는 유 튜브 구독자 수만 따지면 업 로드 주기가 비슷한 리브 샌 드박스보다도 적다(...) [24] 아나 키 - 구 아프리카 시절에는 그래도 선수들의 화끈 함과 더불어 선수 개개인이 가진 아프리카 방송 개인 팬들 로 인해 팬들의 유입이 꽤 많았으나, 구 아프리카의 공중 분해 이후로는 대부분 타 팀에서 활약했던 선수들을 끌어모았는데 여러 요인들이 겹치는 바람에 그 선수들을 통해서 유입된 팬들이 상당히 적었다."
100,[25] 그러다 보니 현재의 아프리카 팬 덤은 사실상 아나 키 시절부터 내려온 팀 팬과 기인의 활약에 매료되서 유입된 기인 개인 팬이 팬 덤을 양분하고 있는 형세다.
101,2020 스토브리그에서 뱅이 아프리카로 이적되면서 뱅 개인 팬이 따라오긴 했지만 여전히 팬 덤 규모는 리그제 도입 이후의 LCK 터줏대감 팀 중에선 가장 작다.
102,팬 덤 규모가 워낙 작다 보니 다른 팀 팬 덤과 충돌도 거의 없는 편이다.
103,충돌을 하면 규모가 적은 아프리카 쪽에서 여론에서 밀리다 보니 피해를 보는 경우가 많기 때문. 그러다 보니 딱히 라이벌리로 엮이는 팀은 없다.
104,"간혹 가다 도원 결의 3 팀끼리 옆집이라고 부르는 정도의 교류만 존재할 정도. 다만, 에이밍이 KT로 이적할 때 약간 지저분한 문제가 있었다는 서수 길의 발언 때문에 2020년에는 KT와 관계가 썩 좋지 않았다."
105,[26] 스토브리그를 지나면서 에이밍이 중국으로 떠나고 사이좋게 스토브리그를 망치는 바람에(...) 현재는 어느 정도 다시 돌아온 상태. 선수들과 는 별개로 구단 주인 서수 길이 팀에 대한 애정을 보여주고 열정적으로 투자 및 활동을 지원해 주기에 서수 길에 대한 팬 덤의 지지도가 높은 편이었다.
106,"그런 데, 2020 스토브리그에서 쵸비에 대한 실언으로 템퍼링 논란이 불거 짐과 동시에 과거 기인의 연봉에 대한 발언까지 재조명되면서 실언이 너무 많다 보니 현재는 그 지지도가 크게 줄어들었으며, 배 그 팀과 카트 팀에 대한 투자로 인해 롤 팀 투자가 뒤로 밀리면 팬 덤에서 볼멘소리가 나오기도 한다."
107,"자업자득 다만 실제 운영에 더 크게 관여하는 정찬용 COO에 대해서는 평가가 좋은 편. 팀 구성원들을 존중하는 모습을 보이고, 나이 50에 선수들을 이해하기 위하여 서툴지만 롤을 공부하기 시작했다."
108,프리 시즌에 KT 우승의 주역인 유 칼을 영입하면서 많은 기대를 받았으나 스프링 때 아프리카는 기인 원 맨 팀 ver.2 였다.
109,"오히려 더 심각 해졌는데 기인을 다양한 포지션으로 돌리거나, 말 그대로 기인 몰 빵 조합을 시도하는 게 아프리카의 유일한 승리 패턴이었다."
110,"후보선수인 브룩, 썬, 프라우드를 기용하거나 스피릿과 브룩이 다른 포지션에 서는 등 다양한 시도를 해봤지만 유일한 성과는 썬 이 미드에서 수비적인 역할을 맡을 수 있단 걸 확인한 게 전부였다."
111,"다행 이도 스프링 말부터 신인 정글 러 드레드와 에이밍의 폼이 상승, 강등권 성적에도 불구하고 초반 15분까지 지표는 LCK 1위를 찍으며 특유의 공격적인 컬러의 토대를 마련했다."
112,담 원과 아프리카의 차이 담 원: 각을 잘 잰 후 꼬라박는다.
113,아프리카: 일단 꼬라박고 봤더니 이길 각이었다.
114,서 머 시즌에 들어서는 일명 주사 위 팀. [10] 기인- 드레드- 유 칼- 에이 밍- 세 난을 고정 로스터로 정하고 초반부터 치고 박는 LPL 식 교전을 지향하는 팀으로 탈바꿈했다.
115,노페의 밴 픽 역시 공격적이고 초반부터 강한 챔프 위주로 뽑아 장점을 강화시켜 준다.
116,스프링과 달리 기인은 받쳐 주는 역할을 맡으며 드레드와 유 칼을 중심으로 초반을 설계하는 플레이 스타일을 보여준다.
117,특히 드레드의 포 텐 이 터지고 유 칼이 KT 시절 폼을 회복하며 미드- 정글의 교전능력에 한해서는 LCK 1위에 가까울 정도다.
118,다만 경기력의 높고 낮음의 차이가 매우 심각하다는 게 문제. 주사위가 1이 떴을 경우 한화와 승강 전 경쟁을 하고 있는 KT에게 퍼펙트 게임 관광을 당할 정도 지만 6이 나올 경우 1위인 담 원을 2:0으로 때려잡는 무시무 시한 경기력을 보여주고 있다.
119,"LCK 내에서 가장 LPL 스러 운 스타일로 꼽히는 담원 게이밍과 비교하면 담원은 강력한 상체와 이니 시와 로밍이 강력한 정글, 서포터로 막강한 라인 전, 한 타 파괴력을 내뿜으면서 원 딜은 이를 보좌하는 18년도 IG 식 운영을 지향한다면, 아프리카는 라인 전이 강력한 상체의 줄타기를 정글 러가 적절히 개입하면서 차이를 벌려 놓은 뒤 상체의 차이를 이용해 캐리력이 높은 원 딜러의 성장을 시 팅해 주는 LPL 식 전투와 LCK 식 운영이 절충된 노 페 감독시절 EDG 식 운영을 지향하고 있다."
120,[11] 어떤 상황에서도 교전을 피하지 않는 모습에 유리할 때는 LCK 식 운영으로 상대를 짓누르는 두 가지 승리 패턴을 보여주고 있다.
121,다만 특유의 호전성으로 뇌 절 같은 판단이나 실수가 잦은 게 약점으로 특히 선수들의 경험 치가 전체적으로 부족한 탓인지 바론 싸움에 매우 매우 취약하다.
122,바론 버스트 타이밍을 놓치고 한 타를 걸어 대패하거나 바론을 먹 고도 포지션을 못 잡아 한 타를 지는 장면이 매우 많이 나온다.
123,"그래도 정규 시즌 마지막에 젠지와 한화를 연달아 잡아내면서, 그리고 담원이 젠지를 결국 꺾어 주면서 기적적으로 플레이 오프 막차를 타는 데 성공했다."
124,"시즌 중반만 하더라도 킹 존과 함께 7 용 중에서는 가장 탈락할 확률이 높아 보인다는 예측이 주를 이루었는데, 기어이 5위 자리를 타면서 긍정적인 의미의 5 프리 카로 돌아갔고 와 일드카드 전에서 SKT를 만나게 되었다."
125,롤 갤 식 아프리카 스타일 설명도 보자. 욕설은 주의. 이런 스타일의 근본 적인 원인 이자 패인은 결국 경험 부족이다.
126,"기인, 유 칼 모두 슈퍼 팀 내에서 피지 컬 좋은 검과 같은 역할이었지 팀 자체 오더와는 전혀 무관했던데 다가 그런 점을 보완 해 줘야 할 나머지 자리에 마찬가지로 피지 컬 만 좋은 신인 3명을 박았으니 어찌 보면 올라프 단일 모드가 된 것도 당연한 이야기. 쿠로, 페 이 커, 엠비 션, 마 타나 고릴라와 같이 팀 전체의 흐름을 정하고 컨트롤해 줄 이름 바 부모 역할을 해 줄 크랙이 최소 한명은 필요한데 결국 아이 역할인 피지 컬 좋은 신인만 5명 박았으니 기인, 유 칼과 같은 엄청난 슈퍼 크랙을 가지고도 이 정도 성과가 나온 것도 어찌 보면 당연한 이야기다."
127,스토브리그를 통해서 이런 점을 보완한다면 내후년이 기대되는 팀이지만 선수 개인의 각성에 의존한다면 결국 한계에 봉착 할 것이다.
128,유 칼과 에이밍이 떠난 자리에 플라이와 미 스틱을 영입하여 빈 자리를 메꾸었다.
129,스프링 시즌이 시작되기 전에 치뤄 진 2019케 스파 컵에서 우승하며 이어질 스프링 시즌으로 하여금 팬들에게 많은 기대감을 심어 주었다.
130,"전체적인 경기력에는 기복이 있긴 했지만, 스프링 1R에서는 3 강 팀 바로 아래인 4위에 위치하며 나름 선방했다."
131,"하지만 2R 가 시작 된 이후로 6전 0승 6패, 전패를 당할 만큼 경기력이 좋지 못 해졌다."
132,리그 최약체 팀인 그리핀을 잡아내는데 성공하며 2 라운드 전패 만큼은 겨우 면할 수 있게 되었다.
133,"스프링 최종성적은 7승 11패, 6위로 포스트 시즌 진출은 물 건너 갔다.1R"
134,"의 아프리카 프릭스는 기인과 미 스틱의 캐리력이 건재했고, 경기 중간 중간 불안한 요소들이 없지는 않았지만 스피릿과 플라이, 젤리도 적당한 활약을 보여주며 케스파컵만큼은 아니어도 5위 담 원과 2승 차이를 벌린 안정적인 4등 위치에서 꽤나 선전하는 팀이었다."
135,"특히 1 라운드 마지막 T1 전에서는 교체되어 출전한 드레드가 미친 듯한 활약을 보여주며 강 팀인 T1 을 상대로 역전승을 거두었고, 스프링 4 강체제를 구축하나 싶었다."
136,"하지만 코로나 바 이러스로 인해 긴 휴식기를 거치게 되었고, 이후 시작된 2R 부터는 팀 전체가 흔들리며 끝없는 부진에 빠졌다."
137,정글에선 스피릿의 부진으로 인해 드레드가 출전했지만 드레드 역시 활약하지 못했고 결국 다시 스피릿이 출전하였다.
138,미드에서는 플라이가 최악의 폼을 보여주며 스프링 막바지에 가까워서는 올 인이 주전으로 출전했다.
139,교체된 올 인은 나쁘지 않은 경기력을 보여주었으나 팀의 성적을 다시 반등시키기에는 무리가 있었다.
140,기인과 함께 캐리라인의 한 축인 미 스틱 역시 2 라운드에 들어서는 꽤나 부진하는 모습을 보여주었다.
141,"하지만 이후 부인의 건강에 문제가 생긴 것이 알려 졌고, 이러한 상황에서도 선발로 출전하는 미 스틱의 한해서는 무죄 판정을 받는 분위기다."
142,"기인은 무리한 플레이를 남발하는 상황이 잦아졌고, 스프링 후반부로 갈 수록 기인 본인도 폼이 많이 무너진 모습을 보여주었다."
143,젤리는 팀이 흔들리는 가운데 개인의 전체적인 폼은 나쁘지 않았으나 그게 전부였다.
144,이번 시즌 아프리카는 메타적인 문제와 선수 개개인의 기량적인 문제가 모두 겹치면서 시즌 시작 전의 기대와는 달리 아쉬운 시즌을 보내게 되었다.
145,"메타적으로 이번 스프링은 드래곤이나, 전령 같은 오브젝트의 중요성이 매우 올라갔고, 그로 인해 미드와 정글의 활약이 그 어떤 때보다 중요한 시즌이었다."
146,"즉 핵심 선수인 기인이 게임 전체를 휘젓고 다니며 활약하기 좋은 탑 캐리 메타가 아니었으며, 그렇다고"
147,해서 미 스틱이 게임 초반부터 크게 활약하거나 후반에 게임을 확 뒤집어 엎어 버릴 만큼의 원 딜 위주의 메타도 아니었다.
148,"게다가 이와 더불어 게임의 핵심인 정 글러 스피릿, 드레드와 미드라 이너 플라이의 기량이 모두 저 점을 찍으며 오브 젝 트면 오브 젝트, 한 타면 한 타 그 어느 것 하나 크게 활약하지 못하였다."
149,"현 시점에서 아프리카 프릭스 긍정적인 요소를 따져 보자면, 먼저 미드라 이너 올 인의 기량이 나쁘지 않았다는 것이다."
150,"시즌 막바지 극도로 부진한 플라이를 대신해 출전한 올 인은 전체적으로 괜찮은 모습을 보여주었고, DRX 전에서는 갈리오"
151,로 인생경기를 보여주는 등 차기 시즌에는 주전 미드라 이너로 도약해 활약할 수 있다는 여지를 남겨 두었다.
152,그리고 또한 미 스틱의 경우는 부진에 대한 이유가 단순히 연습을 하기 싫다거나 프로의식의 부재 같은 것이 아니라 충분히 납득할 만한 문제이기 때문이지 지금까지 보여준 선수 개인의 실력 만큼은 출중하므로 이를 극복해 낼 수만 있다면 서 머에서는 1 라운드에서 보여준 모습이나 LPL에서 와 같은 활약을 다시 기대할 수 있다.
153,그리고 젤리의 기량도 나쁘지 않았으니 미 스틱의 기량만 올라온다면 하체라인 쪽은 큰 문제가 없다는 것은 꽤나 긍정적인 요소이다.
154,"부정적인 요소로는 정글 러들의 기량이 스피릿, 드레드 둘 다 애매했다는 것이다."
155,"스피릿은 전반적으로 기복이 꽤나 심하고, 메타의 영향을 크게 받는다."
156,드레드의 경우는 주사위가 6이 터질 때의 활약은 대단하다.
157,문제는 이번 스프링에선 대부분 1만 나왔다는 것이다.
158,이렇듯 정글 러가 주전/ 교체 가리지 않고 둘 다 기량이 애매한 것은 서 머를 준비하는 아프리카의 입장에서 큰 골칫거리가 아닐 수 없다.
159,또 한 플라이의 폼이 저 점을 찍은 이후로 올라오지 않고 있는 것 역시 큰 문제다.
160,"올 인이 나쁘지 않은 활약을 보여주긴 했으나, 결국 T1 과 DRX를 상대로는 패배하였고, 승리한 상대는 스프링 끝에 결국 강등 당한 그리핀 한 팀 뿐이었다."
161,"올 인은 본인의 고점은 꽤나 높다는 것을 보여주긴 했으나, 그 표본의 수가 너무 적기 때문에 서 머에도 활약할 수 있을지는 봐야 알 수 있다는 것이다."
162,결국 주전으로 기용하기 위해 영입한 플라이가 기량을 끌어올리지 못한다면 서 머를 준비하는 아프리카 입장에선 크나 큰 걱정거리가 남아 있는 셈이다.
163,그리고 원 딜 쪽에서도 SS의 기량이 올라와야 불안거리가 좀 줄어들 것이다.
164,미 스틱이 개인 적인 문제로 인해 대회는커녕 연습도 제대로 치루기 힘든 상황에 처했었다.
165,이러한 상황 속에서도 기용된 SS의 경기력은 그저 그랬다.
166,기존 주전원 딜 에게 문제가 생겼음에도 결국 다시 미 스틱을 기용할 수밖에 없었다는 것은 SS의 기량이 문제가 생긴 미 스틱조차 밀어내지 못할 정도로 처참하다고
167,볼 수밖에 없다.
168,"주전과 서브의 교체 기용이라는 문제도 있을뿐더러, 내 부스 크림을 돌리는 아프리카의 입장에서 한쪽의 기량이 지나치게 떨어지면 다른 한쪽도 제대로 된 연습이 되지 않는다는 문제도 있다."
169,"앞으로 갑작스럽게 생길지도 모를 트러블에 대비하거나, 내 부스 크림의 퀄리티를 올리기 위해 선 SS의 기량도 올라와야 할 것이다."
170,마지막으로 스프링 후반부로 접어들수록 기인의 경기력이 하락한 것도 불안 요소 중 하나이다.
171,기인이 영입된 뒤로 끊임없이 제기된 아프리카의 문제는 기인이 캐리하지 못하면 패배하는 팀이라는 것이다.
172,그리고 이는 이번 시즌에도 그대로 나타났다.
173,캐리를 해야만 하는 기인의 폼이 떨어졌다는 것은 아프리카 입장에선 발등에 불이 떨어진 셈이다.
174,"기인의 폼이 71인 분 하던 시절로 돌아오지 못한다면 그건 그 자체로 매우 큰 일이고, 만약 기인의 기량이 돌아오더라도 기인 한 명에게 극단적으로 의존하는 팀 적인 구조가 바뀌지 못한다면 근본 적인 문제는 해결되지 않는 셈이다."
175,초고 성능 강 팀 판독기 5 프리 카 6월 17일 개막전 샌 드박스와의 경기에서 1 세트 미 스틱이 시즌 첫 펜타 킬 을 따냈다.
176,이날 2:0으로 완승을 거두며 기분 좋은 출발을 보여줬다.
177,"그러나 1 라운드가 지난 시점 1~3 위 팀에게는 2:0 완패, 4위 팀에게는 2:1 패배, 6위 팀에게는 1:2 승리, 7~10 위 팀에게는 0:2 완승을 거두는 역대 급 강 팀 판독기가 되어 버렸다."
178,"서 머 초반 까지는 경기력을 되찾지 못한 채 헤매는 모습을 보이고 있는 기인의 부진도 다소 큰 원인으로 뽑히고 있지만, 가장 중요한 문제점은 4 강 팀 상대로 미드 정글, 특히 정글 러인 스피릿의 부진이 가장 큰 문제점으로 꼽히고 있다."
179,"초반 교전을 유도하는 현 메타에서 상체의 부진이 큰 문제로 지적되고 있는 것. 미 스틱 - 벤 의 바 텀 듀오는 에이징 커브가 당장 와도 이상하지 않은 나이지만 꽤나 준수한 면모를 보이고 있으나 3 강이라고 볼 수 있는 DRX, 담 원, 젠 지 모두 강한 상체의 무력을 앞세워 경기를 후반까지 끌지 않고 빠르게 스노우 볼을 굴리는 운영을 보이고 있다."
180,"때문에 그나마 상태나 폼이 괜찮은 바 텀 듀오의 역할이 점점 줄어들면서 팀 전체적으로 부진을 면치 못하는 중. 다만, 짝수 해 여름의 플라이의 주 챔인 조이가 1 티 어로 정착되면서 폼을 되찾은 듯 무척 강한 면모를 보여주었고 기인과 스피릿의 활약 여부에 따라 최종 성적이 결정될 모양새다."
181,"강 팀 판독기에서 벗어나지 못한다면 플옵을 진출하기만 할 뿐, 와 카 전에서 광탈할 위기에 놓인 상황이다."
182,그래도 긍정적인 점은 기인 원 맨 캐리라는 팀 컬러에선 벗어났다는 것. 기복이나 뇌 절 기질이 있지만 꾸준히 좋은 활약을 보여주는 미 스틱 - 벤 과 함께 폼을 끌어 올린 플라이가 번갈아가며 승리를 견인해 주고 있는 탓에 기인의 캐리 비중이 눈에 띄게 줄어들었다.
183,허나 원 맨 팀 일 땐 항상 건재했던
184,기인과 달리 미 스틱과 플라이는 기복이 꽤 심하다는 고질병을 안고 있다.
185,이것이 강 팀 판독기가 된 이유일지도 .2 라운드에서도 여전히 약자 멸시 강 팀 판독기의 면모를 유감없이 보여주고 있다.
186,"강 팀 담 원에 겐 여지없이 완패했으나, 설해 원을 상대로 LCK 최단경기를 갱신하기도 하는 등 약 팀은 가차 없이 때려 잡고 있다."
187,일단 플옵 권 수호자인데 약 팀을 철 처 히 짓밟아서 강 팀 판독기다운 5위 자리를 확실하게 굳혀 가는 중. 그럼에도 탑 솔인 기인은 부진에서 헤어나오질 못하고 있다는 것이 아프리카 입장에서는 아쉬울 따름이다.
188,물론 스프링 시즌에 팀의 침몰과 함께 매우 고통 받았다고
189,는 하지만 본인 역시 기량 하락이 문제시되는 부침을 겪은 끝에 2 라운드 들어와서는 특유의 안 티 캐리 탑 솔로 돌아가려는 듯한 움직임을 보여주면서도 중요한 라인 전에서 상위 팀 탑 솔 러들에게 솔 킬 을 내주는 등 오히려 다른 곳을 봐주기 위한 이타적인 플레이를 하다가 전체적으로 플레이가 꼬여 버린 듯한 모습을 보여주고 있다.
190,"그나마 플라이가 서 머 3 미드로 여겨 지는 비디디나 쇼 메이커, 쵸비를 상대로도 라인 전에서 밀리는 것을 최소화하면서 한 타나 로밍에서도 발 풀린 듯 발군의 활약을 보여주고 있다는 것과 스피릿도 서서히 부침에서 깨어나는 듯 캐리나 몇 번 씩 번뜩이는 플레이를 보여준다는 점. 그리고 기복이 있긴 하더라도 기본적으로 미 스틱 - 벤 듀오는 여전히 강하다는 것으로 플옵권에서 버텨 내고 있는 것은 실로 다행인 부분. 한편 이 판독기 기질은 더 짙어 져서 동부 3 용이라 불리는 샌 드박스와 다이나 믹스를 상대로 2:1 로 승리를 따냈다."
191,"그리고, 10 주차 젠지와 KT 전만 남은 현재 둘 중 하나만 이겨도 정규리그 5위가 달성되는데 이렇게 되면 팀이 창단한 후 처음으로 참가한 서 머 시즌인 2016 서 머부터 5년 연속으로 정규 시즌 5위라는 다소 특이한 기록을 남기게 된다."
192,글 결국 KT를 천신만고 끝에 잡아내면서 와 일드카드 전 진출을 확정 지었다.
193,"5년 연속 서 머 시즌 5위라는 진귀한 기록을 세운 건 덤. 여담으로 마지막 젠지전까지 패배함에 따라 담 원에 겐 참패, DRX 와 젠 지에 겐 0대 2, T1 과는 1대 2, KT 샌 박 다이나 믹스와는 2대 1, 한화와 설해 원에게는 2대 0이라는, 업셋 한 번 없는 완벽한 판독기 그 자체로써의 팀이 되어 버렸다."
194,하지만 와일드카드 전에서 미 스틱과 플라이가 최고의 폼을 보여주면서 삐걱거리는 T1 을 상대로 2대 1로 업셋을 이뤄 냈다.
195,"여태까지 아프리카의 모든 경기들 중에 가장 멋진 밴 픽 을 선보였고, 기대 이상의 합을 보여주며 판독기라는 오명을 씻어 내는 듯했다."
196,그러나 플레이 오프 1 라운드에서 젠지를 상대로 3대 0으로 참패했다.
197,"팀의 전체적인 폼이 좋지 않고, 합이 안 맞는 모습도 그렇고 3 연 인 베에 당하면서 판독기의 성능에 문제가 없음을 보여주었다."
198,선발전 T1 상대로 3:1 패배. 1 세트를 내 어 준 t1 은 롤 드컵 진출에 실패했고 1 세트도 내 어 주지 않은 3 강 팀은 롤 드컵 진출에 성공하면서 롤 역사상 전무 후 무한 수준의 판독 성능을 보여주며 시즌을 마쳤다.
