,sentences
74,"겉으로는 짓궂게 장난쳐도 뒤에서는 잘 챙겨 주는 식. + 참고 영상 18.11.17 - 배틀 그라운드 ( 빅 헤드, 주루 )18.12 .01 - 배틀 그라운드 ( 빅 헤드, 키 리 )19.04 .06 - The Forest ( 빅 헤드, 키 리 )19.10 .02 - Deceit, 오버 워치 ( 꽃 핀, 빅 헤드, 마 뫄, 삐 부 )19.10 .09 - Left 4 Dead 2 켠 왕 ( 빅 헤드, 마 뫄 )19.10 .12 - 프로젝트 윈 터 ( 김 뿡, 꽃 핀, 마 뫄, 삐 부, 빅 헤드, 쫀 득), Left 4 Dead 2 (- 쫀 득, + 미 로씌 )19.10 .19 - Half Dead 2 ( 금사향, 빅 헤드, 마 뫄 )19.11 .02 - GTFO ( 빅 헤드, 페뇨 )19.11 .07 - 겟엠프드 ( 빅 헤드, 금사향, 마 뫄, 삐 부, 막이, 치킨 쿤 )19.12 .08 - Tabletop Simulator ( 꽃 핀, 마 뫄, 막이 마기, 빅 헤드, 삐 부, 이 춘 향 )19.12 .14 - 13일의 금요일 더 게임 ( 감 블러, 강지, 리 타, 이 춘 향, 코시, 탬 탬버린 )20.02 .01 - 다 크소"
75,"울 3 대결 ( 꽃 핀, 빅 헤드 )20.02 .05 - 마인 크래프트 집짓기, 블럭 숨바꼭질 ( 마 뫄, 투보, 악어, 핑 맨, 멋 사, 리 타), 리그 오브 레 전드 내전 (- 멋 사, + 너 불, 만득, 수 닝) 지 누 2019년 4월 13일 4 인 배그 합방 멤버로 처음 함께 하였다."
76,"윤이 샘, 양 아지, 금사향의 친해 지기 프로젝트에서 금사향의 초대로 첫 만남을 가졌고 윤이 샘과 양 아지의 친해 지기 프로젝트를 위해 상당히 노력해 주었으나 실패. [71] 양 아지와의 합방으로 새로운 흑우 겸 딜 넣을 상대를 찾은 거 같았으나 지 누 본인은 세대 차이만 느끼고 좌절하였다."
77,이후 탬 탬버린과 연결해 주기도 했다.
78,"+ 참고 영상 19.04.13 - 배틀 그라운드 ( 금사향, 윤이 샘 )19.04 .19 - 배틀 그라운드 ( 탬 탬버린, 코 렛트 )19.04 .20 - Forager ( 탬 탬버린, 금사향 )19.04 .22 - 배틀 그라운드 ( 김 뚜 띠, 코 렛트 )19.08 .24 - 마크 노 답 상사 ( 류 으 미, 투보, 악녀, 탬 탬버린, 마 뫄, 고래 쉬, 헤 가 혜) 코 렛트 2019년 4월 배틀 그라운드 합방 멤버. 이때만 해도 아직 서먹서먹한지 코렛트가 양 아지에게 딜을 넣는 모습은 보이지 않았으나 8월 이후 코렛트가 양 아지 방송에 자주 찾아와 서로 딜을 주고 받았고, 여러 게임을 합방 하면서 전보다 많이 친해진 듯한 모습을 보였다."
79,"+ 참고 영상 딜 링했던 기록 19.04.19 - 배틀 그라운드 ( 김 진우, 탬 탬버린 )19.04 .22 - 배틀 그라운드 ( 김 뚜 띠, 김 진우 )19.08 .11 - 배틀 그라운드 19.08.23 - Curious Cases ( 마 뫄, 투보 )19.09 .16 - 배틀 그라운드 19.10.03 - 데드 바이 데이 라이트 19.10.07 - 새벽 데드 바이 데이 라이트 ( 김 뚜 띠, 고차 비 )19.10 .24 - 배 그 치킨 켠 왕 ( 금사향, 마 뫄 )19.11 .07 - 슈퍼 마리오 메이커 2 ( 삐 부, 마 뫄 )19.11 .24 - Splatoon 2, 배틀 그라운드 ( 꽃 핀, 마 뫄 )19.12 .14 - 새벽 Raft ( 금사향 )19.12 .18 - 새벽 Raft ( 금사향 )19.12 .20 - 배틀 그라운드 ( 강지, 김 뚜 띠 )19.12 .22 - 새벽 데드 바이 데이 라이트 ( 김 뚜 띠, 미 로씌 )20.01 .02 - 새벽 데드 바이 데이 라이트 ( 김 뚜 띠 )20.01 .19 - Escape From Tarkov ( 빅 헤드 )20.02 .11 - 생일 방송에서 코렛트가 50000원과 함께 자기야 생일 축하해 라는 도네로 대형 어 그로를 끌었다."
80,"[72] 때문에 코 렛 투 보라며 트수들은 웃었고 양 아지는 처음에는 사칭인 줄 알고 "" 에이, 코렛트님이 그럴 리가 없어"" 라고 하였으나 바로 채팅으로 본인 인증이 와 버리자 당황하며 괴성과 샷 건을 시전했다."
81,탬 탬버린 팔로 우도 몇 명 안했던 양 아지가 트위치에서 가장 먼저 팔로 우한 스트 리머. 2019.04.19. 갑작스럽게 디스코드에 납치되어 탬 탬버린과 배틀 그라운드 합방을 하게 되면서 탬 모노라고 알려 진 스트 리머 양 아지가 드디어 소원을 이루었다.
82,"[73] + 참고 영상 19.04.19 - 배틀 그라운드 ( 김 진우, 코 렛트 )19.04 .20 - 고백 차임 [74] 19.08.11 - 마크 마피아 ( 류 으 미, 악녀, 투보, 룬 레이, 마 뫄, 카라 멜, 삐 부 )19.08 .21 - 오버 워치 스트 리머 내전 대비 밸런스 조정 ( 감 블러, 강지, 김 뚜 띠, 금사향, 김 뿡, 꽃 핀, 나나 양, 삐 부, 실 프, 치킨 쿤 )19.08 .24 - 마크 노 답 상사 ( 투보, 악녀, 류 으 미, 마 뫄, 김 진우, 고래 쉬, 헤 가 혜 )19.08 .31 - 오버 워치 스트 리머 내전 ( 강지, 감 블러, 금사향, 김 뚜 띠, 김 뿡, 꽃 핀, 나나 양, 삐 부, 실 프, 치킨 쿤 )19.12 .14 - 13일의 금요일 더 게임 ( 감 블러, 강지, 리 타, 이 춘 향, 조 디 악, 코시) 투보 투보가 느끼한 컨셉으로 일방적으로 양 아지에게 들이대고, 양 아지는 그걸 거부하는 모습을 보인다."
83,"+ 참고 영상 19.08.11 - 마크 마피아 ( 류 으 미, 악녀, 룬 레이, 마 뫄, 카라 멜, 삐 부, 탬 탬버린 )19.08 .23 - Curious Cases ( 마 뫄, 코 렛트 )19.08 .24 - 마크 노 답 상사 ( 악녀, 류 으 미, 마 뫄, 김 진우, 고래 쉬, 헤 가 혜, 탬 탬버린 )19.08 .27 - OverCooked 2, 크레 이지 아케이드 ( 류 으 미, 양 노을, 윤이 샘, 일 샘 )19.09 .18 - 마크 Yes or No ( 류 으 미, 실 프, 삐 부, 룬 레이, 마 뫄, 재 넌 )19.09 .28 - 데 바데 투보 재판 ( 류 으 미, 룬 레이, 쫀 득 )19.10 .23 - 마크 의상한 형제 ( 류 으 미, 악녀, 견 자희, 마 뫄, 룬 레이, 러 끼, 삐 부 )19.12 .18 - 새벽 Leauge of Legends ( 룬 레이, 양 노을, 류 으 미 )19.12 .26 - 마인 크래프트 스카이 블럭 ( 간 애, 러 끼, 양 노을, 카라 멜 )20.01 .02 - 마인 크래프트 롤링 페이퍼 합방 ( 간 애, 러 끼, 악녀 )20.02 .05 - 마인 크래프트 집 짓기, 블럭 숨바꼭질 합방 ( 악 어, 핑 맨, 멋 사, 리 타, 꽃 핀, 마 뫄, 투보 )20.05 .07 - 마인 크래프트 장례식 합방 ( 간 애, 김규식, 단 즈, 류 으 미, 망 개, 양 노을), 리그 오브 레 전드 ( 간 애, 류 으 미, 망 개) 역대 오 너캐 1대 (? ~2019.06 .08) 통칭 교복 아지 혹은 뀨 아지. 학생 시절 직접 디자인한 캐릭터를 기반으로 만든 방송용 캐릭터이다."
84,참고 캐릭터를 변경한 지 꽤 지났지만 대부분의 구독 티 콘은 아직도 교복 아지를 사용하고 있다.2
85,대 (2019.06 .09 ~2020.01 .31) 통칭 과 잠 아지 혹은 구 아지. 이제 성인인데 왜 아직도 교복을 입고 있냐
86,는 의견이 나오자 저 챗 캐릭터 리 뉴 얼도 할 겸 과 잠을 입은 캐릭터로 변경했다.
87,"참고 3대 (2020.02 .01~) 통칭 신 아지. [75] 기존의 캐릭터가 너무 어둡다는 생각에 전체적으로 분홍색의 비중을 늘렸으며, 분홍색 트레이닝 복과 돌핀 팬츠는 실제로도 즐겨 입는 패션을 반영했다고"
88,한다.
89,"캠 방용으로 사용될 헬멧 버전도 있으며 참고, 방송 1000일에 새로운 버전이 하나 더 추가 되었다."
90,이곳에서 확인할 수 있다.
91,『 사라진 이모 티 콘』 사라진 이모 티 콘 상스럽다 이모 티 콘 상스럽다 라는 밈이 유행하면서 일시적으로 비어 있는 3 티어 이모 티 콘 자리를 채우기 위해 등장했었다.
92,캐찹 이모 티 콘방송 초기 시절 자신의 주먹이 불주먹이라고 주장하며 손에 불을 그렸지만 트수들이 역으로 캐찹주먹이라고 놀리며 생긴 이모 티 콘이다.
93,하지만 이러한 밈이 그리 오래가지 않아 3 티어 이모 티 콘에서 제외되었다.
94,"니 얼굴 이모 티 콘 양 아지가 받아칠 말이 없을 때 사용했으나, 사용하는 빈도가 적어 2019.12.07에 제외되었다."
95,트래 쉬 이모 티 콘 양아 지가 트수와 관련된 농담을 하거나 양 아지의 시청자들을 칭할 때 사용됐었다.2020.04.30에
96,팬 닉네임을 바꾸기로 하면서 아래의 세 이모 티 콘과 같이 제외되었다.
97,고막 터 짐 이모 티 콘 양아 지가 방송 중 비명을 지르거나 노래를 부를 때 사용됐었다.
98,트수( 시청자) 들의 고막이 터 짐을 이모 티 콘으로 표현했다.
99,현재는 로 대체되었다.
100,난 민 이모 티 콘 호스팅 또는 난민이 왔을 때 사용됐었다.
101,현재는 로 대체되었다.
102,핥짝 이모 티 콘 양 아지 방송의 오래된 밈 중 하나로 1만원 후원 리액션이 만들어 지기 전부터 있던 이모 티 콘이었다.
103,해명 이모 티 콘 2020.05.09 방송에서 임시로 나온 이모 티 콘. 업그레이드되어 가 완성되었다.
104,메일 단 이모 티 콘 과거에 안 티 메일이 왔을 경우 사용되었으나 메일 주소를 옮긴 이후 부터는 검열로 인해 사용되지 않아 배제되었다.
105,개모 태 이모 티 콘 양아 지가 게임에서 수준 낮은 실력을 보여줄 때 사용되었으나 양 아지 본인은 부정하면서 반 강제로 삭제했다.
106,부끄 이모 티 콘 수위가 높은 상황이나 장면을 마주했을 때 사용했던
107,이모 티 콘. 이 나온 이후로 사용량이 감소하여 결국 배제되었다.
108,"트위치/ 스트 리머 정식 후원 리액션은 3,000원, 5,000원, 5,200원, 8,800원, 10,000원, 11,200원, 17,000원, 28,200원, 33,300원, 40,000원, 42,100원, 50,000원, 104,000원으로 총 열 세 가지가 있다."
109,"『 후원 리액션 목록 』3,000 원 후 원시 ""3,000 만큼 행보케"" 라는 문구와 함께 이모 티 콘이 360도 회전하는 이미지가 연출된다.5,000"
110,"원 후 원시 ""5000 원이 뭔 데 ( 후원한 트수) 자식아!!"" 라는 메시지가 뜨며 녹음된 음성으로 "" 그게 뭔 데 씹덕 새끼야!"" 가 나온다."
111,"[32 ]5,200 원 후 원시 "" 아니 이게 무슨 소리야?"" 라는 문구와 함께 반려 묘 토 니가 놀란 표정의 이미지가 연출된다."
112,"[33 ]8,800 원 후 원시 양 아지 캐릭터에 양 노을의 코와 입이 합성된 이미지와 함께 [34] "" 빻빻 빻았습니다"
113,""" 라는 문구가 뜬다.10,000"
114,"원 후 원시 "" 님이 10,000원 신나 신나"" 라는 문구가 뜬다.11,200"
115,"원 후 원시 "" 삐 빅- 님 체포합니다!"
116,""" 라는 문구가 뜬다.17,000"
117,"원 후 원시 ' 양 아지는 170!' 리액션을 해 준다.28,200"
118,"원 후 원시 ""282! 282!"" 라는 문구가 뜬다."
119,"[35 ]30,000 원 후 원시 응원한다는 문구가 뜬다.33,300"
120,"원 후 원시 "" 따 봉! 333"" 이라는 문구가 뜬다."
121,"[36 ]40,000 원 후 원시 데 미지를 입은 듯한 리액션을 해 준다.42,100"
122,"원 후 원시 양아 지가 중지를 펼치는 움 짤 과 함께 ""AZI를 데려왔습니다"
123,"凸"" 문구가 뜬다."
124,"[37] [38 ]50,000 원 후 원시 야광 봉을 좌우로 흔드는 이펙트가 나오며 씽 낭 다 리액션을 해 준다.100,000"
125,원 후 원시 감사 인사와 함께 덕담을 한 아름 선물한다.
126,정식 리액션은 아니다.
127,"[39] 104,000원 [40] 후원 시 "" 양 아지 소환!"" 이라는 문구와 함께 이 브금이 재생된다."
128,  자 세한 내용은 양 아지/ 밈 문서를 의 번째 문단을의 부분을 참고하십시오.
129,아래 사항을 지키지 않을 시 처벌을 받을 수 있으며 확인도 칼같이 이루어진다.
130,양 아지 팬 카페에 명시된 방송규칙을 기준으로 작성. [41] 클립은 제목이 없으면 삭제됩니다.
131,"친목 금지 [42] 스트 리머 및 시청자의 개인정보, 신상 공개 금지 비 매너 채팅 금지 [43] 지나친 어 그로, 물타기 금지 타 스트 리머, 방송 언급, 앵무새 금지( 방송 중계, 알 리 미) [44] 시청자 수 언급 금지금지된 밈 사용 X ( 뇌 절 채팅 포함) 방송에 관련 없는 채팅, 개인정보 질문, 관련 없는 질문 금지 무리한 강요, 훈수, 인사 요청, 게임 스포 금지 기타 방송 분위기를 해치는 경우선 넘지 마세요 『 카페 규칙』 기본 공동규칙 1. 친목, 비하 발언, 비방, 비속어, 종교, 분쟁, 음란, 정치, 광고, 저격, 금전 거래, 도배를 금지한다.2."
132,타 스트 리머 언급을 금지한다.3.
133,"의미 없는 자기 과시, 뻘 글 및 뻘 댓 글을 금지한다."
134,"( 예시 : 쓸데없는 일기, 어 허 헣 )4. 제목이나 글 내용에 분위기를 해치거나 악의적으로 조성하는 어 그로, 물타기를 금지한다.5."
135,뇌 절을 금지한다.
136,"( 예시 : 민트 초코 글, 양 모닝, 양 나잇, 해치웠나,"
137,"생존자 )6. 시청자끼리 인사, 사적인 대화, 개인 채팅 유도, 반말 등의 과도한 친목을 금지한다.7."
138,팬 픽( 팬소설) 을 금지한다.8.
139,잘못을 지적하거나 저격 또는 완장질을 금지한다.9.
140,일명 아오지 [45] 관련 글 게시 금지. 닉네임 1. 닉네임은 친목 방지와 익명성 닉네임을 보장하기 위해 아래와 같다.
141,- 닉네임은 반드시 바코드 15자 이상으로 설정한다.
142,"( 대· 소문자 i,L 로만 구성. 예시 : IliiiIIlliiill)- 프로 필 사진 설정을 금지한다."
143,잡담 및 유머 게시판 1. 가능하면 한 페이지 (15 개) 당 글 2개까지 .2. 뇌 절을 금지한다.
144,"( 예시 : 민트 초코 글, 람쥐 썬 더, 가면 라이더 )3. 어 그로를 금지한다."
145,( 예시 : 양 아지 만난 썰 푼다
146,ㅋㅋ )4. 게시 글 작성시 띄어쓰기 포함 30자 이상이어야 한다.
147,"( 의미 있는 사진 포함된 글 제외) 팬 아트 및 팬 선물 게시판 1. 트레이싱, 모작, 2차 수정, 2차 배포를 금지한다.2."
148,영상 또는 방송에 사용될 수 있으니 원치 않는 경우에는 마우스 우 클릭 비허용 설정을 한다.
149,( 혹은 글에 적는다.)
150,"게임 추천 게시판 1. 게임 링크, 스샷을 반드시 포함시킨다.2."
151,게임의 장르를 표기한다.
152,"건의 및 문의사항, 신고 게시판 1. ' 스텝만 보기 '에 체크하고 신고를 진행한다.2."
153,"신고 할 게시 글, 댓 글 링크를 적는다."
154,이외에 관리자( 양 아지) 의 판 단하에 제재가 이루어질 수 있음. 기억력이 매우 좋은 편이다.
155,밴 당한 닉네임과 사유를 대부분 기억하고 있을 뿐더러 쉽게 풀어 주지도 않으니 신중히 언행할 것. [46] 친목에 대해 선 매우 엄격하게 다룬다.
156,"커뮤니티를 옮긴 이유도 과도한 친목 때문. 소신껏 행동하자. [47] 이 외에도 시 그니 처 사운드, 내수용이라고 지목된 클립들의 음성 소스 수출 [48], 다시 보기 영상 공유, 방송 관련 카카오 톡 오픈 채팅 개설/ 집합/ 홍보 등도 엄격히 금지 직접적으로 방송 규칙에 명시되어 있진 않지만 트칸 나 및 관련 밈들은 양 아지 본인이 2020년 1월 7일에 공식적으로 금지했다."
157,입력할 경우 채팅 관리 봇 인 싹둑 이가 바로 잘라 내고 자동으로 일정시간 채팅 금지까지. 매우 강하게 제재 받으므로 장난으로라도 하지 말길 바람. 대부분의 클립들은 수출해도 상관없지만 상황에 따라서 갑 분 싸 분위기가 만들어 지는 수출 행위는 밴의 사유가 될 수 있으니 조심. [49] 갑 분 싸 도네를 봤으면 알겠지만 해당 스트리머와 그걸 보고 있는 트수 모두가 호응하기 어려워 부정적인 결과가 발생하니 한 번 더 생각해 보고 수출하는 게 좋다.
158,"캠 방송 클립 및 영상은 어떠한 이유나 사정을 막론하고 절대 수출 금지방송 매니저 없이 채팅 창을 직접 관리하는데 [50], 시청자가 평균 천 명 이상임에도 혼자 관리가 가능할 정도로 매우 클린한 편이다."
159,다시 보기 삭제 시 24시간 냥 체를 사용하겠습니다.
160,"[51] 트위치 팔로 워 500만 달성 시 얼굴 공개. 채팅 창에 ! 얼 공을 입력하면 나이트봇이 대답해 준다 [52] 구독 10년 달성 및 유지 시 벽제 갈비 식사 대접. 가족 동반 가능 (19.11 .14) 유 튜브 구독자 100만 달성 시 팬 미팅 (20.07 .04 )2018 년 02.22 첫 방송일 05.20 트위치 팔로 워 1,000 달 성 06.01 방송 100일 아웃 라스트 1차 플레이 07.18 트위치 파트너 스트리머로 선정 09.09 트위치 팔로 워 5,000 달 성 & 방송 200일 기념 트수 그리기 [53] 결과 물 10.18 트위치 팔로 워 10,000 달 성 기념 트수 그리기 [54] 결과 물 12.18 방송 300일 기념 트수 그리기 결과물 2019년 02.15 트위치 팔로 워 30,000 달 성 및 나무 위 키 등재 자격 획득 02.22 방송 1주년 03.19 샌 드박스 네트워크에 입단 03.28 방송 400일 04.22 트위치 팔로 워 50,000 달 성 [55 ]05.06 유 튜브 구독자 100,000 달 성 [56 ]07.07 방송 500일 기념 트수 그리기 결과물 08.08 트위치 팔로 워 100,000 달 성 [57 ]10.14 방송 600일 12.02 유 튜브 구독자 200,000 달 성 2020년 01.22 방송 700일 02.22 방송 2주년 05.01 방송 800일 05.09 트위치 팔로 워 200,000 달 성 08.09 방송 900일 10.02 유 튜브 공식 채널 누적 조 회수 1억 회 달성 11.17 방송 1,000일 11.18 유 튜브 구독자 300,000 달 성   자 세한 내용은 양 아지/ 플레이한 게임 문서를 의 번째 문단을의 부분을 참고하십시오."
161,"양 씨 만화 유 튜브 플레이 리스트한 트수가 양 아지의 옛날 썰을 가지고 자신이 그림을 그려 ' 양 씨네 만화' 라는 제목으로 양 아지 트게 더 와 유 튜브에 올렸는데, 시청한 다른 트수들과 양 아지의 반응이 좋아 양 동부에 정식 취직되었다."
162,"이후부터 는 양 아지 유 튜브에 매주 화요일마다 한 편 씩 업 로드 되었고, 처음 트게더에 올렸던 에피소드는 ' 친오빠 라면 끓여 주기' 라는 제목으로 양 아지 유 튜브에 1 화로 재 업 로드 되었다."
163,정식 콘텐츠화 하여 제작하기 시작한 2 화부 터는 ' 양 씨 만화' 라는 정식 명칭을 단 인트로로 시작. 해 당 인트로에 사용된 음악은 Quincas Moreira - Bunny Hop 중 마지막 부분이다.
164,도중 제작자가 병역의 의무를 지게 되어 2019년 12월 10일에 18 화를 마지막으로 잠정 중단 되었다.
165,전역 후에도 계속 연재될지는 알 수 없다.
166,플레이 리스트 친오빠 라면 끓여 주기 # 나보다 키가 작은 아이 # 아빠가 양모 노인 썰 # 제 목소리가 변했다고요?
167,# 친오빠 얼굴에 대한 썰 # 우리 가족의 유머 코드 # 가위 눌린 썰 # 아보카도와 아 포가 토 # 어렸을 때 도둑질한 썰 # 산타님 답 장 좀 해 주세요 # 찐 따가 포도 따는 영상 # 볼 살 # 비 타 500에 물을 타 보세요 # 방 밍 아웃 # 피자 # 아지님 그 남자 누구에요 # 반에 꼭 이런 애들 있더라
168,# 양 아지의 이상형 # 배지 업데이트 1개월 브론즈 수갑 (2019.10 .02 )3 개월 실버 수갑 6개 월 골드 수갑 9개월 다이 아 수갑 12개월 분 홍 털 수갑 (2019.03 .29 )18 개월 파랑 털 수갑 (2019.10 .25 )24 개월 보라 털 수갑 (2019.10 .25 )30 개월 초 록 털 수갑 (2020.09 .04) 양 아지 본인은 순수한 마음으로 수갑을 좋아한다고 말하지만 트수들은 믿지 않는다.
169,"[76] 이 컨셉의 연장선인지 후원금은 보석금, 구독은 수감, 방송은 교도소로도 불린다.2020"
170,"년 9월 경 방송에서 구독 뱃지를 바꾸고 싶다는 마음을 내비쳤으나 언제, 무엇으로 바꿀지 아직은 아무 것도 결정 난 게 없다."
171,"예명으로는 양 순 득, 양 다정 [77] 이 있다."
172,별명이 꽤 많다.
173,"아지 쿤 [78], 아직 훈, 트최탱 [79], 호떡 좌, 몸 씻좌, 돈 미양 [80], 똥 겜 페 이 커 등.. 간혹 방송 도중 시청자들에 의해 생일이 4월 2일이나 11월 10일, 12월 9일 등 여러 번 바뀌기도 한다."
174,본인을 사칭하는 사람이 늘고 있다는 말에 저는 절대 그 누구한테 든 먼저 연락 안해요.
175,연락 할 사람도 없고요
176,(...) 속지 마세요.
177,라고 당부했다.
178,방송 시작 계기에 오빠 양 노을의 개입이 있었다.
179,참고 [81] 초창기에는 매주 금요일에 공포게임을 진행했었다.
180,"[82] 방송 초기에는 헤드셋 마이크 [83 ]를 사용했기 때문에 음질이 안 좋고 초딩같은 목소리가 났었는데, 이후 마이크를 바꾸면서 목소리가 좀 더 성숙 해졌다."
181,[84 ]2019 년 4 월경 배틀 그라운드 플레이 전 흥얼거린 멜로디를 한 시청자가 노래로 만든 이후 다른 팬이 가사를 붙인 영상이 인기를 끌었다.
182,"현재까지 도 여파가 계속되고 있으며, 일부 양 모노들의 적극적인 홍보 결과 대부분의 스트리머에게 알려 졌고 오죽 하면 수능 금지 곡으로 해야 한다는 말까지 나오고 있다."
183,"[85] 방송 화면 우측 하단에 보통 즙 아지라고 도 불리는 우는 모습의 그림 [86] 을 캠 화면으로 띄워 놓았었는데, [87] 2019년 8월 20일 광고 스폰이 들어오면서 화면이 난잡 해질 것을 고려해 즙 아지를 없애기로 결정했고, 이후 컴 마왕 광고 그림이 자리를 대신하고 있다."
184,"방송 초창기부터 1주년 전까지 유 튜브 썸 네 일과 이모 티 콘, 트위치 노가리 화면 등을 직접 만들었다."
185,이후로는 트수들의 팬 아트를 사용하며 썸 네 일 담당자도 따로 고용했다.
186,"벌레를 굉장히 싫어하는데, 벌레를 발견한 후 잡을 때의 리액션이 굉장히 귀엽다."
187,엄마 벌 레이 쪄!! (18.11 .09) 방송 시 그니 처 사운드는 주로 낮에 녹음했다고
188,한다.2019
189,"년 새해 방송에서 새해 목표를 세웠는데, 꽤 많은 목표를 달성했다."
190,[2019 년 새해목표] 해당 유 튜브 영상 2019년도 생일 방송에서 방송을 날로 먹으려 했다고
191,양심 고백을 했다.1
192,주년 술 먹 방 당시 본인은 전혀 울 생각이 없었다고
193,한다.
194,울었다면 축하 영상 봤을 때 울었을 거라고.. 즉 그날 양 아지의 귀여운 모습은 꾸밈없는 양 아지의 본 모습이었다는 말이다.2019
195,년 12월 31일. 방송에서 2020년 새해목표를 세웠다.
196,[2020 년 새해목표] 축구계에 펠레의 저주가 있다면 트위치에는 양 아지의 저주. 그녀가 어떤 일에 대해 플래그를 세우면 99% 는 정반대로 이루어진다.
197,"예를 들어 "" 저 사람 1등 하겠는데?"" 라고 하면 얼마 안 가서 즉사를 하는 식. 이때 문에 양아 지가 플래그를 세우는 발언을 하면 채팅 창이 ' 그 발언' 으로 도배되는 모습을 볼 수 있다.2020"
198,년 6월 26일에 휠라 와 콜라보를 진행했다.
199,"# 콜라 보한 상품은 후드 티, 맨투맨, 신발 총 세 종류이며 8월 19일에 최종 공지를 마쳤고, 26~28 일 예약판매. 11월 19일부터 배송이 진행되었다."
200,유 튜브 [90 ]2020 년 7월 11일에 우왕푸왕에서 아지 라이더 컨셉으로 더빙에 참여한 영상이 공개되었다.
201,"# [91] 양 아지의 발연기와 오글거리는 대사에 빵 터진 트수들은 당신의 부름이 전달됐어요,"
202,"아지~ 킥!, [92] 자 여러분 강제로 시작합니다"
203,같은 영상에 나온 대사들을 따라하면서 양 아지를 놀려 댔다.
204,"양아 지가 자리를 비울 때 채팅 창을 트칸나를 비롯한 각종 밈들로 도배하는 것이 암묵적 룰이었으나, ' 트칸 나' 밈 금지령 이후에는 한동안 "" 행. 보. 케"" 로 도배되었고 2020년 6월부터 약 한 달 동안 "" 헐. 랭. 구. 리. 방. 구'' 로 바뀌었으며, 이 영상이 공개 된 이후 "" 아. 지. 킥"" 으로 또 한 번 변경되었다."
205,양아 지가 돌아오면 ^^7 ( 충성 충성) 으로 아무 일 없었다는 듯 채팅을 이어 간다.2020
206,년 9월 초. 엔 마에게 가르침을 받은 이후 1년 간 흥미를 가지지 못했던
207,리그 오브 레전드에 푹 빠졌다.
208,"밤까지 새 가면서 거의 매일 새벽 연습하는 모습을 보였으나, 최근에는 흥미가 떨어진 듯 하다. 그래도 2020년 목표였던 실버는 찍었으니 된 건가"
209,2021/01 /12 일자 방송에서 롤을 지웠다고
210,한다.2020
211,"년 11월 17일. 1000일 기념 방송에서 트수들의 선물을 언 박 싱 하던 중 아이 패드 에어 4 로즈 골드 색과 애플 펜 슬 2 세대를 받았는데, 오히려 동 봉된 초코 과자가 자신이 좋아하는 브랜드의 것이라며 훨씬 더 기뻐했다.2020"
212,년 12월 20일. VR 러시 안 룰렛 합방 콘텐츠 진행 도중 조작 미숙으로 기존 멤버를 제외한 37명 중 8명의 스트리머에게 초대 메시지가 발송되는 사태가 벌어졌다.
213,"한 스트리머의 답장으로 인해 양 아지는 뒤늦게 사태를 파악했고 부끄럼과 수치심에 오열했으며, 시청자들은 '40' 이라는 숫자를 이용하여 신나게 양 아지를 놀려 댔다.2021"
214,년 1월 2일. 방송에서 2021년 새해목표를 세웠다.
215,[2021 년 새해목표] 거짓말을 잘 못한다.
216,거짓말을 하면 안된다고 생각하는 수준. 설령 거짓말을 해도 감정을 이기지 못해 이내 고백한다고. 자신보다 강한 사람이 자신에게 사과하는 걸 즐긴다고 한다.
217,"민트 초코에 대한 수백, 수천 번의 질문에도 한결같이 싫은 내색을 하는 걸 보면 보통 싫어하는 게 아닌 듯 하다. [94] 지금은 로버트 다 우니 주니어를 좋아하지만, 그 전에 좋아했던 연예인은 하 하라고 밝혔다."
218,"무한 도전 굿즈를 풀세트로 샀을 정도로 애정이 남달랐는데, 중학생 때 하 하의 결혼 소식을 듣고 적잖은 충격에 빠지며 그대로 포기했다고..."
219,[95] 유치 원생 때는 리 마리오를 좋아했다고
220,한다.
221,"가끔 씩 특이한 조합의 음식을 먹는데, 대표적인 예로 물 타 500[96] 과 탄산 수프 라이트 등이 있다."
222,"최근에는 햄버거를 먹을 때 보리차를 같이 마신다고 밝혀서 트수들을 충격에 빠트리기도 했는데, 본인은 당당 하다는 입장이다."
223,"방송에서 가끔 연애에 관련된 이야기를 할 때가 있는데, 그 때마다 트수들이 양 아지를 놀려 대지만 사실 양 아지는 모태 솔로가 아니다."
224,다만 양 아지 본인은 학생 때 연애는 연애가 아니라고 생각한다고.
