,sentences
156,"[10] 클 템과의 차이점이라면 앰 비 션 본인이 정글의 성장과 팀 성향, 조합의 조화를 중요시하다 보니 정글 러의 픽 과 조합을 본 뒤 불리한 팀의 커버를 많이 안 하는 편이다."
157,게임의 중요한 국면에서 한쪽으로 기울 시 가차 없이 역전 가능성이 없다고 단칼에 말하는 쪽이다.
158,이런 양반이 삼성에선 불리해도 눕롤을 하면서 버텨서 이겼다니...
159,그야 그 땐 불리해도 이겨야 돈을 버니까 [11] LCK 공식 중계 채널보다 시청자가 많이 나오는 경우도 있다.
160,[12] 대체로 맞았다고
161,"할 수 있는 예측은 그리핀의 1위 독주, SKT의 상위권, 진에 어의 하위권이며 나머지는 전통적 강호들에게 후한 점수를 줬으며 승격 팀이나 예년 부진한 팀들에게 낮은 점수를 줬으나 결과는 정반대로 나오고 있다."
162,"물론 초반이니 당장 앰펠레라고 지칭하긴 힘들지만, 중 하위권으로 설정한 킹 존의 선전과 중상 위권으로 설정한 젠 지, KT의 부진은 경기력에서도 뚜렷하게 보여서 반등의 여지가 크지 가 않다."
163,샌 드박스의 반전이야 거의 모든 전문가들이 예측을 실패했으니 그나마 까 방권이 있는 편. [13] 프레이의 복귀 인터뷰 #에서 프레이는 대벌레에 이어 떠오르는 듀오라고 발언하기도 하였다.
164,[14] 여담으로 국경 없는 의사회 측에서 BTS 라는 이름 때문에 진짜 방탄 소년단이 방문하는 줄 알았다고
165,한다.
166,[15] 제 2 의 오버 워치 같은 게임이 나올 때가 되었다며 그런 게임 VALORANT이 나온다면 진득하게 파고 들 거라면 서 30대 프로 게이 머도 가능할 거란 발언을 한 바가 있다.
167,[16] 너의 이름은. 의 패러디다.
168,[17] 마스터 간 기념으로 꽃다발까지 선물 받았다.
169,축! 마스터 마 딱 션 [18] 7분 28초부터. [19] 5분 48초. [20] 두 선수 모두 현역이었을 때 KT와 삼성의 상대전적은 KT가 압도적으로 우세했지만 선발전에서 만큼은 만날 때마다 KT 가 졌다.
170,[21] 스코어는 어떨지 몰라도 선수시절 앰비션은 다른 선수들과 굳이 친분을 만들지 않았다.
171,"[22] 진, 제 라스였는데 제 라 스는 스코어의 제안이었다."
172,[23] 다만 적으로 만난 적은 한 번 있긴 했다.
173,"당시 둘 다 방송을 켰고, 클 템은 당시 다이아 1 승 급전 1 승 상태였고 클 템 쪽이 패배하며 1승 1패. 결국 승급은 했다 클 템의 아프리카 방송국과 앰비션의 트위치 방송국과 유 튜브에 당시 게임이 올라와 있다."
174,[24] 둘이 듀오를 못 하는 이유는 둘의 주된 방송 시간이 다르기 때문. 앰비션은 오후 2시에 시작하여 저녁에 방송을 끝내지만 클 템은 LCK 일정 때문에 밤~ 새벽 방송을 켜서 서로 방송에서 만나기가 쉽지 않은 편이다.
175,시청자와 밥집자 모두가 합방 각을 바라고 있다 [25] 실제로 앰비션은 팀보다는 선수 중심으로 응원한다고 밝혔다.
176,[26] 여담으로 앰 비 션 본인이 자 르 반을 플레이할 경우에는 항상 삼성 갤 럭 시 스킨을 끼고 있다.
177,하지만 부계 정에는 없어서 대장군 자 르 반 스킨을 쓴다.
178,"[27] 엠비션이 미드라 이너이던 시절, 헬리오스의 정글을 매번 빼먹는 게 일상이였던지라 헬 리 오스 드립도 간간히 나온다."
179,"[28] 부 계정이 마스터~ 그 마 이 문서의 내용 중 전체 또는 일부는 강 찬용 문서의 r1952 판, 번 문단에서 가져왔습니다."
180,이전 역사 보러 가기 이 문서의 내용 중 전체 또는 일부는 다른 문서에서 가져왔습니다.
181,"[ 펼치기 · 접기 ] 강 찬용 문서의 r1952 판, 번 문단 ( 이전 역사) 강 찬용/ 밈 문서의 r158 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사) 문서의 r 판, 번 문단 ( 이전 역사 )2019 년 8월 중순부터 시작한 컨텐츠로 매주 화요일 2시 30분에 진행 중이다."
182,"멋진 장면부터 흔히 나오지 않는 상황, 예능까지 참가자들이 하드 캐리하는 다양한 장면들이 나온다."
183,투표시 강 찬 용의 센스 좋은 제목 작성으로 2회 차 때는 200명이나 응모하고 현재는 매회 차마다 평균 300명이 응모하는 앰비션의 장기 콘텐츠이다.
184,"선정 영상들의 한 타, 나오기 힘든 상황, 예능의 밸런스를 잘 맞추는 편이라서 수상작이 크게 겹치지 않는 편. 편집자들은 고생한다."
185,방식은 영상 응모- 편집자들이 이중 후보작을 가려냄 - 필요한 추가 편집 후 15-20 개의 최종 영상 선정 - 롤 하이 방영 - 앰비션과 당일 시청 팬들이 최종 작 5~7 편을 선정 후 투표 - 투표 종료 후 득표수로 최종 1-4 위 확정의 과정을 거친다.
186,"보통 앰비션의 유 튜브 영상들의 평균 조회 수가 10만+ 정도인데, 롤 하이 영상들은 50~60 만, 많으면 100만 정도의 평균 조 회수를 보이며 스트 리머 앰비션의 효자 컨텐츠로 자리매김했다."
187,점점 유명해 짐에 따라 영상 응모 경쟁이 심해서 갈수록 기괴한 장면이 많이 나오고 있다.
188,"간단히 어떤 장면들이 나왔었는지 설명하자면 아 칼리가 표창 곡예 [E] 로 협곡 전체를 횡단하는 장면 [18] 이 여기선 순위에 못 드는 평범한 장면이 되며, 다리 우스가 황금 돼지가 되는가"
189,하면 렌즈로 샤코박스를 찾았는데 전원 근접 챔피언이어서 코앞에 서서 쩔쩔매는 등 [19] 상당히 웃긴 장면들이 많다.
190,"스트리머가 된 후 전선수, 현선수 구분 없이 듀오를 하는 중이다."
191,"찬밥과 연계해서 여러 가지 듀오 명이 생기는 중."" 밥벌레 듀오"" 프레이와 듀오시 불리는 명칭으로 절대로 떨어지지 않는 프레이의 텐션과 거기에 편승하여 텐션이 같이 업 되어 버리는 앰비션이 포인트. 둘 다 포지션부터 자유롭게 가는 편이고 언제나 유 튜브 각을 만드는 필 패 승 듀오. 참고로 앰비션이 형이고 프레이도 ' 형님' 이라며 찰지게 부른다."
192,""" 매 드라이 스 듀오"" 매 드라이프와 듀오로 정치의, 정치를 위한, 정치에 의한 듀오이다."
193,가끔 원 딜을 새로 배워 왔다고
194,AD 캐리로 가거나 마 오 카이 서포터라는 약을 파는 등 매 드라이프의 멘 탈을 파괴하면서 머리를 싸매게 만드는 편. 매 드라이프도 헛짓하면 딴청 피우면서 변명으로 일관하는 것이 포인트. 프레이와 더불어 앰 비 션/ 매 라 방송의 유 튜브 각을 자주 잡는다.
195,""" 밥 풀 듀오"" 플 레 임과의 듀오. 처음 방송에선 친한 사이 긴 하지만 프레이나 매라 만큼 하이 텐션 방송은 아니었다."
196,"플레임이 본격적으로 트위치 방송을 시작하자 앰 비 션 못 지 않은 변명, 남 탓과 징징, 서로 칭찬하기 바쁜 그루 밍 등 앰비션과 완전히 똑같은 스타일이기 때문에 앰 비 션 두 명이 있는 듯한 착각이 드는 듀오. 앰비션의 표현으로는 기 빨리는 녀석. 2020년 후반 밥벌레, 매 드라이 스 듀오에 이은 떠오르는 예능 듀오가 되어가는 중."" 밥 상 듀오"" 상 윤과 듀오로 강 찬밥의 밥과 상 윤의 상이 합쳐 져서 밥상 듀오로 명해 줬다."
197,"서로 아직 까지는 친해 지길 바라는 듀오."" 밥과 면 듀오"" 군입대전 자주 듀오를 했으며 앰비션의 탑 혐오와 탑신 병자의 본능을 꺼내는 샤이의 티 키 타 카가 재미있었던 듀오. 참고로 샤이가 형이다."
198,"이 사실이 언급될 때마다 믿을 수가 없다며 술렁거리는 채팅 창 분위기가 포인트."" 쉰밥 듀오"" 사신과 듀오로 보통 진지한 랭크를 지향한다."
199,"그러면서 사신과 강 찬용의 알력 다툼이 매력적인 듀오."" 개밥 듀오"" 개새 좌 룰 러와 듀오로 앰비션을 상관 안하는 룰 러가 포인트. 찬용이 형 뭐 잘하지? 없잖아?!"
200,""" 약밥 듀오"" 약장 수라간과도 듀오를 하곤 한다."
201,바 텀 듀오를 가거나 본 포지션대로 탑 정글을 하기도 한다.
202,""" 콩 밥 듀오"" 스코어와도 듀오를 했다."
203,수많은 대회에서 선수로서 마주치며 서로가 서로를 물 먹였지만 대개는 KT가 피해자였다는 게 함정 [20] 스트 리머로는 처음이라 둘 다 어색 해하며 숨막히는 상황이 이어졌다.
204,[21] 와중 분위기를 바꾸고자 미드 1대 1 이즈 리얼 형님 빵을 제안했고 앰비션이 승리하며 하룻동안 스코어가 앰비션에게 동갑이지만 형님이라 부르며 여러 진풍경이 펼쳐졌다.
205,앞으로 기대되는 듀오. 2020년 1월 1일에 2차 형님 빵이 성사되었는데 앰비션이 깔끔하게 2 : 0으로 승리했다.
206,[22] 현재는 스코어의 군입대로 보기가 힘들어 졌다.
207,""" 밥전화 듀오 ""2014 년 삼성 갤 럭 시 화이트 미드로 롤 드컵을 우승한 폰과 2017년 삼성 갤 럭 시 정글로 롤 드컵을 우승한 앰 비 션과의 듀오이다."
208,일단 폰이 버스를 태워 주면 승객 or 버스 폭파 범이 되는 앰비션이 포인트인 듀오. 그리고 게임은 언제나 빡시게 흘러간다.
209,""""""" 밥 뻐기듀 오""""' 강 찬밥이 다 딱이가 되며 매일 만나던 유저 중 일부와 듀오를 돌리는 모습이 최근 자주 보인다."
210,질 뻐기들을 억 까 하는 강 찬밥이 킬포이밖에 와이프인 맹여 왕과도 듀오를 자주 하는 편인데 주로 봇듀오로 가는 편이다.
211,전반적으로 달달 한 모습을 많이 보여주는 편이라 다른 듀오들과 는 다른 맛이 있다.
212,그리고 맹여 왕이 짤릴 때마다 터져나오는 초고 주파 비명소리가 포인트. 그 밖에 룬도 찍을 줄 모르는 언 랭 유 저인 맹여 왕이 나름 롤 드컵 우승 경력도 있는 전 프로 남편에게 노 말은 자신이 더 잘 안다며 훈수를 두는 모습도 나름 포인트라면 포인트다.
213,근데 노 말에서 진짜로 앰비션이 말린다.
214,어메이 징 노 말 정작 유 튜브 각이 제일 쎄게 나올 거 같은 그 나물에 그 밥 듀오는 없다.. [23] [24] 그러다가 이 둘은 드디어 2020 롤 드컵 C 조 2 라운드에서 공식 중계 석에서 만나게 되었다.
215,주로 젠지의 답이 없는 경기력에 답답해 하는 모습이 주로 많았다.
216,그 외로 큐 베랑 도 할 법한 짜장 밥 듀오는 둘이 티어 차이가 나서 하질 못한다.
