,sentences
195,"그러나 마 뫄 본인이 급식 체를 재미있어 하기도 하고, 맞춤법이나 띄어쓰기를 두고 깐깐하게 지적하지는 않는다."
196,다만 트수들이 장난삼아 일부러 맞춤법을 틀리게 사용하여 채팅을 하거나 도 네이션을 올리면 알게 모르게 불편해 하는 편.[ 예를 들어] 국어에 능숙한 반면 외국어에는 상대적으로 취약하다.
197,한국어 지원이 없는 게임을 할 때엔 무척 답답해 하는 것이 눈에 보일 정도. 그렇다고
198,"찬찬 히 읽어도 전혀 뜻을 모르는 영어 까막눈은 아니고, 척 보면 바로바로 해석이 되지 않는 상황을 답답해 하는 듯. 오 덕 계의 교양과목이라 할 수 있는 일본어 역시 거의 구사하지 못한다."
199,간단한 단어와 일상 회화를 몇 가지 아는 정도. 그런 면을 개그스럽게 표현한 밈이 스마
200,미 셍 아가리 또 고자 이 마스 .... 어느 정도 방송의 재미를 위한 컨셉인 면도 있다.
201,일생동안 누군가를 진심으로 사랑해 본 적이 없다고 밝혔다.
202,본인의 말로는 연애를 하는 것도 무슨 맛으로 하는 것인지 모르겠다 고... 아재 개그를 정말 자주 한다.
203,방송에 대해 선 상당한 프로의식이 있고 방송에 대해 철저한 관리와 주의를 하는 편이다.
204,스트 리머 본인이 언급하길 본인의 방송을 누구보다도 소중하게 생각한다고.. 애 취급 하는 걸 극도로 싫어한다.
205,특히 오구 오구나 ~~ 했쩌 염 같은 언어를 하면 밴 사유가 되니 주의할 것. 유 튜브를 운영하며 중간 광고를 달지 않았다고
206,한다.
207,실제로 10분이 넘는 영상에서도 중간 광고는 찾을 수 없다.
208,"유 튜브는 팬을 위해 서비스 차원으로 운영하는 것이며 돈을 위한 건 아니라고 하였으며, 본인이 보기 싫은 광고를 시청자에게도 보여주기 싫었다고"
209,언급했다.
210,그렇기에 유 튜브 수입은 편집자와 썸 네 일 러의 월급을 주고 나면 남는 게 없다고 한다.
211,마 뫄 디시 콘이 존재한다.
212,삐 부의 전매 특허인 왜구루 냥 콘도 있는 것이 재밌는 포인트다.
213,손 캠 방송 당시에 한 트수가 딴 gif 파일 일부를 도 네이션 이미지로 넣었다.
214,실로 오랜만의 도네 이미지 추가인데 다가 매우 희귀한 손 캠이어서 반응이 상당히 좋은 편이다.
215,가끔 씩 방송이 종료되는 것과 컴 사양의 문제로 8월 17일 새 컴퓨터를 설치했으며 시청자와 같이 컴퓨터 세팅 방송을 진행했다.
216,자세한 컴퓨터 스펙에 관해 방송에서 언급하지 않는다고
217,했으며 알려 진 메인 보드는 MEG Z490 와 인텔 코어 i9-10900K 를 사용한다고 말했다.
218,의 자가 방송 중에 망가졌다.
219,뒤로 넘어졌는데 다행히 닉클립을 담은 지퍼 팩 덕분에 크게 다치지는 않았다고
220,한다.
221,[1] 방송 중 대학교를 졸업하면 공개할 수도 있다고
222,언급한 적이 있다.
223,3주년 방송에서는 워낙 흔한 이름이라 숨길 생각은 없지만 그렇다고
224,갑자기 덜컥 공개할 생각도 없다는 선으로 정리했다.
225,"[2] 유치원은 빠른 년생으로 1995년, 초등학교는 1996 년생들이랑 같이 다녔다고"
226,한다.
227,[3] 싹 둑에게 ! 키 명령어를 사용하면 나오는 답. 방송에서 종종 자신의 실제 키가 큰 편 임을 어필하지만 방송 이미지 때문인지 작다고
228,여기는 사람들도 많다.
229,그럴 때 195 드립에 늦게 반응하는 걸 보면 195cm 일 정도로 크지는 않은 건 확실하겠지만. [4] sullygnome을 통해 확인 가능. 2019년 3월 29일 방송 중 스트 리머 본인이 확인하며 인증했다.
230,[5] UTC+0 기준이므로 매일 0시가 아닌 오전 9시에 카운트가 증가한다.
231,0~9 시 사이에는 1을 더하여 계산할 것.[ 업데이트] 6.1 6.2 2020년 10월 10일 06시 [8] 생 방에서 동기들이 국 교과 진도 따라잡기 바빠서 본인 방송을 모를 것이라 이야기 하는 걸 보면 정말 최대한 시간을 쪼개가며 방송을 했을 것으로 보인다 [9] 은근히 호불호가 갈리는 편이 있어 본인은 목소리에 컴플렉스가 있다고
232,한다.
233,[ 그렇지만] 트위치의 저작권 관련으로 아무것도 하지 않는 행태에 괜히 문제될까 봐 모든 클립을 삭제 했고 전설적인 클립들은 다 날아갔다.
234,앞으로는 예전의 목소리를 들을 수 없게 되었다.
235,"[11] 2019년 3월 29일, 게임 없이 저 스트 채팅으로만 12 시간을 넘기는 대기록을 세웠다."
236,[12] 시청자가 1500~2000 명 대인 피크 타임 때보다 확실히 새벽에는 시청자도 절반 정도로 줄고 채팅이 올라오는 속도도 줄어 읽고 답하기가 한결 수월 해진다.
237,2019년 현재는 시청자가 700~800 명대로 전성기에 비해서 채팅 수가 많이 줄었다.
238,그래서 조금 눈에 띄는 채팅을 친다면 읽어 줄 확률이 높고 주제가 해당 채팅과 맞는 주제로 흘러갈 확률도 있긴 하지만… 지나친 관 종 짓은 금물이다.
239,[13] 실은 롤 방송 중 탑을 안 미는 이유를 설명하면서 나온 명언이다... [14] 역설적이 게도 정말 즐길 만한 사람에게는 광고 제의가 안 들어오다 보니 사실상 오버워치를 제외하고는 제대로 된 광고방송을 한 적이 없다고 한다.
240,"[15] 나머지 두 명은 서 새봄, 우정잉으로 마 뫄 까지 셋 다 피 땀 눈물을 괴상하게 불러 이런 칭호가 붙었다."
241,[16] 팬 영상 뫄 창법 1분 강의 참고. [17] 괜히 링크 걸었다가 삭제 요청 들어오지 않도록 주의하자. [18] 초기 방송 때 영상 후원으로 방송이 지연되자 금액을 올렸다.
242,[19] 트위치에는 팔로 우 기능 외에도 구독 시스템이 존재한다.
243,트위치의 구독은 구독료가 존재하여 정기 후원을 하는 유료 시청 자라 보면 된다.
244,"구독을 할 시 음성 후원, 정기 구독 이모 티 콘을 채팅 창에서 사용이 가능 해진다."
245,"[20] 단, 13개월 차 부터는 다시 친구라고 부른다."
246,24개월 차도 친구로 동일. [21] 블리자드에게 선물로 받은 파 치마리 인형. [22] 트게 더 에는 글을 게시하면 포인트가 쌓이게 되고 이 포인트를 소진하여 이벤트에 참여 할 수 있는 기능이 있다.
247,"단, 트게 더 전체의 포인트와 뫄게 더 내의 마 뫄 토 포인트는 별도로 관리된다."
248,[23] 7개 이상 이모 티 콘을 연달아 입력하면 5 초 채팅금지 패널 티를 받는다.
249,[24] 그래도 간신들은 그런 면이 또 더욱 좋다고
250,한다... [25] 트위터의 경우 주로 팬 아트 리트 윗하는 용도로 사용한다.
251,[26] 마 뫄 반응 / QueenMico 반응 [27] 마 뫄 방송국에는 2018년 2월 이전의 클립은 모두 사라진 상태이다.
252,유 튜브 링크 역시 삭제되어 편집함. [28] 마 뫄 반응 [29] 진실은 이 부분 확인 아재 개그를 한 시청자에게 한 심해하면서 한 발언이다.
253,[30] 뫄 사부 일체는 마 뫄 반응 클립 이름이다.
254,[31] 마 뫄 반응 [32] 이 때문에 뭔 가 강제적인 원인에 의해 반드시 집중해야 하는 상황에서는 뜻밖의 실력을 보인다.
255,"예컨대 오버워치도 평소 빠른 대전 때보다 공방 때 훨씬 뛰어난 활약을 보이는 식. [33] 2018년 7월 20일 기준 공식 사이트 전적 검색 결과 사살/ 사망 횟수 =0.85, 23승 28 패 승/ 패 =0.82 로 레 식의 주요 스텟이 1점 대를 넘지 못하는 것으로 나왔다."
256,[34] 실제로 마 뫄의 헤드 샷 비중이 113 회 명중 중 70회로 세부 스텟 중 가장 준수한 편이다.
257,[35] 바 텀에 이걸 끼고 가면 계속 귀한 모션을 캔 슬 하면서 상대가 짜증나게 만든다.
258,[36] 흥미롭게도 마 뫄의 생일과 마이너 울트라 어드벤처의 출시 일이 같다.
259,[37] 트수로 밝혀 짐. 이후 트게더에 인증하기까지 했다.
260,[38] 오히려 편집자 쪽이 무섭다는 이유로 난색을 표해 유 튜브에 게임 편집 영상 대신 풀 영상이 올라가게 되었다.. [39] 가드를 패링으로 오해하고 있다.
261,[40] 친해진 사람들은 제법 있지만 마 뫄 쪽에서 다른 스트리머에게 디스 코드 선 톡을 거는 것 자체를 거의 못한다고 한다.
262,"[41] 뜬금 없이 노래 부르기, 썰 풀기 등 기행을 자주 보여준다."
263,"할거 다하고 쿨하게 나가 버리는 모습이 일품 본인 방송을 키 세요 [42] 최근 오버 워치 쟈 유경쟁 전이 나오며 감 블러 가 먼저 같이 하자고 제안했으나, 이미 솔 랭 배치를 다 봐 버렸다며 대차게 깠던 전적이 있다."
264,그래도 오랜만에 목소리 들어서 좋았다는 말과 함께 장난스러운 말투로 안부를 전했다.
265,[ 주의] 현재 방송 중 언급이 금지되었다.
266,[44] 신청곡은 방탄 소년단의 피땀 눈물 [45] 투표결과 선정된 게임은 공포게임 인 아웃 라스트 [46] 가 그를 지우고 다시 그린 것은 다름아닌 트수 [47] 9월 16 일자로 1~2 년 만에 마 뫄 와 합동 게임과 룰렛 방송을 했다.
267,[48] 8월 24일 류으미와 악녀 등등 9 인 합방에서 류으미가 최근 마 뫄 가 간 애와 매일 10 시간 ~20 시간 같이 롤을 했다고
268,"언급했는데 실재로 장기 휴 방 당시 롤을 같이 했으며, 이때 다른 사람들 과도 친해진 것으로 보인다."
269,다만 복귀 이후엔 롤을 거의 안하고 있다.
270,마크에서 하고 있다.
271,"[49] 로 복, 마 뫄 롤 첫 합 방 영상. 해 당 영상은 로 복 유 투브 영상이다."
272,"로 복, 마 뫄 롤 랭크 합방 하이라이트 [50] 2018. 10. 14 어머님한테 닉네임을 들켰다."
273,너 친구가 가 그지? 라고 하면서 다 말씀하셨다고.
274,이미 나무 위 키 이 항목도 보셨다고
275,한다.
276,8월 하계 스트 리머 대전 때에 이미 아셨다고...
277,영 상 [51] 라디오방송 중 한정. 일단 게임 시작하면 그런 거 없다.
278,[52] 이벤트 동안 트게더에 마 뫄 관련 게시 글의 지분이 90%에 육박하였다.
279,이는 기존 대기업 스트 리머들이 이미 네이버 카페와 같은 본인의 공식 커뮤니티를 보유하고 있는 경우가 많아 스트 리머들의 트게 더 활용이 저조한 면이 커 일어난 현상으로 보인다.
280,실제로 치킨 이벤트 당첨자가 나오자 게시 글의 리젠율이 뚝 떨어졌다.
281,[53] 아무래도 스트리머가 이벤트를 진행하고 시청자와의 커뮤니케이션을 위해 트게 더의 기능이 적극적으로 활용된 사례가 적다 보니 오히려 이런 현상은 트게 더 운 영진 측에서 환영할 만한 일이었을 듯 하다. 현재 운영자 글은 모두 삭제된 상태. 운영자도 치킨을 얻는 데 실패하였다 한다.
282,심지어 스트 리머 본인도 실패했다!
283,[54] 영상 링크 [ 예를 들어] 마 뫄 가 아닌 뫄 마라든지... 국어교육과 재학 중 취미로 방송을 시작했다는 다소 특이한 계기를 갖고 있다.
284,"[8] 2020년 가을 기준 막 학기 재학 중으로, 아직 전업 스트리머로 나설 계획은 없다고 밝힌 바 있다."
285,하지만 2018년 9월 이후로는 컴퓨터 업체 컴 마왕의 스폰을 받아 배 너를 방송 중 상시 띄우고 있으며 유 튜브도 활성화하는 등 사실상 전업 스트리머와 같은 행보를 보이고 있다.
286,방송 3주년 당시 이에 대해 ' 그 때에는 그게 쿨한 것이라고 생각했다' 면서 ' 말로만 전향할 생각이 없다' 정도로 한발 뺐다.
287,"천생 스트 리머 라 불릴 정도의 방송 센스와 자신을 내던지는 특유의 재미가 있으며, 후술할 독특한 목소리로 팬층이 두 터 운 편이다."
288,매우 톤이 높고 가는 어린아이 타입의 목소리를 갖고 있다 [9]. 특히 2018년 중반을 지나며 발성법이 자리를 잡아 목소리가 떨리는 단점이 대부분 사라졌다.
289,방송 초반의 클립과 목소리가 다르게 들리는 원인. 방송 초 중반 시절의 가녀린 목소리가 대부분 사라져 과거부터 마 뫄의 방송을 시청해 온 올드 팬들은 대개 목소리가 우렁차게(…) 변했다고
290,평한다.
291,"보통 목소리에 장점이 있는 스트리머는 목소리의 매력을 무기로 삼은 컨텐츠를 주력으로 하기 마련인데, 마 뫄는 그런 목소리로 사정없이 망가지는 걸 서슴지 않는 것이 또한 특징적인 면모이다."
292,부끄러움 없이 기괴한 발언을 하거나 여러 특이한 행동을 보이는 등 여러 4 차원적인 모습으로 정말 특유의 재미를 느낄 수 있다.
293,그 때문에 기행들이 담긴 클립들을 수출하는 일명 수출 강국으로 불린다.
294,"마 뫄 방송에서 탄생한 밈의 수가 다양하고, 그를 이용한 퀄리티 높은 팬 영상의 수가 많아 관련 클립들을 트위치에서 굉장히 흔하게 접할 수 있다."
295,"[ 그렇지만] 상술한 기행에서 비롯된 밈에는 마 뫄의 섹시 코 스프 레, 음치, 과거에 마 뫄 가 했던 ' 똥 꾸멍을 사랑 하세요' 라는 발언에서 만들어 진 똥 꾸멍 강의 영상, 도네 된 EDM에 맞춰 엉덩이를 부르짖는 모습에서 만들어 진 DJ 마 뫄, 배 그에서 차를 탈 때 ' 뿌앙! 뿌앙!' 이라고 소리친 모습과 오토바이를 합성하여 만들어 진 뫄 토 바이 등 정말 여러 가지가 있다."
296,트위치 전체의 밈으로 활용되는 예도 많으며 현재까지 도 끊임없이 생산 중이다.
297,"위와 같은 맥락으로 일반적인 여성 스트 리머들이 오그라든다며 울고 멘 붕 하는 애교 요구 도네 등을 매우 뻔뻔하게 웃으며 상대하고, 오히려 도네"
298,한 상대가 멘 붕당할 때까지 역관광시키기 때문에 팬 덤은 이 또한 일종의 마 뫄 식 기행(... )으로 취급하는 편이다.Just
299,"Chatting( 이전 트위치 카테고리 분류상 IRL), 즉 가벼운 잡담 방송의 비중이 높으나 단순히 시간이 긴 것이 아니라, 그 잡담 시간을 꽉 채우는 높은 텐션과 빈틈없는 오디오에 차별 점이 있다."
300,"스트 리머 본인이 잠시 라도 방송에 정적이 흐르면 너무나 어색해서 못 견딘다고 말할 정도로, 일종의 오디오 강박 증에 가까운 성향이 있다."
301,"짧으면 1~2 시간, 보통 3시간 이상 되는 라디오 방송 시간 동안 절대 마이크를 멈추는 시간 없이 쉴 틈 없는 토크가 이어진다."
302,[11] 피크 타임이 지나고 시청자가 줄어든 새벽 쯤에 방종까지 IRL을 진행하는 경우도 있는데 이때는 방송을 끄지 않고 잠든 시청자들을 위해 조용조용 말하는 편이며 채팅 창을 평소보다 더 많이 읽으며 소통을 한다.
303,"[12] 주로 초창기 방송 썰 이나 본인의 장래라든지 속마음, 속상한 일, 즐거웠던 추억, 가족, 친구, 연애 등 사적이고 진솔한 이야기를 한다."
304,앞만 보고 목표의식이 있는 건 좋아. 자기 목표의식이 있는 건 좋지만 너무 앞만 보고 달리려고 하지 마. 내가 항상 말하죠.
305,가끔은 하늘도 쳐다보라 고. 지금 이 현재를 즐겨. 다시는 없을 지금이야.
306,"어? 우리 인생에 과거와 미래는 없어. 현재만이 존재할 뿐… 우리가 느낄 수 있는 건 현재야 현재. 현재를 즐겨.- 2018년 6월 27일 분 방송 중, 2:51 :36 경, 마 뫄 가 했던 말 [13] 혼자 이야기할 때는 꽤 말을 조리 있게 잘하는 편이다."
307,헛소리로 말을 시작해도 묘하게 설득력 있게 풀어 나가 나중에는 일리 있는 뫄 소리가 된다.
308,그래서 탄생한 단적인 발언이 바로 똥구멍 아 사랑해. 신박한 궤변에 논리를 붙여 만들어 진 단어 다만 타 스트리머와 대화를 할 때는 많이 소심해 지는 편. 아무래도 스트 리머 경험 치의 차이인 것으로 보인다.2019
309,년 6~7 월 들어 류 악투의 합방 이후 잦은 합방으로 많이 적극적인 모습을 보여주고 있다.2019
310,년 9월 현재는 목이 많이 망가져서 강제로 조용한 방송이 되었다.
311,"진성으로 소리 지르는 모습은 현재 보기 힘든 상황이며, 크게 소리 지르면 기침이 동반되기에 당분간은 조용한 상태가 지속될 것으로 보인다."
312,"10월에 들어선 기침이 많이 호전된 모습을 보였고, 다시 예전 텐션으로 돌아오는 모습이 보이고 있다."
313,방송을 위해 2018년 대학교 휴학을 하여 2020년 9월에 다시 복학을 하였다.
314,사실상 방송인으로 전업한 상태이므로 학점의 부담이 거의 없다고 할 수 있다.
315,최근 오디오 문제로 고가의 오디오 인터페이스로 바꾸어 사운드 퀄리티가 높아 졌다.
316,덕분에 대학교 Zoom 수업에서 음질이 학생 중에 본인이 가장 좋았다고
317,한다.
318,특정 MCN에 소속될 생각이 없다고 한다.
319,"연예인 매니지먼트와 달리 스트리머는 원래 준비가 갖춰 진 상태에서 MCN에 들어가기 때문에 그 혜택을 받는다면 광고, 굿 즈, 법적 관리 때문인데, 광고의 경우 자신이 즐길 수 있는 게임일 경우 [14 ]에만 할 거라서, 굿즈의 경우 개인으로도 제작 업체에 위탁이 가능한 점, 그리고 법 관련으로도 직접 여러 방면으로 알아보니 필요성을 못 느끼기 때문이라고 한다."
320,닉네임: 마마라는 닉네임으로 트위치를 가입하려 했으나 중복된 닉네임이 여서 그냥 끝 글자만 뫄로 바꾸어 마 뫄라 고 지었다고
321,한다.???
322,: 아니 얘 보면 국어를 그렇게 잘하는 거 같지도 않다니
323,"깐? 닉네임 봐 마무 아가 뭐야 마무 아가 마마로 지으려 했던 이유도 간단한 데, 키보드에서 가장 첫 번째에 있는 자음이 ' ㅁ' 이고 모음의 가장 첫 번째가 ' ㅏ' 이기 때문에 마마로 지으려 했다고"
324,직접 언급했다.
325,"약간 김 새는 이유지만 본인 역시 만족스러워 하고 시청자들도 잘 어울린다고 평가. 유 튜브 Q&A에서 농담 삼아, 만일 처음에 닉을 엘 리 카 프랑 세라고 지었으면 얼마나 민망했겠냐고 언급한 바 있다."
326,영원 회귀: 블랙서 바이 벌을 시작할 당시 ' 마 뫄' 는 이미 먹혔는데 ' 마 마' 는 생성 가능한 닉네임이어서 기분이 복잡 해졌다고
327,한다.
328,퍼스널 캐릭터: 강아지. 여러 차례 스트 리머 본인이 개 파라고 밝혔다.
329,"다른 동물도 모두 좋아하지만 그중 개를 가장 좋아한다고. 캐릭터는 단발머리와 복실복실 한 귀, 꼬리를 필수요소로 한다."
330,신발은 단 화지만 뫄 튜브 썸 네 일에 선 부츠로 통일 되었다.
331,"방송 처음 시작할 당시 주위에서 인방을 보는 친구가 있어 어느 정도 자문을 구해 만들어 진 디자인으로, 특히 동물 귀는 그 친구 취향이 반영된 결과였다고"
332,한다.
333,( 참고 그림) 팬 영상에 자주 등장하여 유명 해진 구 프로필 그림은 스트 리머 본인이 그린 것이다.
334,"어디에 있어도 묘한 존재감이 있는, 특유의 정감 가는 그림 스타일을 좋아 하는 청자도 많다."
335,"방송 다시 보기: 방송의 다시보기 영상은 트위치에서 최대 2 달까지 볼 수 있으며, 2 달이 지난 다시보기 영상은 삭제되어 볼 수 없게 된다."
336,현재 거주지의 인터넷이 심각하게 느려 다시 보기 풀 버전의 유 튜브 업 로드는 꿈도 못 꾸는 상태에 마 뫄 본인도 영상을 따로 저장하지는 않으니 되도록 트위치 내에서 보는 게 좋다.
337,"비 구독자도 다시 보기 영상을 볼 수 있으며, 방송이 끝난 이후 스트리머가 직접 찾기 편하게 방송 제목을 수정하므로, 생방송을 못 본 시청자들은 참고 하도록 하자. 그 이유에 선지, 방송 다시 보기 조 회수는 상당히 높은 편이다."
338,방송 일정: 전업 스트리머가 아니고 대학교 생활로 바쁘기 때문에 운영이 체계적인 편은 아니다.
339,"2018년 후반기 부터는 대체로 하루 방송, 하루 휴 방 패턴으로 정착되었었다.2019"
340,"년 중 후반, 복학을 하지 않고 휴학신청을 하면서, 연속 방송의 빈도가 상당히 늘어났다."
341,하지만 여러 일정으로 연속으로 휴 방하는 경우도 있으니 방송- 휴 방 여부는 후술할 팬 카페 뫄게 더의 공지를 참고 해야 한다.
342,"대략 오후 5~7 시경까지 방송 공지가 올라오고, 8~10 시경 방송 시작. 2시간 정도 채팅 진행 후 게임을 시작, 총 6~7 시간 정도 방송하는 경우가 가장 일반적이다."
343,게임이 짧아 빨리 마무리된 날은 새벽 라디오를 이어 진행하기도 한다.
344,다만 스트리머의 컨디션과 텐션에 따라 방송 시간은 변동 폭이 크다.
345,2020년 9월 다시 복학을 하여 휴방의 빈도가 높아 졌다.도
346,네이션: 후원 금액은 최소 1000원 이상이다.
347,영상 후원은 1초 당 100원이며 [18] 최대 길이는 240초이다.
348,"음성 도 네이션은 이용하지 않으며, 영상 도 네이션은 방송 초반 시간을 정해 잠시 열었다가 바로 중단하는 방법으로 운영한다."
349,방송 일정에 따라서는 영상 도 네이션을 아예 건너뛰는 경우도 있다.도
350,네이션 내역은 소액이라고 해서 생략하는 것 없이 일일이 리액션을 하지만 진행 흐름을 끊는 리퀘스트의 경우 모두 받아 주는 것은 아니다.
351,타이밍에 주의 .10 만원 후원을 받을 시 공중 제비 리액션을 해 주고 있다.
352,실제로 하는지는 의문이지만 공중에서 돌 때 휘리
353,릭하는 소리가 들리는 걸 보면 실제로도 하는 듯. 사실 입으로 모든 것을 다 한다고 한다.
354,그럴 때마다 마 뫄를 걱정해 주는 채팅이 올라온다.
355,"구독 [19]: 구독 리액션으로 ""OO 님 구독 X 개월 감사합니다~"
356,"뫄! 우리가 남이 가! 친구 아이가~!"" ... 였으나 리액션을 줄었다."
357,"바뀐 리액션은 "" 뫄! 친구아이가! 칵!"" 마 뫄 스스로 생각 해본 방송이 지연되는 이유가 긴 구독 리액션이라고 생각해서 줄였다고"
358,한다.
359,12개월 차 구독자는 친구가 아니라 가족이라고 불러 준다.
360,""" 뫄! 가족 아이가!!"" [20 ]2020 년 3월 26 일 구독 리액션이 변경되었다."
361,"구독 리액션은 생방송 도중 시청자와 같이 정했으며, 구독 리액션으로는 "" 구독 감사합니다"
362,"( 삐꾹) ""으로 바뀌었다."
363,"다만, 시청자들은 삐꾹이 [21] 가 다 죽어 가는 상 태라며 걱정하기도 하였다."
364,구독 티 콘: 트위치 이모 티 콘 목록은 이곳에서 확인가능. 방송이 계속 성장 중이라 구독 이모 티 콘 수가 늘어날 때마다 시청자들과 이야기하며 이모 티 콘을 제작한다.
365,팬이 만들어 준 이모 티 콘 몇 개를 제외하고 대다수 이모 티 콘을 마 뫄 자신이 직접 그리는 편. 희망하는 이모 티 콘이 있다면 타이밍을 노려 리 퀘스트 해보자. 현재는 구독자가 예전처럼 많지 가 않아서 구독 티 콘의 갯수는 늘어나지 않고 있다.
366,유 튜브: 유 튜브 운영은 하지 않으며 채널만 개설되어 있는 상태였으나 2018년 9월 5일을 기해 첫 영상을 업 로드하면서 운영을 개시했다.
367,2019년 3월부터 는 유 튜브를 활성화 하겠다고
368,"한 뒤, 1~2 일마다 영상을 꾸준히 업 로드하고 있다."
369,2019년 9월 16일 첫 영상을 업 로드 한지 1년 11일 만에 10만 구독자를 달성하였다.
370,처음 방송이나 영상을 접할 때 혼동하기 쉬운 단어들을 해설한다.
371,"마 뫄 방송에서만 쓰이는 용어도 있지만, 대부분 트위치 전체의 밈과 통한다."
372,대화의 이해가 어려운 초보 트수는 트위치 밈 문서 역시 참고 하면 좋을 것. 계 규: 본명처럼 사용되는 가명이다.
373,마 뫄라는 닉네임과 卟叫 라는 한자를 보고 닮았다 하여 지어 졌다.
374,"ㅆㄹ ㅆ ㄹ: 상술했던 'DJ 마 뫄' 밈에서 비롯된 유행어, 갑분 핫일 때 사용한다."
375,뫄 토 바이: 상술했던 마 뫄의 ' 뿌앙!' 이라는 음성 상징어를 여러 교통수단과 섞는 밈에서 비롯된 별명으로 마 뫄 가 괴성을 지를 때 사용한다.
376,/ 마 뫄 + 오토바이 뫄 호흡: 흥분했을 때 특유의 숨소리가 마치 과 호흡 증후군처럼 들려 생긴 합성어. / 마 뫄 + 과 호흡 마 뫄 토: 휴방이 잦아지면서 방송이 시작되기 전 시청자들 끼리
377,트게 더의 설문조사 기능을 통해 당일 방송 여부를 맞추는 놀이를 하는 문화가 생겨났다.
378,[22] 마 뫄+ 토 토가 합쳐 져 소위 ' 마 뫄 토'. 이후 스트 리머 본인이 직접 포인트를 이용해 치킨을 쏘거나 발렌타인 데이 초콜릿을 주는 이벤트를 열기도 한다.
379,"단, 당첨 확률은 보통 1% 로 설정되기에 당첨이 결코 쉽지 않다."
380,트수가 진행하는 경우는 이와 구별하여 흔히 ' 사설 마 뫄 토' 라 부른다.
381,2019년 8월 1 일부로 스트 리머 게시판 포인트 시스템이 사라지며 마 뫄 토도 사라지게 되었다.
382,간신: 스트리머를 칭찬하거나 듣기 좋은 말을 하는 청자를 일컫는 트위치 밈. 노래를 잘 부른다고 하거나 애교가 귀엽다는 내용의 도 네이션이 터지면 채팅 창이 간신 밴입니다
383,등으로 도배되는 것을 볼 수 있다.
384,마 뫄 또한 ' 훠 이' 나 ' 퉷 '으로 반응한다.
385,간혹 트위치 외부 유입 청자들은 내심 충격 받기도 하는 듯.. 하지만 실상 적대적으로 사용되는 단어는 아니다.
386,"반대말은 충신, 방송 초기부터 이어진 청자는 개국 공신 등 유사한 형태의 은어를 많이 사용한다."
387,"삐꾹이: 2018년 12월, 블 리 자드 사에서 선물한 오버 워치 미니 파 치마리 인형의 애칭. 구독 이모 티 콘으로도 설정되어 있다."
388,"누르면 ' 삐꾹' 하는 소리를 내기 때문에 삐꾹이. 마 뫄 본인이 대단히 마음에 들어 하며 반 마스코트화, 대부분 방송 시 근처에 두고 진행한다."
389,그렇지만 실상은 게임이 안 풀릴 때 터지는 샷 건의 희생 양.... 2019년 3월 사진 공개 시 이미 미간에 깊은 주름이 잡인 애처로운 모습이 확인되었다.
390,"형광 봉: 야광 봉, 응원 봉이라고도 하는, 주로 아이 돌 콘서트 시 팬클럽이 지참하는 바로 그 것. 구독 이모 티 콘 중 포함되어 있다."
391,마 뫄 가 노래를 시작하면 열성 구독자들이 단합하여 채팅 창을 형광 봉 이모 티 콘으로 도배하는 것이 암묵의 룰처럼 되어 있다.
392,반면 충신들이 음소 거 이모 티 콘 등으로 대응하려 하나 점점 늘어나는 간신 비율에 압도 당하는 추세. 도배가 지나쳐 스트리밍 컴퓨터에 무리를 일으켜 없던 이모 티 콘 도배 금지 규정이 생겼을 정도이다.
393,"[23] 단, 간신 성향에 따라 음색 깡패 구간과 과 호흡 구간에 대한 선호도가 달라 형광 봉과 ???( 갈고리) 가 동시에 도배되는 아비 규환이 벌어지기도 한다."
394,왕 냥 뀨: 여러 차례 귀여운 이미지를 구축하기 위해 인터넷으로 애교를 공부하던 마 뫄 가 완성한 약간 뒤틀린 애교의 형태. 유 튜브 하이라이트 영상에서도 종종 등장한다.
395,"다소 우여곡절을 겪었는데, 초반에는 트수들이 질색하는 모습을 재미있어 하며 일부러 과장된 애교를 시전하는 형태였던 반면, 근래 간신들이 늘어 남에 따라 채팅 창에서 덕스러운 반응이 점차 많아 져 당혹스러워 하는 상황이 잦다."
396,이외에도 여러 패턴의 애교를 수련 중이나 ( 슈크림 빵 등) 아직 어 딘가 말로 표현하기 어려운 급 발진스런 분위기가 묻어난다.. [24] 뫄 뚱 뫄 뚱: 마 뫄 뚱뚱의 변형이 아니다.
397,마 뫄 가 짜 리 몽땅하고 통통한 형태의 캐릭터를 좋아한다고 설명하며 만들어 낸 일종의 의태어다.
398,유 튜브 손 캠 방 영상에서 사용된 흰뚱이 인형이 좋은 예. 이외에도 동글동글 한 형태의 인형이나 팬 아트를 유독 귀여워하는 모습을 자주 보인다.
399,"제 2의 별명처럼 사용할 계획도 있었지만 손 빠른 트수들이 이미 각종 온라인 게임 아이디로 선점해 버리면서 실패. 빵 떡이: 마 뫄의 구독 뱃 지 캐릭터를 뜻하는 단어로, 기본적으로 동글동글 하게 생겼으며 3개월마다 빵 떡이 외형이 달라진다 1년 구 독 이상 부터는 6개월마다 바뀌며 현재 2년 구독뱃지까지 있다."
400,뫄 창법: 마 뫄 특유의 가창법을 뜻하는 것으로 상 기한 뫄 호흡과 연관이 있다.
401,"다른 말로는 과 호흡 창법이라고도 불리우며, 기본적으로 상당히 많은 숨을 내쉬면서 노래를 하다가 급 발진으로 이어지는 창법이다."
