,sentences
169,"#2020 년 9월 7 일 커뮤니티 사이트에서는 울프와 관련해서 논란이 있었는데 라 이엇 코리아가 당일부터 라 이엇 본사에서 진행하는 경기( 롤 드컵, 올스타 전) 는 3 자 중계가 안된다고 라이 엇이 공지를 받았었고, 울프는 양 플랫폼 다 안된다며 자 기가 라 이엇 코리아 E 스포츠 사업 팀과 직접 연락을 했다고"
170,한다.
171,울프는 ' 아프리카에서 중계하는 BJ 그 사람 오늘이야 중계 가능하겠지 왜? 내일부터 정지 먹으니까 이런 식으로 말했고 만약 정지 당하지 않는다면 본인이 신고한다' 고 말했다.
172,"아프리카 운영자의 오피셜 공지 이전 시점에 한 발언이었고, 말투도 농담조였으나 굳이 필요한 언급은 아니었다."
173,정작 당시 중계 중이 던 그 BJ는 ' 울 프 님 마음 이해 간다 물타기 하지 마라 '라고 대처했다.
174,라 이엇 코리아 피셜로 아프리카는 공지가 늦었으므로 오늘까지 아프리카는 중계 가능하다고
175,직접 말했으나 이는 잘못된 소식이었다.
176,LCK 공식 페이스 북에 언급에 따르면 LCK 페이스 북 중계 불가는 한국 내 뿐만 아니라 전세계적으로 불가능했고 라 이엇 게임즈와 아프리카 TV 간의 의사소통 과정에서 혼선을 빚어 잘못된 정보를 전달 받은 채 많은 BJ 들이 개인 중계를 했다고
177,한다.
178,그로 인해 라 이엇 게임즈에서는 아프리카 TV BJ 들의 중계를 정지시키라 고 전달했지만 이미 방송 중이었던 덕에 빠른 시정 조치가 불가능했다고
179,한다.
180,물론 서로 대면도 한 적 없는 사람에게 한 울프의 말도 경솔했지만 공지를 당일 공지해 준 라 이엇 코리아도 문제가 있다는 반응이 많다.
181,수많은 논란 끝에 결국 울 프 본인도 사과 방송 [38] 과 함께 사과 문을 올리게 되었다.
182,"# 귀 살대( 꼴 받게 이 밍 )TOPJGLMIDBOTSUP 중력 귀 살대 중력 치킨 쿤 귀 살대 차 보해 너 불귀 살대 너 불 승 우 아빠 귀 살대 승 우 아빠 얏 따귀 살대 얏 따 감독 매 드라이프 귀 살대 홍 민 기 코치 울 프 귀 살대 늑대, 행수( 정 글) 귀 살대 행수, 레 퍼 드일 일 코치: 갱 맘( 미드), 플 레 임 너네"
183,얍 칸 푸 TOPJGLMIDBOTSUP 얍 얍 너 네 탑 얍 얍 한 동숙 너네
184,정 글 한 동숙네 클 릿 너네
185,미드 네 클 릿 너 불 너 네 원 딜 너 불여 푸너네
186,"서 폿 여푸 감독 래퍼드 너 네 감독 래퍼 드코 치매 드라이프( 바 텀), 울 프( 정 글, 바 텀), 프로즌( 미드) 임팩트 ( 탑), 코어 장전 ( 바 텀) 티어 시즌 2 다이 아몬드 (30) 시즌 3 다이 아몬드( 챌린저) 시즌 4 마스터( 챌린저) 시즌 5 다이 아몬드( 챌린저) 시즌 6 다이 아몬드( 챌린저) 시즌 7 다이 아몬드( 챌린저) 시즌 8 마스터( 챌린저) 시즌 9 그랜드 마스터( 챌린저) 괄호는 올라갔던 탑 티어. 롤 드컵 출전으로 인한 휴면 강등 때문에 티 어가 다이아로 강등 돼서 시즌 마지막 티어는 항상 다이아다."
187,"SKT T1 이 도유 TV, 트위치 TV 스트리밍 계약을 하면서 트위치에 방송을 하게 됐는데... 같은 팀의 원 딜 뱅이 포 텐 이 펑펑 터지는 바람에 일단 한발 뒤로 밀리는 경향이 있다."
188,"일단 주요 컨텐츠가 롤, 하스 스톤 그리고 수다 등등인데, 역시 SKT T1 의 입담 및 예능 담당답게 재미있다."
189,"시즌 7 현재 계속해서 챌린저였던 티 어가 떨어지고 있는데... 한번은 다이아 2까지 떨어졌다가 현재는 다시 챌린저, 그것도 상위권. 현재 9월 14일에 따르자면 30위. 한번은 SKT 팀원 셋 ( 피 넛, 블랭크, 그리고 서브 탑 라이너 프로 핏) 과 같이 팀이 잡히는데, 자신은 탑 노 틸 러스, 피넛은 베인, 프로 핏은 나미 그리고 블랭크는 탈론은 잡고 게임을 했는데 미드와 봇이 크고 아름답게 상대팀에게 터져 주는 바람에 각종 육두 문자가 튀어나오며 팬들에게 엄청난 예능과 충격으로 몰아넣기도 했다."
190,해 당 게임의 오피셜 하이라이트. 한번은 방송 중에 코치님이 결혼 못할 것 같다는 후원 메시지에 키득키득 웃었다가 혼날 뻔했고...# 그리고 M 자 탈모에 키득키득 하다가 현실 갱을 당했다.
191,# 아무튼 꼬치님의 현실 갱 주요 타겟이 되어가고 있다... 울 프와 같은 팀 멤버들 간의 친화력 하나는 엄청나는지 가끔 방송 중에 타 멤버들이 난입해서 이러한 광경이 만들어 지기도 한다.
192,"뒤에서 훈수하는 페 이 커, 운 타라와 스카이는 덤. 중반 약간 넘어서는 SKT T1 전 부가 관전하고 있었다."
193,"티어 가 다이 아몬드라고 해서 못 하는 게 아니고 매 시즌마다 해외 경기를 해야 하므로, 한국 서버 플레이를 못 하기 때문에 티 어가 강등된다."
194,"과거 비 시즌엔 챌 린 져 1위를 유지 하다 다이아로 강등된 적이 있었는데, 1위로 시즌을 끝내고 싶었는데 아쉽다고"
195,말 하기도 했다.
196,"서폿유저로는 처음으로 솔로 랭크 1위를 달성했으나 사실 모스 트는 자 르 반. 한 때 울프의 자 르 반 서포터는 명품으로 일컬어 졌으나, 깃 창 기본 방어 너 프, 공격 속도 너 프, 패 시브 너 프 등을 당하고 울 프도 손을 떼 버렸다."
197,"2019 년 롤 챔스 플레이 오프 SKT 대 킹 존 전을 중계하면서 화제가 되었고, 유 튜브 조회 수도 50만을 넘겨서 본인 피 셜 돈을 많이 땡겨 왔다고"
198,한다.
199,그리고 귀국 후 MSI 중계도 하기로 선언했다!
200,은퇴 이후로 2019 롤 드컵부터 본격적으로 중계를 하고 있다.
201,"롤 드컵 2회 우승자 짬은 어디 안 가는 지 밴 픽 단계에서의 상성부터 조합을 통한 경기 예측, 아이템과 룬에 대한 설명, 운영과 한 타에서의 스킬 활용에 대해 자세하게 예측과 설명을 해 주면서 시청자들이 모여들고 있다."
202,아무래도 선수들이나 장인이 아니면 알지 못하는 디테일한 정보와 패치에 대한 높은 이해도가 강점. 거기에 오더가 가능하다 보니 전체 맵 리
203,딩을 통해 구도도 자세하게 설명해 주고 한 타에서의 위치까지 짚어 준다.
204,"사실 이런 점은 은퇴한 전 프로 출신 스트 리머 상당수에게 찾아볼 수 있었던 특징인데, 울 프 방송만의 가장 큰 특징은 서포터에 대한 감정 이입과 구수한 리액션, 합법 페 까, 악성페까라는 별명답게 SKT T1이나 친분이 있는 선수가 못할 경우 가차 없이 까거나 그냥 이유 없는 비난을 하지만 정작 한 타 때는 감정 이입을 해서 전기 의자와 환호를 오가고 있다."
205,"특히 한 타나 운영에서 서포터가 먼저 짤리거나 이니 시를 제대로 못 거는 경우, 감정 이입을 해 옹호하는 모습을 보여 준다."
206,무엇보다 자신의 후임자인 에 포트를 굉장히 아끼는 태도를 적나라하게 보여주고 있다.
207,그 외에는 애정이 있어서 놀린다는 과거 동료 운 타라를 아끼는 모습을 보인다.2020
208,"년부터 LCK 해설을 시작했는데, 상기한 대로 T1 및 친분이 있는 선수들에 대한 구수한 애정이 드러나는 과 몰입 [23] 및 실시간 피드백으로 인기를 모으고 있다."
209,트위치 공식 중계 채널이 여타 공식 중계 채널과 같이 채팅 창 관리를 전혀 하지 않기 때문에 불쾌감을 느끼는 일부 시청자들은 다른 중계 방으로 많이 넘어가는 편이다.
210,"앰 비 션, 매 드라이프와 같은 전 프로 출신 중계 방에서 많이 시청하는데 이들 채널은 본인들이 선수 출신이다 보니 선수에 대해 부정적 의견을 잘 표출하지 않고 채팅 창도 선을 넘을 경우 바로 밴을 먹이는 등 관리가 엄격하다."
211,"전 프로 출신이 아닌 순수 스트 리머 출신의 중계 채널은 선수의 실력을 평하는 것에 더 조심스럽기 때문에 전 프로 채널보다 더 채팅을 강하게 제재하는 편이고, 방송인들 답게 리액션은 뛰어나지만 롤 관련 지식은 부족하다는 점이 단점이다."
212,"울 프 채널은 이들 특징이 적절히 섞인 점이 장점인데, 전 프로 출신이고 서포터 다 보니 앞서 언급한 것처럼 자세한 분석과 해설, 경험에 근거한 설명을 해 준다."
213,"거기에 선수에 대한 원색적인 비난이나 도배 같은 악성 트롤 짓만 아니면 선을 지키는 선에서는 어느 정도의 밈은 허용해 주고 있고 [24], 무엇보다 울 프가 아예 팬의 입장에서 감정을 이입하면서 중계를 하기 때문에 ??? : 오 비디디 이 ㄱㅅㄲ야 [25], 울프의 리액션이 재밌고 나름 채팅도 즐기면서 할 수 있어서 인기를 모으고 있다."
214,특히 페독과 페 까 사이의 분란이 일어나기 쉽기 때문에 롤 유명인들 사이에서 커버를 쳐주거나 지적을 잘 하지 않는 페이커의 실수들을 전 팀 멤버라는 합법적인(?) 위치에서 대놓고 까서 합법 페까라는 별명이 붙었다.
215,[26] [27] 그런 덕분인지 T1 과 젠지전에서 시청자 수가 3만 4천명 가량의 시청자 수를 찍었다.
216,여담으로 페이커는 젠 지전 이후 T1 의 유 튜브 라이브에서 울 프 방송에 대해 자신은 그런 페 까 방송을 보지 않는다며 T1 이 이기면 도네를 많이 받는다며 수입료 배분을 요구했다.
217,롤 챔스 중계를 울 프 방송으로 본다는 에 포 트는 덤이다.
218,"T1 DRX 전에서는 시청자가 5만명을 돌파하였는데, 인기 전 프로 중계 방인 앰비션방이 인터넷 문제로 엄청난 버퍼 링과 화질 저하가 일어나 터지면서 울 프 방으로 많이 넘어왔다."
219,또 다른 특징이라면 본인의 전 소속 팀인 T1 을 적극적으로 응원하는 편이다.
220,"젠 지 출신임에도 젠 지 편을 적극적으로 들지는 않는 앰비션이나, 특별히 특정 팀 입장에서 응원하는 경우가 적은 다른 전 프로 스트리머와 다르게 울 프는 T1 모자를 쓰고 열심히 응원한다."
221,그렇기에 T1 팬이 아니라면 방송을 보기 좀 불편할 수 있고 실제로 시청자도 T1 팬이 대다수이다.
222,그러나 T1 이 부진한 모습을 보일 때 가장 냉정하고 시원하게 못했다고
223,말하는 것도 울 프다.
224,타 스트 리머들은 T1 발언에 대해서 조심할 수밖에 없는 입장 이지만 울프는 T1 소속이고 선수들과 가장 가까운 편이 기도 하니 비평에 있어서도 자유로운 편이다.
225,"또한 타 팀의 경기력이 심각하게 안 좋을 때는 거침없이 비판을 하기도 하는데, 2020년 8월 16일 DRX와 설해 원의 경기에서는 자신의 경험을 언급하면서 하위권 팀 상대로 졸전을 펼친 DRX의 경기력에 대해 아쉬움을 드러내기도 했다."
226,"물론 T1에게도 예외는 없는데, 2020 스프 링 시즌 2 라운드에서 T1 이 담원에게 2대 0으로 패하자 모두가 정신 나간 경기력을 펼쳤다고"
227,비판하였다.
228,"그리고 특유의 울 소리가 특징. 예를 들어 용을 주고 1 킬 을 내줬는데 그 대신 포탑을 가져올 경우 "" 나쁘지만 나쁘지 않아."" 와 같은 모순되는 말을 많이 한다."
229,"특히 울 소리는 T1 경기가 있을 때 매우 많이 나오는 편. 푸만 두, 뱅 등의 과거 동료들도 종종 방송에 출몰하며 코어 장전 등과 같이 친분이 있는 선수들도 종종 목격된다."
230,"블랭크나 지 금은 롤 판을 떠난 최병 훈 T1 도타 2 팀 감독 까지도 [28] 가끔 채팅 창에 종종 얼굴을 비추는 것이 목격될 정도. 이들이 울 프의 이야기에 보태기 삼아 풀어 주는 과거 T1 썰 도 꽤 백미. 특이사항으로 소위 "" 팀 액 티비티 ""를 강조한다."
231,"개개인의 기량도 중요하지만, 5명이 합을 맞춰 플레이하는 게 중요한 리그 오브 레 전드 특성 상 팀원들 끼리"
232,"친하게 지내고 호흡이 잘 맞아야 경기력도 올라간다는 것. 그래서 LCK 해설을 하다 어떤 팀의 합이 안 맞는 모습을 보면 "" 합이 잘 안 맞네."
233,"팀 액 티비티 좀 해야겠는데?"" 라는 식으로 얘기를 한다."
234,가장 처음 팀 액 티비티를 강조한 팀이 선수들 이름 값에 맞지 않게 5 연 패를 하면서 나락으로 떨어지던
235,KT 롤 스터인데 언급하자마자 바로 다음 경기부터 갑자기 눈에 띄게 달라진 팀 합으로 4 연승을 해내고 1 라운드를 마무리하면서 꼴찌에서 단숨에 플옵 경쟁권까지 올라간 놀라운 현상을 보이면서 팀 액 티비티도 덩달아 더욱 주목을 받았다.
236,또 한 APK Prince의 경우 스폰서인 설해 원 리조트를 팀 액 티비티 추천장소로 방송에서 언급하곤 하는데 본의 아니게 설해 원 홍보의 1등 공신이 되었다.
237,"[29] 먹 방도 가끔 하는데, 어머니가 음식을 많이 보내주신다고 한다."
238,"원래는 배달 음식을 상당히 많이 시켜 먹었으나, 운동도 하고 배 민 좀 줄이라는 시청자의 조언에 안 그래도 제육 볶음 보내주신 거 다 요리해서 먹느라 바쁘다고."
239,"종합하자면 전 프로 출신의 경험과 해설력을 기반으로 하면서 롤 이외의 주제로도 썰을 재미있게 잘 풀어내는 입담과 시끄러운 동네 친구와 롤을 보는 듯한 화끈한 리액션, 맛깔스러운 먹 방 등으로 많은 인기를 구사 중이다.2020"
240,"년 4월 13일, 스트 리머 및 크리에 이 터로서 친정 팀 T1에 복귀했다."
241,# 롤 이외의 게임들도 하는 편이다.
242,가끔 씩 매 라와 함께 파이 널 판타지 14를 즐기는데 주 직업은 사무라이. JRPG를 하는 유저 치고 특이하게도 모든 스토리를 0.1초 만에 스킵해서 전체적인 스토리를 모른다.
243,"다만, 롤챔스가 본격적으로 재개되면서 부터는 롤 챔스 위주로만 방송 중이다.5"
244,월 24일 방송에서 보충역 판정을 받은 게 장기 소집 대기가 되어 전시 근로 역 판정을 받았다고
245,밝혔다.
246,그리고 지금까지 방송 활동이 뜸했던 건 정신병 문제와 공황 장애 때문이었다고.
247,[30 ]44 층 지하 던 전 유 튜브 채널의 LoL 강의 콘텐츠이다.
248,울프가 선생님으로 등장해 통칭 ' 울 쌤 '으로 브실 골 대상 인터넷 강의를 진행한다.
249,영상 중간에 등장하는 울 프의 리코더 실력이 일품. 매주 화/ 목 밤 10시에 44 층 지하 던 전 유 튜브 채널에서 볼 수 있다.
250,자세한 내용은 소 울 사이버 대학 문서 참조. 울 프가 샌 드박스 네트워크에게 제안하여 함께 기획한 대회로 1 세대 ~2 세대 사이에 선수 중 은퇴한 선수들을 초청해 진행하는 LCK 레 전드 올스타 전 대회이다.
251,"일명 틀니+ 롤 챔 스라는 뜻의 틀 챔 스라는 별명으로 불리며 [31], 라이엇에게 기획 안을 제출 했을 때 대회 명이 원래는 리 타이어 오브 챔 피 언스 코 리아 였으나 라 이엇 측에서 단어가 별로 라며 리턴 오브 챔 피 언스 코리아로 이름이 변경 되었다고"
252,한다.
253,"2월 21일 라인업이 공개되었는데 10 명의 선수 중 6명 [32] 이 롤 드컵 우승 기록이 있고, 9명 [33] 이 롤 드컵 결승을 진출한 선수들이다."
254,그리고 10 명의 선수 전원 [34] 이 LCK 결승 진출 경험이 있다.
255,대회는 예상을 뛰어넘는 흥행을 거둬 트위치에서 시청자 수를 9만 3천명을 찍었다.
256,"자세한 내용은 Return of Champions Korea 문서 참조. 울 프가 LCK 서 머 시작 전 기획한 여러 콘텐츠 중 하나로, 각 팀의 연습생 들, 아카데미 선수들이 출전하는 대회다."
257,"RCK 이후 T1에서 본격적으로 주관하여 개최하였고 상금 300만원의 소규모 대회이나 그동안 LCK 나 CK에서도 만 나 보지 못했던, 나이 등의 여러 가지 이유 등으로 연습생에 머물러 있지만 실력 하나는 발군이라는 소문이 무성한 유명 연습생 들을 접 해 볼 수 있는 대회다."
258,자세한 내용은 2020 Logitech G Rookie Invitational 참조 .44 층 지하 던 전 울프와 운 타라의 요리 및 토크 콘텐츠이다.
259,승 우 아빠에게 배운 요리 실력을 확인 할 수 있다.
260,매주 목 밤 10시에 44 층 지하 던 전 유 튜브 채널에서 볼 수 있다.
261,자세한 내용은 식당에서 만남을 추구하면 안되는 걸까?
262,참조.
