,sentences
182,하지만 ' 마인 크래프트 좀비 에피소드 '에서는 유저들이 좀비 바이러스에 감염되게 하고 심지어 헐크 좀비까지 만드는 등 흑막 이자 최종 보스로써 등장한다.
183,물론 이 에피소드 이후론 개그 캐릭터로 다시 회귀했다... 여담으로 히로 빈 의 탄생을 김호랭과 연구소에 모인 유저들이 추측한 걸 이야기로 말하는 걸 주제로 한 에피소드에서는 막판에 등장하여 노치 항목에서 상술했듯이 노치가 유저들에게 얻어맞는 걸 보며 즐거워한 후 시청자 여러분들도 추측해 보라는 댓 글을 달아 보라는 말을 남겼다.
184,앤 더 드래곤을 오버 월드로 스폰시켜 유저들을 전부 죽이라고 명령했다.
185,"하지만 앤 더 드래곤 은 히로 빈 까지 죽인다(...). ' 만약 히로 빈 도구가 추가된다면?' 편에서는 히로 빈 도구가 나왔는데, 이 도구는 기본으로 풀 인챈트가 되어 있지만, 입게 되면 서서히 살인 본능이 깨어나게 되어 결국, 도구에 영혼을 흡수당하고 마는 듯하다."
186,이 영상에서 팬티 맨이 이 도구를 쓰다가 영혼을 흡수당해 버리고 말았다.
187,"[50] 정황상 이 도구는 히로 빈 이 만든 도구인 듯 하다. ' 만약 마크에 원이 생긴다면?' 편에서는 보는 것만으로도 죽는 원모양 태양의 그림을 마을에 걸어 노치를 죽이고 커맨드 블럭을 손에 넣는데 성공했으나, 하필이면 자기도 그 그림을 보고 죽어 버렸다(...). [51] 의외로 눈치는 꽝인 듯 하다. 노치를 형이라고 부르기도 한다.엔"
188,더 월드의 지배자. 본래는 다른 몹들과 비 스무 리한 비중을 가졌으나 최근 들어 급격히 비중이 많아 졌다.
189,"엔 더 월드에서의 모습을 보면 자기 월드에 대한 애정은 있으나 고독을 매우 즐기는 듯하고, 성질이 더러운 편이다."
190,유저들이 엔 더 월드에 들어올 경우 묻지도 따지지도 않고 바로 쫓아 내버린다.
191,[52] 성별은 마인 크래프트의 공식 설정은 여 자지만 여기서는 남자인 듯 하다. 작중 행적' 만약 마크에 방귀가 있다면?' 편에서는 자신의 방귀로 자신을 잡으러 온 유저를 쓰러트린다.
192,"' 만약 마크에 배달 시스템이 추가된다면?' 편에서는 팬티 맨이 자기만 학교에서 용이 아닌 빗자루 탄다고 동급생들에게 놀림 받자 자기 아빠를 졸라 배달부를 시켜 용을 사 오게 한 후, 배달 부가 지상에 암컷 드래곤 있다고"
193,유혹하자 이에 넘어가 지 상으로 왔다.
194,허나 암컷 드래곤은 없다는 걸 안 데다
195,"진짜 목적을 안 후 팬티 맨, 그의 아빠, 배달 부를 죽이고 암컷 구함이라고 말한 뒤 엔 더 월드로 돌아간다."
196,한번은 유저들이 죽으면서 나온 잡템들을 오버 월드에 떨궈서 만대 재앙을 일으킨 적도 있다.
197,"김 호랭이 이 걸로 메테 오 도구를 만들어서 엔 더 드래곤을 상대하나, 엔 더 드래곤이 날고 있었기에 지형 삭제가 무용지물이 되어 버렸다."
198,"한번은 세상이 9 칸이 되자 좁다는 이유로 엔 더 맨 까지 죽여 버렸다(...). 그에 대한 보복으로 세상이 1 칸 밖에 남질 않자 엔 더 맨 이 핵을 켜서 무적이 되고 와 선 남은 1 칸까지 다 캐버린 다. 엔 더 드래곤은 날고 있음에도 열 폭한다(...). 그리고 산타와 김 호랭이 선물을 주었을 때는 그 둘을 날려 버린다(...) 그 이외에도 핵도구 때문에 엔 더 월드 전체가 날아가자 한동안 지옥에서 생활하기도... 여담으로, 정식 설정과는 달리 수컷인 듯 하다 .엔 더 맨 처 럼 물에 대한 트라 우마가 있는 듯 한데, 엔 더 맨들 이 그걸 김호랭에게 얘기해 버리려고 하자, 엔 더 맨 과 얘기를 아직 듣지도 못한 김호랭을 죽여 버리고 엔 더 월드로 돌아간다."
199,"다만 온천에는 잘 들어간다(...)' 만약 모든 세상이 용암으로 변한다면?' 편에서는 그동안의 잘못을 반성하고 엔 더 맨 에게 정식으로 사과를 하나 온 세상이 용암으로 바뀌는 바람에 엔 더 맨들 이 죽자 빡쳐서 자살한다(...). ' 만약 엔 더 드래곤이 유저 마을에 소환된다면?' 편에서는 히로빈에 의해 오버 월드에서 스폰되고 난 뒤에 깽판을 치나, 노 치가 명령 어로 앤 더 월드에 보 내버려서 상황이 일단락된다."
200,[53]' 만약 마크가 물로 가득 찬다면?' 에피소드에서는 DJ가 되어 자기가 틀은 노래와 함께 정신없이 디제 잉을 하는데 이걸 앤 더 맨들은 질려하며 앤 더 맨들 속마음 : 에 휴 앤 더 드래곤 저놈이 그러면 그렇지. 사과하고도 안 변할 거면 사과하지 말 던가 그 중 둘은 북극 여우가 파는 음료 수나 마시려 하나 북극 여우가 다 물이 다 떨어져 못 만든다 하자 둘 중 한 앤 더 맨이 물을 구하러 지상으로 갔다가 물로 가득 찬 [54] 지상에 스폰되자 마자 죽어 버렸다.
201,이후 나머지 하나도 기다리다 못해 지상으로 갔다가 역시 사망 크리를 맞았다.
202,"' 만약 엔 더 드래곤의 알이 부화한다면?' 편에서는 김 호랭이 귀여운 아기 엔 더 드래곤을 불러내려고 부화시키는데 서버엔 아기용 데이터가 없어서 우리가 아는 크기의 앤 더 드래곤이 나왔고, 하필 북극 여우가 알 수백개를 팔아 치운 바람에 그 알이 전부 부화하여 세상이 엔 더 드래곤 판이 되어 버린다(...)."" 만약 몬스터들의 단점이 보완된다면?"" 편에서 첫 등장. 비중이 조금 커졌다."
203,만약 모든 세상이 물로 바뀐다면? 편에서 DJ 용용 (엔 더 드래곤) 을 보고 엔 더 드래곤이랑 같이 있는 자신이 불쌍하다 했다.
204,진짜 파이 리처럼 생기 진 않았고 파 이리 몸에 얼굴은 팬티 맨인 스킨이다.
205,"첫 등장은 "" 만약 팔에 내구도가 있다면?"" 편으로 화염 저항 포션을 쓴 채로 용암에서 나온다."
206,인 챈트 경험치를 얻기 위해 에메랄드를 캐는데 캐자마자 팔의 내구 도가 달아 버린다.
207,그 이후 마음을 정리하는 사이에 주민에게 뒷 치기를 당한다.
208,"팬티 맨이 히로 빈 괴담에 대해 이야기 하자고 모였을 때, 끼어들기도 한다."
209,"여담으로, 스킨이 스킨인지라 방화를 해선 안되는 상황에서 아무것도 안했는데 제일 먼저 죽임을 당한다."
210,침 흘리는 회색 비둘기 스킨을 한 유저다.
211,주로 새로 나온 도구나 업데이트 때문에 피해를 보는 역할로 나온다.
212,만약 천국이 추가된다면 에서는 악역으로 나왔는데 팬티 맨을 천국으로 유인하고 나가고 싶어 하자 지옥으로 보 내버리고 노동을 시킨다... 심지어 열심히 일 안하면 가스트랑 동침하게 하겠다고
213,"협박까지.... 이름 그대로 입이 크게 벌려 지고 혀가 올라간 정장 스킨의 유저."" 만약 에메랄드 도구가 추가된다면?"" 편에서 첫 등장. 에메랄드를 극히 사랑하며 다이 아몬드를 싫어한다."
214,주로 엑스트라로 많이 나오며 에메랄드 관련 애니메이션에서는 주역으로 나오기도 한다.엔
215,"더 드래곤, 히로 빈 등과 싸우다가 죽는 역할의 동네북 캐릭터다."
216,안 습 . 동물들은 그냥 평범한 동물이다.
217,"좀비, 스켈 레 톤, 크리퍼는 초보를 참교육하거나 변경사항으로 피해 본 유저를 참교육 한다."
218,여담으로 거의 NPC 들인데 플레이어 블 캐릭터들처럼 고개를 흔드거나 블럭을 부수는 것도 가능하다!
219,"나무, 흙 눈은 팬티 맨처럼 되어 있고 입이 크고 빨간 가 디 건을 입고 있는 스킨의 유저다."
220,요즘 비중이 커졌다.
221,애니메이션에서 인성이 쓰레기로 나온다.
222,스킨처럼 인성도 흙이다.
223,오징어 오징어 모습의 눈이 옆모습의 달린 모습의 유저다.
224,"거북이, 파이 리 등등 이 유저들과 항상 같이 다닌다."
225,"초코 바, 젤리, 케이크, 치즈, 팝콘 음식을 모티브로 한 스킨을 사용하는 유저들. 김 호랭이 만든 도구들을 쓰다가 이득을 보거나, 피해를 본다."
226,"아마도 초보 유저인 듯. 만약 팔에 내구도가 있다면? 에서는 팔의 내구도가 닳아서 팔이 없어 지자, 크리퍼에게 고백 받았다... 거부했더니 크리퍼가 화가 나서 자폭했다."
227,이 뒤로도 종종 김호랭의 도구를 테스트하는 모습으로 나온다.
228,"테미, 플 라 위, 샌 즈, 파피루스, 아스고 어, 프 리스크"" 테미는 만약 마크에 강화 시스템이 도입된다면?"" 편에서 첫 등장. 노치와 같이 다이 아몬드를 받고 도구를 업그레이드 해 준다."
229,마지막엔 다이 아몬드를 차지하려고 노치와 싸우다가 이겨서 많은 다이 아몬드를 차지했다.
230,플 라 위는 히로 빈 과 함께 트롤 포지션. 샌즈는 파피루스가 죽자 복수한다.
231,"김정은"" 만약 마크에 핵폭탄 크리퍼가 있다면?"" 편에서 첫 등장. 핵 관련 애니메이션에선 십중팔구는 나온다."
232,젭 마인 크래프트의 개발자 중 하나. 국내에서는 이 사람보다 노치가 많이 더 알려 졌기 때문에 잘 나오지 않는다.
233,"최근에 나옴에도 불구하고 현재는 비중이 떨어지는 편."" 만약 베드 락이 모래로 바뀐다면? ""에선 노 치가 문 영자들을 위한 집을 만들었다며 감상 평을 부탁하자 모래 집에 들어가곤 잘 보다가 모래가 베드 락으로 바뀌자 "" 문을 달아 놓고 바꿀 리 없잖아?"
234,""" 라는 말을 하고는 말 끝나기 무섭게 노 치가 문 부수고 베드 락으로 막아 꼼짝없이 갇힌다."
235,""" 만약 마크에 법원이 있다면 """"에서 노 치가 판결을 내린 뒤 클린한 마크를 만든다며 더 많은 사람들한테 벌을 내린다고 말한 직후 법원에서 등장. 날 두고 이런 엄청난 짓을 했냐고 한다."
236,그 후 운영자 권한을 받아도 나 정도의 파워가 되냐고 노치가 말하자 몇 마디 후 명령어로 노치를 죽인다.
237,"그 후 시스템을 관리하려 하게 됐고 "" 죄 없는 사람들이 피를 봤군."
238,"앞으로는 억울한 유저들의 한을 풀어 줘야 겠어"" 라면 서 이제 잘 돌아가나 할 때 토르가 난입하고 판사 봉이 자기 묠 니르 같다고"
239,말하고 그 직후 라 인하 르크가 난입해 판사 봉을 자기 망치라 말하자 서로 자기 망치라 주장하고 있는 도중 히로 빈 까지 끼어들어 판사 봉을 노리려 하자 결국 서로 싸우기에 이 르 렀 고 이를 보고 있다가 결국 판사 봉으로 셋 다 골로 보냈다.
240,""" 만약 TNT를 던질 수 있다면? ""에선 노치가 추가한 TNT 투척 기능을 노치와 함께 시험해 보면서 등장. 노치한테 테스트 서버와 분리했는지 물어보곤 노치가 그런 실수를 하냐"
241,면서 혹시 몰라서 확인했더니 분리를 안 했던 것이 밝혀지자 책임을 회피하며 자살한다.
242,그 후 마지막에 노치와 함께 김호랭한테 끌려 오고 김 호랭이 TNT를 투척하는 방식의 바이 킹 식 처형으로 골로 간다.
243,""" 만약 겉 날개가 공짜로 생긴다면?"" 편에선 공짜로 나눠 준 겉 날개로 인해 테러를 당한 밭을 복구하지만 이를 본 노치가 인공지능 46을 보내"
244,테러하지만 실패한 걸 인공지능 46이 거꾸로 물에 빠진 소리를 듣자 누구 짓인지 빠진 인공지능한테 물어서 노치 짓 임을 말하며 알고 노치를 발견하자 노치한테 달려가려 하지만 인공지능 46이 거꾸로 박힌 거에 소리 지르면서 곧 터진다는 말을 하지만 결국 폭발을 터트린다.
245,이에 자포자기 같은 말을 한다..... 턱쟁이 형 위 항목에 나온 턱쟁이의 형이다.
246,"비중이 적은 편, 광부 형제 동생, 형으로 이루어져 있으며, 광부 모자를 쓴 스티브 스킨이다."
247,해커 나무가 한 개라면 에서 처음으로 출현했다.
248,핵 쓰다가 노치에게 밴을 당했다.
249,이후 여러 에피소드에서 활약성을 보인다.
250,어보 미네이션 가면을 썼다.
251,"스티브 평범한 플레이어, 가끔 초보 짓도 한다."
252,"파랑새, 위더, 얼음 골 렘, 판다 스킨 2018년 7월 31일부터 동영상이 올라오지 않고 있다."
253,그러나 12월 18일에 영상이 올라왔고 12월 28일 생방송으로 유 튜브를 그만둔다고 했다.
254,"그 이유는 1. 스토리 고갈 [6 ]2. 팀원들이 바쁨 3. 수요, 수입이 부족함 4. 편집할 시간이 없음 5. 군대이다."
255,트위치 생 방은 계속한다.
256,[7 ]5 월 중순쯤부터 유 튜브 영상이 올라오지 않고 있다.
257,자신의 마지막 영상 ' 만약 모든 유저가 크리에 이 티브 모드가 된다면' 에서 한 시청자가 올린 댓 글에 답을 하고 고정을 해 놓았다.
258,인스타 그램으로 옮겼다고
259,한다.
260,"그런 데, 6월 24일, 김 호랭이 2 달 만에 다시 복귀하였다."
261,"유학 온 뒤로, 어학원을 다니고 있는데 다, 인터넷도 자주 끊기고 주제 등 동영상 촬영에 관한 스트레스도 적지 않게 쌓여서 말도 없이 휴재한 거라고... 영 상 말미 및 설 명란에 사과의 말도 올렸다."
262,시험을 앞둔 관계로 9~10 월까지 는 업 로드 주기가 랜덤이 될 거라고 한다.
263,그리고 12월 25일에 올라온 영상에 의하면 귀국한 지 며칠 정도 지난 듯. 그래도 2월 말 기준으로는 다행히 예전처럼 영상이 자주 올라오고 있다.
264,최근엔 서버도 1.12 버전으로 업데이트 한 듯하다.
265,"그동안 등장하지 않았던 말, 북극곰 등의 몹이 등장하고 네 더에서 마그마가 자연적으로 스폰되어 있는 모습을 보인다."
