,sentences
221,"이로 인해 어 그로들이 날뛰자 처음에는 군림보 본인도 쉬쉬하는 분위기였으나 그 범위가 어 그로뿐만이 아닌 시청자에게도 널리 알려 지자 이제는 하나의 밈으로서 본인이 직접 휴먼 림보 체의 정의를 내리는 수준에 이 르 렀 다. 관련 영상 그가 희화화되면서 동시에 비판을 받는 이유는 자극적이고 과장된 썸 네 일에 비해 부실한 내용이며, 설사 수십 개의 영상 중 몇 개가 썸 네 일대로 볼 만한 영상이라 하더라도 별 내용이 아닌 영상도 같은 맥락의 썸 네 일로 제작된다는 점이다."
222,이 점은 대다수 상업적인 유튜버들이 비판을 받는 내용이다.
223,아무래도 먹고 살자고
224,하는 것이지만 좀 더 신중할 필요가 있다.
225,"그리고 이 밈의 영향력인지 유 튜브 오버 워치 썸 네 일의 한 획을 긋기도 했는데, 여러 오버 워치 유튜버들이 썸 네 일을 따라하는 지경까지 왔다."
226,"썸 네 일 문구와 제목은 자극적이지만 썸 네 일 퀄리티는 상당한 수준이며, 군림보 본인이 ' 휴먼 림보 체' 해명 영상 당시 썸 네 일 제작자에게 따로 수당을 지급한다는 점에서 썸 네 일 제작에 상당한 공을 들이고 있는 것이 판명 났다."
227,"다만, 휴먼 림보 체 자체는 군림보 본인이 썸 네 일 제작자에게 건넨다는 충격적인 사실로 인해 썸 네 일 제작자는 휴먼 림보 체 때문에 ' 군림보의 지능형 안 티다' 라는 여론을 피할 수 있었다."
228,영상이 파티 패치 이후 자주 보이기 시작하면서 복귀한 그의 휴먼 림보 체의 반응은 대부분 호의적이다.
229,"링크 아무래도 많은 구독자를 가지고 있고 인지도가 높은 편이라 그런지 여러 팬 매 드무비, 프 랙 무비, 하이라이트 모음 등이 있다."
230,[ 오버 워치/ 팬 영상] 군림보의 위도 우 메이커 매 드무비 입니다.
231,미련한 미소년님의 두 번째 팬 영상!! 감사합니다.
232,[ 오버 워치/ 팬 영상] 군림보의 맥 크리 Mad Movie ( Editor. 후니 띠님 ) 팬분께서 만들어 주신 영상 입니다.
233,[ 오버 워치] 군림보 겐 지 매 드무비 ( Editor. 얼음님 감사합니다. )
234,[ 오버 워치/ 팬 영상] 군림보의 겐 지 Mad Movie ( Editor. 달롱 비님 ) 팬분께서 제작해 주신 영상입니다.
235,[ 오버 워치/ 팬 영상] 군림보 맥 크리 겐 지 매 드무비 입니다.
236,Jokey Lee 님께서 만들어 주신 두 번째 영상[ 오버 워치/ 팬 영상] 팬분께서 만들어 주신 재미있었던 군 림보의 베스트 장면!! 조 석주님 감사합니다.
237,[ 오버 워치/ 팬 영상] 군림보의 맥 크리 한조 솔 저 솜 브라 총집합 매 드무비 입니다.
238,미련한 미소년님 감사합니다.
239,[ 오버 워치/ 팬 영상] 팬분께서 만들어 주신 군 림보 매 드무비 에요!! 맙소 사.. 저한테 도 이런일이 생기다니!!
240,정말 감사 해요!! Jokey Lee 님 감사합니다.
241,[ 오버 워치] 군림보 고 퀄리티 프 랙 무비!! 매트님 감사합니다.Upper
242,"City / Overwatch Edit / 군림보 (GRB) FragMovieRYU / GRB McCree Montage ""Escapism"" / Platina2017 년 5월 말 ~ 6월 초부터 스팀에서 유행하는 PLAYERUNKNOWN'S BATTLEGROUNDS ( 이하 배틀 그라운드 )를 플레이하기 시작했다."
243,오버 워치 방송 이후에는 배 틀 그라운드를 꼭 켜서 플레이한다.
244,"배틀 그라운드를 먼저 한두 판 플레이했다가 오버 워치 방송으로 넘어가고, 그 다음 다시 배 틀 그라운드를 하기도 한다."
245,"처음에는 으레 배린 이들이 그렇듯이 적의 위치를 파악하지 못한 채 매번 끔 살 당하거나, 아이템을 먹는 방법을 몰라서 역으로 가진 아이템을 버린다거나 하는 모습으로 시청자들에게 웃음을 선사했으나, 플레이 타임이 쌓이고 경험이 늘어나면서 실력이 일취 월장하기 시작했다."
246,"FPS 짬을 살려 상당히 정확한 에이밍을 자랑하는 것은 물론, 게임 센스가 크게 늘어 이제는 시청자들이 도무지 찾지 못하는 점 사이즈의 적까지 곧잘 찾아내는 귀신 같은 시야를 보여준다."
247,돼 륜 안 때문에 시청자들 로부터 몽골인이 아니냐
248,는 우스갯소리를 듣기도 했다.
249,"2700대 그 마가 되었다 한편으로는 Kar98k, AR 소음기, 3 레벨 헬멧과 같은 고급 아이템들을 기껏 습득하고는 어이 없게 죽어 아이템을 헌납하는 모습이 종종 보여 ' 황금 고돼 블 린' 이라는 놀림을 받기도 한다."
250,"이는 그만큼 파 밍 실력과 초중반 생존력이 뛰어나다는 반증이지만. 솔로, 듀오, 스쿼드를 가리지 않고 고루 플레이하는 편으로, 빠르게 늘어난 실력 덕분에 치킨을 뜯는 판수가 눈에 띄게 많아 졌다."
251,"극한 난이도라고 평가 받는 솔 쿼드로 우승을 해내는 등, 소위 말하는 여포 플레이 스타일을 갖추었다."
252,선호하는 총기는 M416 과 스나 이 퍼 류. 그 외에 반자동 소총인 Mini-14와 한방 대미 지가 높은 AWM도 곧잘 사용한다.
253,Mini-14의 연사 속도 너 프로 인해 이제는 똥 총이라며 혐오하는 모습을 보인다.
254,"덕분에 미니를 좋아하는 시청자들의 투덜댐은 덤. [39] 대체로 풀 파 츠 M416 + 스나 이 퍼 or 샷 건 조합을 애용하며 마이너한 무기류 (VSS 뱃살 살, 석궁) 는 거의 사용하지 않는다."
255,[40] 요즘 시청자들이 석궁에 재미가 들려서 가끔 든다.
256,"유하 플레이 자체는 상위권 배틀 그라운드 유저들의 전형이지만, AKM 연사나 원거리 AR 끊어 쏘기 등에 특출난 모습을 보여준다."
257,"특히 M416 은 거의 매판 사용한다고 봐도 좋을 정도로 애용하는데, SCAR-L과 같은 총기를 이미 사용 중이 어도 M416 을 보는 순간 바꿔 들 정도. 가방에 아무리 여유가 없더라도 M416 파츠만은 M416 을 먹을 때를 대비해 계속해서 갖고 다닌다."
258,"거의 무반동 수준의 정밀한 연사를 그것도 중거리 이상에서 보여주는데, 풀 파 츠 M4 가 아무리 반동이 적다고"
259,는 해도 어느 정도 흔들림이 있는데 이를 무반동처럼 긁어 멀리 있는 적도 곧잘 쓰러뜨린다.
260,뚱뚱 핵 보급 전용 총기 GROZA( 그로 자 )를 굉장히 좋아한다.
261,거의 그로 자를 잡으면 돼뿐 싸 [41] 가 아닌 이상 치킨을 뜯는다.
262,SR 인 M24에 소음기를 낀 소리를 에땁보다도 좋아한다고 직접 밝힌 적 있다 아 유 레 디?( 딸깍~) 아 앙~ 크으 으 덕분에 먹을 때마다 시청자들은 한마음 한뜻으로 외친다.
263,"유하 SMG 류의 총은 그렇게 선호하지는 않지만, 벡터와 UMP45 등의 총을 꽤 선호하고 잘 쓰는 것을 알 수 있다."
264,홀로 그램 조준기를 대체로 더 애용하지만 레드 도트라고 해서 쓰지 않는 것은 아니다.
265,요즘 (2018 년 6월 기준) 은 또 아니라고 한다.
266,https: //youtu .be /4kZXZvBS03Y 상황에 맞게 사용하는 듯. 또 한 여느 랭커들이 그렇듯이 AR 보정 기와 소음기를 같이 들고 다닌다.
267,"근거리는 보 정기, 중장거리는 소음기를 사용하는데 필요에 따라 파츠를 척척 바꿔 사용하는 모습이 매우 고인물스럽다."
268,솔 쿼드를 할 때는 소음기를 많이 사용한다.
269,위치를 발각되지 않는 게 가장 중요해서 그렇다고.
270,"넓은 시야와 탁월한 에임, 센스를 바탕으로 솔 쿼드로 적들을 도륙하며 우승하거나, 팀원이 다 죽고 혼자 남은 상황에서 우승하며 버스를 태워 주는 등의 모습과는 다르게 아이러니하게도 눈 앞의 아이템에 관련된 시야는 가끔 씩 놀라 울 정도로 좁은 편이라 2 뚝 을 1 뚝 으로 바꾼다 든지, 고급 아이템을 못 보고 지나친다 든지 하는 의외의 모습도 곧잘 보여준다."
271,이럴 때 시청자들의 채팅 80% 는 그 아이템 빨리 장비하라는 내용이 된다.
272,"3 뚝 불 ㅡㅡ ㅡ 편 이를 "" 서른 안"" 이라고 칭하는데, 2018년이 된 후 마흔 안이라며 놀린다."
273,"주 방송에선 M416, Kar98k를 들고 다니며, Kar98k에는 보통 8 배율 스코프를 장착하고 M416에는 홀로 그램 조준기를 장착하고 중거리의 적을 잡을 때에는 4 배율 스코프를 장착한다."
274,"요즘은 M416에 질렸다면서 AKM을 사용하는 일도 많으며, 보통 홀로 그램 조준기를 장착한다."
275,"DMR은 잘 사용하지 않는데, 예외로 Mini-14는 꽤 자주 쓰며, 6 배율 스코프를 장착한다."
276,Kar98k 가 바닥에 있어도 줍지 않고 Mini-14를 사용하는 일도 가끔 있다.
277,그냥 못 본 거 아닌가 그리고 요즘엔 SLR을 좋아하는 시청자들이 많아서 둘 중 고르라는 선택지에서 SLR을 고르는 경우가 많아 종종 쓴다.
278,그리고 Mk14를 굉장히 좋아한다.
279,DMR 최강 총이기도 하고 성능에 비해서 사람들의 인식이 안 좋다며 극찬하기도 했다.
280,"간혹 Kar98k 나 M24, AWM을 이미 가지고 있을 때나 2DMR 미션이 걸려 있을 경우에 Mk14 가 뜨면 홀로 그램을 끼워서 AR로 쓰는 경우도 있다."
281,"2020년엔 AKM 1000 킬 을 달성하기도 한다 현재는 총기류의 폭을 넓혀 SMG 류의 총기 혹은 AKM, SCAR-L을 사용하는 경우도 대다수 원거리의 적은 기똥차게 잘 보지만 가까이 있는 건 많이 놓칠 때가 있다."
282,서른 안한 동안 마이너한 무기들 [42 ]를 많이 쓰던 때가 있었다.
283,이 총들을 더 보고 싶었던 시청자들은 마이너한 총에 관한 미션을 많이 걸어왔는데 그게 너무 많아 지다 보니 이제는 이런 종류의 핸디캡 미션은 잘 안 받는다.
284,[43] 배틀 스탯 스킨이 출시된 이후로는 배틀 스탯 킬 수를 올리는데 집중하고 있는 듯 하다. 그 때문인지 M24 는 배 틀 스탯 스킨이 없다는 이유로 항상 Kar98k에 밀리는 중. 유 튜브에도 배틀 스탯 일정 킬 수를 찍은 영상을 업 로드하고 있다.Kar98k
285,"100 킬 AKM 700 킬 AWM 200 킬 곧 AKM 1000 킬 찍을 그날까지.. 그리고 2020년 6월 21일, 1년 반만에 드디어 AKM 1000 킬 을 달성 하였다!"
286,# 1000 킬 을 달성한 이후에는 AKM을 안 쓸 거라고 한다... 2020년 8월 들어 어몽어스를 시작한 이후로 방송에서 배틀 그라운드 비중이 줄어들고 있다.
287,그래도 안 하는 건 아니다.
288,"일단 방송 시작하고 배 틀 그라운드를 하다 어몽어스로 넘어가는 식. 그러나 그해 겨울 들어 어 몽 어스 방 플 문제가 방송 진행이 어려울 정도로 심각해 지는 바람에 군림보 유 튜브에 올릴 영상마저 부족 해지는 상황 [44] 이 발생했고, 이에 따라 방플을 피하기 위해 군림 보가 아예 생방송을 켜지 않고 녹화만 진행하는 경우가 많아 졌다."
289,그럼에도 영상이 부족하자 아예 방송에서도 배 그를 하지 않고 어몽어스를 플레이하고 있다.
290,"그래도 배 그를 가끔 켜긴 하는데, 여긴 올 때마다 핵이다!"
291,배 그가 배그 했다 배 그를 할 짬이 안 나는 건 둘째치고 배 그에서 아예 오지 말라고
292,쫓아내는 듯한 기분마저 들게 하니... 여러모로 배 그를 보고 싶은 시청자 입장에선 착잡할 따름 .2020 년 12월 7일 방송에서 펍지에서 보내준 선물 상자를 열며 안에 수류탄 들어 있는 건 아니겠지?
293,라는 농담을 했다.
294,최근 방송이나 유 튜브를 생각해 보면... 사실 마지막 작별인사로 주는 선물이라 카더라
295,선 물 뜯어보며 하는 말이 자기 정말로 21년 파트너는 잘릴 수도 있을 것 같다고...2021
296,년부터 는 방송에서 어몽어스를 더 이상 플레이하지 않게 되면서 다시 배틀 그라운드 방송으로 복귀했다.
297,2020년 12월 31일에 켠 방송에서 오늘은 새해를 맞아 신작 게임을 해보겠다고
298,말해 트수 들 모두 무슨 게임인가 궁금해 했지만 사실은 배틀 그라운드.... 처음 해보는 컨셉을 유지하겠다며 군 청자들이 ( 군림 보가 배 그를 하지 않은 동안) 배 그에 새로 생긴 것 들을 알려 주자 신작게임인데 여러분은 왜 이렇게 아는 게 많냐
299,는 드립을 치기도 했다.
300,처음 해보는데 이 게임 쉬운 것 같아요.
301,그냥 쏘면 맞는데? 처음 며칠간은 너무 오랜만에 해본 탓인지 제발로 화염병에 뛰어들거나 누가 봐도 이길 만한 상황에 어이 없이 샷 건 한발 맞고 죽는 등 어 딘가 나사 빠진 듯한 플레이를 보여줬으나 사나흘 지나자 슬슬 감이 돌아오는 듯 점점 예전 같은 실력파 플레이를 보여주고 있다.
302,연초부터 트위치에 새로 생긴 기능인 예측 기능을 이용해 매일 같이 방송에서 도박장을 열고 있다... 그 때문에 포인트를 몇 십만 씩 날린 고인물 꿀꿀 단도 부지기수 .2012 년 살성 강의 영상을 통해서 일명 평 캔과 극평 캔 [83] 등 기본 적인 딜 링하는 법과 PVP 때에 상대방이 사용하는 스킬을 미리 예측하거나 그에 따른 대응 법을 동영상으로 편집한 장면을 반복적으로 보여주면서 상세하게 설명을 한다.
303,현재 유 튜브 재생 목록에서 찾아볼 수 있다.2012~2014
304,년도에는 그 당시 열혈 팬들의 캐릭터 위주로 필드 쟁이나 투기장 위주로 방송을 진행하였다.2014
305,년 12월 초 마스터 서버 [84] 가 나오면서 전향했다.
306,하지만 몇 달 만에 라이브 서버로 복귀했다.2016
307,년도 초부터 시청자 캐릭 플레이를 자제하고 본 캐릭을 만들어서 재미있는 플레이를 보여주겠다며 광 렙을 하고 엄청난 현질로 스펙을 나름 빵빵하게 맞추었다.
308,2016년 한해에 아이온에 투자한 금액이 약 2000만원 정도라고 직접 밝혔다.
309,"하지만 시간이 지날수록 아이 온 패치 내용이 점점 산으로 가고, 갈수록 심해 지는 과 금 유도 때문에 군림보도 이에 지쳤는지 결국 2016년 12월 31일 아이온 방송을 중단하고 오버워치로 전향했는데, 방송을 중단하기 6개월 전부터 이미 오버워치를 준비하고 있었다고"
310,한다.
311,군림 보가 가장 마지막까지 플레이 했던 아이온 본캐 캐릭터 정보 +2018 년 1월 12일 접속기준 계정을 찾을 수 없다.
312,"탈퇴 추정 2020년 11월 11일, 아프리카에서 아이온 클래식을 플레이했다."
313,"시간 날 때 조금씩, 한두 시간 정도 가볍게 즐길 거라는 처음의 말과는 다르게 밤을 새워 가며 6 시간이나 플레이했다."
314,오랜만에 하니 옛 향수를 느끼는 듯 즐거워하는 모습을 보여주었다.
315,혹시 아이온 BJ로 복귀할 거냐
316,는 시청자의 물음에 0.001% 도 없다고 잘라 말했다.
317,앞으로도 만약 아이온을 가끔 방송에서 하게 되면 아프리카에서 켤 거라고. 유 튜브에도 영상 업 로드는 하지 않을 거라고 한다.
318,가볍게 할 것이라 던 당초의 말과는 다르게 엄청나게 열심히 플레이하고 있다.
319,방송에서 언급하기를 현질도 엄청나게 했다는 데... 본업에 지장 가지 않을 정도로 라이트하게 즐길 거라고 했음에도 하루는 아프리카에서 아이온 방송을 5 시간이나 진행한 이후 컨디션 관리에 실패해 정작 저녁에 진행하는 트위치 정규방송에서는 피곤해 겨우 1시간 동안 방송하다 탈주했다.
320,너무 열심히 하는 것 아니냐
321,"는 말에는 이러다가 언제 질려서 그만둘지 모른다는 말을 꾸준히 하고는 있지만 글쎄... 현재 주 컨텐츠. 2020년 8월 4일, 처음으로 어몽어스를 방송에서 플레이하는 모습을 보여주었다."
322,"멤버는 김 블루, 빅 헤드, 이 춘 향, 윤 루트, 꼬예 유, 봄 수, 케빈, 샤를 캣, 유 키드. 생각보다 재미있었는지 합방 이후에도 혼자 몇 판 플레이하기도 했다."
323,"그 후로 어몽어스에 푹 빠졌는지 방송에서도 매일 어몽어스를 하고 있으며 [91], 심지어 방송 끄고도 어몽어스를 아침 6시까지 하기도 했다."
324,처음에는 맵을 몰라서 맵 사진을 휴대폰으로 직접 찍어 그걸 보면서 하거나 임 포스터에 걸려도 어설픈 플레이로 킬 하자마자 걸리는 뉴 비다운 모습을 보여주었으나 며칠 지나지 않아 놀라운 실력 향상으로 매 판마다 추리를 이끌어 나가는 한편 임 포스터가 걸리면 문 닫기와 사보 타지를 시기적 절하게 이용하여 살인 현장에서 유유히 빠져나가고 뛰어난 연기를 동반한 정치로 의심 선상에서도 자연스레 멀어 지는 지능적 플레이를 보여주고 있다.
325,[92 ]8 월 22일 유 튜브에 어 몽 어스 첫 영상 [93] 을 업 로드한 이후로 배틀 그라운드보다 어 몽 어스 영상을 더 많이 업 로드하고 있다.
326,특히 8월 26일 이후 올라온 영상은 단 두 개의 영상을 제외하고는 전부 어 몽 어스 영상이다.
327,요즘 어몽어스를 즐겨 플레이하는 이유도 있지만 가장 큰 이유는 조회 수가 잘 나와서 라고... 그래서 배틀 그라운드 영상도 쌓인 게 많다고
328,한다.
329,실제로도 대부분의 어 몽 어스 영상의 조회 수가 원래 올리던 배 틀 그라운드 영상들의 평균 조 회수를 훨씬 웃도는 모습을 보이는가
330,하면 구독자도 하루 2000 명씩 느는 등 채널이 빠르게 성장하고 있다.
331,"그리고 2020년 9월 16일, 드디어 1년 반만에 구독자 수 75만명을 탈출했다!"
332,사랑해요
333,어 몽 어스 유 튜브에 어 몽 어스 영상만 업 로드 하다 보니 [94] 유 튜브 댓 글 창이나 심지어는 트위치까지 찾아와서 왜 배그 영상 업 로드는 안 하냐고 물어보는 사람들이 많다.
334,사실 그렇게 물어보는 사람들도 왜 배그 영상을 올리지 않는지는 다들 알고 있을 것이다.
335,조 회수 잖아 조 회수 때가 되면 올린다고 하니 과도한 요구는 자제하고 가만히 기다리도록 하자 [95]. 트위치 생방송에서는 배 틀 그라운드를 여전히 매일 플레이하고 있으니 정 군림 보가 배 틀 그라운드를 하는 것이 보고 싶다면 트위치를 이용하는 것도 좋은 방법. 군 피 셜 쌓인 영상이 너무너무 많다 보니 배틀 그라운드 영상을 업 로드할 거면 3 주는 방송을 안 해도 된다고 한다.
336,플레이하는 닉네임이 거의 맨날 음식이다.
337,[96 ]0 군 피 셜 그날 먹은 음식이나 먹고 싶었던 음식을 적는 거라고.. 한 번은 불고기 피자가 먹고 싶어서 닉네임을 불고기 피자로 정하고 플레이한 적이 있는데 며칠 뒤 유 튜브에 올리기 위해 그날 플레이한 영상 편집 본을 검수하던 중 닉네임을 보다 불고기 피자가 먹고 싶어 져 정말로 불고기 피자를 먹은 적도 있다.
338,어 몽 어스 컨텐츠로 유 튜브 채널이 급성장하면서 어 몽 어스 인 게임에서도 군림보의 영향력이 크다.
339,"어지 간하면 군 림보를 모르는 사람을 찾기가 힘들 지경. [97] 컴 컴 모탑, 컴 마왕, 탑 싱크, 발바닥은 하얀색 등 군 림보와 관련된 닉을 한 플레이어도 쉽게 만 나 볼 수 있다."
340,"안타깝게도 그 영향력 때문에 사칭도 많은데, 군림보에게 어 몽 어스 하다가 군 림보를 봤다는 인스타 디엠이나 메일이 정말 많이 온다고 한다."
341,가급적이면 사칭은 하지 말도록 하자. 군림보에게도 악영향을 끼치고 게임 물을 흐릴 가능성이 높다.
342,요즘 트위치 어 몽 어스 생 방 중 심각한 방 플 문제로 골머리를 앓고 있다.
343,"방플을 막기 위해 방 코드도 가리고 생방송 중에 방플을 자제해 달라는 말을 자주 하는 등 스트 리머 선에서 할 수 있는 최대한의 노력을 하고 있지만, 방 제목이 방장의 닉네임으로 설정되는 어 몽 어스 특성 상 방플러들은 군림 보가 플레이하는 방의 플레이어들의 닉네임을 보고 찾아오는 것이 가능하기 때문이다."
344,"혹시나 이 글을 읽는 사람 중에 방플을 하는 사람이 있다면 지금부터 라도 제발 하지 말자. 가장 큰 문제는 방플이 게임을 망치는 심각한 비 매너 행동이기 때문이고, 둘째로는 방송의 재미를 망칠 뿐더러 군림 보가 힘들어 진다."
345,"방플러들이 한번 찾아오면 그 방에서 군림보의 정체가 드러날 수밖에 없기 때문에 결국 다른 방으로 옮겨야 하는데, 이러면 영상 각 잡기도 힘들어 지고 방플러들은 한번만 찾아오는 것이 아니기 때문에 이런 상황이 계속 반복되면 생방송 진행이 거의 불가능한 지경에 이르게 된다."
346,"실제로 트위치 생방송 중 방플에 지속적으로 시달리다 결국 유 튜브에 업 로드할 영상이 바닥날 정도가 되자 불가피하게 연속으로 3일이나 휴방을 하고 녹화를 진행한 적이 있는데, 3일 휴방을 하고 다시 생방송을 켰던 날마저 방플러가 어김없이 찾아오는 바람에 군림 보는 마음에 들었던 방에서 얼마 플레이하지도 못하고 반 강제로 방종을 해야 했다."
347,[98] 그리고 그 다음날도 녹화 때문에 휴 방했다!
348,"단지 몇 명의 방 플 러 때문에 몇 십만명의 시청자와 군림 보가 피해를 보게 되니, 제발 생각이 있다면 방플은 그만 하자. 사실 방 플하는 거 자체가 나 생각 없어요"
349,라고 외치는 꼴이잖아
350,방 플 문제에 하도 시달리다 보니 차라리 어 몽 어스 스트 리머들을 모아 따로 방을 만들어 스트 리머 들끼리 만 플레이할까 생각도 하고 있다고
351,한다.2021
352,년 부터는 아예 생방송에서 어몽어스를 플레이하지 않고 있다.
353,심각한 방 플 문제로 어몽어스는 100% 녹화 진행할 계획이라고. 2020년 6월 즈음에 이사를 가고 나면 방송의 대대적인 개편이 있을 것이라고 한다.
354,유 튜브에 더 집중하기 위해 지금처럼 배그 솔로만 하는 방송이 아닌 배 그 커스텀 시참 방송과 함께 다양한 게임에 도전해 볼 예정이라고. 또 한 링 피트(!! )를 해볼 생각이 있다고
355,한다.
356,풉ㅋ 트수들은 신나서 공포게임을 이것저것 추천하고 있다.
357,군림보의 고통은 꿀꿀 단의 행복 개편 이후에는 트게더에 컨텐츠 추천 게시판도 만들 예정이라고 하니 그곳에 신청해 보자. 시참 계획은 전혀 없다고 한다.
358,"자신이 시청자들 통제하기도 어려 울거니와, 별로 재밌을 것 같지도 않아서 라고. 사실 조금만 생각해 봐도 당연한 일이 긴 하다. 군림보와 플레이하는 시청자들이 방플을 하지 않을 거라는 보장도 없고, 임 포스터가 걸린다면 타겟 1 순위는 무조건 군림 보가 될 테니까.. 만일 앞의 문제들이 없다고 해도 아무래도 누가 군림보인지 알고 있는 상황에서는 일반 공방처럼 재밌는 포인트가 나오기는 어렵다는 문제도 있다."
359,군림보 팬들이 아닌 사람들의 시선을 볼 때 너무 징징댄다는 비판이 있다.
360,"뭐 고하니 본인이 딜러를 할 때는 그렇지 않는데 탱커나 힐 러를 하게 생겼을 때는 상당히 불만과 징징 댐을 표현한다는 것. 대표적인 예로 본인이 자리야를 플레이하고 있을 때. "" 나는 FPS 우승도 했는데 탱커 못하니 딜러를 해야 된다."
361,"""며 어필을 했는데 문제는 이걸 계속 이렇게 해야 된다며 계속해서 강요를 하는 것.. 팀 보이스로 계속 언급을 하고 쉴새없이 말하다 보니 결국 빡 친 딜러를 한 유저가 양보를 하고 본인이 솔 저를 해서 캐리는 했으나 군림보의 행동이 결코 올바르지 못하다는 건 기정사실. 뿐만 아니라 본인이 루시 우를 하게 되었을 때 "" 자기가 왜 루시 우를 해야 되냐"
362,""" 면서 계속해서 불만 섞인 말로 라운드가 끝날 때까지 계속 징징대자 결국 픽 을 바꿔주면서 딜러를 하게 됐으나 추후 영상이 삭제되면서 군림보 역시 빼도박도 못한 흑 역 사임을 인증해 버렸다."
363,자신의 카스 커리어에 큰 자부심을 갖고 있다.
364,물론 자부심을 가지고 있는 게 나쁜 건 아닌데 자신이 딜러를 해야 되는 이유로 계속 자기 카스나 FPS 경력을 들먹거린다는 점이 문제다.
365,"또한 계속해서 자신이 카스 금메달 리스트라고 는 하나 그 증거는 하나도 없으며, 당시 한국 카스의 정황상 어느 정도 이름이 있는 리그에서 게 헤 나가 우승 한적은 한번도 없었다."
366,나 아가 반스쿼드랑 매칭될 당시 1.6 시절의 유저라면 자기가 모를 리가 없다는 발언이 반감을 사기도 했다.
367,"위에서 언급했다시피 본인이 루시 우 플레이에 그다지 문제점을 들어내지 않았으며 계속 플레이를 해도 문제없는 상황에서 계속 찡찡 대면서 결국 픽 을 바꾸는 데에는 성공했으나 상대적으로 유저들의 인성이 양호한 축인 마스터 후반~ 그랜드 마스터 내에서는 괜찮겠지만 그 아래 티어에서는 상당히 문제가 될 가능성이 높다(...) 요즘에는 그의 이름이 상당히 널리 알려 진 터라 매칭에서 만나면 "" 아이고 군 림보님이 시네 딜러 하세요!"
368,""" 등 알아서 양보를 해 주지만 군림 보가 이 도저 도 아 닌 듣보였을 경우 그 특유의 징징댐 때문에 분란을 일으킬 가능성이 높다."
369,"본인이 이름 값이 높아 졌으니 망정이지... 뭐 실력 자체는 상당히 좋으니 당연히 높아 질 수밖에 없지만... 사실 군림보보다 잘한다고 공인된 세계 최고의 딜러 들인 타이 무 , 새별 비 같은 사람들도 본인이 루시 우를 할 때 약간의 불만을 가질지언정 계속 루시 우를 꿋꿋 히 플레이해 준다."
370,"심지어 타이 무는 루시 우를 이용한 전략을 짜는 등 진지하게 임하며 새별 비는 원체 긍정적인 성격이다 보니 즐겁게(?) 게임을 하는 편 현 시점에서는 꽤 가라앉은 문제점들이지만 군림보 본인이 이러한 상황이 또 생겼을 때 소위 말해 "" 징징거림"" 을 안할 거라"
371,보장할 수 없다.
372,딱 히 본인이 잘못을 인정하지 않는 상황을 볼 때 또 이럴 가능성이 꽤 높다.
373,"다만, 물론 요즘에서야 친분이 있는 팀원들과 함께 배 틀 그라운드를 즐기기 때문에 가능성이 희박 해졌다."
374,방송 커리어에 큰 피해를 보지 않으려 면 조용히나마 깊은 반성도 했을 거라는 의견도 있다.
375,채팅금지를 엄격한 기준으로 하지 않고 그때 그때 상황에 따라 남발한다.
376,기준을 세워 놓고 일부 채팅 관리자들이 지키지 않는 편이다.
377,시청자 입장에서 저게 왜 삭 제지? 하는 장면을 꽤나 볼 수 있었다.
378,아프리카와 다르게 트위치는 한번 채팅금지를 당하면 영구적으로 적용되기 때문에 억울하게 채팅금지를 당한 시청자는 어떤 변명도 하지 못하고 억울하게 당할 수밖에 없다.
379,트게 더라는 트위치 내 스트 리머 별 게시판이 존재하지만 그곳에 억울함을 호소해도 받아들여 지지 않는다.
380,이러한 현상은 스트 리머 본인부터 가 채팅 영구 금지를 가볍게 생각한다는 데에서 기인한다.
381,"실제로 방송 중에 "" 그냥 채팅 밴 하세요."
382,매니저님 들 그 냥 밴하세요.
383,어차피 밴 해도 방송은 볼 수 있어요.
384,""" 라고 한 적도 있다."
385,물론 말 그대로 채팅을 못하는 것 뿐이지만 당하는 사람 입장에 선 ( 억울하게 당한 경우) 기분이 상당히 불쾌할 수 있다.
386,"실 예로 단순히 영어 채팅을 했는 데 밴을 당한 사람, 불특정인을 기분 나쁘게 할 만한 요소가 전혀 없는 개그 성 드립을 던졌다가 밴을 당한 사람( 드립 자체가 문제가 아니냐"
387,"할 수도 있지만 군림보 방송을 보면 시청자들의 드립도 재미의 반 이상을 차지한다고 할 정도로 드립을 날리는 시청자들이 많다.),"
388,자기가 왜 밴 을 당한지도 모르는 사람 등등 트게 더를 가보면 여러 사람들의 호소문이 있지만 대응은 전혀 없다.
389,"최근에 이를 심각하게 인지했는지, 매니저들과 같이 무고 밴을 당한 시청자들에게 밴을 풀어 줄려고 노력하는 등 상황은 조금 나아진 편. 또 한, 트위치 특성 상 채팅 버그 [113] 로 인해 밴 당하는 것일 수도 있다고"
390,밝히 기도 하였다.18
391,"년 7월 7 일 오버 워치 플레이 방송 중에 뛰어난 실력을 보인 한 맥 크리 유저를 핵 유저로 지목하고, 상당수 시청자가 이에 동 조하였으나, 해당 유저는 인 벤 을 통해 무고를 주장하였고, 2 차례에 걸쳐 핵 무고 입증 영상을 제작하여 유 튜브에 업 로드 하였다."
392,결과적으로 군림 보측에서 핵의 심에 대한 실수를 인정하고 당사자 간에 화해로 마무리 되었다.
393,오버 워치 인 벤 에 ' 즐 겜 유저 시준' 이라는 아이디로 ' 군 림보님에게 핵의 심을 받았습니다
394,' 라는 제목의 글이 올라왔다.
