,sentences
143,컨텐츠가 스타에 한정된 김 택용이 유투브에서 어떤 반응을 얻을지는 아무도 알 수 없다.
144,2월 중순 즈음에 김 택용의 유투브가 정지되었다고 전해 지는데 아마 김 택용 개인방송을 녹화해서 유투브에 올리는 일부 악덕 유저들의 신고로 정지 먹은 거로 유추된다.
145,짧은 기간 동안 김 택용이 유투브로부터 얻은 수익은 13000원이라고 방송에서 언급했다.
146,현역 시절에 비해서 그의 경기력은 하락한 게 사실이다.
147,현역 때는 현란한 견제와 생산이라는 멀티 플레이가 자유자재였지만 지금은 견제보다는 좀 더 묵직한 플레이에 힘을 쏟는다.
148,아프리카로 온 이후 김 택용의 나이는 점점 30에 가까워 지고 선수 시절처럼 체계적으로 연습하지 못하고 있다는 것을 고려하면 어쩌면 당연한 일일지도 모른다.
149,"스스로 ' 머리로는 아는데 손이 잘 못 따라간다' , ' 현 역 때보다 실력이 줄었다' 고 말했다."
150,"다만 저 그전에서의 날카로운 질 럿 찌르기와 커 세어 관리 및 다 크는 여전히 감을 유지하고 있으며, 최근에는 심심풀이용으로 스카웃- 리버 전략으로 제법 재미를 보고 있는 중. 다만 저 그전에서 초반에 질럿으로 과도하게 멀 텟 승부를 보다가 간혹 발 업 저 글 링 난입에 어처구니 없이 무너지는 경우, 현역 당시 스커지를 바보로 만드는 커 세어 드리블에 비해 허무하게 커 세어를 잃는 경우가 종종 있다."
151,"테란 전은 캐리어 운영으로 승리하는 일이 부쩍 늘어났고, 저 그전에서의 화려한 견제보다는 아비 터 리콜 운영이 뛰어나다."
152,"다만 리버가 중국산 스캐럽으로 삽질하다가 어이 없이 죽는 장면, 쓸데없이 초반 드라 군으로 마린, 벌 처, 탱크 상대하다가 어이 없는 컨트롤로 녹는 장면, MBC GAME 태생에서 비롯된 박지호 선생의 꼬라박는 전투 등이 테란 전의 한계로 지적 받고 있다."
153,토스 전은 그냥 무난하다.
154,콩두 스타리그에서 광탈한 김 택용이 래더(= 양 민들과 상대할 때는 )에서는 날아다니는 반면에 아프리카 tv 스타 BJ 들과의 스폰 매치에서 연달아 패배하는 모습을 보이자 그의 경기력이 이제 퇴물이 되는 게 아니냐
155,는 여론이 생겨나고 있다.
156,김 택용 본인도 이러한 사실들 때문에 자신감이 떨어졌는지 3월 들어 개인 방송 횟수가 점차 줄어들었다.
157,"하지만 다행스럽게도 이후 펼쳐진 철 구와 김 봉 준 이 함께 진행하는 "" 템 트스 배 스타리그"" 에서는 제대로 물오른 경기력을 보여주며 팬들의 걱정을 불식 시켰다."
158,"블루스톰에서 더블 넥 이후 캐리어 운영으로 염 보성에게 승리를 거뒀으며, 네오 아즈텍에서 입구 스테이 시스 필드 덕분에 박성균에게 승리했는데, 박성균과의 경기는 온라인에서 엄청난 화제가 되기도 했다."
159,-8 강에서 만난 상대는 윤 용태. 김 택용은 윤 용태를 마치 어린아이 손목 비틀듯이 가뿐하게 이겨 버리고 4 강에 진출한다.-4
160,강에서 만난 상대는 토스 전 정말 잘하는 조일 장. 특히 현역시절에 조일 장에게 스타리그 탈락에 아픔을 겪어 봤고 아프리카에 온 후 픽스 스타리그에서도 3:2까지 가는 접전을 펼치며 조일 장은 김 택용의 간담을 서늘하게 할 정도로 토스 전을 잘 한다고 알려 져 있다.
161,그래서 그런지 많은 사람들의 기대와 관심 속에 펼쳐진 4 강. 그러나 김 택용은 정말 아무런 위기 없이 조일 장을 몰아붙여서 이겨 버렸다.
162,[77]- 결승전은 온라인에서는 집 영호라고 불리는 염 보성과의 대결이었다.
163,"여기서 승자는 590만원, 패자는 10만원이라는 극과 극의 상금 차이였기 때문에 그만큼 중요한 매치였다."
164,"염 보성은 4 강 전에서 김 명운에게 1 경기 장기 전 운영, 그 이후의 경기에서 내리 3 연 벙을 시도했고, 이에 분노한 팬들은 김 택용이 염 보성에게 인성교육을 단단히 해 주기를 바랬고 팬들의 바람대로 염 보성은 정말 아무것도 못 하고 김 택용에게 0:3으로 완패하였다."
165,"결국 리그가 진행되는 동안 조일 장에게 1패를 당한 것 이외에는 우승까지 순항했고, 일련의 승리 덕분에 김 택용의 퇴물 설은 잠잠 해진 상태이다."
166,"이후 BJ 소닉이 주최한 제 11차 스베 누 스타리그 시즌 2에 참가하였고 2015년 6월 7일, 듀얼 토너먼트에서 1 경기 이 카루스, 승자 전 임 홍규를 가볍게 꺾고 무난하게 진출하게 된다."
167,이 당시 대부분 초반 전략으로 승부수를 띄웠는데 역시 대회 경험이 많은 점을 적극 활용했다.
168,이 날 김 택용의 모습을 보면 타 아프리카 BJ와는 달리 몸관리에 꽤나 신경을 썼음을 알 수 있다.
169,"예를 들어 박지호, 김윤중, 구성훈, 김 봉 준 등 대부분의 전 프로 게이 머 출신들은 아프리카를 하면서 급격하게 체중이 불어난 반면, 김 택용은 현역 시절과 큰 변화는 없었다."
170,"요 근래에는 방송 실력 및 별 풍선 유도 기술이 좀 늘어났고 본인이 현재 돈이 없다는 데 이는 통장을 공개하지 않는 한 모르는 일이고, 팬들도 그가 당연히 돈이 많을 것이라고 생각하는 게 대세이다.-16"
171,"강에서 조일 장, 구성훈, 임 홍규와 D 조에 속한 김 택용은 구성훈과 임 홍규를 가볍게 꺾었지만, 라만차에서 조일 장에게 아쉽게 1패 하여 2승 1패로 8 강 진출에 성공했다."
172,-8 강에서는 현역 시절 토스 전의 재앙이 자 저 그들 중에서 자신과 대등하게 싸운 김 명운을 상대로 3대 1로 무난하게 꺾고 4 강에 진출했다.-4
173,강 전 상대는 2007년 자신의 3 연속 우승을 저지했던 코 파는 기계 1호 박성균이었다.
174,평소 캐리어를 못 쓴다고 정평이 나 일명 코리어라고 불릴 정도로 놀림을 받던 김 택용은 4 강 전에서 캐리 어를 적극 활용했고 이 전략이 상대를 방심하게 만들었다.
175,"특히 박성균 과의 5 경기는 게이트웨이가 깨지는 타이밍에( 정확히 0/500 3/500) 질 럿 1 기가 나온 역대 급 명경기였고, 이 질 럿 1 기로 인해 김 택용에게 승리가 기울어 결국 3승 2패로 결승에 진출하게 된다."
176,- 그의 결승 상대는 이미 16 강에서 자신에게 패배를 안겼던 코 파는 기계 2호인 조일 장이었다.
177,과거 픽스 소 닉 스타리그에서 김 택용에게 2:3으로 패배한 조일 장은 아마 이 날을 기다렸을지도 모른다.
178,조일 장은 결승 전까지 윤 용태에게 1패를 제외하면 전승인 상태였다.
179,8월 30일에 열린 결승전은 수많은 팬들의 입장과 모든 관심의 주목을 받았은 경기였다.
180,그렇지만 무늬만 거창했을 뿐 실 속 없는 대회로 마감하게 된다.
181,"경기 시작 전 김 택용은 "" 토스가 저 그한테 왜 지는지 모르겠어요"
182,""" 라는 개 드립을 시전했고 조일 장은 반대로 긴장한 기색이 역력했으나, 막상 뚜껑을 열어 보니 조일 장에게 0:3 셧아웃으로 완패하였다."
183,"네오 제이드에서 김 택용은 맵 중앙에 전진 2 게이트를 시전했는데, 사실 이 전략은 과거 임 홍규에게 썼던 빌 드였고 이미 노출이 많이 된 상태였다."
184,"조일 장은 마치 이를 예측했다는 듯이 9 오버 풀 빌드를 선택했고, 저 글 링만으로 단시간에 승리했다."
185,"라만차에서 펼쳐진 2 경기에서 김 택용은 더블 넥 빌드를 선택하고 커 세어 발 업 질럿을 준비했지만, 커 세어는 스컬 지에 찢기고, 질럿은 뮤탈에 막히게 된다."
186,경기 자체는 조일 장에게 유리했지만 김 택용은 조일 장 본진에 다크 1 기를 드랍하여 꽤 재미를 보았다.
187,그러나 제 2 멀 티를 짓던 넥서스가 히드라에게 파괴되고 일명 조 드라 러 쉬에 김 택용은 또 다시 패배의 쓴 맛을 보았다.
188,3 경기는 단장의 능선에서 펼쳐졌는데 조일 장의 3 해처리 히드라 러 쉬에 대비하여 김 택용은 커 세 어를 배제한 4 게이트 발 업 질럿을 맞춤으로 대처했다.
189,사실 김 택용이 유리한 경기였는데 조일 장의 2 번째 멀 티를 깨지 못하고 오히려 뮤탈에 프로브가 큰 피해를 보게 된다.
190,"결국 반반 싸움으로 진행되어 김 택용이 승기를 가져올 뻔 했으나, 조일 장의 난전에 어이 없이 무너지게 된다."
191,0:3 패배. 사실 김 택용은 리그를 준비하면서 저 그에게 이기기 어려운 맵이라고 불평을 털어놓기도 했지만 그와는 별개로 이 날 김 택용의 경기력은 매우 부진했다.
192,결국 준우승이라는 높은 성적을 거뒀음에도 불구하고 스타 팬들의 조롱을 받는 신세가 되어 버렸다.
193,아마 김 택용이라는 이름에 걸맞는 기대치가 아니라서 그럴 수도 있다.
194,조일 장에게 완패한 이후로 현재까지 별다른 행보를 보이지 않고 있다가 2015년 9월 10일에 본인 아프리카 TV 게시판 공지에 ㅎㅎ 라는 제목과 술 먹었당...
195,라는 한 줄 내용으로 결승전의 완패 이후 생각보다 꽤나 멘 붕이 와서 계속 방송을 쉰 것으로 보인다.
196,하지만 2015년 9월 19일 밤 아프리카 tv 철 구의 스폰으로 조일 장과의 리 벤지 매치에서 2:0으로 승리하며 건재함을 증명했다.2016
197,년 5월 17일 새벽 시청자와 전화 데이트 중 어느 시청자가 정인 성대 모사를 해보겠다고
198,"했는데 성대 모사가 영 아니었는지 "" 뭐야, 이거는 정인이 아니라 장애인인데"" 라는 말을 하여 장애인 비하로 일주일 정지되었다가 풀렸다.이"
199,영호 은퇴 식에 초대를 받았지만 불참했다.
200,정확한 이유는 알 수 없으나 이 영호와 김 택용이 그 이후 서로 껄끄러워 진 것도 아니고 경기도 하고 잘 지내니 그냥 아무 이유 없이 불참한 것은 아닌 듯하다.2016
201,년 10월 초까지 는 좋은 경기력을 보여주다가 10월 중순 부터는 방송을 거의 켜지 않았다.
202,김 택용의 소식을 궁금해하던 시청자들은 10월 말에 와고에서 근황을 전해 듣게 된다.
203,11월 1일 의경 시험 명단에 김 택용의 이름이 적혀 있었던 것이다.
204,[78] 방송을 하지 않는 동안은 연습 없이 쉬었다고
205,하는데 오래 쉰 탓인지 경기력은 이전 같지 않은 모습을 보여주고 있다.
206,때문에 이후 며칠 동안 방송을 끄고 연습에만 매진하기도 했다.
207,11월 17일에는 염 보성의 눈썹을 걸고 이 영호와 대결했지만 염 보성의 눈썹은 결국 밀렸다 ....2016 년 11월 19일 KT 기가 레 전드 매치에서 택뱅리쌍의 일원으로 초대 받아서 그들 끼리
208,이벤트 경기를 하게 됐는데 첫 상대는 이 영호로 결정되었다.
209,"맵은 투혼으로 결정. 데이터 상 이 영호의 우세가 점쳐 졌는데, 이 영호의 강력한 타이밍 러 쉬에 위기를 맞았지만 어찌어찌 막아내고 진작 뽑은 아비 터로 리콜을 성공시킨 뒤 이 영호의 병력 공백이 생긴 틈을 타 물량으로 정면을 뚫어 버리며 승리한다."
210,이 승리로 김 택용은 레 전드 매치의 판도를 바꿔 놓게 된다.
211,[79] 결승 상대는 송 병구를 가볍게 이기고 올라온 이제 동이었다.
212,이제동의 현역 시절 토스 전은 의심할 바 없는 최강 수준이지만 현재는 아직 폼이 완전히 끌어올려 지지는 않은 상태였고 김 택용은 최근 경기가 잘 풀리지 않는다고
213,는 했지만 여전히 저 그전에 선 최강의 모습을 보여주기 때문에 김 택용의 우세가 점쳐 지는 상황이었다.
214,"첫 경기는 써 킷 브레이커. 이제동의 공격력에 멀티가 파괴당하며 경기를 내주었으나 두 번째 경기인 데스 티 네이션에서는 커 세어 다크로 오버 로드와 드론을 학살하며 승부를 원점으로 돌렸고 마지막 경기인 태풍의 눈에서는 선 게이트 질럿으로 지속적인 피해를 주고 공, 발 업 질럿과 커 세 어로만 GG를 받아내면서 승리한다.2016"
215,"년 12월 29일, 파트너 BJ에 선발되었다."
216,"2017년 초, 의경 모집 자격에 응시했지만, 체력 수준 미달로 불합격했다."
217,육룡 ( 六龍) 적 룡 ( 赤龍) 비룡 ( 匕龍) 괴 룡 ( 怪龍) 김 구현 김 택용도 재 욱 공룡 ( 恐龍) 뇌 룡 ( 雷龍) 운 룡 ( 雲龍) 송 병구 윤 용태 허영 무 NeOx 멤버 저그 이 예 준 김 정우 조일 장 임 홍규 Terror effort herO Larva [NeOx ]Chul9 [NeOx ]99 [NeOx ]1102 [NeOx ]hong9 프로 토스 김 택용 Bisu [NeOx ]yong2 테란 이 영호 FlaSh [NeOx ]FlaSh 스타 크래프트: 브루드 워 케 스파 공식전 총 전적 524전 345승 179패 (65.8%) 역대 통산 승률 3위 [34] [35 ]vs 테란 190전 120승 70패 (63.2%) 역대 프 테 전 승률 3위 [36] [37 ]vs 저 그 177전 125승 52패 (70.6%) 역대 프 저전 승률 1위 [38] [39 ]vs 프로 토스 157전 100승 57패 (63.7%) 역대 프프 전 승률 2위 [40] [41] 공식 전 기준으로 브루드 워 역대 각 종족 전 승률이 모두 60%를 넘은 세 명의 게이 머 중 하나이다.
218,다른 둘은 저 그의 이제 동과 테란의 이 영호. [42] 그리고 역대 스타 크래프트 1 프로 게이 머 중 유일하게 역상성 종족 전 통산 승률 70%를 넘긴 게이 머이다.
219,그의 스타 크래프트 1 선수 시절 상대전적을 보려면 김 택용/ 스타 크래프트 1 상대전적 문서를 참고하자. 김 택용의 스타 1 양대 개인리그 A 매치 통산 전적 방송사 온 게임 넷 A 매치 총 전적 MBC 게임 A 매치 총 전적 양대 개인리그 합산 전적 vs 테란 49전 27승 22패 (55.1% )59 전 40승 19패 (67.8% )108 전 67승 41패 (62.0% )vs 저 그 34전 19승 15패 (55.9% )39 전 27승 12패 (69.2% )73 전 46승 27패 (63.0% )vs 프로 토스 18전 11승 7패 (61.1% )34 전 21승 13패 (61.8% )52 전 32승 20패 (61.5%) 총 전적 101전 57승 44패 (56.4% )132 전 88승 44패 (66.7% )233 전 145승 88패 (62.2%) 스타 크래프트 2 총 전적 [43] : 42승 42패 (50.00% )vs 테란: 10승 14패 (41.67% )vs 저그: 21승 15패 (58.33% )vs 프로 토스: 11승 13패 (45.83%) 브루드 워 1.08 버전 이후로 양대 개인리그에서 최초로 저 프 전 결승전에서 유일하게 승리한 프로 토스 플레이어다.
220,"그것도 3:0 셧아웃으로 .2000 프리 챌 배 온 게임 넷 스타리그에서 김동수 (P) 가 봉 준 구에게 결승에서 3:0 셧아웃 승리를 하며 우승을 한 적이 있었지만, 당시 브루드 워 1.08 이전 버전 일 때였던 데 다가, 2 세트에서 봉 준 구가 프로 토스로 플레이하였기 때문에 순수한 토스 선수 대 저 그 선수의 프 저전 결승으로 보기에는 무리가 있다.3"
221,"해처리 레 어를 개발하여, 당시 "" 프로 토스의 재앙""( 이후 E 스포츠의 재앙이 된.) 마 재 윤을 결승전에서 3:0으로 꺾어 역으로 "" 저 그의 재앙 ""에 등극할 만큼 저 그전이 강한데, 2010년 들어서는 김 택용의 전술( 비수류 토스) 이 정 형화되어 패턴과 여러 상황을 예측하기 쉬워 짐으로써, 연구를 거듭 한 저 그 유저들이 진화하는 바람에 저 그전 부진이 눈에 띈 시기가 있었다."
222,"대표적으로 김 택용이 커 세어 다크를 준비하느라 병력 공백이 생기는 틈에 히드라로 본진을 밀어 게임을 끝내는 전술이 있는데, 특히 초중반 히드라 몰아치기에 극도로 특화된 조일 장이나 이 영한 같은 저 그가 김 택용의 이러한 약점을 집요하게 파고들며 수많은 공식 무대에서 괴롭혔다."
223,"[45] 커 세어 다크가 지나치게 오래 사용됨으로써 저그 게이 머들에게 상당한 내성이 생긴 만큼, 어느 정도 전술과 경기 스타일에 변화를 주어야 한다는 이 승원 해설과 강 민 해설의 평이 있었고, 김 택용 자신도 이러한 문제점을 알고는 있는 듯했다."
224,이때는 과거 2007년 택마록을 벌였던 전성 기와는 달리 저 그전에서 잔 실수가 많아 지고 이러한 잔 실수의 축적으로 경기를 말아 먹는 경우가 꽤 있었다.
225,비수류의 핵심 유닛인 다수 커 세 어를 무리한 운용이나 발컨으로 잃고 무너지는 경우가 이에 해당한다고 하겠다.
226,커리어 중 2008년에만 유일하게 승률 6할이 깨졌다.
227,"이 후 다시 폼을 회복하기는 했지만 이 때는 저 막(?) 소리 들었을 정도. 당연한 이야기 지만 유일하게 양대 개인 리그 결승전에서 저 그를 때려 잡고 우승 [46] [47] 한, 통산 저 그전 승률 70% [48 ]를 찍은 게이 머에게 저 막이라는 것은 그저 농담일 뿐. 이후 떠오른 저 그전 강자 진영화 또한 김 택용에게 인정받을 정도로 인상적인 저 그전을 보여주었고 한때 승률 6할을 기록했지만 결국 깨지고 말았다."
228,저 그전 하나 만큼은 동 시대의 2 위와 비교해도 기록상 차이가 너무나 크다.
229,"이게 얼마나 대단한 것이냐면, 저 그 가운데 토스의 재앙으로 유명한 박성 준의 토스 전 승률이 최종 68.1% 이다."
230,"케스 파 비 공인 리그 포함 기준으로, 2011년 연간 저 그전 25승 6패 80.7% 라는 헉 소리 나는 승률을 기록했다."
231,저 그가 프로 토스를 상대했을 때 이 정도 성적이 나오면 프로 토스의 재앙 소리를 들을 정도로 높은 승률이다.
232,"당연히 모든 프로 토스를 통틀어 역대 최고 승률. 이것만 해도 놀라운데 2010년에도 74.4%, 2007년에도 74.3% 등 연간 승률 70% 이상을 세 번이나 기록했다."
233,그리고 3년 간 5 전 제 무패 덕에 공식 전만으로 한정하면 승률이 더 올라간다.
234,케스 파 공인 리그 저 프 전 승률은 이전 세대의 프로 토스 유저들 중 저 그전 강하기로 이름났던 강 민이나 박용 욱의 정상급 시절의 승률 비교해도 말도 안 되게 높은 수치다.
235,강 민 2002~2006 년 저 그전은 113승 92패 55% 박용 욱 2002~2006 년 저 그전은 69승 60패 53% 오 영종 2005~2007 년 저 그전은 52승 44패 54% 김 택용 저 그전의 핵심은 뛰어난 최적화를 바탕으로 보통의 토스보다 빠르게 모이는 병력으로 시도하는 한 템포 빠른 견제와 저 그에게 밀리지 않는 자원 확장이다.
236,초반 더블 넥서스 이후 커 세 어로 오버 로드를 잡아 주어 저 그의 병력 생산에 차질을 주는 것으로 시작한다.
237,그러면서 보통의 토스들보다 프로브를 조금 더 일찍 쉬는 최적화로 저 그가 예상한 것보다 빠르게 병력이 동시 다발적인 견제를 펼쳐 저 그의 자원 확장을 억제하고 지상 병력에서 우위를 가진 이후 추가 확장을 시도하는 타입이다.
238,[49] 중반 이후로 넘어가면 끊임없이 저 그와 교전을 펼쳐 주면서 병력의 이득을 취하고 저 그와 자원 확장을 동등하게 가져가는 전술을 사용한다.
239,[50]- 역대 토스를 잘 잡았던
240,"저 그들 과의 상대 전적이다( 케스 파 공식전 토스 전 승률 60% 이상의 저 그들 기준)- 마 재윤전 13승 4패 , 이제 동전 12승 10 패 김 윤환 전 9승 3패 , 박태 민 전 5승 1 패 김 정우 전 4승 2패 , 박성 준 전 3승 3패 토스와 저 그의 저 프 전 상성 관계를 생각해 보면 매우 놀라운 전적이다."
241,신한 은행 프로리그 10-11 4 라운드까지 끝난 시점에서 저 그전 성적은 22승 3패. 당 시즌 위너 스리 그 포스트 시즌 경기였던 대 이제 동 전을 보면 당시 김 택용의 저 그전 스타일이 명확하게 드러난다.
242,김 택용 여느 프로 토스와는 달리 커 세어 와 지상 병력의 끊임없는 움직임과 공격으로 절대 저 그에게 주도권을 넘겨주지 않았다.
243,신한 은행 프로리그 10-11 3 라운드 때 김 명운을 압살한 것을 보면 알 수 있듯이 계속되는 공격으로 없는 빈틈을 만들고 그 빈틈을 사정없이 파고 들어 상대를 무너뜨리는 전략을 자주 사용했다.
244,보통 저프전에서의 경향이 저 그의 회전력을 프로 토스가 따라가지 못해 주도권을 항상 넘겨주고 시작하는 것을 보면 정말 놀라운 일이었다.
245,김 택용은 이걸 컨트롤과 멀티 태스킹을 통해 저 그 유저의 APM 한계까지 몰고가는 싸움을 거는 방식으로 극복해 낸 것이다.
246,"저 그 특유의 생산 시스템이나 유닛 수가 많아 일일이 컨트롤해 주기가 힘들기 때문에 저 그 유저들은 대체로 APM이 매우 높은데, APM이 저 그 수준인 김 택용이 저런 싸움을 걸어 대니 사람이 낼 수 있는 APM의 한계에 몰려 이리저리 휘둘리다 질 수밖에 . 김구 현 등의 토스들의 경기에서도 주도권이 저 그에게 넘어가는 타이밍은 항상 있었으며, 대부분이 맞춰 가며 한 방 병력을 갖춘 뒤에 전투에서 이득을 취하며 저 그를 밀어냈다."
247,그나마 윤 용태에 비해 화려한 셔틀 견제를 보여준 김 구현도 김 택용처럼 항상 주도권을 쥘 수는 없었다.
248,윤 용태의 저 그전 승률 하락 후 정파 토스의 맥을 이어 온 진영화 또한 병력 구성은 달랐을지 몰라도 한방에 극도로 의존했다.
249,"그러나 김 택용은 초반부터 쉴 새 없이 질럿으로 찌르고, 커 세 어로 공중을 장악하며, 누구도 예상치 못한 타이밍에 드랍 등을 통해 견제 동작을 취했다."
250,"이런 차이는 이제 동과의 상대 전적에서 여지없이 드러나는데, 2009년 이후 윤 용태가 1승 3패, 진영화가 2승 5패를 기록할 동안 김 택용은 이제 동을 7승 1패로 압도했다.2008"
251,"년 이전 김 택용이 이제 동을 상대로 2승 4패를 기록할 동안 윤 용태가 7승 4패로 우위를 점했던 것과 대조적. 이것은 2009년 이후의 이제 동이 우월한 피지 컬 을 바탕으로 초반 주도권을 잡는 데 능했기 때문인데, 정파 토스들은 운영형 저 그를 한방으로 뚫어 내면서도 이제 동만 만나면 초반에 미친 듯이 흔들리다 무너졌다."
252,셔틀의 곡예사 김구 현 또한 이제 동을 상대로는 전혀 주도권을 잡지 못하며 통산 4승 15패(... )를 기록하고 있다.
253,반면 김 택용은 패스트 러커에 당한 1패를 제외하면 이제 동을 상대로 경기를 주도했다.
254,"다른 종족 전이 전부 무너져 용택이라 불리던 시절조차... 09,10 년 무적이라 불리던"
255,이제 동의 토스 전이 11년 이후 상대적으로 불안 해진 것도 손 빠른 토스들이 김 택용의 플레이를 모방하려고 노력하며 주도권을 무난히 잡기 힘들어 졌기 때문이지 절대 한방 병력에 뚫린 것이 아니다.
256,유일한 예외는 저 그전에서 겨우 엄할 을 넘겼지만 이제 동과도 항상 엄할 이었던 송병 구 [51] 한 마디로 애초부터 상 성상 기동력이 저 그에 뒤쳐질 수밖에 없는 프로 토스를 가지고 저 그 이상의 기동력을 보였다.
257,"미칠 듯한 손 속에도 불구하고 그 중에 헛손질이 거의 없다는 점, 즉 불필요한 병력 움직임이 거의 없는 데다"
258,뛰어난 상황 판단력이 더 해져 이러한 플레이를 가능케 하는 것. 이러한 대 저 그전 완성형 토스는 김 택용 이전에도 없었고 이후에도 나타나지 않았다.
259,김 택용 같은 메카닉을 가진 토스가 없으니 연습도 못 함→ 왕창 깨짐→ 다른 토스로 연구해도 별다른 대책 없음→ 왕창 깨 짐의 반복. 그나마 김 택용에게 왕창 깨져 가면서 [52] 어느 정도 대응책을 만든 임 홍규 정도가 어느 정도 대항을 할 수 있으나 그래도 승률이 40% 언저리이다.
260,"임 홍규가 방송에서 김 택용의 복귀를 예상했을 때, ' 김 택용이었다면 이러이러했을 것이다' 라는 수준의 예언을 보여주었는데, 이는 보고도 못 막는 지경에 이르렀다고 볼 수 있다."
261,"이런 플레이는 사실상 ' 김 택용' 이 아니면 할 수가 없는 플레이로, 사람이 아닌 것 같은 반응 속도로 커 세어를 다 살려 내면서 오버 로드를 찢는 와중에, 발업질럿을 일일이 컨트롤해 가면서 저 그 기지로 돌리며 저 그의 빈틈을 만든 뒤 다크 템플 러를 난입시키면서 본진에서는 업그레이드와 인프라를 올리면서 물량을 뽑아내는 플레이를 하는데, 가장 근접한 플레이를 한다는 정윤 종도 최소 한 가지는 놓치는 모습을 보여준다."
262,이런 저 그전 자신감을 바탕으로 한때 ' 내 생각에는 프로 토스 병력들이 저 그전에 특화되어 있어서 잘 풀리는 것 같다' 라는 망언(?) 을 한 바 있다.
263,링크 [53] 다만 이런 자신감으로 조 지명 식에서 3 저 그를 지명했을 때에는 항상 광 탈로 이어졌다.
264,"거의 사망 플래그 수준. 은퇴 후 BJ 소닉이 주최한 스베 누 스타리그 시즌 2 결승전에서 저 그 조일 장에게 0:3 셧아웃으로 패배하였고, VANT36.5 대 국민 스타리그 결승전에서 저그 김 정우에게 1:3으로 패배하였으며, 아프리카 스타리그 시즌 3 4 강에서 이 영한에게 1:3 로 패배하는 등 저 그전에 슬럼프가 있었다."
265,"그래도 이후 김 민 철을 3,4 위 전에서 3:1 로 잡아 내 어 3위를 따냈으며, 아프리카 스타리그 시즌 4 3,4 위 전에서 임 홍규를 3:1 로 잡아 내 어 3위를 따냈다."
266,다만 전역 후 아프리카 스타리그 시즌 9 8 강에선 짭제로 불리는 박상 현에게 2:3으로 패하였다.
267,"테란 전은 흔히 김 택용의 약점으로 지적되는 종족 전이며, 실제로는 60% 초반대의 매우 준수한 승률을 보여주지만 경기력의 기복이 큰 편인데 다 S 급 테란 인 이 영호에게는 한없이 약한 모습을 보여준다."
268,이 영호나 이제 동이 종족별 최강자라는 것에는 이견이 없지만 김 택용이 프로 토스 최강자냐고 물으면 논란이 생기는 이유도 빈약한 온 게임 넷 커리어와 상대적으로 약한 테란 전이다.
269,[54] 김 택용은 테란 전에서 자신이 주도권을 가져가는 경우가 별로 없다.
270,테란 이 전장에 자리잡고 있는데 꼬라 박을 시전하는 경향이 꽤나 있다.
271,[55] 때문에 그 특유의 발 전투가 벌어지는 것이다.
272,"테란 전은 프로 토스가 테란에게 얼마나 급한 상황을 만드는 가가 중요한 데 김 택용의 무리한 전투와 견제, 그리고 테란에게 기회를 주는 멀티 타이밍 등이 김 택용의 테란 전에서 발목을 잡는 요인이었다."
273,"현역 시절, Daum 스타리그 2007 8 강에서 이 영호에게 0:2 패, 곰 TV MSL 시즌 3 결승전에서 박성균에게 1:3 패, 곰 TV 스타 인 비테 이셔 널 8 강에서 변형태에게 0:2 패, 박카스 스타리그 2008 4 강에서 이 영호에게 1:3 패, BATOO 스타리그 2008 4 강에서 정 명훈에게 0:3 패, 아 발론 MSL 2009 8 강에서 변형태에게 2:3 로 패 등을 기록하였다."
274,"은퇴 이후, 헝 그리 앱 스타 즈 리그 with 콩두 8 강에서 박성균 0:2으로 패배했고, 아프리카 스타리그 시즌 2 8 강에서 염 보성에게 0:3 셧아웃으로 패배하였다."
275,"염 보성에게는 아프리카 TV 스타리그 시즌 3 16 강 듀얼 토너먼트에서 1승을 따서 약간의 설욕을 하기도 했지만, 아프리카 스타리그 시즌 4 4 강에서 이 영호에게 1:3 또 패배 [56] 하였고, 아프리카 스타리그 시즌 10 24 강에서는 신상 문과 정 영재에게 연달아 패배하는 등 상당히 불안정한 모습을 보였다."
276,김 택용이 상대적으로 테란 전에서 고전했던 이유는 아무래도 꼬라 박 기질 때문에 트리플 넥서스 아비 터 테크를 기피하는 경향 외에도 김씨 리버의 요인도 꽤 큰 걸로 보였다.
277,중요한 경기에서 캐리 어를 꺼 내들었다가 코리 어를 작렬하며 패배한 것도 상당한 비중을 차지한다.
278,프 막이라고 불리는 이재호에게는 초중반을 유리하게 이끌어 가면서 자원 잘 먹고도 비효율적인 전투와 리콜을 시전하다 결국 후반에 역전당하는 등의 안 좋은 모습을 보여주기도 했다.
279,[57] 둘 다 표본은 적지만 그 확실한 아래 급의 테란 들에게는 이상한 노림수에 많이 당한 것을 생각하면. 김 택용이 테란 전에서 어려움을 겪는 다른 이유로는 위에서 언급했듯 김씨 리버(...) 와 저주에 가까운 캐리어 컨트롤에 있는 듯하다.
280,초반에 리버를 사용하여 테란에게 견제를 시도하는데 이럴 때 김씨 리버가 등장하여 리 버는 그냥 자원 낭비가 되어 버린다.
281,토스와 테란이 초장 기전으로 흘러가면 토스는 아비 터에서 캐리 어로의 체제 전환을 하게 되는데 스스로도 알고 있는 컨트롤 때문에 계속 아비 터로 밀고 나가다가 패하는 경우가 많다.
282,"비유하면 김 택용의 스타일은 싸움 바둑 [58] 인 반면, 테란이라는 종족은 잘하는 사람이 할수록 집 바둑에 가까운 스타일로 변한다."
