,sentences
177,"본인 왈 "" 내가 왜 오른 의 아버지 라 불리는지 알아? 나 말고 아무도 안 해서."" 하지만 오른 이 롤 드컵에 나오고, 시즌 10 이후 OP.GG 기준 탑 1 티어를 달성하여 이것도 옛말이 되긴 했지만, 오른 이 고인 시절이였을 때도 오른 만을 전문적으로 다룬 천상계 유저는 개리 형 말고는 없었다고"
178,봐도 될 정도로 매우 희귀했다.
179,현재 오른 OP.GG 기준으로 시즌 10 판 수 1등이다.
180,"라 이엇 코리아도 이를 아는지 10.25 패치 노트를 읽어 주는 영상에서 오른 의 성우인 한복현 성우가 오른 의 나무 정령 스킨 출시를 알리며 성불하는 오른 과 함께 70만 오른 유저라는 언급을 하는데, 여기서 70만은 바로 개리 형 유 튜브의 구독자 수를 의미하는 걸로 보인다."
181,마 오 카 이오 른 출시 이전 개리 형의 모 스트 1이다.
182,"전 여 친 시즌 8부터 너무 구려서 플레이 빈도가 줄었고, 픽 하더라도 후픽으로 골라야 했지만, 그래도 오른 다음으로 많이 플레이한 챔피언. 본인 왈 무상성 챔피언. 라인 전 상대로 뭘 만 나도 져서 무상성이라고. 똥 챔이 긴 하지만 본인 실력이 실력인지라 마 오 카이로 갱을 당했을 때 갱 승을 하여 더블 킬 을 하는 무서운 상황 대처 능력도 보여준다."
183,"시즌 10에 오른 이 1 티어 사기 챔피언으로 군림하고, 그에 따라 상대 팀에게 픽 을 뺏기기도 하고 밴도 자주 당하는 경우가 많아 차선책으로 마 오 카 이를 픽 하는 빈도가 높아 졌다."
184,마 오 카이도 시즌 10에 준수한 성능을 가진 챔피언이라고 평가 받아서 더더욱 부담 없이 플레이한다.
185,"오른 과 같은 역할 군에 비슷한 포지션이라 개리 형의 시청자들이 종종 둘 중 어느 것이 좋냐고 물어보는 경우가 있는데, 그 질문에 개리 형은 두 챔피언의 라인 전 성능 차이와는 별개로 항상 "" 적 챔피언 물 때는 오른 이, 아군 챔피언 보호할 때는 마 오 카이가 좋다."
186,"""라고 대답한다."
187,전 여 친 마 오 카이로 Q를 쓸 때마다 아도겐이라고 한다.
188,쉔 종 종 연구용으로 픽 하는 정도였으나 9.16 패치에서 쉔 의 버프와 장인을 만나다
189,"컨텐츠에서 쉔 장인 "" 남 진"" 과의 만남을 계기로 적극적으로 픽 하게 되었다."
190,최근에는 혹여 라도 오른 을 상대팀에게 뺏길 시에 대처할 만한 픽 을 찾다가 마 오 카이와 함께 적극적으로 기용하게 될 정도로 플레이 빈도도 늘고 승률도 좋은 편. 도발 점멸을 꽤 능숙하게 잘 한다.
191,가 렌 허구한 날 가 붕이라 놀리지만 스트레스 받을 때 가끔 스트레스 해소용으로 하는 챔피언. 뚜벅이라서 더 고통 받을 텐데... 변태인가?
192,원래 탱커 유저들은... 상대 선픽으로 리 븐 이나 이 렐 리 아가 나왔을 때 후픽으로 종종 픽 하기도 한다.
193,"앞의 두 영웅이 오른으로 상대하기 힘들기 때문에 둘 상대로 훨씬 수월한 가렌을 고르는 것. "" 장인을 만나다"" 컨텐츠에서 미드 가 렌 장인 "" 쓰리 컨드 ""를 만난 이후에는 좀 더 적극적으로 가렌을 픽 한다."
194,또 한 개리 형의 유 튜브 첫 영상은 가 렌 플레이 영상이다.
195,사실상 오른 과 마 오 카 이의 뒤를 이은 개리 형의 모 스트 3 픽이라 해도 될 정도이다.
196,"사이 온 시즌 8에 탱커에게 불리한 메타임에도 불구, 성능이 좋아 부동의 1 티어 자리를 유지하는 데 다가 밴도 거의 안 되어서 개리 형이 자주 픽 하는 챔피언이었으나 너 프로 폭 망한 뒤에는 거의 안 쓴다."
197,그래도 오른 외 챔피언 중에서는 가렌과 마 오 카이 다음으로 자주 쓰인다.
198,"오른 픽 을 못 했을 때 가끔 픽 하는 정도. 뽀삐 개리 형이 숨겨 진 꿀 챔이라며 시청자들에게 추천하는 챔피언. 처음 뽀삐를 시작했을 때는 특유의 어려운 난이도 때문에 미숙한 컨트롤을 보였으나, 이후 연습을 통해 상당한 실력을 가지게 되었다."
199,무려 꿀 탱탱을 상대로 라인 전을 밀리지 않고 게임을 승리로 버스 받은 이끈 적도 있다 [10]. 9.14 패치로 뽀삐 W에 2초 간 고정을 거는 기능이 추가되는 버프를 먹자 다시 연구를 하는 중. 모 데 카이저 9.12 업데이트 때 리 워크된 모 데 카이저에 큰 관심을 가지며 새로운 주 챔피언으로 만들기 위해 노력하고 있다.
200,역할 군이 탱커는 아니지만 특유의 듬직함으로 개리 형의 눈길을 끌었다.
201,하지만 리 워크 모 데 카이저가 사기 급 성능을 가져서 밴을 당하거나 선 픽을 빼앗기기 때문에 랭크 게임에서 하기 쉽지 않다고.
202,"탐 켄치 2019 시즌 사실상 탑에서 거의 자취를 감춘 다른 탱커들과 는 달리, 다리 우스와 아트 록스도 발라 버리는 흉악한 라인 전 성능을 가진 탐 켄치를 챔프 폭을 넓히겠다는 포부로 시작했다."
203,"라인 전이 너무 강해 즐거워하는 모습도 보여주는 반면, 숙련도가 낮아 시원하게 싸는 경우도 종종 있다."
204,하지만 9.14 패치로 고인이 된 이후에는 말 파이트로 갈아탔다.
205,말 파이트 9.14 패치에서 버프를 먹고 개리 형이 연구 중인 챔피언. 물론 그 전에는 너무 구려서 안 했다고.
206,패치 노트 공지가 올라올 때마다 패치 노트를 읽어 주는 컨텐츠이다.
207,탑 라이너라
208,"그런지 탑 챔피언 위주로 설명을 하지만, 지인들 중 특정 챔피언 장인들의 주 챔피언이 패치 노트에 올라왔을 경우에는 직접 통화를 연결하여 타 라인 챔피언에 대해서도 장인들이 어떻게 생각하는 지에 대해 물어보는 경우도 있다."
209,"유 튜브 편집자를 구한 후에 만든 컨텐츠 이이고, 단순한 장인들 과의 합방이 아니라 장인들의 주 챔피언에 대해 분석하는 컨텐츠이다."
210,"이전에도 조이 장인 "" 공사현장"" [11], 르블랑 장인 "" 블 개"", 제 라스 장인 ""엔 마"", 탈론 장인 "" 시간의 숲"", 샤코 장인 "" 코시"" 등 합방은 종종 하기도 했긴 했으나, 본격적으로 장인과 함께 챔피언을 심도 있게 분석하는 것을 컨텐츠로 삼은 것은 2019년 3월 17일 블라 디 미르 장인 "" 새루"" 와 함께 한 것이 처음이다."
211,시즌이 끝나는 프리 시즌 때마다 장인들을 섭외해서 차기 시즌에 대한 예측과 박진감 넘치는 경기를 볼 수 있는 컨텐츠이다.
212,개리 형과 매우 밀접하게 친한 관계를 유지하는 사람들. 대부분 동생들이 많다.
213,"후술할 "" 장인을 만나다"" 컨텐츠에도 대부분 출연한 바 있다."
214,"현 솔 아우 렐 리 온 솔 장인. 이겨 쓰의 피해자 1 개 리 형이 초창기부터 알고 지내 온 만큼 매우 친하고, 개리 형 방송에서 절대 빠질 수 없는 존재이다."
215,함께 듀오를 하면 거의 필승을 거둔다.
216,"개리 형 방송 도중 상대 팀으로도 종종 나오는데, 현 솔의 아우 렐 리 온 솔 캐리로 탈탈 털린 적도 있고, 개리 형 팀의 PraY 선수가 아우 렐 리 온 솔 저격 밴을 하여 현 솔이 어쩔 수 없이 케일을 픽 했을 때 개리 형이 "" 유 튜브 박제 가자!! 지금 아니면 언제 챌린저 따 보겠어?"
217,""" 하면서 개리 형에게 솔 킬 을 따 이는 굴욕을 당하기도 한다."
218,하지만 정말 드라마틱한 맞라인 전은 2020년 2월 15일에 일어났다.
219,"그랜드 마스터 승급을 목전에 둔 개리 형이 상대 팀으로 만난 게 현 솔이였고, 함께 호형 호제하며 듀오로 최고의 시너지를 냈던 두 사람은 치열하게 싸움을 이어 갔다."
220,"현 솔이 매우 많은 로밍을 갔음에도 불구, 바 텀이 터지는 걸 막지 못한 현 솔이 패배하여 개리 형은 그랜드 마스터로 승급했다."
221,여담으로 개리 형의 염색 브이로 그는 현 솔이 촬영한다.
222,"2020년 7월 5일 개리 형의 생일에는 현 솔이 주관하여 트위치 스트 리머들 및 아프리카 TV BJ 들이 개리 형에게 축하의 한 마디 영상을 만들었는데, 개리 형과 안면은 있지만 그리 친분이 깊지 않은 공파리 파, 발__ 젭, 다나 쨩, 심지어는 아예 연이 없는 나무 늘 봉 순, 롤 큐 부대표와 대표까지 끌어모아 축하 영상을 만들어서(...) [12] 개리 형을 당황스럽게 만들었다."
223,"최근에는 개리 형과 맞라인 전을 하면 승리하는 횟수가 부쩍 늘었는데, 그럴 때마다 개리 형에게 형, 이게 바로 벽이야."
224,"완벽(...), 미드에 그런 거( 오른) 들고 오지 마, 뒤진다."
225,등으로 도발을 시전한다.
226,개리 형과 듀오 횟수가 줄어들면서 혹시 손절한 거 아니냐
227,"는 의혹이 돌았는데, 방송 상에서 듀오를 하지 않은 것일 뿐, 비방 중에는 거의 매판 하다시피 듀오를 돌렸다고"
228,한다.
229,"공사현장 조이 그리고 럭스 장인. 개리 형 방송 초창기에 서로 적으로 만났고, 처음으로 합방을 한 스트 리머이다."
230,"개리 형 방송 인생에 있어서 타 스트 리머와의 첫 인연이였고, 그만큼 개리 형 방송 초창기에 둘이 서 듀오를 굉장히 자주 했다."
231,"군대 입대 후 개리 형과 한동안 만나지 못 했으나, 휴가 나와서 개리 형과 함께 듀오를 하기도 한다."
232,2020년 1 월경 전역하여 현재 다시 마스터로 복귀한 모습을 보여줬다.
233,"공사현장의 군 복무 전, 중, 후 이 세 번의 합방 때는 개리 형이 자신의 군복을 입고 방송을 진행했다."
234,"새루 블라 디 미르 장인. 개리 형의 "" 장인을 만나다"" 컨텐츠에서 처음으로 공식적으로 다뤄 진 스트 리머. 현재 현 솔과 더불어 개리 형 방송에 있어서 빠져서는 안 될 파트너이다."
235,"둘이 듀오를 하면 개리 형이 싼 똥을 새루 가 하드 캐리해서 이기거나, 새 루가 초반에 싼 똥을 개리 형이 이니 시를 환상적으로 걸어 줘서 새루에게 떠먹여 주는 게 주된 그림이다."
236,그런 데 결국 후반 딜 링은 새루 가 다 해서 캐리는 새루 가 하는 느낌을 준다.
237,"개리 형이 버스 의혹을 받고 억울해 하며 위의 유행어 문단의 "" 새루 버스??? ""를 탄생시키는 계기가 되기도 한다."
238,듀오 도중 2020 월드 챔피언쉽에서 복귀한 데 프트( 탑 아 칼리)& 케리 아( 미드 루시안) 듀오를 상대로 펜타 킬 을 띄우며 게임을 터트리기도 했다.이야
239,공 다이 애나 장인. 개리 형과는 매우 상반되는 차분한 모습으로 캐리를 하며 큰 임팩트를 주었다.
240,이야 공이 챌린저를 가면 개리 형이 10만원을 이야 공에게 도 네이션을 해 주겠다고
241,"공약을 걸었는데, 결국 이야"
242,공이 챌린저를 달성해 개리 형의 지갑을 털었다.
243,쓰리 컨 드가렌 장인 이자 개리 형과는 동갑내기 친구가 된 사이. 당시 뉴 메타였던 미드 가렌으로 무려 챌린저까지 달성해 개리 형의 장인 초대석에 초대되었다.
244,개리 형이 듀오를 자주 하는 스트 리머 중 유일하게 개리 형과 동갑이다.
245,다른 스트 리머들은 제로 거와 두리 포터를 제외하면 모두 개리 형보다 어리다.
246,"개리 형이 가렌을 플레이할 때, 그때마다 항상 자신이 쓰리 컨드 직속 제자라고 강조한다."
247,"금 똥 왁왁 레 넥 톤 장인. 이겨 쓰의 피해자 2 "" 장인을 만나다"" 컨텐츠에서부터 계속 친분을 쌓아 나갔고, 개리 형과 호형 호제하며 듀오를 많이 하고 있다."
248,이때는 주로 개리 형이 미드 오른 을 한다.
249,"한 창 금 똥 왁왁 이 김 레인과 가상 연애를 하고 있을 때, 개리 형이 금 똥 왁왁 과 김 레인 둘이 서로 진짜로 연애를 시작하면 100만원을 후원해 주겠다고"
250,"했는데, 그게 진짜로 성사되어서 졸지에 개리 형이 후원 한 번에 금 똥 왁왁의 열혈 팬이 되었다(...). 김 레인이 개리 형과 듀오 중인 금 똥 왁왁 을 잘 부탁드린다며 개리 형에게 10만원을 후원한 것은 덤. 그리고 김 레인과 금 똥 왁왁이 결혼하면 개리 형이 축의 금으로 1000만원을 내겠다는 사망 플래그 공약도 내세웠다."
251,"그리고 그분을 소개시켜 주었다 개인팟패트와 매트 이겨 쓰의 피해자 3 쓰레 쉬 장인이며, 주 라인은 당연히 서포터. 마스터 승격 전이 0승 2패로 실패 위기에 처해 있을 때 개리 형에게 도움을 요청했으나, 4 연 패를 하며 개리 형 사상 최초로 듀오( 일명 개개 듀오) 승률이 0퍼센트인 굴욕을 겪었다."
252,"하지만 다시 마스터 승격 전을 만들어서 개리 형에게 재경기를 요청했고, 5 꽉 까지 가서 4 라운드는 개리 형이, 5 라운드는 바 텀이 캐리하며 우여곡절 끝에 마스터 승격에 성공했다."
253,"롤 서버가 한 번 터졌을 때 닉변빵으로 윷놀이를 하기도 하고, 오목과 문도 피구 [13 ]를 하기도 했다."
254,[14] 참고로 저 닉 변 빵 윷놀이는 개인팟이 승리하면서 개리 형은 일주일 동안 오른 개똥 챔 1로 닉네임을 유지해야 했다.
255,"사과 몽 개리 형과 진행한 "" 팬에서 00까지 시리즈"" 의 주인공. 개리 형은 예전부터 사과 몽의 방송을 보곤 했었다고"
256,하며 사과 몽 또한 개리 형의 팬이라고 밝힌 바 있다.
257,"적은 회 차 [15] 로 엄청난 몰입도를 보였고, 많은 시청자들의 관심을 받다가 8월 20일 개리 형의 방송에서 연애 소식을 공식으로 발표했다."
258,"개리 형 트위치 방송의 매니저 이기도 하며, 아이 디 옆에 진은 검이 달려 있다."
259,"9월 내로 마스터 달성 시 본인의 자취방에 오른 장인 초대석으로 초대하겠다는 파격적인 조건을 걸고 내기를 신청했으나, 결과는 개리 형의 패배. 결국 개리 형은 야내꼬송을 부르며 본인이 그렇게 싫어하는 방송 중 애교까지 시전해 내기 기간을 연장했다."
260,"만약 2차 도전에도 실패 시 섹시한 여성 챔피언 코 스프 레 [16] 라는 무시 무시한 벌칙이 기다리고 있었으나... 10월 4일, 결국 개리 형이 마스터 승급에 성공하면서 사과 몽이 패배했다."
261,헤 이스트 미드& 서포터 파 이크 장인. 꽤 오래 전부터 친분이 있는 것으로 보인다.
262,종종 개리 형과의 듀오로 미드에서 캐리해 주는 모습을 보인다.
263,"블 개 르블랑 장인. 현재에는 이렇다 할 교류가 없지만, 시즌 8에 둘이 서 듀오를 한 적이 있다."
264,""" 장인을 만나다"" 가 개리 형의 정기 컨텐츠가 아닐 때 출연했던 지라 개리 형의 비공식적인 첫 출연자. 블 개와 개리 형의 듀오 영상은 처음으로 편집자가 편집을 했다.엔"
265,마제 라스 장인. 일명 고인 장인 듀오로 시즌 8에 함께 합방을 한 적이 있다.
266,엔 마와 함께 한 개리 형 영상은 방송 초창기 이 도 불구하고 나름 조회 수가 높다.
267,"2020년 3월 14일에 또 한 번 합방을 하여 개리 형의 킹 텀(...) 을 선 사해 주기도 했고, 인생 경기를 안겨 주기도 했다."
268,그리고 개리 형의 생일날 개리 형의 머리 색깔이 무지개 색이 될 것이라고 정확히 예언하기도 했다.
269,김 망치 제이 스 장인. 페 이즈 킬러 하이 머 딩 거 그리고 모 데 카이저 장인. 개리 형의 장인 초대석에는 하이 머 딩 거 장인으로 소개되었다.
270,브리핑은 할 거 다 하면서 절대 흥분하지 않고 코치 같은 느낌으로 시청자들의 뇌리에 박혔다.
271,"그 중 압권은 개리 형의 "" 풀 발기 할까요?"
272,""" 라는 질문에 "" 네, 풀 발기 하세요."
273,"""라고 차분하게 얘기한 것. 개리 형 유 튜브 누적 조 회수 1위의 주인공이다."
274,[17] 제로 거 말 파이트 장인. 둘이 처음 만났을 때 박빙의 싸움을 벌이고 게임 후에는 서로 훈훈한 모습을 보여주었다.
275,그 후 첫 듀오를 하게 되었고 개리 형은 여태까지 본 말 파이트와 차원이 다르다며 감탄하였다.
276,이후에도 서로 자주 듀오를 하였으며 오른 말 파이트 조합으로 솔 랭을 초토화시키기도 했다.
277,"캐인렝 가 장인. 티어 차이 때문에 자주 만나지는 못하지만 부계 정을 키우다 자주 만나며, 격 전 때 같은 팀이 나왔으며, 장인 초대석에도 나와 친분을 확실히 했다."
278,테 디 스틱 챌린저 피들 스틱 장인이다.
279,장인을 만나다
280,에 출연한 뒤 엄청난 실력과 듀오 승률을 자랑하며 듀오를 하는 모습이 자주 보인다.
281,한 창 피들 스틱 빌 드가 연구되던 중과 연구가 완료되었을 때 출연해서 장인을 만나다
282,컨텐츠 중 유일한 2회 출연자. 코 태 이렐 리 아 장인. 본인보다 나이도 많은데 피지 컬 이 많이 요구되는 이 렐 리아로 챌린저를 찍은 것에 대해 대단히 존경하고 있다.
283,남진 쉔 장인. 시간의 숲 탈론 및 암살자 장인. 호형 호제 하며 지내는 걸 보니 다른 장인들보다는 친분이 더 있는 듯. 익산 누 누 누 누 장인. 어니 우기 자크 장인. 빵 재 장인을 만나다 출연자 중 유일한 전 프로 게이 머 출신. Team Battlecomics 소속이었다고
284,한다.
285,"[18] 정 글 에코 장인으로, 본인이 처음으로 정글 에코의 길을 개척해 나가기 시작했다고"
286,한다.
287,초기에는 에코의 주 포지션이 정글이 아니었던지라 트롤 아니냐며 욕을 엄청 먹다가 여러 가지 유의미한 버프로 살 길을 찾았다고
288,한다.
289,개리 형도 본인이 만약 정글을 했다면 강력하면서 재미도 있는 에코를 했을 거라고 말할 정도. 이외에도 개리 형과 이따금 듀오를 같이 하며 다른 장인들보다 친분이 더욱 두 터 운 편. 견 백현 솔의 추천으로 만난 자칭 정글의 신이자 케 인 장인. 처음에는 그 타이틀에 맞게 자신감을 엄청 내비치다가 당연하게도 첫판은 연습게임이라는 개리 형의 클리셰를 벗어나지 못했던 데 다가 심하게 부진하기까지 해서 조금은 시무룩 하기까지 했었다.
290,다행히 그 다음 판부터 는 고수의 면모를 잘 드러냈다.
291,"자기 팀원에 페이커가 있든 누가 있든 블 루, 레드 버프는 절대 주지 않는다는 스웩을 뽐낸다."
292,리 하우 미드 누 누 장인이다.
293,챌린저 계정이 2개에 달한다.
294,"헤 이스트 TV 그 마- 챌 구간 파 이크 장인, 새루 와도 친분이 있다."
295,미드파이크로 화려한 궁 각과 플레이를 보여줬고 격전 등 개리 형의 장인 컨텐츠에 다수 참가했다.
296,"병 찬이 구른다 람머스 장인. 처음 만났을 때는 시청자들의 제보를 믿고 유명 스트리머만 저격하는 진성 트롤 유저인 줄 알고, 유 튜브 영상도 저격 트롤 러라고 제목에 써 놓았다."
297,"하지만 막상 영상을 보면 트롤링으로 오해 받을 전략을 시도하긴 하나, 대놓고 적 팀을 위해 던지는 모습을 보이 진 않았다."
298,"이후 고뇌가 이 사람의 플레이 방식이 트롤링이 아니라 전략이라고 밝힌 뒤, 개리 형이 병 찬이 구른다 에게 사과를 하여 오해를 풀고 듀오를 했다."
299,"[19] 고뇌 질 리 언 장인. 2019년 초에 남부정, 제드 장인 "" 어 쌔신 제드"" 와 함께 넷이 서 우 르 프 모드를 플레이했고, 이후 인 게임에서 적 팀 또는 아군으로 종종 만나는 정도로 큰 접점은 없었으나, 고뇌가 업 로드한 영상에 의해 위의 병 찬이 구른다 와 개리 형 사이의 오해를 풀게 해 준 계기가 되었다."
300,그리고 2020년 4월 고뇌의 Q&A 영상에서 곧 개리 형과의 합방이 있을 예정이라고 예고 했다.
301,그리고 20년 끝나갈 즈음까지 없었다고
302,한다 준비준비 개리 형의 유일한 원 딜러 인맥. 개리 형의 킹 텀 현상이 너무 심해 유 튜브 시청자들이 한 번 원 딜러와 듀오를 해보는 게 어떻겠냐
303,는 제안이 빗발쳐 듀오가 성사되었다.
304,"준비준비 채널의 영상을 보면 패배한 판이 더 많긴 하지만, 어쨌든 듀오 종료 후 개리 형의 반응은 킹 텀을 막을 수 있다는 점에서 꽤나 긍정적. [20] ㅇ y ㅇ 개리 형이 솔 랭에서 만난 볼 리 베어 장인. 서로 만난 후에는 형제 듀오 컨셉으로 승격 전을 진행했다."
305,[21] 본래 장인을 만나다
306,컨텐츠에 초대할 예정이었으나 볼 리 베어 리메이크 후 아직 연구가 다 되지 않아 그냥 솔로 랭크 듀오만 진행했다.
307,엠비 션 최근 방송에서 엠비션을 만 나 솔 킬 을 딴 후 친구 추가에 성공해 고 춘 이의 레 전드 컬랙션에 추가 되었다.
308,최근엔 트위치에서 듀오 랭크를 같이 진행하기도 했다.
309,감 스트 장인 초대석에 본인을 오른 장인으로 초대했다.
310,"결과적으로는 마스터를 찍고 가지 못하였고, 이로 인해 다이아 장인으로 장인 초대석을 간 최초의 원 챔 러가 되었다."
311,[22] 괴물 쥐 다이아 1 원 딜러 이다.
312,개리 형이 방송을 쉬고 나서 복귀할 때 괴물 쥐도 같이 쉬었다가 복귀를 하던 참 이어서 같이 복귀하면서 듀오를 했다 개리 형의 마스터 승격 전에서 상대로 만나기도 했다.
313,나라 카 일개 리 형과 듀오를 진행한 최강 미드 라이너 BJ. 전적은 아쉽게도 1승 2 패이나 명성에 맞게 엄청난 플레이를 선보였다.
314,"당시 플레이한 챔피언은 나라 카 일의 시 그니 처 픽 이었던 사일 러스, 제 이스, 아지 르. 칸 개리 형 유 튜브 누적 조 회수 2위 (2020-11-09 기준 228만) 의 주인공 이자 개리 형의 인지도를 높여 준, 개리 형 본인 피 셜 유 튜브 성장의 1등 공신. 2020년 11월 7 일자 마침내 듀오를 성사시켰다."
315,"시간 부족 등으로 봇 듀오 한판, 칸이 미드 루시안 한판으로 총 두 판밖에 플레이하지 못했다."
316,개리 형이 처음으로 개최한 장인대전이다.
317,"패치 버전은 9.23이며, 하이퍼 X가 메인 스폰서로 참여했다."
318,"개리 형이 2 번째로 개최한 장인대전으로, 2021년 1월 4일과 1월 5일 총 이틀에 걸쳐 진행했다."
319,"패치 버전은 10.24b 이며, 어 그로가 메인 스폰서로 참여했다."
320,또 한 이야
321,"공, 현 솔, 개인 팟, 익산 누 누, 헤 이스트, 캐인, 빵 재는 지난 장인대전에 이어 이번에도 참가했다."
