,sentences
153,원래 성우 지망생이었는데 회사생활과 성우 준비를 병행하기 힘들고 성우 시험 일정이 몰려 있는 시 기라 4월 27 일 롤러와 에서 퇴사를 밝힘. 그런 데 8월부터 나겜에서 진행하는 클럽 시리즈에 ' 사신' 오승주 선수와 해설 진으로 투입됐다.
154,당시 본인은 나겜에 연줄을 잡고 있었다 라고 평. 2018년 3월 1 일자로 나겜에 복귀. 복귀 기념 롤러와 에서 사실은 유부남 임을 기습적으로 밝혔고 아이가 태어났다는 것도 알렸다.
155,그 반작용으로 LCS 캐스터 같은 새벽방송은 힘들 것 같다고..2019
156,년 2월 1 일자로 다시 퇴사 그 외 (나 겜 관련자. 정직원 외 계약 직 포함) 이름 닉네임 기타 강석 우 센 센 마 2015 시즌 Riot League Championship Series 해설. 강 승현 강 퀴 2013년 3월부터 NLB 해설 투입. 정직원이었으나 2013년 11월 방송 출연만 하는 계약 직으로 변경. 김 강 환 헤 르 메스 2013년 10월 팀에서 나온 뒤부터 나 겜 방송 참여. 2013-14 NLB Winter에 해설 진으로 참가했었다.
157,"( 이후 군 입대로 이탈. 현재는 전역.) 김 경 수초 짜 아프리카 나이스게임 TV 클럽 소속. 예전 홀스와 함께 카오스 방송을 했었고, 그 인연으로 나겜에서 일도 했었다."
158,"김의 중단 군 2007년에 입사한 초창기 멤버 중 한 명이며, 현재 샌 드박스 네트워크 소속이다."
159,"테 켄 스트라이크 및 NLB 캐스터. 2015년 10월 1일 퇴사 후 프리로 전향 [50] 김정 균 꼬마 CCB 시절부터 나겜에 객원 해설로 참여. 노 재 욱 루시퍼 아프리카 나이스게임 TV 클럽 소속. 박민주 빛 돌의 지인, 나 디오스타에서 패널로 출연한 이후 퀸즈 살롱 진행. 박성 준인드라 2013년 봄 정식으로 입사. [51] 철권 방송 전담. 이후 2013년 10월 퇴사했다가 2015년 8월 홀 스컵 객원 해설로 합류. 이후 부활한 TEKKEN STRIKE에서 철권 캐스터를 맡았고, 최근 나겜이 다시 적극적으로 중계 중인 워 3 리그들에도 해설로 활동 중이다."
160,"요 샌 거의 나 겜 직원 ...2018 년 9월 즈음 한 여성 BJ에 세 성희롱 발언을 하면서 문제가 되었고 사과 문 작성 후 그대로 잠수함 타고 심해로 들어가 버렸다. 박현 규 NINTEKKEN STRIKE 객원 해설 오정 훈 Feelfree 카오스 유저로, CCB 시절 객원 해설로 참여. 단군과 함께 카오스 온라인 방송을 맡은 적도 있었다."
161,오는 중이다.
162,"이후 하스 스톤으로 전향. 장세 완 짱 세 PD. 나 겜 유일의 LOL 브론즈 5 헬 린 저, 고려대 출신 엘리트 [52] [53], 짱 세 18 개 어록의 창시자 [54], 자칭 짱 세 갓. 2014년 3월 1 일부로 복학한다고 퇴사했으며, 이후 2014년 4월에는 학원강사를 한다고 하였다."
163,"4월 7일부터 염천 교 트리오에 출연. 6월 23 일부로 재입사했다가 8월 31 일부로 다시 퇴사. 이후 베스트 플레이로 이직했다가 룬 미디어를 설립했으나 운영난으로 폐업, 2017년 10월 9일부터 염천 교 트리오 리턴즈로 다시 방송에 출연하고 있다."
164,엄청 왔다갔다 한다 인생이 스펙타클 하신 분이다
165,또 염천 교에서 하차했다.
166,사유는 일부 시청자들의 과도하게 공격적인 반응들 때문이라고( 방송하는 과정에서 홀스와 맞지 않아 마음 고생이 심했다고
167,개인방송에서 밝힘. 그러나 이를 직접 홀스에게 얘기한 적은 없다고..). 이후 염천 교에서는 새로운 패널을 공개적으로 모집하고 있다.
168,"이관형 P.Sense [55 ]CCB 시절 나겜에 객원 해설로 참여. 그리고 선수로 출전해 사고를 쳤다 이민 효 테 디 스틱 2015 시즌 Riot League Championship Series 해설. 이후 군 입대하였고 2017년 겨울에 전역하여 클럽 시리즈 해설로 참여 중 .이 성우 빅 포 우 [56] 슈퍼스타 L 2 우 승자 (2). Team Alienware 코치 직을 잠시 맡았고, 2013-14 NLB Winter부터 NLB 해설 진으로 합류, 나라의 부름을 받고 2014년 2월 17일 끌려갔다."
169,임 주 완 포니 짱 짱 걸 S2013 년 10 월 롤 챔스 윈 터 예선전에 참가하기 위해 서울로 상경. 나겜에서 숙식제공을 해 주는 대가로 개인방송을 하게 됐다.
170,[57] 그런데 롤 챔스 서 머가 진행되는 중에도 나겜에서 생활(...) LCS 해설을 조 이럭과 나눠서 담당하였다.
171,인 벤 방송국에서 활동한 적도 있었으나 이후 퇴사하고 16년 LCS 해설을 다시 맡게 되었다.
172,"차 초롱 Shattering 황규범 불켜 보니 타 릭 NLB 옵저버 담당 25 니나 겜에서 계약 직으로 통계 및 정리 업무를 담당 중.　 김로 렌 김로 렌의 정신 승리 프로그램을 진행함. 나 겜 입사가 기정사실로 받아들여 지는 분위기였으나 개인사정으로 인하여 프로그램 폐지 .team 다각적 갱킹불펌쟁이, Soundhealer, arki, 고래, 파 괘 왕, BJ 여대생, 샨 곰, 유국장, 바벨' 가나다 순 ""으로 기재. 개국 초기엔 국내에 서 워크 3, 카오스 리그를 끝까지 잡고 있던 방송국인지 라 워크 유저들에게 절대적인 지지를 받으며 까 방권을 주자는 분위기가 깔려 있을 정도였다."
173,"이때가 나겜의 리즈시절로 보는 사람들이 많은데, 비록 회사는 온갖 적자를 보며 빚만 차곡차곡 쌓아 가고 있었지만(...) 당시 해설이 던 홀스와 빛 돌의 해설 능력은 매우 준수했다는 게 정론인데 다 [61] 당시 이런저런 사건 사고들도 오 덕 균 사건 빼고 대부분 회사 외적 문제였던지라 논란의 중심에서 빗겨 나가기도 했다."
174,리그 오브 레 전 드로 주 종목을 변경한 초기에도 평가가 나쁘진 않았다.
175,"일개 인터넷 방송국에서 개최 하리라 곤 상상하기 힘든 국제 온라인 매치 용 쟁 호투를 편성하며 국내뿐만 아니라 해외에서도 주목을 받았고, 인터넷 방송국의 패기(?) 인지 당시 막 성장 중이 던 리그 오브 레 전드 판에서 쉬쉬하던 구설수들을 꼬집는 킬 링 캠프 등을 편성하며 고정 시청자를 잡는데 성공했다."
176,그러나 이후 각종 사건 사고들과 구설 수를 엄청나게 만들며 평가가 급락하기 시작한다.
177,사건 사고는 여기서 서술하기 엔 너무 기니(...) 하 단의 사건 사고 문서를 보도록 하자. 이외에도 인터넷 방송국 특유의 운영방식이 호불호가 크게 갈렸다.
178,"대표적으로 각종 VOD 들이 대부분 유료고, 정액제나 NP 충전을 권장하는 광고 등. 온 게임 넷처럼 케이블에 자리 잡은 것도 아니고, SPOTV처럼 마땅한 메인 스타디움도 없고 스폰서 잡기도 힘든 나 겜 특성 상 수입원이 별로 없기에 저런 식으로 라도 만들어야 했으나 문제는 이걸 너무 조장한다는 느낌이 강했다."
179,지금이야 자금 문제가 약간 해결되면서 다른 방식으로 변경하긴 했지만 VOD를 과 금해서 본다는 개념이 자리잡지 않은 국내 정서 상 ' 뭘 이 딴 걸 돈 주고 파냐?
180,' 라며 돈독 오른 회사라는 인식이 강하게 자리 잡았다.
181,"또, 해설 역시 인터넷 방송국이다 보니 좀 과장하자면 ' 점잖은 BJ가 개 드립 치는 개인 해설' 수준인지라 온 게임 넷 급의 해설을 생각하고 봤다가 학을 뗀 사람들도 꽤 많다."
182,"메인 해설인 빛 돌의 해설 능력과 진행이 별로 안 좋기도 하고... 그리고 사건 사고 문서를 보면 알겠지만, 유독 롤 관련으로 회사 내부의 사건이 많아 지면서 대외적인 평가도 깎였고( 작업 환경 문제 라 던가) 직원 간의 갈등은 회사 이미지 때문에 어찌 됐든 ' 원만하게 해결 됐다' 는 식으로 퉁 치는 빈도가 많아 지면서 기존의 털털한 이미지에서 가식 쩌는 회사로 바뀌기도 했고. 한가지 특기할 만한 점이라면, 이유야 제각각 다르긴 하지만 나 겜 홈 피와 아프리카를 제외하면 까 가 사이트 별로 골고루 존재한다는 점. 롤 인 벤 의 경우 문서에도 적혀 있듯 나겜과의 마찰로, 롤 갤 의 경우 상술한 이미지 변화로 근데 이젠 망 갤 이다,"
183,타 사이트 역시 대충 반반정도. 개인차가 극심하다 보니 극렬 까 와 극렬 빠가 사건을 주작하거나 키 배를 뜨는 일이 종종 벌어진다.
184,이 과정에서 나겜과 일정 이상 관계를 맺었 던 대부분의 사람들은 본인의 강점과 상관없이 논란이 된다.
185,"대표적으로 조 이럭. 최근에는 롤에서 벗어 나 오버 워치 등으로 확대하기도 하고, 특히 철권 7 FR 관련 대회와 방송을 많이 하다 보니 철권 팬들에게 어느 정도 호의적 평가를 받고 있다."
186,"나 겜 시청자 중에서도 철권 몰라도 재밌다, 철권 PC 판 나오면 산다 등으로 철권 컨텐츠에 상당히 호의 적인 평가를 내리는 중이다."
187,히어 로즈 오브 더 스톰 유저들한테 는 매우 부정적 평가가 가득 한데 유독 방송에서 히오스를 까는 모습이 많이 보였기 때문이다.2017
188,년도를 기점으로 워 3 리그들을 적극적으로 열고 있어서 워 3 아재들이 다시 쥬팬더와 나겜을 중심으로 뭉치고 있다.2018
189,년도에는 배 그가 아닌 포트 나이트에 집중하고 있는 모습을 보였지만 결국 롤로 원점 희귀 2019년도 아프리카 티비에 합병 이후 워 3와 리그 오브 레 전드에 집중하고 있다.2019
190,년 초에 대규모 인원 감축이 있은 이후로 자체 콘텐츠 제작은 실황 리얼 아이언만 하고 있고 그 외에 미 갈의 개인 방송과 홀스의 개인 방송( 홀 챔 스) 정도만 하고 있는 사실상 개인 방송국화 되었다.
191,그나마 LOL 해외리그 중계를 계속 하고 있어 명맥은 유지하는 중이지만. 겜 생 상담소에서 홀스가 밝히 길 인원이 6명밖에 안 남았다고
192,하니 어쩔 수 없는 듯 [62] 일을 대폭 줄였음에도 흑자 전환이 되었기 때문에 예전처럼 종합 방송국이 되긴 힘들 것으로 보인다.
193,나이스게임 TV/ 사건 사고 참조. 사고가 많이 터져서 좀 문서 내용이 길다(...) 그래도 근래에는 에스 퍼란 자 사건을 기점으로 이렇다 할 큰 사건은 터지고 있지 않고 있다.2016
194,년 06월 21 일부로 하드웨어 커뮤니티인 ITCM과 통합함을 공지했다.
195,나이스게임 TV의 공지 ITCM의 공 지두 커뮤니티의 통합으로 시너지 효과를 낼 수 있을지는 지켜봐야 할 사항. ITCM 측 공지로 보아서는 ITCM 홈페이지에 나이스게임 TV가 흡수되는 방식으로 진행될 모양이다.
196,하지만 이후 일련의 사건 사고로 통합은 취소되었다.
197,자세한 내용은 사건 사고 문서 참조. 후에 나이스게임 TV 홈페이지에서 네이버 카페로 홈페이지가 이전되었다.2012
198,년부터 리그 오브 레 전드 위주로 방송을 하고 있다.
199,좀 비율이 큰 편이라 예전 온 게임 넷의 온 스타 넷 때와 다른 게 뭐냐
200,"는 등의 이야기가 간혹 나오는 편. 철권 등의 종목 다양화를 시도했으나( 특히 2013년부터 2014년 초까지) 롤 외에는 스폰서 잡기가 영 좋지 않아서 [63] 2016년 현재도 주력 아이템은 리그 오브 레 전 드이며 여기에 일부 다른 방 송과 워크가 더 해지는 정도. 2016년 6월부터 오버워치가 대흥행을 하면서 기존 방송 포맷인 장인 어른, 집으로를 오버워치로 진행하는 등 오버워치의 비중을 늘려 나가고 있다."
201,"스타 크래프트 2의 경우 "" 온 게임 넷과 MBC GAME이 프로 팀들의 리그를 운영할 테니 우리들은 아마추어 클 랜 전을 한번 운영해 보겠다."
202,"""며 기획을 했으나, 스타 2가 발매 된 후 일이 이상하게 흘러가고 리그를 운영하기 위한 절차나 승인 사항들이 너무 복잡해 포기할 수밖에 없었다고"
203,한다.
204,다만 2013년 5월부터 스타 프 래프트 2 관련 프로그램을 런 칭하면서 한(?) 을 조금 풀었다.
205,카오스 온라인의 경우 카오스 온라인 Pre-league를 개최하기도 하였으나 관련회사가 후속 대회를 개최할 의지가 없어 잠정 종료된 상태이다.
206,"#나 디오스타나 롤러와, 킬 링 캠프 같은 토크쇼 형식의 프로그램이 늘어나고 있고 반응도 굉장히 좋은 편. 롤러와는 LoL 이야기뿐 아니라 온갖 잡담형식의 토크쇼 라 나겜의 주력 컨텐츠 중 하나가 되었다."
207,하스 스톤 클 베 초창기엔 직원들도 가끔 씩 방송을 해 주거나 했는데 지금은 단물이 빠졌는지 거의 하질 않는다.2015
208,년 5월부터 단군이 다시 불타오르기 시작해서 갠 방송 때는 하스 스톤만 한다.
209,옥 션이라는 새로운 시스템을 도입했던 적이 있는데 이곳에서는 포인트를 사용하여 각 유명인들의 물품을 입찰할 수 있다.
210,"이를테면 막 눈의 막대 사탕이라든지, 강 민의 물 티슈 라든지, 홍진 호의 두유 같은 것 들이 물품으로 올라왔었으나... 소리 소문 없이 종료(...) 되었다.2012"
211,년 7월에 동영상서비스 제공업체인 USTREAM과 제휴를 맺어 나 겜 홈 피에서도 바로 라이브 방송을 볼 수 있게 되었다.2012
212,년부터 나겜이 흥하면서 게시판 리젠률이 올라갔지만 문제는 존댓말 쓰는 디시다.
213,그러나 동년 후반기 들어 존댓말이 사라지고 디 시화만 남았다.
214,"사실은 무슨 일 터질 때만 생기는 디 시화 # 활발해 진 만큼 어 그로와 키 배를 뜨는 경우가 잦아졌는데 이를 들어 나 겜 게시판 유저들은 "" 자게 온라인"" 이라고 부른다."
215,2016년 기준으로 게시판 리젠률이 많이 감소하였다.
216,정액요금제를 시행한 적이 있었다.
217,"1 달 동안 모든 컨텐츠를 다운 받을 수 있었으며 요금은 14,900원 3 달 37,900원( 부가 세 10% 별도) 전 VOD가 무료 화된 현 시점에서 정액제 또한 사라졌다.2012"
218,년 12월 3일부터 동년 동 월 25일까지 나겜의 모든 컨텐츠가 유 스트림 독점으로 송출되었는데... 망했다.
219,HD 카메라까지 사놓고 쓰질 못할 정도로 낮은 화질에 시청자 수가 많아 지면 튕기는 경우도 있었다.2013
220,년 1월 24일 NLB4 강 전이었던
221,CJ Entus와 MVP BLUE 와의 경기부터 네이버 중계를 통해 볼 수가 있게 되었다.
222,"이로써 스트리밍 서비스를 제공하는 플랫폼이 아프리카, 유 스트림, 트위치, 네이버로 접근성이 편리 해지고 있다."
223,포 모스에서 진행한 나이스게임 TV 탐방기 #2013 년 6월부터 LG U+TV 통해 IPTV로 시청 가능 해졌다.TV
224,"입성!## 가끔 몇몇 시청자들이 "" 나겜은 정말 재밌어 보인다."
225,"나겜같은 회사에서 일하면 편하고 재밌을 것 같다"" 라고 말하는 경우가 많은데, 나겜의 근무환경은 상당히 열악한 편이다."
226,"이쪽 업계 관계자들 모두 다 하나같이 입 모아 말 할 정도. [64] 롤러와 3 화에서 빛 돌이 "" 밖에서 보여 지는 나겜과 안에서 일하는 나겜의 괴리가 너무 커서 버티지 못하고 나간 직원도 많다"" 고 직접 말했을 정도. [65] [66 ]LOL 은 나겜에게 있어서 엄청난 터닝 포인트 라 볼 수 있는데, LOL 방송을 시작한 이후로 ( 특히 2013년 들어서부터) 나겜의 시청자 수가 엄청나게 늘면서, 홀스가 말하길 2013년 들어 처음으로 나겜에 흑자가 났다고..."
227,[67] 2012년 8월 24 일 롤러와 에서 빛 돌이 나 겜 직원 수가 10명이라고 언급했었는데 이후 2013년 10월 김일 분의 개인방송에서 언급된 바로는 나 겜 직원이 27명이라고 했다.
228,1년 사이에 불어난 직원 수만 봐도 나겜이 LOL로 인해 얼마나 컸는지 알 수 있을 정도 .2014 년 4월 18 일자 롤러와에 의 하면 컨텐츠들을 무료로 돌리는 방안을 생각하고 있다고
229,한다.
230,돈을 받고 컨텐츠를 팔다 보니 재밌는 게임을 가지고 컨텐츠를 만들고 싶어도 게임 사와의 문제가 발생해 고민이 많았다고..
231,그래서 점점 컨텐츠를 무료화 하는 계획을 세웠다고
232,한다.
233,"그 방침 중 첫 스텝이 바로 NLB 스프링 2014의 VOD를 즉시 즉시 유 튜브에 업 로드 하는 것. 실상 컨텐츠 샵에서 NLB의 구매 횟수는 최하위권을 맴돈다고.. 현재 NP 보유자들에게 모두 환불을 해 주는 방안을 추진하려 했으나, 생각보다 NP를 충전 해 두고 쓰지 않는 [68] 사람이 많아서 환불 하려 다가 파산(...) 할 지경이라 잠시 보류한다고.. 차 근 차 근 무료화를 진행하면서, 쌓인 NP 들은 나이스게임 굿즈를 제작해서 그 굿즈들을 NP로 구매하게 하는 방안을 생각 중 이라고 한다."
234,그 정책의 부산물로써 나온 것이 나 겜 사원들의 사진을 새겨 넣은 Hols in BronzeLand 텀블러. #2015 년 5월 1일 신도림동에 PC 방을 오픈했다.
235,이름은 간단히 NICEGAMETV PC 방(...) 단순하게 PC 방 뿐만 아니라 여기서 각종 대회의 예선전을 치루기도 한다.
236,[69] 사실상 홀스의 본업으로 장사가 잘 되는 듯 하다. 유동인구에 비해 주변에 pc 방이 없는 위치 여서 잘 될 거라는 확신을 가지고 들어갔다고
237,한다.2016
238,년 12월 방송만 전담하는 직원 (BJ/ 캐스터/ 해설 등) 5명을 신규 채용하였고 이 직원들이 연말 특집 방송을 전체적으로 진행 하였다.
239,100명이 넘는 인원이 지원해서 홀 스사 장님이 놀랐다고
240,한다.
241,"유 튜브에 나이스게임 티비 프리미엄 이라는 채널을 개설하고 유료로 운영할 예정이었으나, 기존의 채널로 회귀하였다.2017"
242,년 9월 홀스 사장님이 나이스게임 티비 채널과는 별도로 개인방송 채널을 신설 하였다.
243,트위치에서 holsbro 를 검색해 보자. 아프리카 TV 산하 방송국으로 들어간 이후 트위치 개인방송은 적었으나 2019년 11월 오랜만에 복귀하였다.
244,홀스 형 : 니네
245,가 안 와서 내가 왔다 [ 펼치기 · 접기 ] 하 위 문서 아프리카 TV BJ( 스타 BJ · 파트너 BJ · 프로 게이 머 BJ · 영구정지 BJ) · 방송용어 문제점 · 사건 사고( 아프리카 TV 갑질 논란) 방송 아프리카 TV BJ 대상 · TV 채널 · 나이스게임 TVGSL · ASL · AWL · AfreecaTV TEKKEN League · AfreecaTV PUBG League · 팀리그 · BJ 멸망 전 · 레이 디스 · LOL 플랫폼 대항전대표이사 문용 식( 前) · 서수 길( 現) 커뮤니티 인터넷방송 갤러리 · 에 펨 코리아 아프리카 TV 게시판 · 코 프리 카 경기장 프릭 업 스튜디오 · HOT6 아프리카 콜로 세움 Afreeca FreecsLoL · 하스 스톤 · PUBG · 스타 크래프트 2 · 카트 라이더스타 크래프트 2(2016) · 오버 워치 기타 BJ · 별 풍선 · 스티커 · 별 창녀 · 별 풍 셔틀 · 건빵 · 별 워크 래프트 3는 나이스게임 TV가 탄생하게 된 계기 이자 2013년까지 놓지 못하는 자식(?) 같은 존재였다.
246,나이스게임 개국이후 첫 리그가 바로 GWL[4] 과 KEC[5]. 이후 AWL로 이어져 왔으나 왕중왕 전을 끝으로 종료되고 명칭을 워 3리 그로 개편 후 스폰서를 받아 진행했다.2008
247,"년 산 디스크 배 워 3리 그를 끝으로 종료된 후 잠정 중단되었다가 [6] 2012 년 워크 래프트 3 최 후의 대결이라는 부제를 달고 ""GOD OF ARENA WAR3 LEAGUE""를 진행했다."
248,"이후 롤러와 에서 더 이상 워크 래프트 3 리그는 개최하기가 힘들듯 하다는 언급이 나옴에 따라 더 이상의 리그가 없을 것으로 예측되었었으나, 2015년 부터 워크 판이 다시 부활하기 시작하고 여기에 동년 상반기에 일어난 이터널리그 사태 [7] 로 인해 빡 친 홀스 사장이 워 3 리그 부활을 선언, 8월 초순에 리그가 시작할 예정이라고 한다."
249,갑작스럽게 하는 거 아닌가.. 이미 이사님에게 등짝 스매 쉬를 맞았겠지 그리고 홀스컵이 2015년 8월 14일에 시작되었다.
250,2016년 시즌 4(NWL - 패왕 전설) 부터는 국내 선수들 뿐만이 아닌 중국의 유명 플레이어들도 참가하게 되면서 판이 더욱 커지게 되었다.
251,현재는 총상 금 1천만원 규모의 AWL( 아프리카 워 3 리그) 와 매주 진행하는 당 일치기 컵대회 홀 스컵 두개를 진행하는 중이다.
252,이전에 해설이었던 조 이럭 대신에 들어온 인드라와 기존 캐스터였던 홀스 둘 다 골수 언 데드 유저라서 언 데드에 대한 언급이 많은 편이다.
253,"시청자들한테 도 언징징이라는 소리를 많이 듣는 편. 그리고 언제나 지적 받았던 국 뽕 편파 중계는 색이 좀 옅어 지긴 했지만 여전히 보이고 있긴 하다 .CHAOS 가 대중적인 인기를 끌던 시절에, 2007년 10월 1일 CCB Season1 을 시작으로 카오스 리그를 개최하며 큰 반응을 얻었으며 리그에 자체 스폰서가 붙기도 했었다."
254,시즌 17차까지 진행되었다.
255,카오스 관련된 프로그램은 나겜이 유일했기에 엄청난 수의 카오스 유저들이 나겜을 한 줄기 빛처럼 보게 된 리 그였다.
256,"[8] 여기서 파생한 리 그인 CTB, NCL가 있었다."
257,이때의 AOS에 대한 탄탄한 기반을 바탕으로 리그 오브 레전드를 담당하는 방송사가 되었다고
258,해도 과언이 아니다.
259,실제로 카오스에서의 클 랜리그 진행 경험을 라 이엇 코리아에 어필하여 NLB를 열 수 있는 권한을 따온 게 맞다.2015
260,년 11월 23 일 롤러와 에서 언급하길 오랜만에 CCB를 부활시킨다고 한다.
261,홀스컵으로 재미 좀 봤나
262,"하지만 후속 발표가 없는 것으로 봐 선, 흐 지 브지된 듯 하다. 2019년 11월 CCB18 로 부활했다.NLB에"
263,대해서는 해당 문서 참조. 세계 팀들을 초청하는 배 틀 로얄이나 중화권 팀과 한국 팀의 대결구도의 대회인 용 쟁 호투가 열리기도 했다.
264,리그 오브 레 전 드의 경우 캐스터는 홀 스나 단군이 하고 해설은 빛 돌과 김동수가 한다.
265,최근 김동수가 팀 에 일리 언 웨어 감독으로 가면서 빛 돌과 강퀴가 해설을 맡는 경우가 많다.
266,[9] 2014 스프 링 시즌에는 강퀴가 선수로 참여해서 강퀴의 출전 일에는 조 이럭이 해설을 한다.
267,새롭게 개편된 한국 LOL 2부 리그 격 인 챌 린저스 코리아 또한 진행하게 되었다.
268,더불어 3부 리그 격인 클 랜 배 틀을 매주 토요일 또는 일요일에 방송 중이다.
269,챌 린저스 중계의 경우 위 문단처럼 캐스터 단군/ 해설 빛 돌& 강 퀴 3 인 중계 체제를 시도했으나 2015 시즌에 강퀴의 중국 리그 코치 부임으로 인해 결국 단군& 빛 돌 2 인 체제로 진행되었다.
270,[10] 클 랜 배 틀은 에스 퍼란 자와 테 디 스틱이 진행했다.
271,2016 시즌에는 강퀴가 복귀 해 롤 챌스 중계를 단 빛 강 3 인 체제로 가는 것이 확정되었다.
272,2017년에는 주관 방송사가 아프리카 TV로 넘어가고 나겜은 주관운영 사로 되어 나 겜 스튜디오가 아닌 프릭 업 스튜디오에서 진행을 하게 되었다.
273,"또 한 월요일엔 김동 준, 일요일엔 포니 임 주 완 과 꼬꼬 갓 고수 진이 새로 중계 진에 합류하게 되었다."
274,워크 래프트 3 진행 중인 리그/ 대회 AWLNGTV 워 3 주단위 홀 스컵 종료된 리그/ 대회 KECACBNGLW3GWLNWLPLAYPLE 배 나이스게임 TV 워 3 리그 Sandisk Sansa 배 나이스게임 TV 워 3 리그 GOD OF ARENA 워 3 특별 전 CHAOS 진행 중인 리그/ 대회 종료된 리그/ 대회 CCBCTBNCL 리그 오브 레 전 드진 행 중인 리그/ 대회 LOL CLAN BATTLE 챌린저 아레나 클 랜 배틀 클 랜 용 드컵 말 그대로 2분 30초 경에 생성되는 용을 먼저 잡는 팀이 이기는 이벤트 전 .League of Legends Challengers Korea[58] 종료된 리그/ 대회 배틀 로얄 시즌 1 시즌 2 시즌 3 용 쟁 호투제 1차 천하제일 투 롤대회 [59 ]NiceGameTV League of Legends Battle[60] 카오스 온라인 진행 중인 리그/ 대회 종료된 리그/ 대회 카오스 온라인 Pre-league 카오스 온라인 Queens match 철권 TEKKEN STRIKE - 태그 2 시절엔 3:3 이 아닌 1:1 로 진행됐다.
275,2016년 철권 7 FR의 등장과 함께 다시 대회가 열릴 예정. 이번에는 3:3으로 진행된다.ATL
276,- 개인 전 방식으로 새로 열리는 아프리카 주관 철권 7 FR 대회. 나이스게임 TV/ 프로그램 목록
