,name,key,sentences,label,
82,잠뜰,애니맥스 - 도티TV&잠뜰 TV[편집],"애니맥스 공식 페이지2016년 5월 26일부터 애니맥스에서 ""도티&잠뜰 TV"" 시리즈가 방송 중이다.[98] 이는 국내 채널로는 처음으로 온라인 개인 방송을 TV채널 프로그램으로 편성한 사례이며, 애니메이션 채널에서 30분 동안 애니 대신 도티/잠뜰 유튜브 영상들을 틀어준다고 보면 된다. 이 중 도티&잠뜰 TV PART1은 총 30분/26화 분량으로, 방영 이후 팬들의 뜨거운 반응을 얻어 7월 애니메이션 채널 동시간대 시청률 1위(2.628%)를 달성하기도 했다. 방학 시즌이었던 7월 28일에는 서울 지역 4~7세 타깃에서 13.32%로 프로그램 자체 최고 시청률을 달성했다. #이렇게 큰 인기를 끌게 되면서 도티&잠뜰 TV는 2018년 7월 현재까지 시즌 1~5가 각종 어린이 채널에서 편성되어 방송 중이다. 시즌 5 네버엔딩 뒤로부터는 다른 화가 나오지 않고 있다.[99]현재의 경우 도도한 친구들이 해체됐지만 여전히 각종 어린이채널에서 여러 영상이 재방송되고 있다. 하지만 콜라보가 해지되면서 신규 영상은 나오지 않는다.(..)",0,
83,잠뜰,투니버스 - 잠뜰 TV[편집],"잠뜰의 온라인 개인 방송을 TV채널 프로그램으로 편성한 프로그램인데 방송사는 애니맥스가 아닌 투니버스에서 방영을 한다.[100]첫 방송은 2019년 11월 27일 수요일에 시작을 해서 수요일 저녁 8시 30분에 방영 중 인데 특이하게도 애니맥스에서 방영한 옛날의 영상이 아닌 2019년 때의 즉 최근의 영상을 방영하고 있다. 아마 과거에 도도한 친구들이 출연한 영상을 내보내지 않기 위해서인 듯.출연진은 잠뜰을 포함해 각별, 수현, 라더, 공룡이 출연하고 있고 Part1에서 수담과 덕개가 출연했고 Part 2에서 본격적으로 출연했다.2020년 3월 11일에 Part 1이 종영이 되고 2020년 3월 18일부터 Part 2가 매주 수요일 저녁 8시 30분에 방영이 되었고 2020년 6월 24일에 Part 2가 종영이 됐다.7월 9일 부터 매주 목요일 9시 잠뜰 TV 레벨업이 방영되고 있었다.[101] 덕개가 새롭게 광고 영상에도 출연하고 업로드 되는 영상에도 나오게 되었다. 2020년 9월 10일에 잠뜰 TV 레벨업이 종영이 됐다.",0,
84,잠뜰,수상 경력[편집],2017년 유튜브 골드 플레이 버튼 수상2018년 컨텐츠 문화 대통령상 수상,0,
85,잠뜰,테일즈런너R 라이브 중 무개념 팬 난동 사건[편집],"이 문서는이 문단은 토론을 통해 7.2 사건사고 - 테일즈런너R 라이브 중 무개념 팬 난동사건과 관련하여 통합 서술하기(으)로 합의되었습니다. 합의된 부분을 토론 없이 수정할 시 제재될 수 있습니다. 아래 토론들로 합의된 편집방침이 적용됩니다. 합의된 부분을 토론 없이 수정할 시 제재될 수 있습니다. [ 내용 펼치기 · 접기 ]토론 - 7.2 사건사고 - 테일즈런너R 라이브 중 무개념 팬 난동사건과 관련하여 통합 서술하기토론 - 합의사항2토론 - 합의사항3토론 - 합의사항4토론 - 합의사항5토론 - 합의사항6토론 - 합의사항7토론 - 합의사항8토론 - 합의사항9토론 - 합의사항10토론 - 합의사항11토론 - 합의사항12토론 - 합의사항13토론 - 합의사항14토론 - 합의사항15토론 - 합의사항16토론 - 합의사항17토론 - 합의사항18토론 - 합의사항19토론 - 합의사항20토론 - 합의사항21토론 - 합의사항22토론 - 합의사항23토론 - 합의사항24토론 - 합의사항25토론 - 합의사항26토론 - 합의사항27토론 - 합의사항28토론 - 합의사항29토론 - 합의사항30토론 - 합의사항31토론 - 합의사항32토론 - 합의사항33토론 - 합의사항34토론 - 합의사항35토론 - 합의사항36토론 - 합의사항37토론 - 합의사항38토론 - 합의사항39토론 - 합의사항40토론 - 합의사항41토론 - 합의사항42토론 - 합의사항43토론 - 합의사항44토론 - 합의사항45토론 - 합의사항46토론 - 합의사항47토론 - 합의사항48토론 - 합의사항49토론 - 합의사항50문제가 되었던 라이브의 편집 영상안녕하세요 여러분! 테일즈 런너 R이 라이브 뿐 아니라 영상으로도 찾아왔답니다 :D라이브 진행 때 함께 해주신 시청자 여러분 정말 감사드려요!하지만 제가 라이브 때도 거듭 공지 드렸듯이테일즈 런너 R 모바일 게임은 저희 시청자 분들만 즐기는 게임이 아니기 때문에여러분의 과한 외치기 사용이나 관심 유도는 다른 유저분들께 피해가 갈 수 있습니다.매너있는 게임 플레이를 할 때 더욱 즐겁고 좋은 콘텐츠로 보답 드릴 수 있으니조금만 차례를 지켜서 함께 해주신다면 감사드리겠습니다.혹시나 라이브 진행으로 인해 피해를 입으신 분들이 계시다면 진심으로 사과의 말씀 드리며항상 잠뜰 TV를 사랑해주시는 여러분 감사드립니다!﻿사과댓글2017년 8월 14일 잠뜰은 테일즈런너R[102]을 라이브로 플레이하였고, 이에 따라 많은 팬들이 테일즈런너R에 들어오게 되었다.그런데, 일부 팬들이 ""잠뜰님 친추해주세요"", ""잠뜰님 채팅방 봐주세요""등을 채팅창에 올려 많은 테일즈런너R 유저들의 눈살을 찌푸리는 일이 발생했다. 이들은 도배를 하여 다른 테일즈런너R 유저들이 조용히 좀 하라고 댓글을 올렸고, 심지어 이 과정에서 욕설까지 사용되었다. 게다가 심지어는 위의 사과 댓글에까지도 친추를 해달라고만 하는 상황 파악 못하는 팬들까지 있었다.잠뜰 역시 외치기를 자제해달라고 하였으며, 유튜브 난동이나 채팅창을 본다고 하여 자제를 요청했지만, 이들의 난동은 라이브가 끝날 때까지 계속되었다. 결국 테일즈런너R의 채팅창은 잠뜰 관련 이야기로 도배가 되었다.이들의 행동이 문제가 되는 것은, 일단 게임을 개판으로 만든 것은 둘째치고, 샌드박스 네트워크에 대한 인식을 떨어뜨리고, 무엇보다도 출시된지 얼마 안 되었던 테일즈런너R의 초기 팬 정착에 도움이 되기는 커녕 오히려 게임을 접게 만들었다. 당연히 잠뜰, 나아가 샌드박스 네트워크 안티가 늘어난 건 덤이다.이번 사건이 도티의 도티 끄투리오 사건과 유사해, 끄투리오 사건이 생각난다는 댓글도 있었다.심지어 무개념 팬들은 잠뜰의 말까지 무시하고[103] 테일즈런너R에 테러를 감행함으로써, 이들이 진정한 팬이 아니며 그저 잠뜰의 팬임을 명분으로 게임에 테러를 가하는 테러리스트일 뿐임을 인증했다. 계속해서 하지 말라고 했는데도 멈추지 않았다고. 여기에는 잠뜰의 팬층의 대부분이 연령이 낮고 철이 들지 않고 많이 배우지 못한 어린 학생들이라는 점도 한 몫 했다.8월 18일 해당영상과 사과문 겸 공지가 업로드되었다. 사과문은 댓글 맨 위에 있다.[104] 비록 미약하긴 해도 방송 내내 팬덤 관리에 신경썼으며, 방송 이후 사과문 겸 공지로 인터넷 예절에 제대로 지키라고 당부하기까지 하는 등 팬 관리를 해보려고는 했지만 뭘 모르는 무개념 팬들이 전혀 말을 듣지 않는 상황.이러한 극성팬 문제는 왠만한 청소년 대상 대형 유튜버들이 대부분 겪는 문제다.[105] 현재도 시청연령층이 도도한 친구들 시절보단 높아졌다곤 하나 제대로 된 판단이 힘든 청소년들이 대부분의 팬덤을 차지하는지라 아직까지도 현재진행형인 문제이다.참고로, PC 게임 테일즈런너가 아니라 모바일 게임 테일즈런너R에서 일어난 사건이다. 혼동하지 않도록 하자.",0,
86,잠뜰,잠뜰컴퍼니 팀원[편집],"잠뜰 - 잠뜰컴퍼니 팀장, 도티와 친구들 일원도미노띵[109] - 건축, 영상편집, BGM 담당선행[110] - 서버관리자, 회로 담당. SANDWICH의 일원.단풍 - 건축 담당퍽픽 - 건축, 미디어 편집, BGM담당, 도티 유튜브 썸네일 담당르릉지 - 컨텐츠 기획, 그림, 아이디어 담당포실포동 - 컨텐츠 기획, 아이디어 담당펜테리[111] - 건축, 플러그인 담당훈2[112]오랑 - 컨텐츠 아이디어 기획, 노가다, 잡일 담당. 곰슬 - 스토리 제작, 잡일 담당. 아래는 잠뜰컴퍼니 해체[113] 이전에 탈퇴한 멤버들이다.미쁨 - 진행, 추가 일손을 담당했었다. 도티의 초기 pvp 컨텐츠에서 간혹 참여자로써 출현하였다.설하[114][115] - 추가 일손, 영작을 담당했었다. 역시 도티의 초기 pvp 컨텐츠에서 간혹 참여자로써 출현하였다.비콘 - 개인 게임 채널을 운영 중이다.슈라 - 학업, 개인 문제로 잠뜰컴퍼니, 도티와 친구들에서 하차했다. 당시 수능이 끝나고 복귀 기대가 보였으나 결국 복귀하지 않았다.우온아이몽 - 도트를 담당한 것으로 잘 알려져 있는데, 현재는 나간것으로 보인다.남츄 - 슈라와 마찬가지로 학업 문제로 인해 잠뜰컴퍼니, 도티와 친구들에서 하차했다.나큼 - 도시 능력자 맵 '나큼시티'의 시장으로 많이 알려져 있다. 현재는 나간 것으로 보인다. 그래도 서로간의 연락은 하는 듯 하며 도티의 할로윈 집 짓기 컨텐츠에서 팀원으로 등장한 적이 있다.",0,
87,잠뜰,방송 관련[편집],"팬들은 잠뜰 TV의 요정이나 덕개처럼 픽셀리가 아닌 잠뜰 TV의 일원을 뜰팁이라고 한다. 주로 팬아트, 팬영상을 만들 때 쓴다.2014년 막장 도시함정 탈출맵에서 '나는 간닷 잠뜨으리!'라는 말로 여러 음성 리믹스가 생겨났다. 이후 잠뜨으리가 시작된 영상은 레전드로 남았다. 시간이 많이 흐른 지금은 잊혀진 상태다. 지금 들어서는 이것에 대해 본인이 영상에서 꺼내고 싶지 않은 흑역사라며 창피해하는 모습을 보였다.[116][117]잠뜰하면 생각나는 개인기는 '고래가 새우를 삼켜버렸다' 와 '돌의 정령 목소리'일 것이다. 돌의 정령 목소리는 도티와 함께한 '광물의 정령' 에서 잠뜰이 돌의 정령 목소리를 더빙하게 되었는데 생각보다 잘 소화해서 인정받은 개인기고 '고래가 새우를 삼켜버렸다'는 헬륨 가스 목소리로 하는 개인기로 정말 신기할 정도... 이 동영상의이 부분과 이 동영상을 참조. 고래가 새우를 삼켜버렸다 개인기는 고래라는 별명을 만드는 데 한몫했고, 가끔 팀 샐러드 멤버들이 고래라고 부르는 이유는 이 때문일 것이다. 이후 본인의 캐릭터 컨셉이 고래로 잡하기도 하는 등 잠뜰에게 큰 영향을 주었다.대부분의 잠뜰 TV 콘텐츠는 종결임을 알릴 때 콘텐츠를 끝낸다는 내용이 영상/설명 등 어디에든 들어가기 마련이다.[118] 하지만, 소식 없는 콘텐츠 종결이 종종 있다. 2015년 하반기에 잠뜰이와 친구들의 일상, 모드 쇼케이스, 모드 어드벤쳐 등이 소리소문없이 영상 업로드가 끊어졌으며 잠뜰 TV 컨텐츠 시스템이 크게 바뀌었던 2018년 상반기 당시에는  모드 챌린지, 뜰랩, 마검 탈출맵, 보물찾기가 소식없이 폐지되었다. 이후 2019년 상반기에는 미스뜨리, 뜰로그, 모노뜰리, 영역 확장 서바이벌[119] 등이, 2019년 하반기에는 레인즈와 우리 왜 만났어요 등 일부 콘텐츠들도 공지 하나 없이 영상이 올라오지 않았다. 다만, 이는 잠뜰의 소속사에 대한 변동이 있어 출연진이나 저작권 이슈 같은 여러 논란점이 있을 수 있다는 점을 감안해야 한다. 다만 앞서 언급했던 2015년~2018년에 폐지된 컨텐츠들의 경우에는 도도한 친구들이 해체되기 한참 전에 종결되었다. 이런 경우에는 소속사의 변동으로 인한 요소로 인해 종결되었다고는 보기 힘들다.모드 챌린지에서 럭키블럭을 깔 때 베이비 플레이어가 나올 수 있는데, 베이비가 나올 때 잠뜰의 리액션이 엄청 강하다.메이플 스토리를 좋아한다.[120] 쵸쵸우에게도 영업했었다는 듯. 서버는 엘리시움 서버이며 2020년 7월 18일 기준 272레벨이다. 직업은 듀얼블레이드이며 닉네임은 ""인연"".영상참조. 해당 영상에서도 마스터라벨 풀세트를 착용하고 있으며 과거 로얄 스타일 개봉 영상을 채널에 업로드 한 적도 있다. 세글자피셜 메이플 극최상위 목걸이인 고통의 근원을 가지고있고 뉴리키 피셜 같이 하드 데미안을 간 적이 있는데 하드 데미안을 딜찍누로 잡아버렸다고 방송에서 썰 푼적도 있는것을 보아 상당한 고인물 유저인것으로 보인다. 아주 가끔이지만 다른 메이플 유튜버들의 방송에 후원을 한 적도 있다.  2020년 2월 10일 메이플스토리 전문 유튜버 세글자에게 고통의 근원 대리를 맡겼으며 강화 시작 1시간 만에 마침내 전섭최초로 22성 달성에 성공하였다. 만약 22성을 가는 도중 파괴될경우, 흔적조차도 남기지 말고 버려달라고 당부했다고.. 이후 20대 기준 네이버 실검 4위에까지 올라갔다.몇년 전 FNaF 2를 플레이했다가 2번째 밤에 구형 폭시에게 죽고는 바로 게임을 껐으며 ""시간나면 나중에 다 깨보겠다""고 영상을 끝냈다. 그리고 절대로 FNaF 2 영상을 다시 올리지 않았다(...)[121]과거에는 인트로가 자주 바뀌었다. 잠뜰의 골수팬이라면 잘 알만한 인트로도 있으며 골수팬도 잘 모르는 인트로도 있었다. 지금은 인트로 없이 시작한다2018년 이후 업로드 시간이 계속해서 늦어지고 있다. 평일의 경우 채널의 정보에 따르면 3~5시에 업로드한다고 되어있으나 2019년 중반부터 6시 정도로 늦어지다 2020년을 넘어가며 7~8시 올라오는 경우가 상당히 많아졌다.[122] 주말도 상황은 비슷한 채널의 정보에 따르면 2~4시 업로드를 한다고 되어있으나 2019년을 넘어가며 5시 정도까지 지연되다 2020년 중반부터는 6~7시 이후에 올리고 있다.2019년 1월 28일 유튜브 라이브에서 '꿈뜰이'로 팬 애칭을 정했다. 잠뜰의 고양이 이름인 꿈이에서 따온것도 있지만 잠을 자면 꿈을 꾸기 때문에 꿈뜰로 정한 것이라고.샌드박스 네트워크와 계약을 해지한 날, 2019년 5월 31일은 잠뜰의 유튜브 5주년이다. 그날부터 샌드박스 네트워크 소속이 아닌 관계로 그 날의 썸네일을 마지막으로 샌드박스 소속인 예순[123]이 맡았다. 6월 1일부터는 썸네일을 요정 하율[124]이 그리거나 예순이 만들어 준다.[125] 그 외에는 각별·공룡의 썸네일러[126], 이사오사 등도 잠뜰의 썸네일을 맡아준다.코아와 쵸쵸우, 연다가 잠뜰 TV에 더 이상 출연하지 않더라도, 그들과 연락은 아직까지 하는 것 같고, 친분도 유지하고 있는 것으로 보인다. 2020년 5월 20일 잠뜰의 트위터에 쵸쵸우와 이야기를 나눈 것이 올라왔고 6월 13일 이를 코아가 언급하기도 했다.링크 또한 8월 9일 공룡의 뉴띵로얄 생방송에서 공룡이 코아를 보고 잠뜰과 연락을 하기도 했다. 8월 11일에는 코아, 공룡과 함께 디코 통화를 했다. 또한 연다의 영상에서 잠시 출연하기도 했다.2019년까지는 영상이 시작될때 에베베베벱 이란 소리를 내며 자기소개를 하였다. 현재는 안하는데 아쉽다는 팬들도 있다.하나둘셋화이팅도 안한다2019년부터 영상의 시청 연령대를 조금씩 높이고 있다. 도도한 친구들 활동 당시에는 시청 연령 대상이 어린 아이들(유치원생) ~ 많아봐야 10대 중반이였으나, 2018년 말부터 시청 연령층이 조금씩 높아지더니 소속사를 샌드박스 네트워크에서 DIA TV로 바꾸고 나서는 시청 연령대를 10대 초중반 ~ 10대 후반으로 바꾸려는 모습이 조금씩 보인다. 새로운 시청자를 유입시키기 보다는 나이가 든 기존의 시청자들을 유지하는 전략으로 가는 듯 하나, 비속어도 상당히 등장하여[127] 기존 순수하고 깨끗한 영상을 좋아했던 사람들에겐 잠뜰의 현재 영상들이 호불호가 갈리기도 한다. [128]국내 게임 채널 유튜브 구독자 순위가 계속해서 높아지고 있다. 2016년 7월 6위에서 시작하여[129], 2016년 12월 TV대정령을 넘어섰고, 2018년 1월 악어 유튜브를 넘어섰으며, 2019년 7월과 12월, 양띵 유튜브와 대도서관TV를 차례로 넘어서면서, 현재 2위에 위치하고 있다.[130]본인의 영상에서는 진행하는 입장이어서 그런지 약간 텐션이 낮고 말은 차분하게 하는 편이나 공각기동대나 팀샐 채널에 나가면 갑자기 텐션이 확 올라가고 자유분방해진다. 일명 고삐풀기.자기가 진행 안 해도 남이 진행해주니까8월 17일 픽셀리 중 세번째로 멤버십을 만들었다. 원래는 광복절에 딱 가입해서 태극기가 촤롸락 뜨는 것을 기대했으나 심사기간이 있는 줄 몰라 2일 뒤인 8월 17일에 멤버십 가입 버튼이 생겼다.[131]2020년 10월 1일, 처음으로 트위치 스트리밍을 했다. 추가로 twip으로 후원을 받는 중이며, 트수들이 유입되고 있다.[132] 채팅창은 다른 시청자들과 함께 노는 공간입니다. 매너 채팅 부탁드려요.방송과 관계없는 질문이나 요청 금지이모티콘은 1개까지만 2개부터는 강퇴됨도를 넘는 훈수와 뇌절 금지타 방송인, 스트리머 비하, 비방 및 발언 금지친목은 잠뜰하고만, 시청자끼리 친목 금지본인에 관한 이야기, 일기 쓰는 듯한 말투 금지다른 방송 중계, 스포, 앵무새짓 금지잠뜰의 트위치 채팅규칙2020년 12월 28일자 영상에 상시 출연 멤버 6인, 스태프[133], 태쁘, 팀 샐러드[134]까지 총 21명이 모여 잠뜰의 생일을 축하해주었다. 20명 넘는 인원이 모인 것은 시청자 참여 방송을 제외하면 상당히 오랜만이다.",2,
88,잠뜰,일상 관련[편집],"어릴 때 팥이 들어간 붕어빵을 먹고 심하게 체한 이후부터 팥을 못 먹는다고 한다.빅파이를 매우 사랑한다. 인스타에 빅파이 상자를 엄청 많이 들고 '빅파이의 요정님들 감사합니다'라는 게시글을 쓴 적도 있다. [135]셀린 디옹과 정우성, 베네딕트 컴버배치의 팬이며, 팝송을 굉장히 좋아한다.[136]영화 세 얼간이를 좋아한다고 밝힌 적이 있다.엘리트적인 면모를 많이 보여서인지 별명으로 '하바드생'이라고 불렸다. 보통 ""하바드 출신이야~잠뜰이가""이러고 ""그 유명한 하버드?!"" 이러면 ""아니 하바드""라고 언급. '데들리오르빗' 콘텐츠에서 애용됐다.초등생 때는 방송부였다고 한다. 중학생 때는 선도부장을 지냈었고, 고등학생 때에는 3년 내내 장학금을 받았다고 한다.방송 중에는 도티에게 '도티님'이라는 칭호를 사용하지만 가끔씩 오빠라고도 한다. 반면 또 다른 오빠인 각별한테는 자주 오빠라고 한다.피구를 잘 한다고 도티의 학창시절 추억팔이 콘텐츠에서 밝혀졌다. 겁이 없어서 피하지 않고 잡는다고 한다.민트초코를 좋아한다고 한다. [137]2019년 12월 22일 게임콘 마크운동회에 출연했다.밤을 보는 눈 인터뷰에서 어렸을 때 도넛을 먹을 때면 꼭 라면과 함께 먹었다고 한다. 본인 말로는 단짠때문에 그랬다고 한다.2020년 2월 19일 생방송에서 제일 좋아하는 음식이 스파게티라고 언급한 적이 있다.2020년 4월 8일에 금영노래방에 뜰빛탐정ost-진실의 달빛이 추가되었다고 한다.#휘파람을 잘 부시는 할아버지에게 특훈을 받아 휘파람을 잘 분다. 그 덕분인지 야생의 소년에 휘파람소리로도 출연(...)했다.16Personalities 성격은 ENTJ-A(대담한 통솔자)라고 밝혔다. 최근에 트위치에서 검사하기도 했다.유치원때 별명이 '뽀뽀 귀신'이였다고 한다.이 영상에서 공룡의 말에 어이가 없어서 웃다가 거의 아물어 가던 입술이 다시 찢어졌다고 한다.초급 스쿠버다이빙 자격증이 있다고 한다. 근데 자격증 얻고 한번도 안 했다.어마무시한 스펙의 컴퓨터로 마크를 한다. 그래픽 카드가 무려 2080 TI라고 하며 고급 쉐이더+TNT 10000개[138]를 터뜨려도 초반에 렉 조금 걸리고 튕기지 않고 모두 터뜨렸다.[139]유전적으로 혀가 짧다고 한다.해당 영상 댓글의 답글잊고 싶은건 빨리 잊는 성격이라고 한다.어릴 적 검도를 배운 듯 하다.[140]연애와 짝사랑 경험이 있다고 하며, 이상형은 길쭉한 연상이라고 한다.어렸을때 눈치없다는 소리를 많이 들었다고 한다.가수 이선희를 최근에 좋아하고 있어서,이선희가 출연하는 싱어게인을 같이 보자는 내용의 글을 커뮤니티에 올리기도 하였다.#좋아하는 색깔은 검정색과 하얀색, 하늘색이라고 한다.[141]실검 1위는 부담스러워서 별로 라고한다.최근에 모르는 번호로 문자도배가 와서 엄청 놀랐는데 알고보니까 각별 이었다고한다. 자신의 꿈은 과학교사였다고 한다. [142]사람들이 잼민이를 욕 하는 것에 대해, 무개념 행동을 꼭 초등학생들만 그런게 아닌, 성인들도 많이 그러한 행동을 한다고 한다.[143]나잇대가 있는 10대 중후반 등의 친구들을 위해 굿즈를 낼때 조금 미안하다는 입장이다.[144]어렸을 적에 구몬을 했었다고 한다. [145]",0,
89,팬 케이,개요[편집],"팬케이크 반죽으로 아트 컨텐츠를 올리는 남성 유튜버. 주로 샌드박스의 맴버들의 오너 캐릭터, 애니메이션/게임 캐릭터를 가지고 팬케이크 아트를 한다.초창기 때는 어정쩡한 퀄리티의 아마추어 수준이었으나, 긴 공백기를 거치고 나서 상당한 금손이 되었다.",1,
90,팬 케이,그 외[편집],"""팬케이Pan K""라는 팬케이크 아트 채널 말고도 또 다른 유튜브 채널도 운영하고 있다. ""LsCraft""라는 게임 채널인데. 주로 마인크래프트, 포켓몬스터, 배틀그라운드를 하는 컨텐츠를 올리고 있다.[5]네이버 블로그도 하고 있는데 ""그도모""라는 닉네임으로 게임을 직접 해보고 리뷰하고, IT 제품을 직접 사용해 보고 리뷰하는 글을 올리고 있다. 하루 블로그 방문자수만 해도 10,000명을 훌쩍 뛰어넘는다.팬케이크 아트 재료는 단순하게 오뚜기의 핫케이크 믹스랑 식용색소를 섞어서 사용한다.예전에는 가끔씩 과일이나 마트용 아이스크림을 가지고 철판 아이스크림 만들기, 3D펜 아트, 그외에도 여러가지 만들기 영상을 올렸었다.초창기 때는 말로 컨텐츠를 진행하고 한국어 자막도 사용하였지만 공백기를 거치고 외국인을 겨냥한 컨텐츠로 개편을 한 후에는 말로 진행하지 않고 자막도 영어로 사용하고 있다.",3,
91,김블루,개요[편집],어차피 될 놈이니까 나랑 같이 성장하자.김블루는 트위치와 유튜브에서 활동하고 있는 샌드박스 네트워크 소속 종합 게임 크리에이터이다.,0,
92,김블루,방송[편집],"초기에는 마인크래프트 BJ였지만 점차 시간이 지남에 따라 다양한 게임을 하게 되었다. GTA나 게리모드 상황극도 진행했고, 다양한 스팀 게임과 인디 게임도 진행하였다. 2017년 6월 이후로는 배틀그라운드를 주력 컨텐츠로 하고 있다. 배틀그라운드가 주력 컨텐츠로 바뀐 뒤 유튜브 채널의 성장 속도가 어마무시하게 빨라졌는데, 5달 동안 구독자가 50만에서 100만[11]으로 늘었고, 그 수는 아직도 현재 진행형이다. 현재는 구독자 177만의 유튜버가 되었다.[12]본인의 팬들을 '블루몬 이라고 부른다. 이는 그의 팬 사랑을 보여주는 애칭이기도 한데, 영상을 ""블루몬들 안녕?""으로 시작하기도 하며, ""사랑해요 블루몬들! 찡긋!""이라는 인사를 건네기도 한다. 2017년 7월 본인의 인생사를 다룬 영상 말미에서 블루몬을 '쁠몬'이라 부르기 시작한 이후부터는 쁠몬이라는 줄임말이 훨씬 많이 쓰이고 있다. 2018년 9월 OGN에 출연했을 때에도 진행자들이 경기를 중계하며 쁠몬이란 호칭을 직접 언급하는 등, 사실상 이 쪽으로 호칭이 굳어졌다.마인크래프트, GTA 5 등을 거쳐 현재는 배틀그라운드 유튜버로써 자리 잡았기에, 상당수의 쁠몬들이 초등학생 - 고등학생 사이의 미성년자다. 그런데도 무개념한 팬덤 때문에 벌어지는 사건 사고가 거의 없는데, 이는 그가 실시간으로 팬들과 소통하는 라이브 스트리밍을 운영하며 무개념 시청자들을 발 빠르게 제재할 수 있어 보다 발 빠른 팬덤 관리가 가능하다. 덕분에 176만의 많은 구독자 수를 보유하고 있음에도 불구하고, 비슷한 규모의 유튜브 채널들에 비해 꽤나 클린하다. 간혹 보이는 무개념 시청자들도 김블루 본인의 철저한 관리와 재치 있는 대응으로 처리하기에 별다른 문제는 없다.2015년 대배틀에 '열정페이'라는 주제로 출연하였으며, 서든어택 콘텐츠를 진행했다. 김블루의 첫 TV 출연이며 본인의 말로는 ""너무 재미있었고 떨리지 않았다.""라고 하였다. 또한 이 방송에서 처음으로 얼굴 공개를 하게 되었다.",2,
93,김블루,주요 콘텐츠[편집],,0,
94,김블루,방송 장비[편집],"방송 장비 컴퓨터 사양 그 외 장비CPU인텔 Core i9-9900K마우스조위 기어 fk2-b메인보드ASUS MAXIMUS XI APEX키보드리얼포스한성컴퓨터 GTune CHL5 XRGB[31][32]램(RAM)G.Skill DDR4 8GB * 2 [33]모니터벤큐 트리플 모니터 [34]그래픽 카드MSI RTX 2080Ti 트라이프로져 X헤드셋Sony MDR-1A M2SSD삼성 SSD 850 PRO 256GB 2개[35]마이크SHURE SM7BHDDWD 2TB 캐비어블루마우스 번지대벤큐 ZOWIE CAMADE II DIVINA BLUE[36]케이스리안리 PC-O11[37]방송 제어 장비엘가토 스트림 덱파워커세어 RM850X쿨러커세어 하이드로 H115i[38]써멀테이크 Riing 14 LED RGB 256[39]2016년 10월 25일 새 컴으로 바꾼기념으로 영상을 올렸다. 맞추는데에만 약 400만원(!)이 들었으며 캡쳐보드를 이용하여 투컴   체제로 촬영 및 녹화한다. 사양[40]은 아래와 같으며, 2020년 6월 4일 눈쟁전자 영상을 바탕으로 메인보드를 비롯한 일부     사양들이 더 공개되었다.눈쟁이의 눈쟁전자 컨텐츠에서 송출용 시스템도 공개되었지만 CPU와 그래픽 카드의 사양만 언급되었다.",0,
95,김블루,사건사고[편집],주의. 사건·사고 관련 내용을 설명합니다. 이 문서는 실제로 일어난 사건·사고의 자세한 내용과 설명을 포함하고 있습니다.,0,
